Date,Open,High,Low,Close,Volume,"('Adj Close', 'KD')","('Close', 'KD')","('High', 'KD')","('Low', 'KD')","('Open', 'KD')","('Volume', 'KD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,20.43000030517578,20.489999771118164,19.959999084472656,20.06999969482422,1773400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,19.850000381469727,19.8799991607666,19.315000534057617,19.38999938964844,1660700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.299999237060547,19.46999931335449,19.190000534057617,19.270000457763672,1497000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.239999771118164,19.84000015258789,19.229999542236328,19.59000015258789,1979800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.31999969482422,20.854999542236328,20.209999084472656,20.799999237060547,1870700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.57999992370605,21.059999465942383,20.46999931335449,20.809999465942383,1172300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.809999465942383,21.209999084472656,20.700000762939453,21.170000076293945,1224900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.15999984741211,21.270000457763672,20.709999084472656,20.940000534057617,1312600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.13999938964844,21.36000061035156,21.0,21.07999992370605,1235000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.709999084472656,20.940000534057617,20.6200008392334,20.93000030517578,1083700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.6200008392334,20.709999084472656,20.38999938964844,20.57999992370605,709000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.729999542236328,20.905000686645508,20.420000076293945,20.520000457763672,874000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.549999237060547,20.88999938964844,20.364999771118164,20.8799991607666,1195400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.059999465942383,21.540000915527344,21.030000686645508,21.31999969482422,1581700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,21.899999618530277,22.020000457763672,20.959999084472656,20.96999931335449,1508100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,21.3700008392334,21.43000030517578,20.84000015258789,20.8700008392334,1148600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.18000030517578,21.540000915527344,20.94499969482422,21.09000015258789,1348600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,21.170000076293945,21.51000022888184,21.170000076293945,21.209999084472656,1286100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,21.209999084472656,21.51000022888184,20.989999771118164,21.13999938964844,2038100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,21.299999237060547,21.375,20.871999740600582,20.979999542236328,1149900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.88999938964844,21.049999237060547,20.34000015258789,20.520000457763672,1703800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.56999969482422,20.84000015258789,20.459999084472656,20.82999992370605,1094800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.739999771118164,21.020000457763672,20.450000762939453,20.899999618530277,1066200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.76000022888184,20.76000022888184,20.21500015258789,20.3700008392334,1079300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.459999084472656,20.49799919128418,20.06999969482422,20.34000015258789,2422800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.600000381469727,21.979999542236328,20.030000686645508,20.690000534057617,4264100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.82999992370605,21.36000061035156,20.34499931335449,21.350000381469727,2909000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.43000030517578,22.100000381469727,21.40999984741211,21.959999084472656,2138200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.6299991607666,22.6299991607666,21.2549991607666,21.34000015258789,2852700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,20.68000030517578,21.059999465942383,20.420000076293945,20.600000381469727,2573500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,20.959999084472656,21.354999542236328,20.8700008392334,21.1200008392334,1588500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.51000022888184,21.69499969482422,21.32999992370605,21.600000381469727,1310700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.520000457763672,21.700000762939453,21.290000915527344,21.440000534057617,1117300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.270000457763672,21.51499938964844,21.1299991607666,21.239999771118164,1290100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.989999771118164,21.170000076293945,20.88999938964844,21.13999938964844,1193300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.65999984741211,21.854999542236328,21.46999931335449,21.5,1262600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.600000381469727,21.71500015258789,21.364999771118164,21.540000915527344,882300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.440000534057617,21.790000915527344,21.350000381469727,21.709999084472656,895000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.82999992370605,21.959999084472656,21.44499969482422,21.65999984741211,1175600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.63999938964844,22.174999237060547,21.5049991607666,22.059999465942383,1427200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,22.21999931335449,22.26000022888184,21.84000015258789,21.96999931335449,1767100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,22.0,22.475000381469727,21.950000762939453,22.239999771118164,1601700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,22.5,22.899999618530277,22.38999938964844,22.81999969482422,1742400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.549999237060547,22.65999984741211,21.96999931335449,22.07999992370605,1191400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,22.1200008392334,22.280000686645508,21.3799991607666,21.46999931335449,1847000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.670000076293945,21.8700008392334,21.51000022888184,21.57999992370605,1134100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.65999984741211,21.799999237060547,21.459999084472656,21.6200008392334,1283000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,21.5,22.489999771118164,21.479999542236328,22.43000030517578,1411400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,22.5,22.56999969482422,22.25,22.290000915527344,1597700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,22.040000915527344,22.440000534057617,21.43000030517578,21.46999931335449,2863000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,21.530000686645508,22.100000381469727,21.200000762939453,22.09000015258789,1575900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.90999984741211,22.26000022888184,21.59499931335449,21.6299991607666,3053100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.56999969482422,21.950000762939453,21.3700008392334,21.6200008392334,1083700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,21.559999465942383,21.924999237060547,21.40999984741211,21.899999618530277,1017200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,21.88999938964844,22.36000061035156,21.71999931335449,22.34000015258789,1162800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.420000076293945,22.459999084472656,21.96999931335449,22.34000015258789,1572100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,22.46999931335449,22.540000915527344,21.450000762939453,21.549999237060547,1097700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,21.549999237060547,21.84000015258789,21.489999771118164,21.649999618530277,1301000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,21.82999992370605,21.93000030517578,21.32999992370605,21.350000381469727,937500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.43000030517578,21.65999984741211,21.280000686645508,21.459999084472656,1232800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,21.440000534057617,21.825000762939453,21.440000534057617,21.76000022888184,1427900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,21.6299991607666,21.68000030517578,21.270000457763672,21.549999237060547,1220700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.26000022888184,21.70499992370605,21.059999465942383,21.540000915527344,1588100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,21.420000076293945,22.030000686645508,21.350000381469727,21.770000457763672,847100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,21.96999931335449,22.1299991607666,21.32999992370605,21.51000022888184,1313900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,21.56999969482422,22.0,21.51000022888184,21.989999771118164,2137800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,22.0,22.114999771118164,21.774999618530277,21.86000061035156,1433200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,22.049999237060547,22.2450008392334,21.790000915527344,22.15999984741211,1304600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,21.780000686645508,22.01000022888184,21.34499931335449,21.399999618530277,1233700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,21.459999084472656,21.540000915527344,21.2450008392334,21.440000534057617,873100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.200000762939453,21.309999465942383,20.354999542236328,20.459999084472656,1668200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,20.6299991607666,20.82999992370605,20.030000686645508,20.06999969482422,1400500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,20.049999237060547,20.13500022888184,19.68000030517578,19.690000534057617,1171500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,19.780000686645508,20.200000762939453,19.649999618530277,19.700000762939453,1822600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,19.649999618530277,19.96500015258789,19.424999237060547,19.63999938964844,1326900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,19.649999618530277,19.96999931335449,19.559999465942383,19.65999984741211,1492000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,19.809999465942383,20.239999771118164,19.549999237060547,19.979999542236328,1521000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,20.100000381469727,20.645000457763672,20.045000076293945,20.520000457763672,1021300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,20.6299991607666,20.65999984741211,20.13999938964844,20.229999542236328,1534600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,19.899999618530277,20.30500030517578,19.40999984741211,20.13999938964844,1376100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,20.0,20.049999237060547,19.23500061035156,19.489999771118164,3117800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,19.600000381469727,20.100000381469727,19.56999969482422,19.84000015258789,2031200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,19.63999938964844,20.149999618530277,19.600000381469727,19.65999984741211,1775100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,20.049999237060547,20.420000076293945,19.709999084472656,19.989999771118164,1904200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,20.25,20.25,19.584999084472656,19.88999938964844,1162800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.239999771118164,20.614999771118164,20.09000015258789,20.540000915527344,1580400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,20.799999237060547,20.93000030517578,20.57999992370605,20.88999938964844,1559100.0,,,,,,,,,,
