Date,Open,High,Low,Close,Volume,"('Adj Close', 'XRAY')","('Close', 'XRAY')","('High', 'XRAY')","('Low', 'XRAY')","('Open', 'XRAY')","('Volume', 'XRAY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.369998931884766,35.959999084472656,35.2599983215332,35.630001068115234,1684400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.349998474121094,35.349998474121094,34.5,34.81999969482422,2196200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,34.790000915527344,35.779998779296875,34.66999816894531,35.68000030517578,2897500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,35.459999084472656,35.810001373291016,35.08000183105469,35.380001068115234,4231100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,35.41999816894531,36.29999923706055,35.29999923706055,35.900001525878906,2179900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.79999923706055,37.20000076293945,35.68000030517578,36.52999877929688,4458800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,36.47999954223633,37.59999847412109,35.900001525878906,37.38999938964844,4599500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.20000076293945,37.34999847412109,36.15999984741211,36.45000076293945,2337400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,36.70000076293945,36.97999954223633,36.41999816894531,36.560001373291016,1937200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,36.31999969482422,36.31999969482422,35.61000061035156,35.95000076293945,2087100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,35.61000061035156,35.90999984741211,35.31999969482422,35.52000045776367,1412900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,35.61000061035156,35.95000076293945,35.40999984741211,35.90999984741211,1517000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,35.91999816894531,35.91999816894531,35.22999954223633,35.65999984741211,1942100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,35.900001525878906,36.34000015258789,35.86000061035156,36.27000045776367,3160200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,36.43000030517578,36.630001068115234,35.13999938964844,35.4900016784668,1711400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,35.650001525878906,35.650001525878906,34.540000915527344,34.66999816894531,2630600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.97999954223633,35.060001373291016,34.529998779296875,35.04999923706055,1856000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.31999969482422,35.68000030517578,34.869998931884766,34.91999816894531,1791600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,34.849998474121094,35.470001220703125,34.849998474121094,35.41999816894531,1841400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,35.369998931884766,35.41999816894531,34.939998626708984,35.029998779296875,1134000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,35.099998474121094,35.36000061035156,34.650001525878906,34.75,1910800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,34.959999084472656,35.209999084472656,34.56999969482422,34.70000076293945,5492200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,34.220001220703125,34.45000076293945,33.52000045776367,34.189998626708984,7922600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,33.97999954223633,34.209999084472656,33.310001373291016,33.33000183105469,4392600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,33.439998626708984,34.209999084472656,33.2400016784668,34.15999984741211,7528200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.31999969482422,34.33000183105469,33.540000915527344,33.709999084472656,3549700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,32.56999969482422,33.43000030517578,32.209999084472656,33.15999984741211,3974400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.150001525878906,33.15999984741211,32.72999954223633,32.790000915527344,3435600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,32.77000045776367,33.61000061035156,32.77000045776367,33.52000045776367,3182700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,32.959999084472656,33.36000061035156,32.130001068115234,32.45000076293945,2426700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.619998931884766,32.939998626708984,32.36000061035156,32.66999816894531,5008400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.04999923706055,33.880001068115234,32.709999084472656,33.86000061035156,6302000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,33.56999969482422,33.91999816894531,33.150001525878906,33.58000183105469,2637200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,33.33000183105469,33.959999084472656,33.31999969482422,33.75,2905000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,33.43000030517578,33.599998474121094,32.65999984741211,33.08000183105469,2218400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,33.150001525878906,33.709999084472656,32.900001525878906,33.56999969482422,1732400.0,,,,,,,,,,
