Date,Open,High,Low,Close,Volume,"('Adj Close', 'DTE')","('Close', 'DTE')","('High', 'DTE')","('Low', 'DTE')","('Open', 'DTE')","('Volume', 'DTE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,109.83999633789062,112.05999755859376,109.7699966430664,111.76000213623048,954200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,112.0500030517578,112.0500030517578,110.51000213623048,110.9800033569336,1308000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,111.29000091552734,111.63999938964844,110.29000091552734,110.52999877929688,1016300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,110.16999816894533,111.12999725341795,109.87000274658205,110.6500015258789,985600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,109.95999908447266,111.63999938964844,109.6999969482422,111.5199966430664,787500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,111.11000061035156,111.55999755859376,110.5999984741211,110.9499969482422,652900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,110.76000213623048,111.31999969482422,110.4499969482422,110.83000183105467,676100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,110.45999908447266,110.45999908447266,107.61000061035156,108.0199966430664,519600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,108.81999969482422,109.01000213623048,107.9800033569336,108.8499984741211,827300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,107.5500030517578,108.08999633789062,106.83000183105467,107.5999984741211,1332400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,106.94000244140624,108.29000091552734,105.37000274658205,105.70999908447266,760900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,105.0199966430664,105.31999969482422,104.0,104.8499984741211,786000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,105.27999877929688,105.55999755859376,103.95999908447266,104.5199966430664,1016900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,104.2300033569336,105.43000030517578,103.2699966430664,103.9000015258789,849000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,103.88999938964844,104.48999786376952,103.2300033569336,104.47000122070312,765600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,105.30999755859376,105.30999755859376,102.16999816894533,102.36000061035156,1491900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,103.58000183105467,104.0500030517578,102.5,103.8000030517578,1458200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,104.3000030517578,104.33999633789062,103.2300033569336,103.58999633789062,1165300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,103.58000183105467,104.2300033569336,102.93000030517578,103.83999633789062,1566400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,103.4800033569336,105.6999969482422,103.06999969482422,104.55999755859376,1614800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,105.79000091552734,106.47000122070312,104.5500030517578,105.41999816894533,1533700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,104.81999969482422,107.51000213623048,104.2300033569336,107.47000122070312,1316700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,106.44000244140624,106.54000091552734,104.2699966430664,105.08000183105467,1437400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,104.05999755859376,105.13999938964844,103.26000213623048,103.91999816894533,1395700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,103.62999725341795,104.41999816894533,103.12000274658205,104.20999908447266,1068000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,104.5,105.80999755859376,103.9800033569336,105.22000122070312,1692900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,105.0,106.4800033569336,102.77999877929688,104.2300033569336,1847800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,104.1999969482422,104.66999816894533,103.13999938964844,104.41000366210938,1118600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,104.51000213623048,106.72000122070312,104.16999816894533,106.37999725341795,1459800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,105.66999816894533,106.06999969482422,103.12000274658205,104.37999725341795,1697600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,104.4499969482422,105.9499969482422,104.2300033569336,105.33000183105467,1273600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,105.88999938964844,107.80999755859376,105.88999938964844,107.7699966430664,1231900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,107.18000030517578,108.58999633789062,106.9499969482422,107.8000030517578,1273300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,107.79000091552734,109.4000015258789,107.33999633789062,107.63999938964844,1023100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,108.33000183105467,109.4800033569336,107.73999786376952,109.16000366210938,1135600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,108.22000122070312,108.22000122070312,106.79000091552734,107.0199966430664,1486800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,107.3000030517578,108.83999633789062,107.20999908447266,108.4499969482422,1127000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,107.81999969482422,107.81999969482422,105.95999908447266,106.19000244140624,897300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,106.87999725341795,107.47000122070312,106.26000213623048,107.33000183105467,780600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,107.16000366210938,108.26000213623048,106.86000061035156,108.0999984741211,906700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,108.62000274658205,109.26000213623048,107.66999816894533,108.3499984741211,1387800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,108.02999877929688,108.30999755859376,106.12000274658205,108.11000061035156,1322000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,107.54000091552734,109.83000183105467,107.54000091552734,109.8000030517578,760700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,110.0,112.11000061035156,109.73999786376952,109.98999786376952,1269300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,111.0,112.16000366210938,110.87999725341795,111.76000213623048,1101100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,112.19000244140624,112.86000061035156,111.95999908447266,112.66000366210938,927100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,113.0199966430664,113.08999633789062,111.73999786376952,112.81999969482422,1128100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,113.01000213623048,114.0500030517578,112.27999877929688,112.9499969482422,1170400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,112.44000244140624,112.80999755859376,110.6999969482422,110.87999725341795,862100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,111.4499969482422,112.19000244140624,110.81999969482422,111.05999755859376,1137900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,110.66999816894533,110.88999938964844,108.22000122070312,109.38999938964844,1543200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,108.16000366210938,110.02999877929688,108.01000213623048,108.4800033569336,2305400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,108.48999786376952,109.8000030517578,108.19000244140624,109.4800033569336,1113900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,109.86000061035156,111.0999984741211,109.5199966430664,110.4499969482422,1378000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,110.16000366210938,111.20999908447266,109.61000061035156,110.04000091552734,1770100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,110.08000183105467,110.72000122070312,109.0999984741211,109.1500015258789,1200300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,109.98999786376952,109.98999786376952,108.77999877929688,108.87999725341795,1076500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,109.3000030517578,109.3000030517578,107.88999938964844,108.41999816894533,1045100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,108.47000122070312,108.9800033569336,107.06999969482422,107.12999725341795,1110800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,107.9499969482422,111.41000366210938,107.9499969482422,111.3000030517578,1668700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,111.31999969482422,112.30999755859376,110.97000122070312,112.13999938964844,990500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,112.13999938964844,112.13999938964844,110.27999877929688,110.7300033569336,847500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,110.9499969482422,112.5,110.52999877929688,111.08999633789062,1268900.0,,,,,,,,,,
