Date,Open,High,Low,Close,Volume,"('Adj Close', 'VERV')","('Close', 'VERV')","('High', 'VERV')","('Low', 'VERV')","('Open', 'VERV')","('Volume', 'VERV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.81999969482422,14.862000465393066,13.739999771118164,14.0,1208700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,13.649999618530272,13.9399995803833,12.770000457763672,13.0,1295200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,13.050000190734863,13.89900016784668,12.859999656677246,13.609999656677246,963100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,13.670000076293944,13.670000076293944,12.579999923706056,13.31999969482422,1076300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,13.210000038146973,14.0,12.800000190734863,13.93000030517578,1156000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.760000228881836,14.31999969482422,13.56999969482422,13.920000076293944,874300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,13.890000343322754,14.15999984741211,13.300000190734863,13.789999961853027,796600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.5,13.59000015258789,12.770000457763672,13.010000228881836,1386400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.109999656677246,13.529999732971191,12.704999923706056,12.770000457763672,754800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.5,12.699999809265137,11.899999618530272,12.539999961853027,946000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.119999885559082,12.43000030517578,11.890000343322754,12.380000114440918,1096400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.56999969482422,12.56999969482422,11.8100004196167,12.31999969482422,901600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.31999969482422,12.31999969482422,11.81999969482422,11.9399995803833,691600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.020000457763672,12.65999984741211,11.996000289916992,12.390000343322754,1112600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,12.729999542236328,13.09000015258789,11.869999885559082,12.170000076293944,710100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.31999969482422,12.489999771118164,11.449999809265137,11.460000038146973,744800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.670000076293944,12.25,11.5,11.850000381469728,1009100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,12.050000190734863,12.369999885559082,11.460000038146973,11.539999961853027,714400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.600000381469728,12.119999885559082,11.31999969482422,11.989999771118164,1045600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.899999618530272,11.90999984741211,11.18000030517578,11.25,800800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.210000038146973,11.600000381469728,10.770000457763672,10.81999969482422,1089400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.84000015258789,11.380000114440918,10.670000076293944,11.210000038146973,968200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.890000343322754,11.145000457763672,10.479999542236328,11.010000228881836,853700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.779999732971191,10.835000038146973,10.3100004196167,10.8100004196167,1228300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.760000228881836,11.479999542236328,10.56999969482422,11.460000038146973,1062100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,11.4399995803833,11.449999809265137,10.779999732971191,10.949999809265137,1197800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.949999809265137,11.869999885559082,10.789999961853027,11.8100004196167,1307600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,12.039999961853027,12.619999885559082,11.90999984741211,12.399999618530272,1127100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.449999809265137,13.59000015258789,12.380000114440918,13.43000030517578,1716900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,12.350000381469728,12.729999542236328,12.0,12.1899995803833,1191100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,12.600000381469728,12.829999923706056,12.03499984741211,12.75,1141700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,12.8100004196167,13.550000190734863,12.8100004196167,13.279999732971191,922600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.890000343322754,13.31999969482422,12.640000343322754,13.09000015258789,690600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.869999885559082,13.470000267028809,12.869999885559082,13.0600004196167,704500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,12.899999618530272,13.210000038146973,12.649999618530272,13.130000114440918,538100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.300000190734863,13.770000457763672,13.119999885559082,13.31999969482422,807700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,13.25,13.55500030517578,13.197999954223633,13.449999809265137,547100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,13.279999732971191,14.529999732971191,13.229999542236328,14.4399995803833,1289000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,15.289999961853027,17.729999542236328,15.0,17.540000915527344,2399100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,16.56999969482422,18.959999084472656,16.549999237060547,17.959999084472656,2154500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,18.959999084472656,19.34000015258789,16.889999389648438,17.049999237060547,1881300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,17.049999237060547,17.329999923706055,16.149999618530273,16.290000915527344,1810500.0,,,,,,,,,,
