Date,Open,High,Low,Close,Volume,"('Adj Close', 'LECO')","('Close', 'LECO')","('High', 'LECO')","('Low', 'LECO')","('Open', 'LECO')","('Volume', 'LECO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-20 19:00:00-05:00,247.5,247.5,243.7100067138672,246.47000122070312,196200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,248.0,250.0,246.4600067138672,248.52999877929688,378200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,249.00999450683597,250.5,247.07000732421875,250.02999877929688,208600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,248.77999877929688,253.47999572753903,248.72999572753903,253.22999572753903,215800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,253.5399932861328,253.7899932861328,250.6300048828125,253.5399932861328,210500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,253.2700042724609,256.7200012207031,253.2700042724609,256.57000732421875,252800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,258.1099853515625,259.0400085449219,255.6699981689453,256.6000061035156,268400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,256.5799865722656,257.8599853515625,252.5800018310547,254.19000244140625,233400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,255.82000732421875,257.1099853515625,254.92999267578125,255.3000030517578,180600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,254.72000122070312,254.72000122070312,251.4199981689453,252.8800048828125,236600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,254.4199981689453,256.5199890136719,253.5200042724609,254.33999633789065,175200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,256.1300048828125,256.92999267578125,253.1300048828125,255.1499938964844,197000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,255.94000244140625,258.8399963378906,252.9199981689453,254.42999267578125,162000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,254.3800048828125,254.3800048828125,250.88999938964844,252.77999877929688,173500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,252.2899932861328,254.19000244140625,251.5800018310547,252.52999877929688,179000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,253.1699981689453,253.1699981689453,247.91000366210935,248.7700042724609,630900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,249.25999450683597,250.0200042724609,245.4600067138672,246.77999877929688,579800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,246.9499969482422,250.52999877929688,246.9499969482422,248.41000366210935,897200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,248.0,251.5,248.0,248.92999267578125,249200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,248.52999877929688,252.52999877929688,248.5,252.05999755859372,194500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,252.1000061035156,256.0,250.72000122070312,255.9900054931641,201500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,256.989990234375,261.1300048828125,256.5199890136719,257.04998779296875,256300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,257.7799987792969,258.1099853515625,255.1000061035156,258.0400085449219,323400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,257.7799987792969,258.989990234375,255.8600006103516,256.04998779296875,262100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,256.07000732421875,257.6300048828125,253.00999450683597,253.00999450683597,283300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,253.22999572753903,258.6199951171875,252.6699981689453,258.3699951171875,384400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,258.2799987792969,258.54998779296875,255.22000122070312,255.44000244140625,247900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,255.6000061035156,255.6000061035156,251.75,252.63999938964844,181700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,252.9499969482422,252.9499969482422,247.5,249.2100067138672,285700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,247.9499969482422,252.8300018310547,247.9499969482422,250.0500030517578,238800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,252.69000244140625,253.41000366210935,246.6499938964844,246.92999267578125,141800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,247.88999938964844,250.9199981689453,247.0399932861328,247.97000122070312,256900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,248.88999938964844,250.1699981689453,245.6999969482422,246.5399932861328,205500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,246.47000122070312,248.8500061035156,242.6300048828125,244.75,206100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,241.19000244140625,243.6999969482422,238.8500061035156,241.5800018310547,155500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,242.05999755859372,243.91000366210935,240.9600067138672,242.55999755859372,157200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,240.5800018310547,241.1199951171875,236.8300018310547,238.6000061035156,217900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,241.0500030517578,243.0399932861328,238.8699951171875,238.8800048828125,198200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,238.00999450683597,242.1699981689453,237.6999969482422,239.50999450683597,270800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,240.30999755859372,240.30999755859372,235.66000366210935,236.6100006103516,238600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,237.91000366210935,241.25,236.30999755859372,238.92999267578125,291100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,238.8300018310547,240.83999633789065,236.9600067138672,238.3600006103516,214600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,238.66000366210935,239.2400054931641,234.82000732421875,235.16000366210935,262900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,236.6100006103516,240.83999633789065,235.77999877929688,239.7700042724609,175100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,239.3699951171875,242.6499938964844,236.4900054931641,237.6100006103516,309100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,233.1499938964844,233.6999969482422,222.02999877929688,227.92999267578125,746800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,227.02999877929688,230.0,225.6100006103516,229.94000244140625,482700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,230.41000366210935,231.8999938964844,223.4900054931641,225.1300048828125,414000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,224.30999755859372,224.92999267578125,218.63999938964844,219.52999877929688,426500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,219.42999267578125,222.6000061035156,217.4900054931641,219.3300018310547,403900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,221.4900054931641,222.6100006103516,218.25999450683597,222.55999755859372,237900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,223.94000244140625,225.27999877929688,221.6300048828125,222.92999267578125,199200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,225.0,227.25,224.4900054931641,227.25,198200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,226.5500030517578,231.3300018310547,226.5399932861328,228.75999450683597,389600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,228.22000122070312,229.5500030517578,226.7899932861328,229.4600067138672,180500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,230.16000366210935,231.75999450683597,229.9600067138672,231.1499938964844,119000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,231.1499938964844,238.4499969482422,231.1499938964844,238.07000732421875,736700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,238.1999969482422,238.47000122070312,231.4199981689453,231.66000366210935,275800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,232.47999572753903,233.1699981689453,228.6300048828125,230.66000366210935,245500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,232.75,232.75,228.5800018310547,228.9900054931641,238600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,228.22000122070312,229.1199951171875,225.50999450683597,228.25999450683597,271200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,228.3699951171875,228.50999450683597,225.0500030517578,226.97000122070312,282300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,226.9199981689453,228.75999450683597,226.0399932861328,227.75999450683597,163600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,227.07000732421875,227.07000732421875,224.30999755859372,225.02999877929688,241200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,225.16000366210935,229.0,225.16000366210935,227.1199951171875,293100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,220.0,222.02999877929688,202.0,205.57000732421875,1046500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,206.00999450683597,206.00999450683597,201.4600067138672,202.47000122070312,600200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,202.5,204.25999450683597,198.75,199.3699951171875,534200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,199.05999755859372,199.3500061035156,195.0200042724609,196.4900054931641,452000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,196.69000244140625,199.05999755859372,196.5399932861328,196.9499969482422,669600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,197.32000732421875,199.8800048828125,194.97999572753903,196.3600006103516,673300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,197.47000122070312,198.57000732421875,191.1300048828125,192.1499938964844,366900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,192.0500030517578,193.4600067138672,189.6100006103516,189.97999572753903,398500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,191.22000122070312,192.66000366210935,188.92999267578125,190.1300048828125,480500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,189.3600006103516,191.3500061035156,189.17999267578125,189.3000030517578,303200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,188.27999877929688,189.77999877929688,187.1999969482422,187.38999938964844,265400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,186.44000244140625,189.1699981689453,184.97999572753903,188.88999938964844,411300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,187.27999877929688,187.7400054931641,185.05999755859372,185.07000732421875,774300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,188.6499938964844,192.3999938964844,186.63999938964844,189.5800018310547,854700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,188.47000122070312,188.5500030517578,184.19000244140625,186.82000732421875,364000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,185.07000732421875,185.07000732421875,173.00999450683594,182.2400054931641,1003700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,181.69000244140625,185.69000244140625,181.25,184.4600067138672,399400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,184.66000366210935,186.5800018310547,182.97999572753903,184.94000244140625,331300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,183.92999267578125,187.19000244140625,182.4600067138672,186.47999572753903,436500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,187.2700042724609,188.4499969482422,184.69000244140625,187.91000366210935,1075000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,188.0800018310547,191.57000732421875,186.8500061035156,188.63999938964844,295400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,187.16000366210935,187.6000061035156,183.8800048828125,185.17999267578125,246000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,184.25,187.08999633789065,182.25999450683597,186.83999633789065,217900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,186.72999572753903,187.7899932861328,185.22000122070312,187.1100006103516,448800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,187.3699951171875,190.3600006103516,186.67999267578125,188.63999938964844,1239700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,188.63999938964844,189.1499938964844,184.1199951171875,184.4900054931641,262500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,184.4900054931641,186.44000244140625,184.4900054931641,185.38999938964844,271300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,186.6699981689453,187.5500030517578,184.6000061035156,185.6699981689453,138400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,185.1000061035156,185.1000061035156,182.6199951171875,184.72000122070312,222200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,185.33999633789065,186.80999755859372,185.2100067138672,186.25,332800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,185.6699981689453,186.6000061035156,184.91000366210935,186.1300048828125,283800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,185.8300018310547,188.3600006103516,185.0399932861328,188.17999267578125,277700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,189.38999938964844,195.63999938964844,189.38999938964844,194.16000366210935,324700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,195.58999633789065,199.97999572753903,193.55999755859372,196.92999267578125,384300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,198.00999450683597,203.0500030517578,197.6999969482422,200.3999938964844,395700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,201.97000122070312,210.72999572753903,201.97000122070312,210.1300048828125,369900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,208.0399932861328,211.0,206.47000122070312,208.9900054931641,425400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,206.77999877929688,212.58999633789065,204.6300048828125,205.4900054931641,329300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,205.0,205.67999267578125,199.5500030517578,201.92999267578125,347500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,203.16000366210935,205.5200042724609,200.0399932861328,205.16000366210935,249000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,205.1300048828125,207.91000366210935,203.5399932861328,207.25,316000.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,205.0,205.63999938964844,196.97000122070312,197.41000366210935,380300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,198.57000732421875,209.2700042724609,198.05999755859372,206.5,415300.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,209.1999969482422,212.38999938964844,208.69000244140625,210.3600006103516,267900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,208.80999755859372,211.16000366210935,207.69000244140625,208.0399932861328,233800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,209.94000244140625,212.5500030517578,208.13999938964844,211.47999572753903,406500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,211.1000061035156,214.92999267578125,202.6300048828125,205.41000366210935,1261600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,206.72999572753903,208.72999572753903,196.30999755859372,198.7899932861328,581900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,194.97000122070312,196.2400054931641,190.75,195.83999633789065,344100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,190.7899932861328,193.80999755859372,186.92999267578125,190.75,298500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,191.0,194.32000732421875,189.3699951171875,190.72999572753903,304900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,192.44000244140625,196.33999633789065,186.2400054931641,187.0200042724609,389900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,189.94000244140625,190.8800048828125,187.82000732421875,189.0800018310547,178100.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,188.77999877929688,190.50999450683597,186.6300048828125,189.6499938964844,212500.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,189.6499938964844,189.6499938964844,187.3600006103516,187.80999755859372,222200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,188.2400054931641,190.80999755859372,186.6300048828125,190.58999633789065,137800.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,190.75,191.22999572753903,187.9900054931641,189.16000366210935,174200.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,192.72999572753903,195.5,191.2700042724609,192.27999877929688,198000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,192.67999267578125,194.1499938964844,191.6699981689453,193.4600067138672,242700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,193.9199981689453,195.8699951171875,193.50999450683597,194.8699951171875,154300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,194.1499938964844,195.3999938964844,191.82000732421875,192.75999450683597,136700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,193.1300048828125,196.67999267578125,193.1199951171875,196.32000732421875,135600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,195.8999938964844,197.2400054931641,194.58999633789065,195.41000366210935,84300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,196.47999572753903,200.80999755859372,195.6499938964844,197.97999572753903,135000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,199.5200042724609,201.16000366210935,197.83999633789065,198.0500030517578,159300.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,196.6199951171875,197.5200042724609,194.4900054931641,195.50999450683597,148100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,195.3600006103516,197.1999969482422,193.55999755859372,194.3999938964844,175600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,196.17999267578125,196.83999633789065,193.2899932861328,193.32000732421875,204500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,194.3300018310547,195.47999572753903,190.55999755859372,193.6100006103516,462500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,192.0800018310547,193.25999450683597,185.38999938964844,186.7700042724609,293500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,183.0,183.0,174.02000427246094,175.88999938964844,578500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,175.44000244140625,175.49000549316406,172.16000366210938,174.4600067138672,372300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,174.9600067138672,177.0399932861328,171.91000366210938,175.05999755859375,361500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,176.61000061035156,178.38999938964844,173.92999267578125,174.4499969482422,372200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,174.42999267578125,174.60000610351562,172.00999450683594,173.3000030517578,366900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,173.50999450683594,176.60000610351562,169.50999450683594,175.97999572753906,284900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,177.13999938964844,177.97999572753906,174.47000122070312,176.5800018310547,215700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,177.60000610351562,180.5,177.10000610351562,178.7899932861328,345000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,179.9199981689453,184.7400054931641,179.74000549316406,184.32000732421875,391000.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,185.0800018310547,187.16000366210935,183.38999938964844,184.5200042724609,190200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,184.8000030517578,187.1100006103516,182.02999877929688,182.57000732421875,186600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,186.92999267578125,188.19000244140625,185.0,187.8300018310547,218200.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,187.52999877929688,187.66000366210935,183.3300018310547,185.4499969482422,767600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,186.5200042724609,187.7899932861328,185.1100006103516,187.27999877929688,217500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,188.5,190.2899932861328,188.33999633789065,189.7899932861328,222400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,190.0,190.57000732421875,187.4600067138672,187.47999572753903,236000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,190.22000122070312,194.3300018310547,189.8300018310547,193.6000061035156,195700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,195.0,197.7400054931641,192.3999938964844,193.38999938964844,211300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,192.72999572753903,192.72999572753903,189.8999938964844,192.0200042724609,206600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,192.0200042724609,193.3999938964844,187.50999450683597,189.69000244140625,208900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,189.8500061035156,193.00999450683597,189.25,192.0800018310547,206500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,190.13999938964844,190.75999450683597,187.1699981689453,189.5399932861328,191600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,192.7100067138672,192.7100067138672,188.50999450683597,191.5,261200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,190.1499938964844,191.7899932861328,189.1499938964844,191.0399932861328,225400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,190.17999267578125,190.3500061035156,187.5500030517578,189.47999572753903,254300.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,189.8999938964844,193.1300048828125,189.5399932861328,191.4199981689453,185600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,189.5399932861328,190.7100067138672,188.8600006103516,189.94000244140625,167300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,187.8699951171875,194.63999938964844,187.8699951171875,194.3300018310547,177300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,194.3300018310547,195.1199951171875,192.9499969482422,193.57000732421875,192800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,192.33999633789065,195.41000366210935,191.8999938964844,192.1999969482422,338600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,193.3000030517578,196.3999938964844,192.44000244140625,194.7100067138672,204600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,195.5,198.4900054931641,194.32000732421875,198.22000122070312,248900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,200.57000732421875,203.38999938964844,199.16000366210935,203.1000061035156,391400.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,202.3000030517578,203.8300018310547,198.3300018310547,200.00999450683597,327900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,198.63999938964844,198.63999938964844,194.42999267578125,195.7700042724609,201800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,195.6499938964844,196.57000732421875,192.02999877929688,193.75999450683597,246900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,194.25,194.72999572753903,191.9900054931641,193.69000244140625,150400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,195.58999633789065,196.6000061035156,193.25,193.7100067138672,167700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,195.6699981689453,197.57000732421875,194.47999572753903,195.83999633789065,250400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,194.7899932861328,197.6999969482422,193.30999755859372,197.0800018310547,211600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,196.1999969482422,201.4900054931641,196.1999969482422,197.25999450683597,481400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,198.8800048828125,208.3699951171875,191.5200042724609,192.55999755859372,624200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,192.75999450683597,202.27999877929688,192.75999450683597,201.75,356700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,200.5800018310547,201.69000244140625,198.0500030517578,198.8000030517578,347600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,197.2700042724609,204.1699981689453,197.2700042724609,203.7899932861328,258300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,216.8699951171875,222.16000366210935,214.02999877929688,218.3999938964844,769000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,219.05999755859372,220.27999877929688,215.38999938964844,217.08999633789065,284600.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,216.22999572753903,217.92999267578125,212.8500061035156,213.6499938964844,231800.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,215.8300018310547,218.5500030517578,214.83999633789065,218.27999877929688,247200.0,,,,,,,,,,
