Date,Open,High,Low,Close,Volume,"('Adj Close', 'EVGO')","('Close', 'EVGO')","('High', 'EVGO')","('Low', 'EVGO')","('Open', 'EVGO')","('Volume', 'EVGO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.509999990463257,3.5199999809265137,3.289999961853028,3.299999952316284,2253100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.2300000190734863,3.25,3.059999942779541,3.140000104904175,2207700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.150000095367432,3.180000066757202,3.069999933242798,3.130000114440918,1342700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.0999999046325684,3.219000101089477,3.0299999713897705,3.0899999141693115,1301700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.0899999141693115,3.2100000381469727,3.0390000343322754,3.190000057220459,1366700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.130000114440918,3.140000104904175,3.0299999713897705,3.0299999713897705,1386600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.049999952316284,3.0799999237060547,2.8399999141693115,2.930000066757202,3173200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.930000066757202,2.930000066757202,2.7799999713897705,2.869999885559082,2478100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.869999885559082,2.999000072479248,2.7100000381469727,2.7100000381469727,1979700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.700000047683716,2.700000047683716,2.4800000190734863,2.549999952316284,4290600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.5199999809265137,2.619999885559082,2.4800000190734863,2.559999942779541,2671400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.619999885559082,2.759999990463257,2.5799999237060547,2.640000104904175,2316100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.6700000762939453,2.674000024795532,2.4800000190734863,2.6600000858306885,2867100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.700000047683716,2.884999990463257,2.6600000858306885,2.720000028610229,4858100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.819999933242798,2.869999885559082,2.6700000762939453,2.75,3655600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.819999933242798,2.8499999046325684,2.509999990463257,2.5199999809265137,2391200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.549999952316284,2.650000095367432,2.5299999713897705,2.5999999046325684,1994000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.5999999046325684,2.674999952316284,2.509999990463257,2.5199999809265137,1342200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.509999990463257,2.630000114440918,2.4609999656677246,2.569999933242798,3183900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.559999942779541,2.559999942779541,2.400000095367432,2.4100000858306885,2748700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.4200000762939453,2.4600000381469727,2.289999961853028,2.289999961853028,2928300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.3299999237060547,2.380000114440918,2.2100000381469727,2.259999990463257,2669300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.2100000381469727,2.2100000381469727,2.0299999713897705,2.119999885559082,4972100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.0899999141693115,2.0999999046325684,1.955000042915344,1.9600000381469729,4149500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.9700000286102293,2.1700000762939453,1.9299999475479128,2.1600000858306885,3677700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.1700000762939453,2.200000047683716,2.0199999809265137,2.069999933242798,2653000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.0799999237060547,2.220000028610229,2.0450000762939453,2.200000047683716,2358700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.240000009536743,2.3399999141693115,2.220000028610229,2.309999942779541,2117000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.309999942779541,2.619999885559082,2.309999942779541,2.5299999713897705,4285900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.3499999046325684,2.380000114440918,2.2699999809265137,2.275000095367432,2028600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.4600000381469727,2.650000095367432,2.450000047683716,2.630000114440918,3582900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.650000095367432,2.690000057220459,2.5299999713897705,2.6600000858306885,2485400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.619999885559082,2.6549999713897705,2.490000009536743,2.5899999141693115,2301500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.569999933242798,2.5850000381469727,2.4800000190734863,2.509999990463257,1336700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.470000028610229,2.5199999809265137,2.369999885559082,2.4100000858306885,2093900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.4600000381469727,2.470000028610229,2.3399999141693115,2.369999885559082,2188500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.359999895095825,2.440000057220459,2.2950000762939453,2.390000104904175,1660300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.380000114440918,2.5450000762939453,2.3499999046325684,2.539999961853028,1833900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.569999933242798,2.700000047683716,2.5199999809265137,2.680000066757202,2005000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.619999885559082,2.759999990463257,2.5899999141693115,2.7300000190734863,1753200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.799999952316284,2.990000009536743,2.7799999713897705,2.9600000381469727,4877500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.950000047683716,2.950000047683716,2.789999961853028,2.859999895095825,2332600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.9100000858306885,2.9649999141693115,2.799999952316284,2.859999895095825,2691500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.799999952316284,2.869999885559082,2.690000057220459,2.7799999713897705,3736800.0,,,,,,,,,,
