Date,Open,High,Low,Close,Volume,"('Adj Close', 'SFM')","('Close', 'SFM')","('High', 'SFM')","('Low', 'SFM')","('Open', 'SFM')","('Volume', 'SFM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.959999084472656,49.54999923706055,47.81999969482422,49.040000915527344,1747800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.27000045776367,49.400001525878906,47.84000015258789,47.86000061035156,1595400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.88999938964844,49.16999816894531,48.5,49.0099983215332,1297200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.9900016784668,49.65999984741211,48.810001373291016,49.20000076293945,1160500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.18000030517578,49.75,48.59999847412109,49.720001220703125,915200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,49.59000015258789,49.59000015258789,48.72999954223633,49.220001220703125,1018800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.27999877929688,49.84000015258789,49.27999877929688,49.5,968100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.34999847412109,49.5099983215332,49.0,49.5,954900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.77000045776367,50.16999816894531,49.5,50.130001068115234,715300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,50.27000045776367,51.31999969482422,50.27000045776367,50.900001525878906,1124000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,50.84000015258789,51.52000045776367,50.7400016784668,51.369998931884766,864600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.290000915527344,51.63999938964844,50.84000015258789,51.59000015258789,930900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,51.709999084472656,51.7400016784668,50.84999847412109,51.619998931884766,1118700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,51.959999084472656,52.02000045776367,51.5099983215332,51.720001220703125,1129200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.810001373291016,51.93999862670898,50.95000076293945,51.04999923706055,1303900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.18000030517578,51.33000183105469,48.97999954223633,49.09000015258789,1491100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,49.45000076293945,50.13999938964844,49.36000061035156,49.84000015258789,1330900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,49.810001373291016,50.13999938964844,49.4900016784668,49.75,657700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,49.75,50.41999816894531,49.7400016784668,50.369998931884766,1128500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,50.2400016784668,51.220001220703125,50.04999923706055,51.08000183105469,875500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,51.27999877929688,51.41999816894531,50.2400016784668,50.369998931884766,935100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,50.52999877929688,51.59999847412109,50.27999877929688,51.59999847412109,834200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,51.5,51.720001220703125,50.9900016784668,51.459999084472656,785600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,51.400001525878906,51.63999938964844,51.0099983215332,51.220001220703125,864600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,51.220001220703125,51.220001220703125,50.25,50.7400016784668,1290200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,51.02999877929688,51.119998931884766,49.810001373291016,49.95000076293945,1404500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,50.20000076293945,50.900001525878906,50.119998931884766,50.7599983215332,1226800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.72999954223633,51.38999938964844,50.4900016784668,51.18000030517578,1033700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.290000915527344,52.400001525878906,51.290000915527344,52.16999816894531,1105900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,51.7599983215332,52.09999847412109,50.88999938964844,51.22999954223633,1097900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,51.59999847412109,52.06999969482422,51.25,51.970001220703125,1093900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,52.29999923706055,52.83000183105469,52.040000915527344,52.630001068115234,1249600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,52.790000915527344,53.209999084472656,52.060001373291016,52.84999847412109,992100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,53.20000076293945,53.59999847412109,52.84999847412109,53.06999969482422,1121200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,53.06999969482422,53.22999954223633,52.2400016784668,52.630001068115234,1315300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,52.56999969482422,53.90999984741211,52.56999969482422,53.7599983215332,1871800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,57.15999984741211,60.0,55.61000061035156,59.630001068115234,3677000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,59.43999862670898,60.93000030517578,59.130001068115234,60.34000015258789,4168800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,61.540000915527344,62.04999923706055,60.84000015258789,60.93999862670898,1681100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,60.970001220703125,62.34000015258789,60.709999084472656,61.86000061035156,1240400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,61.84999847412109,62.59999847412109,61.34000015258789,62.43999862670898,2630400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,62.34999847412109,63.47999954223633,61.91999816894531,63.38999938964844,1120300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,63.7400016784668,65.52999877929688,63.41999816894531,63.58000183105469,1576000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,63.619998931884766,64.5199966430664,62.81999969482422,62.880001068115234,1187700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,63.75,63.90999984741211,63.0,63.34000015258789,800000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,63.720001220703125,64.61000061035156,62.9900016784668,63.310001373291016,1015400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,63.13999938964844,63.43999862670898,62.5,63.34999847412109,933600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,63.34999847412109,63.4900016784668,61.650001525878906,62.54999923706055,1575500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,62.400001525878906,63.66999816894531,62.400001525878906,62.720001220703125,979500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,62.400001525878906,63.2400016784668,62.31999969482422,63.09000015258789,1642400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,63.27999877929688,63.77000045776367,62.52999877929688,63.130001068115234,1834800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,62.470001220703125,64.81999969482422,62.470001220703125,64.52999877929688,2141300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,63.560001373291016,64.3499984741211,63.09000015258789,63.33000183105469,1136600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,62.290000915527344,62.470001220703125,61.0099983215332,61.150001525878906,2041200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,60.79999923706055,62.470001220703125,60.459999084472656,62.290000915527344,1515500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,62.52999877929688,62.66999816894531,62.0099983215332,62.31999969482422,1024700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,62.02999877929688,63.650001525878906,62.02999877929688,63.59000015258789,1080000.0,,,,,,,,,,
