Date,Open,High,Low,Close,Volume,"('Adj Close', 'FLR')","('Close', 'FLR')","('High', 'FLR')","('Low', 'FLR')","('Open', 'FLR')","('Volume', 'FLR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,38.7400016784668,39.09999847412109,37.709999084472656,37.88999938964844,1683500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,37.34000015258789,37.63999938964844,36.75,36.93000030517578,2234700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,36.84999847412109,36.95000076293945,36.38999938964844,36.47999954223633,1653400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,36.619998931884766,38.810001373291016,36.619998931884766,38.310001373291016,2394500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,38.27000045776367,38.5,37.709999084472656,38.25,822600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.79999923706055,38.209999084472656,37.380001068115234,38.11000061035156,1066800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.83000183105469,38.06999969482422,37.43999862670898,37.91999816894531,1251200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.86000061035156,38.0,37.27999877929688,37.59999847412109,1159200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,38.0099983215332,38.18000030517578,37.63999938964844,37.65999984741211,925300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,37.310001373291016,37.369998931884766,36.95000076293945,37.150001525878906,1030600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.65999984741211,36.91999816894531,36.34000015258789,36.68999862670898,907200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,36.93999862670898,37.47999954223633,36.66999816894531,37.310001373291016,1528600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.16999816894531,37.220001220703125,36.47999954223633,36.93999862670898,1216200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,37.11000061035156,37.470001220703125,36.959999084472656,37.13999938964844,949300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,37.540000915527344,37.650001525878906,36.91999816894531,37.560001373291016,1129200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,38.0,38.43000030517578,37.83000183105469,38.2599983215332,1423200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,38.90999984741211,39.02999877929688,37.810001373291016,37.9900016784668,1456900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,38.13999938964844,38.369998931884766,37.869998931884766,38.18999862670898,1335300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,38.040000915527344,38.400001525878906,37.66999816894531,38.400001525878906,1050000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.0,38.5099983215332,37.7599983215332,38.43999862670898,1539000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,38.540000915527344,38.619998931884766,37.65999984741211,37.709999084472656,1170500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.970001220703125,38.22999954223633,37.130001068115234,38.209999084472656,1418700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,37.810001373291016,38.369998931884766,37.34000015258789,38.29999923706055,1495700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,37.790000915527344,38.0,37.15999984741211,37.7599983215332,1306200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,37.77000045776367,38.5,37.560001373291016,38.4900016784668,851200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,38.7400016784668,40.34999847412109,38.4900016784668,40.310001373291016,1680000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,40.33000183105469,41.0099983215332,39.97999954223633,40.06999969482422,2214500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,40.09000015258789,40.52999877929688,39.77000045776367,40.41999816894531,1097300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,40.41999816894531,41.459999084472656,40.36000061035156,41.040000915527344,1792400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,40.27999877929688,40.790000915527344,39.45000076293945,40.0,1792100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,40.619998931884766,41.88999938964844,40.150001525878906,41.83000183105469,1944900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.0,43.13999938964844,41.900001525878906,42.77999877929688,1945500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,42.52000045776367,43.2400016784668,42.08000183105469,42.09000015258789,3189700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.75,40.54999923706055,36.52999877929688,36.72999954223633,6146100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,36.5,37.060001373291016,35.5,35.790000915527344,3451000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.220001220703125,36.84999847412109,35.529998779296875,35.720001220703125,2383200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,35.63999938964844,37.130001068115234,35.040000915527344,37.02000045776367,2482500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,36.380001068115234,36.619998931884766,35.209999084472656,35.45000076293945,2566300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.849998474121094,36.22999954223633,35.33000183105469,36.11000061035156,2378000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,36.04999923706055,37.119998931884766,35.790000915527344,36.33000183105469,2229100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,36.93000030517578,37.34000015258789,36.09000015258789,36.79999923706055,2359800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,36.88999938964844,37.38999938964844,36.630001068115234,36.650001525878906,1552100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,36.650001525878906,37.540000915527344,36.54999923706055,36.58000183105469,1218100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,36.02000045776367,37.06999969482422,36.0099983215332,36.84999847412109,1139700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.45000076293945,37.45000076293945,36.43999862670898,36.68000030517578,993400.0,,,,,,,,,,
