Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADTN')","('Close', 'ADTN')","('High', 'ADTN')","('Low', 'ADTN')","('Open', 'ADTN')","('Volume', 'ADTN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.329999923706055,7.659999847412109,7.25,7.429999828338623,921800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.360000133514404,7.360000133514404,7.090000152587891,7.139999866485596,668700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.170000076293945,7.239999771118164,7.03000020980835,7.21999979019165,600800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.150000095367432,7.25,7.090000152587891,7.159999847412109,656400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.150000095367432,7.420000076293945,7.110000133514404,7.389999866485596,467200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.269999980926514,7.360000133514404,7.210000038146973,7.300000190734863,1051500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.300000190734863,7.409999847412109,7.190000057220459,7.409999847412109,477200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.360000133514404,7.409999847412109,7.139999866485596,7.199999809265137,552000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.309999942779541,7.429999828338623,7.110000133514404,7.139999866485596,525900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.050000190734863,7.320000171661377,7.050000190734863,7.289999961853027,734400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.139999866485596,7.170000076293945,6.869999885559082,6.960000038146973,708500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.050000190734863,7.110000133514404,6.869999885559082,7.039999961853027,505500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.079999923706055,7.079999923706055,6.889999866485596,7.03000020980835,367000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.099999904632568,7.210000038146973,7.019999980926514,7.119999885559082,892100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.210000038146973,7.21999979019165,6.769999980926514,7.03000020980835,735200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.099999904632568,7.119999885559082,6.880000114440918,6.909999847412109,516700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.099999904632568,7.119999885559082,6.96999979019165,7.059999942779541,452200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.119999885559082,7.179999828338623,6.949999809265137,6.949999809265137,262200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.909999847412109,7.210000038146973,6.900000095367432,7.199999809265137,414900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.0,7.070000171661377,6.409999847412109,6.429999828338623,956200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.460000038146973,6.559999942779541,6.25,6.269999980926514,986300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.260000228881836,6.730000019073486,6.260000228881836,6.699999809265137,1019400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.590000152587891,6.760000228881836,6.53000020980835,6.699999809265137,663200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.599999904632568,6.670000076293945,6.53000020980835,6.570000171661377,601600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.559999942779541,6.619999885559082,6.53000020980835,6.559999942779541,578300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.590000152587891,6.590000152587891,6.349999904632568,6.380000114440918,578800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.400000095367432,6.539999961853027,6.25,6.400000095367432,760200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.400000095367432,6.429999828338623,6.110000133514404,6.349999904632568,1090000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.489999771118164,6.829999923706055,6.420000076293945,6.800000190734863,977800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.579999923706055,6.670000076293945,6.139999866485596,6.199999809265137,745500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.269999980926514,6.5,6.199999809265137,6.429999828338623,558100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.480000019073486,6.639999866485596,6.389999866485596,6.570000171661377,749300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.46999979019165,6.579999923706055,6.460000038146973,6.46999979019165,530100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.340000152587891,6.409999847412109,6.239999771118164,6.360000133514404,553900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.309999942779541,6.329999923706055,6.010000228881836,6.139999866485596,671500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.130000114440918,6.25,6.059999942779541,6.170000076293945,614000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.159999847412109,6.179999828338623,6.050000190734863,6.110000133514404,711300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.050000190734863,6.329999923706055,6.050000190734863,6.309999942779541,1002400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.130000114440918,6.610000133514404,5.78000020980835,6.239999771118164,1191300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.130000114440918,6.130000114440918,5.900000095367432,5.909999847412109,1046100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.070000171661377,6.090000152587891,5.659999847412109,5.690000057220459,1947100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.630000114440918,5.840000152587891,5.429999828338623,5.809999942779541,1443200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.840000152587891,6.150000095367432,5.75,6.050000190734863,1038600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.980000019073486,6.190000057220459,5.760000228881836,6.010000228881836,817400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.090000152587891,6.289999961853027,6.0,6.199999809265137,491100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.239999771118164,6.349999904632568,6.170000076293945,6.309999942779541,630000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.360000133514404,6.489999771118164,6.099999904632568,6.110000133514404,549700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.059999942779541,6.179999828338623,6.039999961853027,6.079999923706055,463100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.099999904632568,6.170000076293945,5.869999885559082,5.889999866485596,578900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.840000152587891,5.849999904632568,5.539999961853027,5.550000190734863,963000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.5,5.619999885559082,5.349999904632568,5.440000057220459,954700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.449999809265137,5.610000133514404,5.429999828338623,5.570000171661377,1917200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.46999979019165,5.579999923706055,5.320000171661377,5.329999923706055,1157300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.300000190734863,5.420000076293945,5.210000038146973,5.409999847412109,913200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.369999885559082,5.46999979019165,5.260000228881836,5.449999809265137,694400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.5,5.579999923706055,5.409999847412109,5.460000038146973,772700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.460000038146973,5.480000019073486,5.269999980926514,5.329999923706055,622100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.320000171661377,5.380000114440918,5.25,5.309999942779541,480200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.349999904632568,5.349999904632568,5.190000057220459,5.199999809265137,595700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.28000020980835,5.349999904632568,5.25,5.320000171661377,465300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.320000171661377,5.489999771118164,5.320000171661377,5.440000057220459,662500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.46999979019165,5.699999809265137,5.400000095367432,5.5,610200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.449999809265137,5.460000038146973,5.199999809265137,5.21999979019165,633800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.21999979019165,5.349999904632568,5.150000095367432,5.340000152587891,591700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.380000114440918,5.559999942779541,5.119999885559082,5.130000114440918,815600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.119999885559082,5.150000095367432,5.019999980926514,5.03000020980835,678700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.079999923706055,5.090000152587891,4.989999771118164,5.050000190734863,652900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.079999923706055,5.260000228881836,5.050000190734863,5.130000114440918,644000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.0,5.050000190734863,4.860000133514404,4.940000057220459,995800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,4.949999809265137,5.03000020980835,4.880000114440918,4.949999809265137,583300.0,,,,,,,,,,
