Date,Open,High,Low,Close,Volume,"('Adj Close', 'LBAI')","('Close', 'LBAI')","('High', 'LBAI')","('Low', 'LBAI')","('Open', 'LBAI')","('Volume', 'LBAI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,14.65999984741211,15.010000228881836,14.65999984741211,14.81999969482422,124965.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,14.75,14.75,14.274999618530272,14.279999732971191,279663.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.34000015258789,14.579999923706056,14.34000015258789,14.390000343322754,122877.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,14.260000228881836,14.539999961853027,14.220000267028809,14.239999771118164,271434.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.25,14.359999656677246,14.085000038146973,14.260000228881836,140551.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.050000190734863,14.15999984741211,13.914999961853027,14.050000190734863,123975.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,13.970000267028809,14.300000190734863,13.920000076293944,14.300000190734863,153029.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.130000114440918,14.210000038146973,13.880000114440918,14.109999656677246,170328.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,14.279999732971191,14.335000038146973,13.739999771118164,13.899999618530272,115081.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.68000030517578,13.770000457763672,13.56999969482422,13.630000114440918,106858.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,13.329999923706056,13.630000114440918,13.289600372314451,13.600000381469728,150361.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,13.600000381469728,13.68000030517578,13.413000106811523,13.5600004196167,109332.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.630000114440918,13.859999656677246,13.470000267028809,13.859999656677246,162946.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,14.029999732971191,14.510000228881836,13.970000267028809,14.510000228881836,251981.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.56999969482422,14.56999969482422,14.18000030517578,14.270000457763672,173653.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,14.390000343322754,14.529999732971191,14.229999542236328,14.34000015258789,184761.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.56999969482422,14.56999969482422,14.170000076293944,14.489999771118164,249730.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,14.56999969482422,14.579999923706056,14.295000076293944,14.470000267028809,211247.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,14.460000038146973,14.56999969482422,14.369999885559082,14.529999732971191,128765.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,14.420000076293944,14.539999961853027,14.34000015258789,14.390000343322754,99593.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.020000457763672,14.119999885559082,13.279999732971191,13.289999961853027,232013.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,13.31999969482422,13.579999923706056,12.539999961853027,13.0600004196167,249142.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.710000038146973,13.029999732971191,12.579999923706056,12.920000076293944,241311.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,12.699999809265137,12.699999809265137,12.149999618530272,12.420000076293944,244802.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.3100004196167,12.5,12.050000190734863,12.350000381469728,192175.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,12.329999923706056,12.329999923706056,11.789999961853027,11.789999961853027,218072.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.84000015258789,11.880000114440918,11.59000015258789,11.8100004196167,243105.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.869999885559082,12.449999809265137,11.699999809265137,12.390000343322754,339556.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.390000343322754,12.970000267028809,12.390000343322754,12.880000114440918,269510.0,,,,,,,,,,
