Date,Open,High,Low,Close,Volume,"('Adj Close', 'REZI')","('Close', 'REZI')","('High', 'REZI')","('Low', 'REZI')","('Open', 'REZI')","('Volume', 'REZI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.6200008392334,18.790000915527344,18.270000457763672,18.34000015258789,869700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.21999931335449,18.21999931335449,17.56999969482422,17.600000381469727,592800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.739999771118164,17.739999771118164,17.3799991607666,17.399999618530273,911600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.270000457763672,17.59000015258789,17.200000762939453,17.260000228881836,626300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,17.25,17.75,17.190000534057617,17.5,675000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,17.149999618530273,17.329999923706055,17.09000015258789,17.280000686645508,593300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,17.229999542236328,17.350000381469727,17.1200008392334,17.219999313354492,576400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,17.110000610351562,17.290000915527344,16.93000030517578,17.209999084472656,842100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.510000228881836,17.510000228881836,16.93000030517578,17.030000686645508,533000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,16.729999542236328,17.0,16.479999542236328,16.649999618530273,1213400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.3799991607666,16.610000610351562,16.360000610351562,16.5,705700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,16.739999771118164,16.790000915527344,16.610000610351562,16.700000762939453,846300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.81999969482422,17.059999465942383,16.56999969482422,17.049999237060547,744600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.25,17.520000457763672,17.219999313354492,17.459999084472656,738200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.639999389648438,17.639999389648438,16.799999237060547,16.799999237060547,534400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,17.040000915527344,17.049999237060547,16.59000015258789,16.68000030517578,559600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,16.920000076293945,17.020000457763672,16.81999969482422,17.020000457763672,492700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,17.1299991607666,17.200000762939453,17.0,17.079999923706055,480200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.049999237060547,17.420000076293945,16.8700008392334,17.40999984741211,518000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.31999969482422,17.479999542236328,17.149999618530273,17.15999984741211,637400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,17.09000015258789,17.3799991607666,16.75,16.770000457763672,640000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,16.940000534057617,17.200000762939453,16.81999969482422,17.190000534057617,367200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,16.8700008392334,17.239999771118164,16.809999465942383,17.100000381469727,464500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,16.84000015258789,16.8799991607666,16.530000686645508,16.75,418500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,16.670000076293945,16.93000030517578,16.6200008392334,16.799999237060547,418900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,16.950000762939453,17.1200008392334,16.739999771118164,16.979999542236328,536700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.049999237060547,17.350000381469727,16.90999984741211,17.34000015258789,698900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.309999465942383,17.6299991607666,17.239999771118164,17.579999923706055,619800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,17.56999969482422,17.889999389648438,17.56999969482422,17.81999969482422,914800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,17.18000030517578,17.510000228881836,16.920000076293945,17.079999923706055,1234600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,18.700000762939453,21.100000381469727,18.700000762939453,21.09000015258789,2617600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.15999984741211,22.200000762939453,20.920000076293945,22.170000076293945,1888300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.920000076293945,22.479999542236328,21.34000015258789,22.239999771118164,1529300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.770000457763672,22.049999237060547,21.190000534057617,21.32999992370605,1168800.0,,,,,,,,,,
