Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRI')","('Close', 'PRI')","('High', 'PRI')","('Low', 'PRI')","('Open', 'PRI')","('Volume', 'PRI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-23 19:00:00-05:00,228.1999969482422,229.17999267578125,226.1100006103516,226.1499938964844,75400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,226.9600067138672,227.58999633789065,225.38999938964844,225.66000366210935,93800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,226.1100006103516,226.47000122070312,225.25999450683597,226.0399932861328,81200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,224.8000030517578,229.1300048828125,224.3500061035156,228.9900054931641,108400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,228.9900054931641,233.6300048828125,228.9900054931641,233.3300018310547,131000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,233.97999572753903,236.7100067138672,233.4900054931641,234.16000366210935,223500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,232.91000366210935,232.91000366210935,224.57000732421875,229.47999572753903,140200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,230.0,234.72000122070312,230.0,234.00999450683597,76500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,232.55999755859372,234.7400054931641,231.25,233.33999633789065,82400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,232.67999267578125,234.2400054931641,230.47000122070312,230.9199981689453,138600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,231.16000366210935,233.8000030517578,231.16000366210935,232.9900054931641,127900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,232.9900054931641,236.16000366210935,232.3300018310547,235.92999267578125,90600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,237.1499938964844,242.52999877929688,236.17999267578125,242.4600067138672,137900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,236.8000030517578,241.82000732421875,236.4600067138672,238.6000061035156,202600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,237.07000732421875,239.25999450683597,233.16000366210935,235.2100067138672,175100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,232.4499969482422,242.42999267578125,226.83999633789065,239.6199951171875,198400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,241.08999633789065,247.25999450683597,240.1499938964844,244.88999938964844,152800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,244.9900054931641,248.0399932861328,243.9199981689453,246.47000122070312,127400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,243.94000244140625,246.55999755859372,243.94000244140625,246.0399932861328,137600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,245.8000030517578,247.0500030517578,244.63999938964844,246.8999938964844,139300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,247.8800048828125,252.88999938964844,247.8800048828125,252.32000732421875,150100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,253.8800048828125,254.41000366210935,249.6100006103516,249.92999267578125,130100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,249.6999969482422,250.9600067138672,246.9499969482422,247.19000244140625,104500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,246.75999450683597,247.52999877929688,243.9600067138672,244.5800018310547,126700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,243.9199981689453,247.08999633789065,243.9199981689453,245.3699951171875,106900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,246.13999938964844,246.6100006103516,243.6000061035156,245.25999450683597,153800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,244.72999572753903,248.94000244140625,244.6000061035156,248.72999572753903,118000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,248.3999938964844,252.2899932861328,248.2700042724609,249.2899932861328,125600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,248.88999938964844,251.72000122070312,248.07000732421875,248.3300018310547,127700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,248.72000122070312,252.97000122070312,247.1100006103516,251.7400054931641,79900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,252.0,252.8500061035156,248.38999938964844,248.47999572753903,95800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,248.97999572753903,251.67999267578125,246.92999267578125,247.0399932861328,91300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,245.8699951171875,247.38999938964844,244.5399932861328,246.2700042724609,109100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,245.22999572753903,247.7400054931641,244.27999877929688,246.6499938964844,80400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,247.2700042724609,250.3500061035156,247.2700042724609,248.6699981689453,83900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,248.2899932861328,248.7899932861328,243.6499938964844,245.5200042724609,135600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,243.41000366210935,247.94000244140625,243.41000366210935,246.8800048828125,305400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,247.82000732421875,248.63999938964844,246.02999877929688,246.16000366210935,82600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,246.16000366210935,250.30999755859372,246.16000366210935,250.3000030517578,108900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,249.22999572753903,252.17999267578125,248.5399932861328,251.8300018310547,109200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,252.1999969482422,252.3000030517578,249.9499969482422,251.1100006103516,101900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,252.08999633789065,252.08999633789065,248.08999633789065,248.80999755859372,113000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,249.69000244140625,251.6499938964844,248.57000732421875,250.07000732421875,85400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,249.72999572753903,254.6300048828125,249.72999572753903,252.4499969482422,83800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,253.41000366210935,256.5599975585937,253.25,256.17999267578125,98600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,255.94000244140625,256.29998779296875,252.91000366210935,252.9600067138672,146100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,252.44000244140625,254.1300048828125,251.6100006103516,252.0,111300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,249.66000366210935,251.30999755859372,247.8999938964844,248.5800018310547,83900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,248.3600006103516,251.50999450683597,248.3600006103516,249.0500030517578,101100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,250.6699981689453,251.05999755859372,245.7400054931641,246.6000061035156,115800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,247.0800018310547,249.67999267578125,246.5200042724609,246.6699981689453,95100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,247.0,250.9600067138672,246.3300018310547,249.94000244140625,89900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,250.4199981689453,250.4199981689453,242.5,242.94000244140625,83400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,241.8600006103516,245.4499969482422,241.67999267578125,243.22999572753903,106300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,242.92999267578125,242.92999267578125,222.0200042724609,223.38999938964844,448200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,223.2700042724609,229.19000244140625,220.3500061035156,222.08999633789065,269600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,224.1199951171875,224.7899932861328,211.80999755859372,213.0399932861328,398400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,213.27999877929688,214.3800048828125,209.42999267578125,213.9600067138672,244300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,214.3999938964844,215.8500061035156,211.41000366210935,211.63999938964844,265900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,212.80999755859372,215.4900054931641,184.75999450683597,210.08999633789065,1706700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,211.63999938964844,215.9499969482422,210.94000244140625,215.0399932861328,381100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,216.92999267578125,218.30999755859372,213.9600067138672,217.50999450683597,223100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,218.3500061035156,221.58999633789065,217.44000244140625,218.38999938964844,171100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,218.22999572753903,222.5,217.88999938964844,221.8800048828125,149600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,219.7899932861328,221.44000244140625,217.97000122070312,218.58999633789065,142500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,217.30999755859372,218.22000122070312,212.44000244140625,213.4600067138672,313100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,214.0800018310547,219.0800018310547,214.0800018310547,214.67999267578125,210800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,213.5800018310547,216.1000061035156,211.5800018310547,211.8600006103516,205400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,211.52999877929688,218.9499969482422,211.52999877929688,215.50999450683597,175200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,216.67999267578125,219.55999755859372,214.5399932861328,219.33999633789065,159300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,220.25,220.72000122070312,216.5,217.9900054931641,199200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,219.8300018310547,222.75999450683597,219.3300018310547,222.5500030517578,228000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,211.5399932861328,220.25,211.5399932861328,219.2100067138672,410900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,220.1699981689453,221.0,217.8300018310547,218.1699981689453,144000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,217.55999755859372,220.9199981689453,217.55999755859372,220.5200042724609,147900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,220.82000732421875,224.8600006103516,220.82000732421875,223.7700042724609,139100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,223.8500061035156,226.1100006103516,223.42999267578125,223.94000244140625,153000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,224.4499969482422,227.27999877929688,222.88999938964844,224.47999572753903,122000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,224.6699981689453,227.2400054931641,224.4499969482422,225.7400054931641,84300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,226.8300018310547,226.83999633789065,223.57000732421875,224.3300018310547,117200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,224.2899932861328,229.1300048828125,224.2899932861328,228.0800018310547,198600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,227.6300048828125,229.4499969482422,226.5800018310547,228.1100006103516,152200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,227.69000244140625,231.8800048828125,227.69000244140625,230.9499969482422,182800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,230.8800048828125,234.3800048828125,228.6199951171875,229.8699951171875,183600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,230.3800048828125,230.3800048828125,225.16000366210935,225.5800018310547,111300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,227.6999969482422,228.25999450683597,226.22000122070312,227.5500030517578,100000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,226.7899932861328,228.00999450683597,220.05999755859372,222.8600006103516,227800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,221.3600006103516,222.5500030517578,219.7899932861328,222.00999450683597,134400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,221.88999938964844,227.6300048828125,221.25999450683597,224.72999572753903,139400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,225.3000030517578,226.83999633789065,224.5399932861328,225.88999938964844,252900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,226.4199981689453,226.9900054931641,223.1999969482422,224.97999572753903,128700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,223.8800048828125,225.75,222.4499969482422,223.83999633789065,119800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,224.25,225.9600067138672,222.0500030517578,225.6300048828125,247600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,226.4499969482422,228.0800018310547,226.05999755859372,227.30999755859372,135100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,227.52999877929688,228.7400054931641,226.08999633789065,226.38999938964844,104400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,224.08999633789065,225.6000061035156,222.16000366210935,225.3999938964844,162100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,224.4600067138672,224.4600067138672,220.47000122070312,220.88999938964844,181900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,222.7700042724609,225.2899932861328,222.0200042724609,223.3300018310547,151100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,222.4900054931641,223.6999969482422,221.42999267578125,222.9199981689453,107300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,221.0,221.1300048828125,219.5200042724609,220.67999267578125,102400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,220.8500061035156,228.97999572753903,220.72000122070312,227.7700042724609,176600.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,227.5399932861328,235.6000061035156,227.5399932861328,235.58999633789065,302600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,235.8800048828125,242.25999450683597,235.0,240.75,255300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,241.1100006103516,241.1100006103516,235.4199981689453,235.8800048828125,644600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,235.47000122070312,239.66000366210935,235.1499938964844,236.1199951171875,191400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,235.7899932861328,237.16000366210935,234.47999572753903,235.05999755859372,155800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,234.07000732421875,235.8500061035156,232.67999267578125,235.8500061035156,147600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,234.3300018310547,236.5800018310547,233.57000732421875,236.3999938964844,197000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,237.1199951171875,238.77999877929688,235.6000061035156,236.5800018310547,711100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,238.3000030517578,239.6499938964844,235.66000366210935,237.2899932861328,126100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,236.5500030517578,238.5,234.5399932861328,237.8600006103516,157900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,238.8999938964844,239.58999633789065,235.5,235.6000061035156,121400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,235.6300048828125,235.92999267578125,231.7899932861328,233.00999450683597,292900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,234.1199951171875,235.69000244140625,233.42999267578125,233.50999450683597,139700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,232.97999572753903,235.57000732421875,232.97999572753903,233.3500061035156,118700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,234.1300048828125,235.67999267578125,233.22000122070312,235.13999938964844,101600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,235.58999633789065,239.0399932861328,235.58999633789065,238.3000030517578,100700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,239.6999969482422,243.9499969482422,239.6999969482422,242.47999572753903,115000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,243.50999450683597,247.42999267578125,243.3999938964844,245.5200042724609,100300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,246.00999450683597,251.50999450683597,246.0,251.2400054931641,118400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,251.97999572753903,254.58999633789065,249.38999938964844,250.55999755859372,199600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,250.22000122070312,255.2100067138672,250.22000122070312,251.4499969482422,124100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,250.2100067138672,251.4499969482422,247.7700042724609,248.5500030517578,119500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,248.44000244140625,253.02999877929688,248.44000244140625,249.9199981689453,138200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,249.4900054931641,252.3000030517578,249.4900054931641,251.3600006103516,132200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,249.97999572753903,252.3000030517578,248.22000122070312,248.2400054931641,132200.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,248.5200042724609,253.75,248.5200042724609,250.25999450683597,155600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,251.9600067138672,252.5200042724609,249.67999267578125,250.5200042724609,188300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,250.5399932861328,252.1499938964844,249.1000061035156,249.6999969482422,105100.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,251.66000366210935,253.58999633789065,251.1100006103516,251.1199951171875,138400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,252.08999633789065,255.25,251.3600006103516,251.7700042724609,145000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,252.9900054931641,256.5400085449219,250.0800018310547,252.32000732421875,131100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,249.50999450683597,250.1999969482422,243.30999755859372,247.0800018310547,131700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,240.8500061035156,241.6000061035156,234.22999572753903,239.7100067138672,107200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,240.77999877929688,244.3500061035156,240.77999877929688,241.0399932861328,103800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,243.27999877929688,246.1199951171875,243.25999450683597,243.32000732421875,124000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,250.25999450683597,255.25999450683597,244.3999938964844,249.30999755859372,165300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,250.42999267578125,255.1100006103516,248.02999877929688,254.41000366210935,122600.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,253.47999572753903,254.1100006103516,251.25,251.9600067138672,74400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,251.97000122070312,253.3600006103516,251.47999572753903,253.22999572753903,85300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,253.5399932861328,256.54998779296875,253.5399932861328,256.510009765625,120400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,259.0299987792969,260.4100036621094,257.3399963378906,258.25,92300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,258.79998779296875,259.6199951171875,257.5400085449219,257.6600036621094,133900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,257.79998779296875,260.9599914550781,257.6499938964844,260.94000244140625,98400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,260.44000244140625,261.489990234375,258.75,259.2699890136719,88200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,259.6199951171875,260.69000244140625,257.75,259.44000244140625,126600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,260.0299987792969,261.17999267578125,258.6300048828125,259.92999267578125,62900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,261.7799987792969,263.1400146484375,260.7300109863281,261.3399963378906,98100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,262.0,263.1600036621094,259.79998779296875,260.1700134277344,106300.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,259.260009765625,261.1700134277344,258.8900146484375,260.3800048828125,79200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,259.94000244140625,261.5599975585937,259.6400146484375,261.17999267578125,105100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,262.95001220703125,265.2699890136719,261.3500061035156,261.57000732421875,128100.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,261.6400146484375,263.3099975585937,259.9100036621094,263.2300109863281,252500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,261.8800048828125,264.3800048828125,259.7900085449219,260.6000061035156,120600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,261.0899963378906,261.760009765625,259.1700134277344,260.6000061035156,157800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,260.20001220703125,260.7900085449219,256.2200012207031,257.95001220703125,123900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,257.9200134277344,260.3299865722656,253.67999267578125,254.9900054931641,105400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,254.9900054931641,257.1300048828125,253.22000122070312,255.22999572753903,120000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,255.44000244140625,257.07000732421875,251.6999969482422,252.97999572753903,118100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,251.63999938964844,251.63999938964844,247.16000366210935,249.66000366210935,101600.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,249.63999938964844,253.8000030517578,248.94000244140625,253.22999572753903,107900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,254.9600067138672,257.1099853515625,253.0200042724609,254.6199951171875,88700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,256.54998779296875,259.42999267578125,256.0199890136719,257.4800109863281,129100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,257.4700012207031,258.8399963378906,256.010009765625,256.5599975585937,120300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,257.29998779296875,259.5400085449219,254.1000061035156,255.83999633789065,126900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,258.82000732421875,259.3299865722656,256.2300109863281,258.5,166600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,258.04998779296875,260.8800048828125,257.3900146484375,258.6000061035156,639300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,260.0,265.6700134277344,260.0,264.7799987792969,154500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,264.0799865722656,265.54998779296875,262.3099975585937,263.3399963378906,104900.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,263.9599914550781,264.5799865722656,262.510009765625,264.3099975585937,101800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,265.5599975585937,267.9200134277344,264.82000732421875,266.6000061035156,115400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,266.6099853515625,267.1099853515625,262.5899963378906,263.1700134277344,105000.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,262.92999267578125,266.0400085449219,261.7799987792969,265.1499938964844,134900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,264.5299987792969,268.3699951171875,261.82000732421875,265.7099914550781,83000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,264.9700012207031,268.19000244140625,260.1600036621094,266.1600036621094,106400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,266.489990234375,268.3099975585937,265.17999267578125,268.2099914550781,87400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,270.0,274.5199890136719,270.0,274.239990234375,100100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,274.2200012207031,274.2300109863281,267.3099975585937,267.4599914550781,93400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,267.8699951171875,271.5,267.8699951171875,269.7200012207031,117200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,271.5,278.9800109863281,271.260009765625,278.1700134277344,123600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,279.3900146484375,279.8900146484375,273.8900146484375,274.989990234375,138600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,276.0,279.1099853515625,275.3699951171875,277.57000732421875,137600.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,278.8800048828125,279.0,276.5799865722656,277.04998779296875,156000.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,277.0400085449219,282.3900146484375,277.0400085449219,278.6700134277344,216800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,279.010009765625,282.42999267578125,279.010009765625,281.54998779296875,136900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,282.7799987792969,284.3699951171875,280.42999267578125,281.0,126600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,281.57000732421875,281.57000732421875,277.6600036621094,279.2300109863281,150000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,279.5799865722656,280.7900085449219,276.6700134277344,276.94000244140625,129400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,276.4100036621094,279.5199890136719,274.29998779296875,278.9200134277344,82800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,278.07000732421875,279.1099853515625,276.4200134277344,277.1099853515625,65900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,276.1499938964844,279.739990234375,276.1499938964844,279.3599853515625,96600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,279.7699890136719,279.79998779296875,273.5199890136719,275.69000244140625,92600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,277.260009765625,280.0899963378906,276.7699890136719,277.989990234375,120300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,278.0199890136719,279.3999938964844,277.260009765625,277.3099975585937,110800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,276.92999267578125,279.5799865722656,276.92999267578125,279.1400146484375,136200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,277.1099853515625,279.0199890136719,275.1600036621094,276.8099975585937,122800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,277.2900085449219,281.3699951171875,273.8299865722656,274.44000244140625,121000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,274.0599975585937,276.6499938964844,272.4599914550781,274.8900146484375,88800.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,273.510009765625,277.3900146484375,272.8900146484375,276.760009765625,102900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,291.1000061035156,295.67999267578125,290.2900085449219,291.0,306200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,290.9700012207031,294.7699890136719,282.4200134277344,290.6499938964844,176600.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,293.29998779296875,298.2900085449219,292.6499938964844,297.7300109863281,177800.0,,,,,,,,,,
