Date,Open,High,Low,Close,Volume,"('Adj Close', 'VTSI')","('Close', 'VTSI')","('High', 'VTSI')","('Low', 'VTSI')","('Open', 'VTSI')","('Volume', 'VTSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.789999961853027,9.949999809265137,9.3149995803833,9.920000076293944,218100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.899999618530272,10.229999542236328,9.57009983062744,9.84000015258789,180000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.0,11.289999961853027,9.949999809265137,11.0,566900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.010000228881836,11.949999809265137,10.510000228881836,11.270000457763672,498300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,11.300000190734863,11.43000030517578,10.550000190734863,11.279999732971191,444400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,11.220000267028809,12.369999885559082,11.15999984741211,12.109999656677246,432500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.039999961853027,12.06999969482422,11.30720043182373,11.600000381469728,281100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,11.550000190734863,11.899999618530272,11.18000030517578,11.619999885559082,156800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.710000038146973,11.899999618530272,11.199999809265137,11.510000228881836,150600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,11.510000228881836,12.649999618530272,11.270500183105469,12.25,471000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.300000190734863,12.40999984741211,11.630000114440918,11.949999809265137,205800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.050000190734863,12.289999961853027,11.610300064086914,11.899999618530272,139900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.90999984741211,12.93000030517578,11.850000381469728,12.68000030517578,295300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.720000267028809,12.895500183105469,11.800000190734863,12.350000381469728,336200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,12.470000267028809,12.693599700927734,12.020000457763672,12.34000015258789,195500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.5,12.5,11.449999809265137,11.5600004196167,198200.0,,,,,,,,,,
