Date,Open,High,Low,Close,Volume,"('Adj Close', 'DSS')","('Close', 'DSS')","('High', 'DSS')","('Low', 'DSS')","('Open', 'DSS')","('Volume', 'DSS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.799999952316284,2.799999952316284,2.539999961853028,2.640000104904175,50955.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.7799999713897705,2.7799999713897705,2.2799999713897705,2.299999952316284,42195.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.720000028610229,2.740000009536743,2.5,2.559999942779541,99185.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.400000095367432,2.4539999961853027,2.190000057220459,2.240000009536743,80600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.299999952316284,2.3399999141693115,2.122999906539917,2.2049999237060547,63300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.119999885559082,2.2699999809265137,1.968000054359436,2.119999885559082,60400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.109999895095825,2.1700000762939453,2.039999961853028,2.049999952316284,18400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.039999961853028,2.108999967575073,2.0,2.0309998989105225,13900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.010999917984009,2.119999885559082,2.010999917984009,2.119999885559082,16500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.049999952316284,2.138000011444092,2.039999961853028,2.049999952316284,10000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.0299999713897705,2.049999952316284,2.009999990463257,2.049999952316284,6400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.009999990463257,2.049999952316284,1.950000047683716,1.9600000381469729,27800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.9900000095367432,2.039999961853028,1.940999984741211,1.9800000190734863,16400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.0199999809265137,2.0799999237060547,1.996999979019165,2.069999933242798,8400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.119999885559082,2.1589999198913574,2.0299999713897705,2.0299999713897705,10800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.0999999046325684,2.0999999046325684,1.9700000286102293,1.9900000095367432,14000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.99399995803833,2.025000095367432,1.950000047683716,2.025000095367432,9300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.9800000190734863,2.0299999713897705,1.9600000381469729,1.9600000381469729,14500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.950000047683716,2.0199999809265137,1.8450000286102293,1.950000047683716,40400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.940000057220459,2.025000095367432,1.899999976158142,1.9900000095367432,33500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.9800000190734863,1.995000004768372,1.840000033378601,1.8899999856948853,13900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.8899999856948853,1.9589999914169312,1.840000033378601,1.840000033378601,39700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.840000033378601,1.840000033378601,1.7289999723434448,1.7699999809265137,14200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.75,1.7799999713897705,1.6449999809265137,1.75,15800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7100000381469729,1.899999976158142,1.6699999570846558,1.7200000286102295,7100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7000000476837158,1.784000039100647,1.7000000476837158,1.7000000476837158,3400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7300000190734863,1.7869999408721924,1.7200000286102295,1.7599999904632568,4200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7599999904632568,1.7599999904632568,1.758999943733215,1.7599999904632568,2000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.7100000381469729,1.812999963760376,1.7020000219345093,1.7699999809265137,18400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7699999809265137,1.7699999809265137,1.649999976158142,1.7200000286102295,6700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.6799999475479126,1.7899999618530271,1.649999976158142,1.7899999618530271,8600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7680000066757202,1.9900000095367432,1.7680000066757202,1.9900000095367432,27600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.950000047683716,2.049999952316284,1.909999966621399,1.950000047683716,16300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.950000047683716,2.0390000343322754,1.909999966621399,1.909999966621399,11200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.9299999475479128,1.950000047683716,1.8200000524520876,1.950000047683716,5300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.899999976158142,1.899999976158142,1.7940000295639038,1.840000033378601,9300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.8600000143051147,1.8799999952316284,1.8200000524520876,1.8519999980926516,10200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.8609999418258667,1.899999976158142,1.8600000143051147,1.899999976158142,2500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.7699999809265137,1.899999976158142,1.7699999809265137,1.8860000371932983,8800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.899999976158142,1.940000057220459,1.840000033378601,1.940000057220459,8200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.7899999618530271,1.950000047683716,1.7899999618530271,1.875,4300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.8600000143051147,1.940000057220459,1.7719999551773071,1.7999999523162842,4400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.7899999618530271,1.919999957084656,1.7899999618530271,1.8200000524520876,4900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.8049999475479128,1.870000004768372,1.7799999713897705,1.7999999523162842,4200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.0,2.0,1.8580000400543213,1.909999966621399,9600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.940000057220459,1.940000057220459,1.8240000009536743,1.8799999952316284,2300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.8949999809265137,1.991000056266785,1.8949999809265137,1.950000047683716,7500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.9600000381469729,1.9900000095367432,1.899999976158142,1.924000024795532,10400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.950000047683716,1.9980000257492063,1.8819999694824217,1.9299999475479128,3600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.8799999952316284,1.9299999475479128,1.8600000143051147,1.8600000143051147,4800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.9450000524520876,1.9450000524520876,1.830999970436096,1.940000057220459,3800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.962000012397766,1.962000012397766,1.8320000171661377,1.9600000381469729,8900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.7799999713897705,1.950000047683716,1.7799999713897705,1.8600000143051147,5900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.870000004768372,1.940000057220459,1.7999999523162842,1.8600000143051147,2500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.7940000295639038,1.940000057220459,1.7940000295639038,1.870000004768372,2000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.7999999523162842,1.940000057220459,1.7999999523162842,1.940000057220459,5400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.940000057220459,1.940000057220459,1.830000042915344,1.909999966621399,3100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.8550000190734863,1.909999966621399,1.807999968528748,1.8450000286102293,3900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.9079999923706052,1.9079999923706052,1.7999999523162842,1.7999999523162842,15200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.8489999771118164,1.8600000143051147,1.8489999771118164,1.8600000143051147,1600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.8600000143051147,1.940000057220459,1.809999942779541,1.809999942779541,4100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.840000033378601,1.940000057220459,1.7999999523162842,1.870000004768372,14400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.870000004768372,1.8899999856948853,1.7999999523162842,1.8899999856948853,5600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.919999957084656,1.940000057220459,1.830999970436096,1.870000004768372,7500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.840000033378601,1.932000041007996,1.7999999523162842,1.8799999952316284,4300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.840000033378601,1.8769999742507932,1.840000033378601,1.8769999742507932,600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.8799999952316284,2.140000104904175,1.8799999952316284,1.995000004768372,66300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.0,2.299999952316284,1.965000033378601,2.130000114440918,53300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.109999895095825,2.184999942779541,1.9900000095367432,2.0299999713897705,20800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.8600000143051147,1.9600000381469729,1.850000023841858,1.950000047683716,10400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.919999957084656,1.9700000286102293,1.850000023841858,1.8600000143051147,4900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.8519999980926516,1.940000057220459,1.8200000524520876,1.8200000524520876,9300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.8200000524520876,1.830000042915344,1.7100000381469729,1.75,22400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.7200000286102295,1.840000033378601,1.7100000381469729,1.7699999809265137,12400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.7660000324249268,1.840000033378601,1.7400000095367432,1.7799999713897705,5700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.7599999904632568,1.7599999904632568,1.7400000095367432,1.75,1700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.7799999713897705,1.7799999713897705,1.7300000190734863,1.7699999809265137,3500.0,,,,,,,,,,
