Date,Open,High,Low,Close,Volume,"('Adj Close', 'SRCE')","('Close', 'SRCE')","('High', 'SRCE')","('Low', 'SRCE')","('Open', 'SRCE')","('Volume', 'SRCE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.560001373291016,55.25,53.790000915527344,54.52999877929688,52300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,54.36000061035156,54.43000030517578,52.369998931884766,52.56999969482422,89900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,52.75,54.0099983215332,52.43000030517578,52.58000183105469,68500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,52.5099983215332,53.20000076293945,52.43999862670898,52.68000030517578,85100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.83000183105469,52.91999816894531,52.060001373291016,52.75,48300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.400001525878906,52.54999923706055,51.81999969482422,52.290000915527344,39300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,52.060001373291016,52.33000183105469,51.59000015258789,52.29999923706055,36200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,51.959999084472656,52.130001068115234,51.11000061035156,51.97999954223633,53100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,52.47999954223633,52.56999969482422,51.08000183105469,51.720001220703125,37600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.18999862670898,51.290000915527344,49.97999954223633,50.2400016784668,103500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,49.68000030517578,50.84999847412109,49.68000030517578,50.84999847412109,76700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.209999084472656,51.400001525878906,49.97999954223633,50.72999954223633,42300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.68999862670898,53.540000915527344,49.15999984741211,53.15999984741211,120200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,54.0,54.970001220703125,53.9900016784668,54.470001220703125,98000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,54.81999969482422,54.81999969482422,52.93999862670898,53.16999816894531,82300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,53.810001373291016,54.380001068115234,53.459999084472656,53.7400016784668,56200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,54.40999984741211,54.5,53.09000015258789,53.52999877929688,70400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,53.88999938964844,54.02999877929688,53.29999923706055,53.7400016784668,39800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,53.77000045776367,54.29999923706055,53.52999877929688,54.29999923706055,42300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.09000015258789,54.75,53.70000076293945,54.7400016784668,53800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.709999084472656,55.09999847412109,52.27000045776367,52.27000045776367,108400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.720001220703125,52.720001220703125,50.40999984741211,51.93000030517578,66800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,50.79999923706055,51.540000915527344,49.97999954223633,51.0099983215332,70800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,50.41999816894531,50.61000061035156,49.630001068115234,49.93999862670898,37000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.959999084472656,50.720001220703125,49.7400016784668,49.84000015258789,73800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,50.16999816894531,50.16999816894531,48.59000015258789,49.540000915527344,42300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,49.61000061035156,49.90999984741211,49.22999954223633,49.90999984741211,127800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.2400016784668,51.15999984741211,49.56999969482422,51.0099983215332,51900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,50.79999923706055,52.61000061035156,50.79999923706055,51.86000061035156,55200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,50.33000183105469,50.95000076293945,48.650001525878906,49.18999862670898,97900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,49.70000076293945,50.13999938964844,49.08000183105469,49.97999954223633,54800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,50.43999862670898,52.209999084472656,50.06999969482422,51.869998931884766,68500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,51.29999923706055,51.59000015258789,50.459999084472656,50.810001373291016,48900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,50.2599983215332,51.08000183105469,50.04999923706055,50.40999984741211,49600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.400001525878906,50.560001373291016,50.0,50.310001373291016,32700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,50.130001068115234,50.380001068115234,49.650001525878906,50.040000915527344,50300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,49.900001525878906,50.43999862670898,49.709999084472656,49.709999084472656,38700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,49.59999847412109,49.95000076293945,49.09000015258789,49.72999954223633,66300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,49.91999816894531,50.45000076293945,49.11000061035156,49.41999816894531,43400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,49.130001068115234,49.43999862670898,48.790000915527344,48.9900016784668,43600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,49.77000045776367,50.45000076293945,49.150001525878906,49.77999877929688,45300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,49.4900016784668,49.4900016784668,48.33000183105469,48.61000061035156,78900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,48.9900016784668,51.650001525878906,48.9900016784668,51.2400016784668,94400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,51.11000061035156,52.5099983215332,51.11000061035156,51.68999862670898,64300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,51.83000183105469,52.40999984741211,50.79999923706055,51.630001068115234,76200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,52.06999969482422,52.61000061035156,51.619998931884766,51.84000015258789,51900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,51.93999862670898,52.43999862670898,51.45000076293945,51.459999084472656,66500.0,,,,,,,,,,
