Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORCL')","('Close', 'ORCL')","('High', 'ORCL')","('Low', 'ORCL')","('Open', 'ORCL')","('Volume', 'ORCL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-10 20:00:00-04:00,121.72000122070312,123.81999969482422,121.36000061035156,123.23999786376952,7315200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,121.73999786376952,121.83999633789062,120.41999816894533,121.11000061035156,6189600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,122.18000030517578,122.47000122070312,119.44000244140624,119.87999725341795,5101500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,120.08999633789062,121.44000244140624,119.75,120.62000274658205,7000000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,120.9800033569336,121.04000091552734,118.61000061035156,118.66999816894533,5366600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,118.76000213623048,118.76000213623048,115.6999969482422,116.0,6662400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,116.12000274658205,116.7699966430664,114.45999908447266,114.87999725341795,8250300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,116.02999877929688,116.33999633789062,114.33999633789062,114.52999877929688,7125500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,115.16999816894533,115.86000061035156,114.75,115.08999633789062,5494800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,115.37999725341795,115.7300033569336,113.87999725341795,115.33999633789062,5791800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,113.62999725341795,114.98999786376952,112.77999877929688,114.88999938964844,6796600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,117.04000091552734,119.20999908447266,116.1500015258789,117.20999908447266,8355100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,116.98999786376952,117.30999755859376,115.29000091552734,116.48999786376952,4994100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,115.08999633789062,115.5199966430664,113.69000244140624,113.75,6234700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,113.91000366210938,116.76000213623048,113.6500015258789,114.62999725341795,5583600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,115.2300033569336,115.80999755859376,114.26000213623048,114.95999908447266,5001000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,115.9800033569336,116.20999908447266,115.06999969482422,115.8000030517578,4485000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,116.33000183105467,118.36000061035156,116.18000030517578,118.33999633789062,6052400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,118.0,119.12999725341795,117.29000091552734,117.93000030517578,6437700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,117.70999908447266,117.9800033569336,117.11000061035156,117.38999938964844,4636000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,117.38999938964844,117.7300033569336,116.5,116.63999938964844,3236200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,117.1500015258789,117.62999725341795,115.91000366210938,116.66999816894533,4122500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,117.12999725341795,117.19000244140624,116.1999969482422,116.37000274658205,4140000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,116.5,122.5500030517578,116.12999725341795,120.87000274658205,17811200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,120.16999816894533,122.08999633789062,119.66999816894533,121.62999725341795,6604600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,121.94000244140624,122.4499969482422,121.20999908447266,122.16000366210938,5159300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,123.18000030517578,123.58000183105467,122.08000183105467,123.5,6179400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,123.8000030517578,124.68000030517578,123.23999786376952,124.5199966430664,5989000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,124.45999908447266,125.36000061035156,123.91999816894533,124.62999725341795,5549500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,124.62999725341795,125.16000366210938,123.3000030517578,124.5999984741211,5705000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,126.5500030517578,126.6999969482422,123.16000366210938,124.08999633789062,6108600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,123.41999816894533,123.51000213623048,121.41999816894533,122.91000366210938,7166100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,123.23999786376952,124.81999969482422,123.01000213623048,124.48999786376952,6911400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,122.98999786376952,123.91999816894533,122.7699966430664,123.73999786376952,4735100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,120.16999816894533,121.44000244140624,117.02999877929688,117.08999633789062,10851600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,116.58999633789062,117.41999816894533,114.5500030517578,117.19000244140624,12755600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,117.52999877929688,119.33000183105467,117.33999633789062,119.27999877929688,7256300.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,119.0199966430664,120.37000274658205,118.72000122070312,120.06999969482422,7368000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,121.6500015258789,122.79000091552734,120.51000213623048,122.62999725341795,5973700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,122.87999725341795,124.2699966430664,122.25,123.5,7347200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,124.20999908447266,126.22000122070312,123.2699966430664,125.91999816894533,11545000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,125.7300033569336,126.9499969482422,124.0500030517578,124.5,10190400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,124.0500030517578,124.83000183105467,122.29000091552734,123.87999725341795,18373900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,134.69000244140625,140.9600067138672,133.9600067138672,140.3800048828125,40871300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,140.42999267578125,142.39999389648438,138.77000427246094,139.85000610351562,13733200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,139.25999450683594,139.97000122070312,137.3800048828125,138.1300048828125,11330800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,138.8000030517578,141.44000244140625,138.25,141.30999755859375,11232800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,141.22000122070312,145.05999755859375,141.22000122070312,144.63999938964844,11629400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,145.32000732421875,145.32000732421875,141.9499969482422,142.91000366210938,8940000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,143.72000122070312,143.72000122070312,140.44000244140625,141.5,14930900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,140.0,141.52999877929688,139.1199951171875,139.88999938964844,7793300.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,139.0,139.5500030517578,137.55999755859375,139.1699981689453,8469600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,139.49000549316406,140.75,138.0800018310547,138.22999572753906,8036300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,139.25,141.4199981689453,138.80999755859375,140.17999267578125,7518200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,139.44000244140625,142.82000732421875,139.27000427246094,141.1999969482422,25814800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,141.69000244140625,144.05999755859375,141.07000732421875,143.08999633789062,6552400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,142.6300048828125,144.22000122070312,142.5500030517578,143.27999877929688,5920500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,143.75,144.64999389648438,143.5,144.3800048828125,3560800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,144.9499969482422,145.7899932861328,144.02000427246094,144.8300018310547,5365500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,144.75999450683594,145.22999572753906,143.42999267578125,145.02999877929688,8622600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,145.1300048828125,145.6999969482422,138.0,140.67999267578125,14334200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,141.1199951171875,142.3800048828125,139.74000549316406,142.07000732421875,6350300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,142.36000061035156,143.47999572753906,141.67999267578125,142.75999450683594,5245100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,142.7100067138672,145.1300048828125,141.25999450683594,144.77000427246094,7361800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,145.72999572753906,146.58999633789062,141.9199981689453,143.07000732421875,8687800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,143.07000732421875,143.5,142.0500030517578,142.61000061035156,7181500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,140.47999572753906,141.7899932861328,138.67999267578125,139.25999450683594,9157000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,139.36000061035156,140.05999755859375,137.1999969482422,138.02999877929688,5998700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,138.35000610351562,140.44000244140625,138.0800018310547,138.55999755859375,6111900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,139.74000549316406,140.67999267578125,139.1199951171875,140.1699981689453,5387200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,141.3000030517578,143.22000122070312,141.2100067138672,143.11000061035156,6697400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,141.6999969482422,142.66000366210938,138.39999389648438,138.77000427246094,8018800.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,140.14999389648438,141.07000732421875,137.6999969482422,137.82000732421875,7654600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,138.8699951171875,139.9600067138672,138.3800048828125,139.00999450683594,5139400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,139.27000427246094,139.77999877929688,137.82000732421875,138.30999755859375,4054600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,139.07000732421875,139.57000732421875,134.9600067138672,135.6699981689453,6505700.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,139.69000244140625,141.5500030517578,138.66000366210938,139.4499969482422,7188000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,139.2899932861328,140.38999938964844,135.77000427246094,137.50999450683594,5906800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,132.77000427246094,134.3000030517578,131.8000030517578,133.27999877929688,8251600.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,127.88999938964844,129.97000122070312,126.66000366210938,127.86000061035156,10355000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,130.5399932861328,131.0399932861328,128.0800018310547,128.2100067138672,8373900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,128.9199981689453,130.3000030517578,125.75,125.9000015258789,8617700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,128.0,129.82000732421875,127.6500015258789,128.9600067138672,6243200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,128.39999389648438,132.3699951171875,128.33999633789062,132.05999755859375,5597300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,132.25,132.7100067138672,131.2100067138672,132.5800018310547,5600800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,132.97000122070312,134.5399932861328,132.80999755859375,134.25999450683594,4324000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,134.0399932861328,135.97000122070312,134.00999450683594,135.60000610351562,4044600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,136.92999267578125,137.25,135.72000122070312,136.92999267578125,4698100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,136.7899932861328,137.82000732421875,136.38999938964844,137.47000122070312,4893800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,137.52999877929688,137.9499969482422,136.4600067138672,137.9199981689453,3641600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,137.82000732421875,139.7899932861328,137.82000732421875,139.1699981689453,3738300.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,138.8000030517578,140.3000030517578,138.5500030517578,140.1999969482422,3776800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,140.6999969482422,141.0800018310547,137.64999389648438,138.0800018310547,5162200.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,138.72999572753906,139.7899932861328,137.25999450683594,139.19000244140625,4544600.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,139.38999938964844,139.39999389648438,138.19000244140625,138.89999389648438,2729600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,137.85000610351562,139.5,137.74000549316406,138.47999572753906,3872200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,138.8300018310547,138.9499969482422,136.91000366210938,137.8800048828125,3022600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,139.13999938964844,141.16000366210938,138.85000610351562,139.4199981689453,4588400.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,140.3300018310547,141.72000122070312,140.10000610351562,141.2899932861328,7980700.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,140.4499969482422,142.1999969482422,138.8300018310547,139.5,6831200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,138.44000244140625,141.10000610351562,137.9499969482422,140.75,6243300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,141.39999389648438,143.27999877929688,140.30999755859375,142.61000061035156,8733200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,143.7899932861328,143.94000244140625,139.39999389648438,141.80999755859375,11154800.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,142.49000549316406,143.3000030517578,139.50999450683594,139.88999938964844,20233400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,154.22999572753906,160.52000427246094,153.1199951171875,155.88999938964844,37374200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,156.77999877929688,159.44000244140625,154.83999633789062,157.17999267578125,12630100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,159.0399932861328,162.33999633789062,157.89999389648438,161.3800048828125,16352000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,173.6999969482422,173.94000244140625,161.0,162.02999877929688,25727800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,164.99000549316406,173.99000549316406,164.50999450683594,170.3300018310547,27384400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,170.27999877929688,170.63999938964844,166.77000427246094,167.47000122070312,12580100.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,167.6199951171875,167.6199951171875,163.72999572753906,164.52999877929688,12274400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,167.25,168.16000366210938,164.50999450683594,167.58999633789062,10075900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,167.1300048828125,168.8300018310547,166.60000610351562,168.0,12187700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,167.22999572753906,167.3300018310547,164.25999450683594,165.9499969482422,7916100.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,165.74000549316406,166.10000610351562,163.9199981689453,165.8000030517578,6155100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,167.69000244140625,168.75,165.66000366210938,166.27999877929688,7142400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,167.64999389648438,168.36000061035156,166.47999572753906,168.10000610351562,7096800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,168.08999633789062,169.11000061035156,166.50999450683594,168.74000549316406,8974400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,169.5,170.52000427246094,166.4499969482422,170.39999389648438,10210300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,170.22000122070312,170.50999450683594,165.97000122070312,167.16000366210938,7595100.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,167.60000610351562,169.17999267578125,167.27000427246094,167.7100067138672,7073000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,166.88999938964844,167.86000061035156,166.24000549316406,166.86000061035156,4735700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,168.7100067138672,170.89999389648438,168.1699981689453,170.86000061035156,6386900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,170.4199981689453,172.3300018310547,169.5500030517578,169.97000122070312,6791000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,170.60000610351562,174.63999938964844,170.44000244140625,174.3699951171875,7845400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,174.55999755859375,178.61000061035156,173.80999755859375,178.2899932861328,8120900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,177.64999389648438,178.3000030517578,174.17999267578125,175.41000366210938,7115900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,175.5,177.0,174.39999389648438,175.77000427246094,5869400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,176.5500030517578,177.22000122070312,175.5,176.1199951171875,4688700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,176.94000244140625,178.22000122070312,173.75,174.08999633789062,5848600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,173.5,174.91000366210938,171.63999938964844,174.77000427246094,6383000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,177.5,177.75,175.13999938964844,175.67999267578125,5474000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,176.8000030517578,176.97000122070312,174.5800018310547,174.69000244140625,5001300.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,174.4499969482422,175.14999389648438,173.16000366210938,173.75999450683594,4198400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,175.4499969482422,175.85000610351562,174.27999877929688,175.30999755859375,5510100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,174.5,176.07000732421875,173.00999450683594,173.10000610351562,4830400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,173.32000732421875,174.9499969482422,172.91000366210938,174.3800048828125,3488000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,174.77999877929688,176.2899932861328,173.10000610351562,173.52000427246094,3674700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,174.0500030517578,174.1699981689453,172.13999938964844,172.4199981689453,4330000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,172.2899932861328,174.02000427246094,172.2899932861328,173.42999267578125,4122900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,173.97999572753906,176.16000366210938,172.7899932861328,174.55999755859375,5822500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,170.52000427246094,170.8800048828125,167.39999389648438,167.83999633789062,9477500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,170.14999389648438,172.27000427246094,169.10000610351562,170.02000427246094,5680600.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,170.30999755859375,170.47999572753906,168.72999572753906,169.58999633789062,4804400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,170.47000122070312,171.88999938964844,170.32000732421875,171.77999877929688,5456800.0,,,,,,,,,,
