Date,Open,High,Low,Close,Volume,"('Adj Close', 'DINO')","('Close', 'DINO')","('High', 'DINO')","('Low', 'DINO')","('Open', 'DINO')","('Volume', 'DINO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,55.86000061035156,56.970001220703125,55.58000183105469,56.13999938964844,1478500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,55.75,56.70000076293945,55.61000061035156,56.0099983215332,1371400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.47999954223633,56.959999084472656,54.290000915527344,54.400001525878906,1809000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,54.86000061035156,54.93999862670898,53.36000061035156,53.59999847412109,2073300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.79999923706055,53.34999847412109,51.84000015258789,53.150001525878906,2333900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.93000030517578,53.09999847412109,52.459999084472656,52.86000061035156,1422800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.04999923706055,53.18999862670898,51.720001220703125,52.43999862670898,1182400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,52.709999084472656,53.29999923706055,52.400001525878906,53.220001220703125,1577100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.13999938964844,54.93000030517578,53.7599983215332,54.84999847412109,1762200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,54.79999923706055,55.40999984741211,53.220001220703125,53.2400016784668,1992400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,52.58000183105469,53.20000076293945,52.04999923706055,52.33000183105469,1725100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,52.43000030517578,52.68999862670898,51.65999984741211,52.38999938964844,1123000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,52.47999954223633,52.59000015258789,51.91999816894531,52.5099983215332,908100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,52.59000015258789,53.02999877929688,52.060001373291016,52.66999816894531,1490000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,52.56999969482422,53.130001068115234,52.119998931884766,52.540000915527344,2246100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.90999984741211,53.34999847412109,52.650001525878906,53.18999862670898,1411500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,53.7400016784668,54.27000045776367,53.08000183105469,53.720001220703125,1723000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,53.68000030517578,55.290000915527344,53.68000030517578,55.2599983215332,1161100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,55.20000076293945,55.70000076293945,54.65999984741211,55.65999984741211,1611100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,55.15999984741211,57.209999084472656,55.06999969482422,56.959999084472656,2280200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,57.08000183105469,57.81999969482422,56.45000076293945,56.4900016784668,2092900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,56.77000045776367,57.619998931884766,55.08000183105469,57.560001373291016,2455700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,57.5099983215332,57.65999984741211,56.36000061035156,56.52000045776367,1217100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,56.060001373291016,57.970001220703125,55.52999877929688,57.81999969482422,1570200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.02000045776367,58.25,56.13999938964844,56.5,2052300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,56.810001373291016,57.459999084472656,56.310001373291016,57.150001525878906,1545800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,57.15999984741211,58.970001220703125,57.0,58.560001373291016,1676800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.540000915527344,59.56999969482422,58.36000061035156,59.52000045776367,1774700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,59.77000045776367,60.09999847412109,59.290000915527344,59.31999969482422,1870400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,58.97999954223633,59.61000061035156,58.22999954223633,58.7599983215332,1672900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,59.59999847412109,59.81999969482422,58.02000045776367,59.52000045776367,2302000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,60.0,61.790000915527344,59.650001525878906,60.91999816894531,2826100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,61.13999938964844,61.310001373291016,59.95000076293945,60.11000061035156,2225800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,60.0,60.11000061035156,58.540000915527344,59.36000061035156,2754600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,57.70000076293945,59.040000915527344,56.470001220703125,58.52999877929688,3342700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,57.7400016784668,58.400001525878906,57.08000183105469,58.380001068115234,2238500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,57.59000015258789,58.13999938964844,57.29999923706055,57.83000183105469,1683600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,57.459999084472656,58.97999954223633,57.209999084472656,58.27999877929688,2012800.0,,,,,,,,,,
