Date,Open,High,Low,Close,Volume,"('Adj Close', 'SG')","('Close', 'SG')","('High', 'SG')","('Low', 'SG')","('Open', 'SG')","('Volume', 'SG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.079999923706056,11.300000190734863,10.869999885559082,11.06999969482422,1346400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.859999656677246,10.920000076293944,10.239999771118164,10.25,1319400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.18000030517578,10.43000030517578,10.0600004196167,10.40999984741211,1410900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.369999885559082,10.949999809265137,10.31999969482422,10.380000114440918,1317000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.420000076293944,10.8100004196167,10.324000358581545,10.800000190734863,1067800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.5600004196167,10.890000343322754,10.5,10.579999923706056,1383900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.539999961853027,11.005000114440918,10.300000190734863,10.65999984741211,1459400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.630000114440918,10.899999618530272,10.199999809265137,10.829999923706056,1683100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.920000076293944,11.390000343322754,10.789999961853027,10.970000267028809,1455400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.470000267028809,10.710000038146973,10.100000381469728,10.149999618530272,2034000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.84000015258789,10.350000381469728,9.65999984741211,10.270000457763672,2105000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.5,10.55500030517578,10.095000267028809,10.329999923706056,1333200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.329999923706056,10.640000343322754,10.06999969482422,10.619999885559082,1926700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.8100004196167,11.0,10.149999618530272,10.359999656677246,1947300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.56999969482422,10.56999969482422,10.09000015258789,10.25,1362900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.399999618530272,10.44499969482422,10.170000076293944,10.25,1042400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.40999984741211,10.520000457763672,10.210000038146973,10.420000076293944,1043200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.510000228881836,10.6850004196167,10.40999984741211,10.489999771118164,742000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.539999961853027,11.15999984741211,10.460000038146973,11.149999618530272,1535200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.06999969482422,11.140000343322754,10.864999771118164,10.9399995803833,931900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.949999809265137,11.220000267028809,10.68000030517578,10.68000030517578,1504500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.739999771118164,11.085000038146973,10.345000267028809,11.039999961853027,1445300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.880000114440918,11.279999732971191,10.774999618530272,11.18000030517578,1128800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.9399995803833,11.1899995803833,10.449999809265137,10.81999969482422,1500300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.779999732971191,11.119999885559082,10.729999542236328,10.90999984741211,1017900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.970000267028809,11.239999771118164,10.899999618530272,11.1899995803833,1595700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.25,11.954999923706056,11.15999984741211,11.880000114440918,2475600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,12.0,12.270000457763672,11.859999656677246,12.09000015258789,1450500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.029999732971191,12.550000190734863,12.029999732971191,12.489999771118164,1731900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.75,12.19499969482422,11.600000381469728,11.800000190734863,1765700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,12.050000190734863,12.260000228881836,11.774999618530272,11.800000190734863,1585100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,11.970000267028809,12.479999542236328,11.970000267028809,12.479999542236328,5880000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.31999969482422,12.5600004196167,12.114999771118164,12.31999969482422,2405100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.09000015258789,12.170000076293944,11.229999542236328,11.56999969482422,2065700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,11.380000114440918,11.380000114440918,10.93000030517578,11.31999969482422,1780900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,11.270000457763672,11.43000030517578,11.164999961853027,11.380000114440918,1279600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,11.350000381469728,11.619999885559082,11.260000228881836,11.449999809265137,1053900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,11.40999984741211,11.729999542236328,11.210000038146973,11.229999542236328,1944300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,11.4399995803833,12.15999984741211,11.3149995803833,12.029999732971191,3413600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.93000030517578,12.4399995803833,11.84000015258789,12.399999618530272,3512900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,12.65999984741211,13.0600004196167,12.31999969482422,12.739999771118164,4944300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.904999732971191,17.200000762939453,15.380000114440918,16.360000610351562,10030800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,16.799999237060547,18.479999542236328,16.420000076293945,18.26000022888184,6376700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,18.0,18.32999992370605,17.260000228881836,17.829999923706055,4142900.0,,,,,,,,,,
