Date,Open,High,Low,Close,Volume,"('Adj Close', 'PBH')","('Close', 'PBH')","('High', 'PBH')","('Low', 'PBH')","('Open', 'PBH')","('Volume', 'PBH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,60.95000076293945,61.9900016784668,60.95000076293945,61.9900016784668,253900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,62.47999954223633,62.47999954223633,60.41999816894531,60.43999862670898,283200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,60.650001525878906,61.15999984741211,60.33000183105469,60.709999084472656,204400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,60.119998931884766,60.61000061035156,57.95000076293945,58.83000183105469,231300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,58.84000015258789,59.29999923706055,58.18000030517578,59.27000045776367,184500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,58.7599983215332,59.84000015258789,58.59000015258789,59.5,184100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,59.310001373291016,59.84000015258789,58.81999969482422,59.790000915527344,180300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,59.83000183105469,59.88999938964844,58.84000015258789,58.88999938964844,225200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,59.619998931884766,60.459999084472656,59.02999877929688,59.54999923706055,105600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,59.369998931884766,59.65999984741211,58.88999938964844,59.04999923706055,197000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,58.58000183105469,59.810001373291016,58.47999954223633,58.83000183105469,161600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,58.79999923706055,58.95000076293945,58.29999923706055,58.7599983215332,156100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,58.95000076293945,59.59000015258789,58.220001220703125,59.52999877929688,181200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,60.04999923706055,61.22999954223633,59.380001068115234,61.119998931884766,305800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,61.5099983215332,61.84000015258789,60.720001220703125,61.560001373291016,295700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,62.150001525878906,62.150001525878906,61.04999923706055,61.470001220703125,275700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,62.08000183105469,62.650001525878906,61.63999938964844,62.650001525878906,259900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,63.0,63.31999969482422,62.41999816894531,62.93999862670898,239300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,62.79999923706055,63.560001373291016,62.290000915527344,63.5,361400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,63.52999877929688,63.52999877929688,62.47999954223633,62.77000045776367,250600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.130001068115234,63.130001068115234,61.060001373291016,61.540000915527344,296700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,61.95000076293945,62.900001525878906,61.560001373291016,62.52999877929688,254600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,61.720001220703125,62.43999862670898,61.61000061035156,61.880001068115234,220400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,61.459999084472656,62.16999816894531,61.380001068115234,61.84000015258789,189800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,61.75,63.34000015258789,61.75,62.900001525878906,213900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,62.79999923706055,63.310001373291016,62.290000915527344,62.90999984741211,239000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,65.62999725341797,69.30000305175781,60.0,68.80000305175781,676500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,69.0,69.0,67.63999938964844,68.66999816894531,291300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,68.75,69.08000183105469,66.31999969482422,67.94999694824219,425800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,66.76000213623047,67.73999786376953,66.13999938964844,66.55999755859375,311100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,66.5999984741211,68.48999786376953,66.41000366210938,67.69999694824219,348300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,67.94999694824219,69.30999755859375,67.83000183105469,68.77999877929688,293300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,68.80999755859375,69.58000183105469,68.61000061035156,69.13999938964844,188200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,68.54000091552734,69.56999969482422,68.4800033569336,68.76000213623047,185100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,68.73999786376953,69.30000305175781,67.94000244140625,69.29000091552734,164900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,68.87000274658203,69.58999633789062,68.66000366210938,69.4000015258789,200700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,69.55000305175781,70.0,69.41000366210938,69.72000122070312,167700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,69.5,70.44000244140625,69.19000244140625,69.9800033569336,153700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,70.0,70.01000213623047,69.19000244140625,69.86000061035156,168700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,69.5199966430664,70.36000061035156,68.77999877929688,69.58000183105469,171700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,70.13999938964844,70.1500015258789,68.76000213623047,69.58000183105469,196300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,69.66000366210938,70.51000213623047,69.36000061035156,70.12999725341797,214800.0,,,,,,,,,,
