Date,Open,High,Low,Close,Volume,"('Adj Close', 'JAGX')","('Close', 'JAGX')","('High', 'JAGX')","('Low', 'JAGX')","('Open', 'JAGX')","('Volume', 'JAGX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.119999885559082,9.359999656677246,9.0600004196167,9.0600004196167,64120.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.0600004196167,9.239999771118164,7.860000133514404,8.520000457763672,66765.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.460000038146973,9.119999885559082,8.399999618530273,9.0,74603.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.880000114440918,8.9399995803833,8.399999618530273,8.399999618530273,45732.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.399999618530273,8.399999618530273,7.679999828338623,7.739999771118164,87108.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.800000190734863,7.800000190734863,7.019999980926514,7.139999866485596,109138.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.139999866485596,7.199999809265137,6.78000020980835,6.900000095367432,77873.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.960000038146973,6.960000038146973,6.300000190734863,6.480000019073486,94788.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.019999980926514,7.559999942779541,6.119999885559082,6.179999828338623,890657.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.880000114440918,6.0,5.159999847412109,5.699999809265137,260623.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.579999923706055,6.059999942779541,5.159999847412109,6.0,190280.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.179999828338623,6.420000076293945,5.519999980926514,6.300000190734863,153768.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.0,6.300000190734863,5.760000228881836,6.059999942779541,109222.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.119999885559082,6.239999771118164,5.699999809265137,6.179999828338623,144372.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.239999771118164,6.360000133514404,5.820000171661377,5.940000057220459,166558.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.820000171661377,6.300000190734863,5.760000228881836,6.179999828338623,189575.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.179999828338623,7.139999866485596,5.880000114440918,6.900000095367432,482390.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.460000038146973,8.880000114440918,6.659999847412109,6.78000020980835,1739058.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.539999961853027,6.539999961853027,6.0,6.300000190734863,376917.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.420000076293945,6.960000038146973,6.059999942779541,6.599999904632568,355573.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.599999904632568,6.78000020980835,6.059999942779541,6.239999771118164,326472.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.0,6.119999885559082,5.760000228881836,6.0,284742.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.0,6.059999942779541,5.579999923706055,5.820000171661377,205868.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.760000228881836,5.760000228881836,5.21999979019165,5.340000152587891,255355.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.340000152587891,5.579999923706055,5.21999979019165,5.579999923706055,180137.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.400000095367432,5.639999866485596,5.28000020980835,5.400000095367432,177057.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.28000020980835,5.579999923706055,5.21999979019165,5.340000152587891,179812.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.340000152587891,5.340000152587891,4.619999885559082,5.039999961853027,242012.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.340000152587891,5.760000228881836,5.099999904632568,5.340000152587891,385832.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.400000095367432,5.400000095367432,4.800000190734863,4.920000076293945,215447.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.920000076293945,4.980000019073486,4.679999828338623,4.860000133514404,183880.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.21999979019165,5.21999979019165,4.739999771118164,4.920000076293945,309953.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.800000190734863,4.860000133514404,4.619999885559082,4.679999828338623,225867.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.320000171661377,4.380000114440918,4.079999923706055,4.199999809265137,357762.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.199999809265137,4.260000228881836,3.9600000381469727,4.019999980926514,169610.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.019999980926514,4.079999923706055,3.059999942779541,3.4200000762939453,429813.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.4200000762939453,3.7200000286102295,3.180000066757202,3.5999999046325684,420067.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.660000085830689,3.9600000381469727,3.539999961853028,3.5999999046325684,336400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.5999999046325684,4.860000133514404,3.359999895095825,3.4800000190734863,1092925.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.5999999046325684,3.660000085830689,3.359999895095825,3.4800000190734863,341835.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.539999961853028,3.7799999713897705,3.4800000190734863,3.539999961853028,221440.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.660000085830689,6.480000019073486,3.5999999046325684,5.340000152587891,5055658.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,8.520000457763672,9.779999732971191,6.960000038146973,8.579999923706055,6457810.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.559999942779541,9.300000190734863,6.900000095367432,7.559999942779541,2123768.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.539999961853027,6.599999904632568,5.099999904632568,5.400000095367432,947830.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.28000020980835,5.400000095367432,4.380000114440918,4.920000076293945,682458.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.980000019073486,5.28000020980835,4.860000133514404,4.920000076293945,340222.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.800000190734863,4.980000019073486,4.199999809265137,4.260000228881836,415422.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.320000171661377,4.5,3.9600000381469727,4.079999923706055,345217.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.199999809265137,4.980000019073486,3.900000095367432,4.320000171661377,555177.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.5,4.679999828338623,4.260000228881836,4.5,467985.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.260000228881836,4.860000133514404,4.199999809265137,4.199999809265137,490590.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.380000114440918,4.440000057220459,3.9600000381469727,4.139999866485596,336322.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.199999809265137,4.440000057220459,3.9600000381469727,4.139999866485596,343482.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.940000057220459,6.0,4.380000114440918,4.800000190734863,3471713.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.039999961853027,5.400000095367432,4.619999885559082,4.739999771118164,1524113.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.800000190734863,4.800000190734863,4.199999809265137,4.320000171661377,957658.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.559999942779541,4.980000019073486,4.320000171661377,4.320000171661377,568152.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,4.380000114440918,4.380000114440918,3.900000095367432,4.139999866485596,702253.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,4.260000228881836,4.440000057220459,4.139999866485596,4.380000114440918,509325.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,4.380000114440918,5.400000095367432,4.260000228881836,5.400000095367432,1031287.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.039999961853027,5.400000095367432,4.260000228881836,4.619999885559082,1218042.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,4.380000114440918,4.440000057220459,4.260000228881836,4.440000057220459,387162.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,4.440000057220459,4.739999771118164,4.320000171661377,4.440000057220459,433423.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,4.739999771118164,5.099999904632568,4.5,4.619999885559082,545735.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,4.800000190734863,5.28000020980835,4.679999828338623,5.039999961853027,389282.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.400000095367432,5.460000038146973,4.739999771118164,4.920000076293945,613355.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,4.800000190734863,5.760000228881836,4.800000190734863,5.400000095367432,1108523.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,7.5,7.980000019073486,6.059999942779541,6.960000038146973,2911748.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,6.659999847412109,7.079999923706055,6.059999942779541,6.480000019073486,481087.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.539999961853027,6.539999961853027,5.400000095367432,5.400000095367432,458093.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.119999885559082,8.279999732971191,6.0,7.139999866485596,1918520.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,9.0,15.600000381469728,8.460000038146973,10.68000030517578,10273060.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,11.100000381469728,12.539999961853027,9.0,9.899999618530272,2232575.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,8.640000343322754,11.100000381469728,8.520000457763672,10.619999885559082,1155390.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,9.720000267028809,10.380000114440918,9.239999771118164,9.420000076293944,545725.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,10.199999809265137,11.9399995803833,9.65999984741211,10.800000190734863,1781255.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,9.539999961853027,10.4399995803833,9.119999885559082,10.079999923706056,666730.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,10.5,11.399999618530272,9.539999961853027,10.199999809265137,576483.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,9.779999732971191,10.800000190734863,9.359999656677246,10.199999809265137,333977.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,10.260000228881836,11.699999809265137,9.960000038146973,10.800000190734863,733318.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,11.460000038146973,13.199999809265137,10.979999542236328,12.479999542236328,1180462.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,13.020000457763672,15.18000030517578,12.539999961853027,12.899999618530272,1671105.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,13.619999885559082,14.039999961853027,12.0600004196167,13.5,598958.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,13.199999809265137,19.26000022888184,13.199999809265137,17.579999923706055,3071215.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.280000686645508,21.600000381469727,16.440000534057617,19.07999992370605,2374477.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,19.979999542236328,21.299999237060547,18.1200008392334,19.020000457763672,1022800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,17.459999084472656,18.0,15.899999618530272,17.8799991607666,736328.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,16.139999389648438,17.219999313354492,15.779999732971191,16.020000457763672,332422.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,16.020000457763672,19.3799991607666,14.760000228881836,18.600000381469727,1120382.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,18.239999771118164,19.31999969482422,17.15999984741211,17.520000457763672,466250.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,17.15999984741211,17.639999389648438,15.899999618530272,17.399999618530273,416273.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,16.200000762939453,20.100000381469727,16.020000457763672,16.5,1066152.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,16.5,16.68000030517578,15.0,15.300000190734863,419402.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,15.84000015258789,17.700000762939453,15.359999656677246,17.219999313354492,521108.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,16.31999969482422,16.5,15.479999542236328,15.539999961853027,967750.0,,,,,,,,,,
