Date,Open,High,Low,Close,Volume,"('Adj Close', 'CSTL')","('Close', 'CSTL')","('High', 'CSTL')","('Low', 'CSTL')","('Open', 'CSTL')","('Volume', 'CSTL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.170000076293945,22.780000686645508,20.940000534057617,21.959999084472656,260900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,21.6200008392334,21.6200008392334,20.69499969482422,20.790000915527344,207800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.82999992370605,20.88500022888184,20.21999931335449,20.31999969482422,234700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.13999938964844,21.18000030517578,19.940000534057617,21.0,388400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.170000076293945,21.950000762939453,20.81999969482422,21.8700008392334,274900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,21.489999771118164,22.075000762939453,20.86000061035156,20.959999084472656,279500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.920000076293945,21.90999984741211,20.649999618530277,21.43000030517578,197600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.299999237060547,21.299999237060547,20.350000381469727,20.61000061035156,121600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.0,21.26000022888184,20.01000022888184,20.030000686645508,147600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.709999084472656,20.604999542236328,19.040000915527344,19.3700008392334,222300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.07999992370605,19.709999084472656,18.940000534057617,19.229999542236328,335500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.399999618530277,19.540000915527344,18.989999771118164,19.520000457763672,155100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.76000022888184,19.76000022888184,18.559999465942383,19.15999984741211,207600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.489999771118164,20.100000381469727,19.31999969482422,19.790000915527344,197800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.09000015258789,20.280000686645508,19.690000534057617,19.88999938964844,120100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.31999969482422,20.31999969482422,19.36000061035156,19.690000534057617,215900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.07999992370605,20.68000030517578,19.84000015258789,20.63999938964844,258900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.559999465942383,22.01000022888184,20.559999465942383,21.729999542236328,394900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,21.71999931335449,24.729999542236328,21.71999931335449,24.700000762939453,319500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.65999984741211,24.65999984741211,23.65999984741211,23.959999084472656,191700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,23.899999618530277,24.200000762939453,23.01000022888184,23.07999992370605,202400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.21999931335449,24.020000457763672,23.149999618530277,23.68000030517578,150100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,23.309999465942383,23.68000030517578,23.225000381469727,23.40999984741211,130500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.200000762939453,23.56999969482422,22.270000457763672,23.299999237060547,288300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.299999237060547,24.0,23.09000015258789,23.989999771118164,153300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.18000030517578,24.492000579833984,23.01000022888184,23.459999084472656,143500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.3700008392334,23.899999618530277,23.149999618530277,23.850000381469727,138600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.799999237060547,24.100000381469727,23.670000076293945,23.920000076293945,120900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.84000015258789,24.65999984741211,23.1299991607666,24.600000381469727,279400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.600000381469727,23.700000762939453,22.26000022888184,23.059999465942383,329400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.530000686645508,23.81999969482422,22.93000030517578,23.5,169400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.96999931335449,24.979999542236328,23.530000686645508,24.8799991607666,403200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.63999938964844,25.36000061035156,24.51000022888184,25.299999237060547,211600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.799999237060547,25.350000381469727,24.020000457763672,25.09000015258789,247200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.82999992370605,24.979999542236328,24.34000015258789,24.690000534057617,288200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.75,24.899999618530277,24.299999237060547,24.36000061035156,142900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.309999465942383,24.399999618530277,23.59499931335449,23.864999771118164,179100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.520000457763672,24.899999618530277,23.520000457763672,24.5049991607666,209200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,24.75,25.600000381469727,24.364999771118164,25.09000015258789,278200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.670000076293945,25.56999969482422,24.34000015258789,24.38999938964844,351300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.850000381469727,24.874000549316406,17.420000076293945,18.059999465942383,965200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,18.670000076293945,20.670000076293945,18.26000022888184,19.940000534057617,607100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,20.15999984741211,21.46999931335449,19.834999084472656,21.229999542236328,416800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.13999938964844,22.34000015258789,21.100000381469727,22.309999465942383,511700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,22.649999618530277,22.950000762939453,21.21999931335449,21.459999084472656,274700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.6200008392334,21.6200008392334,20.3700008392334,20.75,335400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.190000534057617,21.8700008392334,19.40999984741211,20.790000915527344,385800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.559999465942383,20.8799991607666,19.84000015258789,20.049999237060547,238100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,19.979999542236328,20.174999237060547,19.530000686645508,19.959999084472656,219600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,19.850000381469727,20.270000457763672,19.600000381469727,19.86000061035156,173300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.709999084472656,19.709999084472656,19.049999237060547,19.299999237060547,150800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,19.1299991607666,19.36000061035156,18.68000030517578,18.850000381469727,308200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,18.850000381469727,19.280000686645508,18.6299991607666,18.94499969482422,175400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,18.690000534057617,19.420000076293945,18.530000686645508,19.36000061035156,311900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,19.40999984741211,20.46999931335449,19.03499984741211,20.350000381469727,179900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.520000457763672,21.200000762939453,20.459999084472656,21.100000381469727,308700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,21.170000076293945,21.32999992370605,20.270000457763672,20.270000457763672,201500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,20.1200008392334,21.290000915527344,20.1200008392334,20.81999969482422,156800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,21.190000534057617,22.11000061035156,20.940000534057617,21.59000015258789,209500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.88999938964844,21.982999801635746,21.07999992370605,21.280000686645508,155300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,21.3700008392334,22.520000457763672,21.32999992370605,22.149999618530277,380400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.21999931335449,22.670000076293945,21.59000015258789,22.25,220200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.709999084472656,22.299999237060547,21.38999938964844,22.200000762939453,182600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,21.899999618530277,22.15999984741211,21.25,21.530000686645508,176900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,21.770000457763672,21.8700008392334,21.059999465942383,21.239999771118164,155600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,21.059999465942383,21.229999542236328,20.690000534057617,20.81999969482422,154400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,20.979999542236328,21.200000762939453,20.274999618530277,20.86000061035156,111200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,20.82999992370605,21.57999992370605,20.82999992370605,21.540000915527344,123100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,20.61000061035156,20.834999084472656,20.25,20.43000030517578,112100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,20.809999465942383,20.979999542236328,20.3799991607666,20.780000686645508,86800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,20.709999084472656,20.82999992370605,19.780000686645508,20.059999465942383,148200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,20.040000915527344,20.09199905395508,19.200000762939453,19.229999542236328,102700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,19.0,19.270000457763672,18.739999771118164,18.940000534057617,138600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,18.8799991607666,19.34000015258789,18.799999237060547,18.84000015258789,109500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,18.84000015258789,19.3799991607666,18.5,19.200000762939453,139700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,19.040000915527344,19.350000381469727,18.8700008392334,19.309999465942383,129600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,19.32999992370605,19.799999237060547,19.13500022888184,19.61000061035156,95000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,19.61000061035156,20.670000076293945,19.61000061035156,20.059999465942383,198500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,20.049999237060547,20.100000381469727,19.690000534057617,19.86000061035156,113400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,19.06999969482422,19.700000762939453,18.76000022888184,19.51000022888184,187900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,19.540000915527344,20.770000457763672,19.334999084472656,20.34000015258789,112200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,20.5,21.649999618530277,20.5,21.530000686645508,207200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,21.229999542236328,21.43000030517578,20.809999465942383,21.09000015258789,330900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,21.25,22.55500030517578,21.239999771118164,22.020000457763672,250500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,22.13999938964844,23.190000534057617,21.738000869750977,22.84000015258789,323000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,23.5,25.90999984741211,22.774999618530277,24.32999992370605,839800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,24.43000030517578,25.149999618530277,24.209999084472656,24.40999984741211,437300.0,,,,,,,,,,
