Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMPY')","('Close', 'AMPY')","('High', 'AMPY')","('Low', 'AMPY')","('Open', 'AMPY')","('Volume', 'AMPY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.0,6.199999809265137,5.96999979019165,5.989999771118164,898800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.980000019073486,6.139999866485596,5.889999866485596,6.070000171661377,449400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.159999847412109,6.159999847412109,5.880000114440918,5.929999828338623,650200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.949999809265137,6.130000114440918,5.860000133514404,6.130000114440918,754400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.980000019073486,6.090000152587891,5.889999866485596,6.090000152587891,417400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.090000152587891,6.090000152587891,5.829999923706055,5.920000076293945,581800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.909999847412109,5.980000019073486,5.829999923706055,5.929999828338623,287400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.929999828338623,5.980000019073486,5.869999885559082,5.909999847412109,284300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.050000190734863,6.119999885559082,6.0,6.03000020980835,396700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.0,6.03000020980835,5.78000020980835,5.809999942779541,760700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.75,5.820000171661377,5.679999828338623,5.809999942779541,383000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.809999942779541,5.809999942779541,5.639999866485596,5.730000019073486,446500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.760000228881836,5.760000228881836,5.610000133514404,5.730000019073486,321000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.789999961853027,5.869999885559082,5.710000038146973,5.840000152587891,345400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.869999885559082,5.96999979019165,5.869999885559082,5.929999828338623,362100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.989999771118164,6.190000057220459,5.949999809265137,6.179999828338623,719600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.239999771118164,6.400000095367432,6.190000057220459,6.400000095367432,399600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.409999847412109,6.510000228881836,6.349999904632568,6.480000019073486,389800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.420000076293945,6.420000076293945,6.190000057220459,6.239999771118164,319300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.159999847412109,6.269999980926514,6.139999866485596,6.239999771118164,231900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.25,6.25,6.090000152587891,6.119999885559082,305500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.159999847412109,6.210000038146973,6.0,6.050000190734863,549500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.0,6.059999942779541,5.880000114440918,5.909999847412109,467200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.860000133514404,5.860000133514404,5.730000019073486,5.809999942779541,429700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.800000190734863,5.96999979019165,5.800000190734863,5.860000133514404,259400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.880000114440918,5.960000038146973,5.849999904632568,5.900000095367432,176000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.929999828338623,6.110000133514404,5.849999904632568,6.110000133514404,286300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.159999847412109,6.159999847412109,5.989999771118164,6.059999942779541,331700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.150000095367432,6.409999847412109,6.130000114440918,6.230000019073486,670700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.139999866485596,6.170000076293945,5.949999809265137,6.0,515800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.070000171661377,6.110000133514404,5.980000019073486,6.099999904632568,336600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.150000095367432,6.409999847412109,6.130000114440918,6.230000019073486,827500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.230000019073486,6.25,6.139999866485596,6.190000057220459,264900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.190000057220459,6.190000057220459,6.010000228881836,6.050000190734863,392300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.110000133514404,6.320000171661377,6.110000133514404,6.190000057220459,420900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.119999885559082,6.190000057220459,6.070000171661377,6.119999885559082,330000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.099999904632568,6.190000057220459,5.980000019073486,6.139999866485596,373100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.090000152587891,6.25,6.050000190734863,6.099999904632568,369800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.150000095367432,6.260000228881836,6.130000114440918,6.150000095367432,264700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.119999885559082,6.21999979019165,6.070000171661377,6.079999923706055,282400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.139999866485596,6.150000095367432,6.010000228881836,6.039999961853027,262300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.099999904632568,6.199999809265137,6.070000171661377,6.119999885559082,365900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.130000114440918,6.170000076293945,6.0,6.010000228881836,306100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.989999771118164,6.179999828338623,5.980000019073486,6.059999942779541,262300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.110000133514404,6.170000076293945,6.039999961853027,6.099999904632568,356000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.329999923706055,6.46999979019165,6.099999904632568,6.260000228881836,1085900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.289999961853027,6.409999847412109,3.559999942779541,5.150000095367432,7573800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,5.880000114440918,5.980000019073486,5.619999885559082,5.96999979019165,2868600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.929999828338623,6.010000228881836,5.769999980926514,5.960000038146973,828600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.0,6.139999866485596,5.96999979019165,6.099999904632568,723800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.130000114440918,6.139999866485596,5.940000057220459,6.050000190734863,518100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.03000020980835,6.170000076293945,5.989999771118164,6.03000020980835,733800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.110000133514404,6.210000038146973,6.010000228881836,6.050000190734863,1010600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.050000190734863,6.239999771118164,6.050000190734863,6.179999828338623,706800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.099999904632568,6.440000057220459,6.079999923706055,6.389999866485596,701400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.429999828338623,6.5,6.400000095367432,6.460000038146973,447200.0,,,,,,,,,,
