Date,Open,High,Low,Close,Volume,"('Adj Close', 'VSAT')","('Close', 'VSAT')","('High', 'VSAT')","('Low', 'VSAT')","('Open', 'VSAT')","('Volume', 'VSAT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,27.649999618530277,29.11000061035156,27.100000381469727,28.040000915527344,1090200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.34000015258789,27.36000061035156,26.479999542236328,27.1299991607666,1238700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.15999984741211,27.65999984741211,26.780000686645508,27.09000015258789,1273300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.82999992370605,27.559999465942383,25.6299991607666,25.82999992370605,904200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,25.57999992370605,26.350000381469727,25.309999465942383,26.06999969482422,848300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,25.61000061035156,25.82999992370605,25.1299991607666,25.31999969482422,946300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.309999465942383,26.420000076293945,25.040000915527344,25.86000061035156,693000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.809999465942383,25.86000061035156,24.600000381469727,24.71999931335449,994100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,25.13999938964844,25.690000534057617,24.31999969482422,24.51000022888184,758500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,24.11000061035156,24.3799991607666,23.899999618530277,24.01000022888184,636200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.3700008392334,24.040000915527344,23.190000534057617,23.479999542236328,872200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.700000762939453,24.030000686645508,23.36000061035156,23.88999938964844,751900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.940000534057617,23.96999931335449,23.270000457763672,23.799999237060547,817600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.13999938964844,24.959999084472656,24.13999938964844,24.8700008392334,934600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.520000457763672,25.979999542236328,23.93000030517578,24.07999992370605,793400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.479999542236328,24.5,22.709999084472656,22.950000762939453,1072000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.440000534057617,23.440000534057617,22.32999992370605,23.01000022888184,889000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.229999542236328,23.56999969482422,22.899999618530277,23.209999084472656,623200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,23.13999938964844,23.81999969482422,22.540000915527344,23.790000915527344,934000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.3799991607666,23.6200008392334,22.6200008392334,22.809999465942383,750800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,22.57999992370605,23.459999084472656,22.170000076293945,22.229999542236328,1167100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,22.350000381469727,23.030000686645508,21.96999931335449,22.489999771118164,901900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.13999938964844,22.81999969482422,21.770000457763672,22.290000915527344,742600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,22.059999465942383,22.100000381469727,21.25,21.8700008392334,1242900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.63999938964844,22.88999938964844,21.63999938964844,22.780000686645508,1223800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.299999237060547,21.86000061035156,18.56999969482422,18.63999938964844,4345800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.729999542236328,19.8799991607666,18.61000061035156,19.670000076293945,1833900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.75,20.600000381469727,19.59000015258789,20.059999465942383,1034100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.13999938964844,20.809999465942383,19.90999984741211,20.600000381469727,1169000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.729999542236328,20.11000061035156,18.84000015258789,19.0,1234200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.32999992370605,19.40999984741211,18.700000762939453,19.280000686645508,1065600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,19.399999618530277,19.68000030517578,18.75,19.51000022888184,1202500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,19.01000022888184,20.88999938964844,18.899999618530277,20.57999992370605,1008800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.149999618530277,20.420000076293945,19.25,19.75,1346600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.450000762939453,20.93000030517578,19.270000457763672,20.46999931335449,1122700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.8799991607666,21.32999992370605,20.09000015258789,20.229999542236328,1050000.0,,,,,,,,,,
