Date,Open,High,Low,Close,Volume,"('Adj Close', 'BWXT')","('Close', 'BWXT')","('High', 'BWXT')","('Low', 'BWXT')","('Open', 'BWXT')","('Volume', 'BWXT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,76.58000183105469,77.1500015258789,76.18000030517578,76.33999633789062,460300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,76.16999816894531,76.45999908447266,75.5,75.83000183105469,620000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,76.0,76.54000091552734,75.68000030517578,75.9000015258789,826200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,76.0199966430664,76.08000183105469,74.83999633789062,75.05999755859375,494100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,74.94000244140625,76.81999969482422,74.69000244140625,76.80000305175781,514400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,76.44000244140625,76.66000366210938,75.5,76.44999694824219,428900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,77.04000091552734,78.4000015258789,76.4000015258789,78.11000061035156,654200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,78.2300033569336,78.25,77.30999755859375,78.02999877929688,405400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,78.66000366210938,80.0999984741211,78.55000305175781,79.95999908447266,486500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,79.70999908447266,79.95999908447266,78.75,79.5,568700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,79.19999694824219,80.11000061035156,79.0,79.2300033569336,302600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,79.51000213623047,79.6500015258789,78.47000122070312,79.37999725341797,382400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,79.75,79.76000213623047,78.86000061035156,79.5199966430664,254000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,79.73999786376953,80.44000244140625,79.61000061035156,80.29000091552734,360000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,80.2300033569336,81.12999725341797,80.2300033569336,81.08999633789062,371900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,81.37000274658203,81.79000091552734,80.73999786376953,80.77999877929688,287100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,81.25,81.56999969482422,80.4800033569336,81.43000030517578,529500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,81.66999816894531,82.33000183105469,81.37999725341797,81.91999816894531,297700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,82.06999969482422,82.48999786376953,81.48999786376953,82.4800033569336,326200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,82.58999633789062,83.26000213623047,82.19999694824219,82.87999725341797,770200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,83.18000030517578,83.43000030517578,81.4800033569336,81.4800033569336,639700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,81.8499984741211,83.56999969482422,81.4000015258789,83.51000213623047,447700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,83.13999938964844,83.2699966430664,81.87000274658203,83.20999908447266,381800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,82.79000091552734,82.91999816894531,81.66000366210938,82.81999969482422,389000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,83.13999938964844,83.66000366210938,82.79000091552734,83.01000213623047,302500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,83.20999908447266,84.37999725341797,82.95999908447266,83.94999694824219,306600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,83.81999969482422,84.16999816894531,83.26000213623047,83.83999633789062,322100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,84.20999908447266,85.44999694824219,83.5999984741211,85.19000244140625,386000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,85.18000030517578,86.1500015258789,84.94000244140625,84.95999908447266,360200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,84.47000122070312,85.61000061035156,83.70999908447266,84.23999786376953,467100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,85.20999908447266,86.8499984741211,84.68000030517578,86.77999877929688,397400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,87.01000213623047,87.72000122070312,86.91999816894531,87.19000244140625,500400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,87.2300033569336,88.16000366210938,86.95999908447266,87.70999908447266,532900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,87.70999908447266,88.38999938964844,87.52999877929688,87.69999694824219,503300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,87.79000091552734,88.63999938964844,87.61000061035156,88.47000122070312,614800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,88.95999908447266,90.11000061035156,88.75,90.08999633789062,467400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,90.20999908447266,90.37000274658205,89.45999908447266,89.83000183105469,563600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,90.06999969482422,90.56999969482422,89.44000244140625,89.88999938964844,1086300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,89.22000122070312,89.94000244140625,88.68000030517578,89.27999877929688,843100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,93.30999755859376,101.11000061035156,91.9499969482422,100.7699966430664,1698500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,102.0,102.91000366210938,98.86000061035156,100.83000183105467,1129200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,100.54000091552734,102.58999633789062,100.12000274658205,102.37999725341795,874800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,103.05999755859376,105.11000061035156,102.83000183105467,104.37999725341795,648900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,106.0,107.18000030517578,104.41999816894533,104.83999633789062,709100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,105.0,106.1500015258789,104.83999633789062,105.5999984741211,539500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,105.5,106.48999786376952,104.95999908447266,105.5500030517578,720300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,105.23999786376952,105.66999816894533,102.36000061035156,103.19000244140624,764600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,103.08999633789062,103.25,101.70999908447266,101.86000061035156,566700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,101.70999908447266,102.02999877929688,100.91999816894533,101.29000091552734,797800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,101.25,101.86000061035156,100.62000274658205,101.23999786376952,1158100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,101.33999633789062,101.52999877929688,98.12999725341795,99.3499984741211,723400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,98.5,99.9000015258789,98.48999786376952,99.4499969482422,1534700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,99.72000122070312,100.0999984741211,99.0,99.80999755859376,597800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,99.9800033569336,101.12000274658205,99.69000244140624,101.08999633789062,511500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,101.08999633789062,101.69000244140624,99.5500030517578,100.58999633789062,527800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,100.9800033569336,101.93000030517578,100.44000244140624,101.75,362400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,102.08999633789062,102.93000030517578,101.1999969482422,102.54000091552734,503000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,101.29000091552734,102.41000366210938,100.86000061035156,101.47000122070312,635300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,101.37000274658205,101.54000091552734,99.8000030517578,100.26000213623048,624200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,101.25,102.12999725341795,100.80999755859376,101.93000030517578,640800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,102.04000091552734,103.48999786376952,101.72000122070312,102.62000274658205,675700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,102.80999755859376,102.8499984741211,101.23999786376952,101.9000015258789,482100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,101.58999633789062,101.88999938964844,101.04000091552734,101.55999755859376,491000.0,,,,,,,,,,
