Date,Open,High,Low,Close,Volume,"('Adj Close', 'WOW')","('Close', 'WOW')","('High', 'WOW')","('Low', 'WOW')","('Open', 'WOW')","('Volume', 'WOW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.019999980926514,4.146999835968018,3.9700000286102295,3.990000009536743,386300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.9800000190734863,4.014999866485596,3.900000095367432,3.910000085830689,574000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.890000104904175,3.920000076293945,3.660000085830689,3.7300000190734863,642200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.7100000381469727,3.765000104904175,3.5899999141693115,3.640000104904175,599500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.640000104904175,3.7300000190734863,3.5929999351501465,3.700000047683716,503400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.630000114440918,3.630000114440918,3.494999885559082,3.5199999809265137,538500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.539999961853028,3.539999961853028,3.414999961853028,3.5,495000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.4600000381469727,3.5,3.369999885559082,3.5,553900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.559999942779541,3.694999933242798,3.4749999046325684,3.5,396700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.470000028610229,3.549999952316284,3.430000066757202,3.450000047683716,473500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.359999895095825,3.490000009536743,3.240000009536743,3.2699999809265137,553700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.3499999046325684,3.380000114440918,3.25,3.3399999141693115,599600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.400000095367432,3.4600000381469727,3.2720000743865967,3.4200000762939453,523100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.490000009536743,3.700000047683716,3.490000009536743,3.680000066757202,544400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.740000009536743,3.7799999713897705,3.650000095367432,3.75,428500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.839999914169312,3.839999914169312,3.630000114440918,3.650000095367432,350900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.700000047683716,3.825000047683716,3.625,3.700000047683716,288500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.740000009536743,3.7899999618530273,3.7109999656677246,3.740000009536743,397200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.75,3.7899999618530273,3.640000104904175,3.7699999809265137,672200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.75,3.825000047683716,3.734999895095825,3.7899999618530273,664400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.7899999618530273,3.890000104904175,3.688999891281128,3.7100000381469727,726500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.740000009536743,3.880000114440918,3.700000047683716,3.839999914169312,450700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.75,3.75,3.430000066757202,3.470000028610229,709800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.4800000190734863,3.490000009536743,3.3299999237060547,3.3399999141693115,498800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.359999895095825,3.5199999809265137,3.305000066757202,3.5,487100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.549999952316284,3.549999952316284,3.375,3.380000114440918,380100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.380000114440918,3.4800000190734863,3.3399999141693115,3.440000057220459,402800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.4200000762939453,3.5,3.414999961853028,3.4600000381469727,530400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.490000009536743,3.700000047683716,3.490000009536743,3.640000104904175,558300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.450000047683716,3.509999990463257,3.289999961853028,3.309999942779541,493100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.380000114440918,3.424999952316284,3.275000095367432,3.3299999237060547,494400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.3499999046325684,3.5450000762939453,3.3399999141693115,3.5199999809265137,460500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.4600000381469727,3.609999895095825,3.414999961853028,3.539999961853028,499200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.5899999141693115,4.21999979019165,3.5899999141693115,4.199999809265137,1756900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.21999979019165,4.229000091552734,3.819999933242798,3.859999895095825,1048700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.869999885559082,4.065000057220459,3.759999990463257,4.010000228881836,526400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.050000190734863,4.09499979019165,3.7699999809265137,3.990000009536743,617400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.9700000286102295,4.304999828338623,3.950000047683716,4.199999809265137,863000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.139999866485596,4.179999828338623,3.910000085830689,4.039999961853027,545100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.039999961853027,4.199999809265137,3.9700000286102295,4.0,521300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.090000152587891,4.139999866485596,3.9800000190734863,4.0,1809200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.059999942779541,4.059999942779541,3.828000068664551,3.859999895095825,531100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.880000114440918,3.920000076293945,3.7100000381469727,3.799999952316284,751800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.7699999809265137,3.859999895095825,3.660000085830689,3.670000076293945,507000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.650000095367432,3.7200000286102295,3.490000009536743,3.490000009536743,763300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.5299999713897705,3.615000009536743,3.484999895095825,3.559999942779541,614400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.569999933242798,3.660000085830689,3.470000028610229,3.470000028610229,358500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.4600000381469727,3.555000066757202,3.450000047683716,3.509999990463257,416700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.470000028610229,3.509999990463257,3.430000066757202,3.4600000381469727,605600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.880000114440918,3.2100000381469727,2.309999942779541,3.069999933242798,4311100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.200000047683716,3.2300000190734863,3.0299999713897705,3.1700000762939453,1033700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.0999999046325684,3.1610000133514404,2.869999885559082,3.039999961853028,2114600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.069999933242798,3.1600000858306885,3.0199999809265137,3.0299999713897705,749200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.0299999713897705,3.1600000858306885,3.0199999809265137,3.0299999713897705,733500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.0199999809265137,3.21399998664856,2.990000009536743,3.1600000858306885,790100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.200000047683716,3.289999961853028,3.180000066757202,3.25,346800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.220000028610229,3.242000102996826,3.0999999046325684,3.0999999046325684,283400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.069999933242798,3.180000066757202,3.055000066757202,3.180000066757202,351000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.220000028610229,3.5299999713897705,3.220000028610229,3.430000066757202,769000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.4600000381469727,3.5899999141693115,3.380000114440918,3.5899999141693115,394400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.609999895095825,3.690000057220459,3.5999999046325684,3.619999885559082,458000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.640000104904175,3.670000076293945,3.539999961853028,3.640000104904175,335400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.559999942779541,3.5899999141693115,3.430000066757202,3.440000057220459,360100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.450000047683716,3.5850000381469727,3.380000114440918,3.569999933242798,376900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.5999999046325684,3.680000066757202,3.559999942779541,3.660000085830689,557700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.660000085830689,3.724999904632568,3.630000114440918,3.7100000381469727,383200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.75,3.940000057220459,3.7300000190734863,3.880000114440918,508300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.910000085830689,4.03000020980835,3.740000009536743,3.839999914169312,335900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.700000047683716,3.740000009536743,3.630000114440918,3.690000057220459,464600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.700000047683716,3.839999914169312,3.630000114440918,3.660000085830689,571100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.619999885559082,3.7200000286102295,3.611999988555908,3.640000104904175,282300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.650000095367432,3.684999942779541,3.4749999046325684,3.5799999237060547,418000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.5199999809265137,3.5450000762939453,3.450000047683716,3.450000047683716,291500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.470000028610229,3.559999942779541,3.4100000858306885,3.4200000762939453,249800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.4200000762939453,3.539999961853028,3.384999990463257,3.450000047683716,337300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.4200000762939453,3.555000066757202,3.4200000762939453,3.5199999809265137,266500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.549999952316284,3.559999942779541,3.369999885559082,3.369999885559082,337000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.3499999046325684,3.4800000190734863,3.3299999237060547,3.4800000190734863,194200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,3.450000047683716,3.5,3.390000104904175,3.490000009536743,171900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,3.4200000762939453,3.4749999046325684,3.369999885559082,3.4600000381469727,212800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3.440000057220459,3.494999885559082,3.434999942779541,3.470000028610229,176400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,3.509999990463257,3.5899999141693115,3.484999895095825,3.5899999141693115,151900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,3.549999952316284,3.630000114440918,3.5199999809265137,3.569999933242798,170400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.559999942779541,3.684999942779541,3.549000024795532,3.630000114440918,396500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3.680000066757202,3.799999952316284,3.630000114440918,3.7899999618530273,793000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.670000076293945,5.03000020980835,4.650000095367432,4.860000133514404,6112600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.78000020980835,5.079999923706055,4.78000020980835,4.840000152587891,1186800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,4.75,4.965000152587891,4.550000190734863,4.639999866485596,2593700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,4.619999885559082,4.755000114440918,4.474999904632568,4.650000095367432,1421400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,4.639999866485596,4.730000019073486,4.567999839782715,4.670000076293945,846700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,4.699999809265137,4.75,4.579999923706055,4.650000095367432,900800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,4.739999771118164,5.105999946594238,4.71999979019165,4.980000019073486,1303000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,5.039999961853027,5.090000152587891,4.730000019073486,4.789999961853027,970600.0,,,,,,,,,,
