Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADT')","('Close', 'ADT')","('High', 'ADT')","('Low', 'ADT')","('Open', 'ADT')","('Volume', 'ADT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.75,7.039999961853027,6.659999847412109,7.010000228881836,5757600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.829999923706055,6.849999904632568,6.420000076293945,6.420000076293945,2988800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.409999847412109,6.510000228881836,6.355000019073486,6.400000095367432,2116800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.389999866485596,6.670000076293945,6.320000171661377,6.519999980926514,3526800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.5,6.735000133514404,6.494999885559082,6.659999847412109,1870400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.559999942779541,6.599999904632568,6.510000228881836,6.510000228881836,1287300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.480000019073486,6.559999942779541,6.369999885559082,6.519999980926514,1525300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.53000020980835,6.53000020980835,6.364999771118164,6.400000095367432,1338400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.449999809265137,6.480000019073486,6.284999847412109,6.309999942779541,1476600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.230000019073486,6.230000019073486,6.105000019073486,6.150000095367432,2030700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.059999942779541,6.159999847412109,6.019999980926514,6.119999885559082,1563700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.170000076293945,6.21999979019165,6.090000152587891,6.170000076293945,1302300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.179999828338623,6.289999961853027,6.099999904632568,6.269999980926514,1472000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.349999904632568,6.400000095367432,6.269999980926514,6.340000152587891,1961200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.429999828338623,6.485000133514404,6.260000228881836,6.369999885559082,1747300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.449999809265137,6.480000019073486,6.164999961853027,6.179999828338623,1209100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.449999809265137,7.019999980926514,6.440000057220459,6.760000228881836,6576300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.809999942779541,6.927999973297119,6.590000152587891,6.630000114440918,2871500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.610000133514404,6.630000114440918,6.360000133514404,6.590000152587891,3677800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.519999980926514,6.619999885559082,6.480000019073486,6.559999942779541,2437200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.559999942779541,6.75,6.449999809265137,6.53000020980835,3166000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.53000020980835,6.610000133514404,6.449999809265137,6.570000171661377,1406300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.5,6.659999847412109,6.360000133514404,6.579999923706055,2480400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.480000019073486,6.590000152587891,6.380000114440918,6.550000190734863,1863000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.570000171661377,6.619999885559082,6.519999980926514,6.590000152587891,2199500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.619999885559082,6.630000114440918,6.380000114440918,6.619999885559082,4434600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.630000114440918,6.679999828338623,6.574999809265137,6.639999866485596,1556900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.659999847412109,6.860000133514404,6.619999885559082,6.78000020980835,2761900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.809999942779541,7.005000114440918,6.809999942779541,6.989999771118164,2647300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.769999980926514,6.769999980926514,6.525000095367432,6.630000114440918,2994400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.730000019073486,6.849999904632568,6.670000076293945,6.78000020980835,2525600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.800000190734863,7.0,6.784999847412109,6.869999885559082,1767800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.800000190734863,6.929999828338623,6.800000190734863,6.829999923706055,1869400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.809999942779541,6.880000114440918,6.71999979019165,6.739999771118164,2085400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.710000038146973,6.739999771118164,6.659999847412109,6.699999809265137,1967200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.670000076293945,6.760000228881836,6.599999904632568,6.619999885559082,2973500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.630000114440918,6.769999980926514,6.599999904632568,6.739999771118164,2136100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.710000038146973,6.800000190734863,6.610000133514404,6.630000114440918,2834100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.659999847412109,6.670000076293945,6.494999885559082,6.53000020980835,3613100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.820000171661377,7.21999979019165,6.664999961853027,7.190000057220459,13397100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,7.300000190734863,7.599999904632568,7.139999866485596,7.260000228881836,9743400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.25,7.400000095367432,7.130000114440918,7.300000190734863,7588000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.309999942779541,7.429999828338623,7.150000095367432,7.329999923706055,5180800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.289999961853027,7.53000020980835,7.244999885559082,7.420000076293945,6141800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.449999809265137,7.550000190734863,7.429999828338623,7.46999979019165,3648300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.159999847412109,7.159999847412109,6.550000190734863,6.710000038146973,38118000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.679999828338623,6.769999980926514,6.510000228881836,6.510000228881836,10175400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.53000020980835,6.5929999351501465,6.494999885559082,6.550000190734863,10042400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.559999942779541,6.619999885559082,6.510000228881836,6.599999904632568,9920200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.550000190734863,6.664999961853027,6.519999980926514,6.630000114440918,10815500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.590000152587891,6.78000020980835,6.550000190734863,6.769999980926514,7815400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.699999809265137,6.869999885559082,6.119999885559082,6.260000228881836,47730800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.360000133514404,6.559999942779541,6.329999923706055,6.510000228881836,8332300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.53000020980835,6.639999866485596,6.519999980926514,6.590000152587891,8063900.0,,,,,,,,,,
