Date,Open,High,Low,Close,Volume,"('Adj Close', 'WING')","('Close', 'WING')","('High', 'WING')","('Low', 'WING')","('Open', 'WING')","('Volume', 'WING')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-12 19:00:00-05:00,288.67999267578125,299.9949951171875,285.8299865722656,299.9700012207031,426500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,305.1199951171875,308.0199890136719,300.92498779296875,307.7300109863281,417800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,308.82000732421875,315.4549865722656,308.20001220703125,315.1499938964844,417200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,316.3599853515625,324.8699951171875,314.4460144042969,319.260009765625,827400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,322.20001220703125,325.0599975585937,316.9949951171875,324.4700012207031,912500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,307.9800109863281,319.79998779296875,301.010009765625,310.32000732421875,1113200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,318.5599975585937,343.2900085449219,317.239990234375,334.04998779296875,1060500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,333.7900085449219,341.7799987792969,332.8299865722656,338.8299865722656,578500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,340.04998779296875,350.8800048828125,340.0,349.4599914550781,632200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,351.8800048828125,352.7699890136719,336.07501220703125,339.010009765625,835900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,336.989990234375,347.1499938964844,336.989990234375,346.5199890136719,421400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,348.1499938964844,352.1199951171875,345.1700134277344,351.04998779296875,458900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,353.9100036621094,366.3999938964844,352.7900085449219,366.2799987792969,662500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,368.8299865722656,375.3200073242188,363.010009765625,366.510009765625,499900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,364.6199951171875,366.8200073242188,356.0299987792969,364.9400024414063,421200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,367.6099853515625,370.80999755859375,359.0450134277344,369.3900146484375,345500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,370.760009765625,372.385009765625,365.3299865722656,370.760009765625,278100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,372.3299865722656,374.4299926757813,353.3699951171875,353.989990234375,676900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,351.0,351.0,331.8399963378906,334.2200012207031,973500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,336.760009765625,353.010009765625,334.7799987792969,349.57000732421875,720700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,349.1300048828125,350.5599975585937,343.75,344.260009765625,401500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,346.8699951171875,351.6549987792969,345.3340148925781,350.19000244140625,501800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,346.70001220703125,350.0,340.5899963378906,347.6499938964844,881500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,348.5299987792969,350.0,334.260009765625,339.54998779296875,491100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,337.1099853515625,341.2799987792969,324.989990234375,340.489990234375,583400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,339.9800109863281,348.3599853515625,338.44000244140625,348.2300109863281,535100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,347.010009765625,353.7900085449219,343.92999267578125,348.010009765625,390400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,348.6099853515625,358.0,342.95001220703125,356.29998779296875,504100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,357.5,369.760009765625,357.5,361.2300109863281,634000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,362.6199951171875,368.9299926757813,361.3450012207031,368.0,378300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,371.8299865722656,373.1099853515625,356.635009765625,365.8800048828125,383100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,366.989990234375,370.37799072265625,362.3200073242188,366.3999938964844,363100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,366.0400085449219,370.7799987792969,365.1900024414063,367.7999877929688,332300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,360.3399963378906,361.9649963378906,353.510009765625,359.8800048828125,345600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,363.8200073242188,373.9700012207031,360.7650146484375,370.4100036621094,615700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,371.4200134277344,379.0,350.67999267578125,350.8999938964844,588200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,353.79998779296875,358.6700134277344,348.2300109863281,350.42999267578125,489300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,350.1499938964844,363.7000122070313,348.5,363.3200073242188,365300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,362.7900085449219,363.0,343.4200134277344,354.32000732421875,577200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,350.489990234375,365.0,344.260009765625,360.04998779296875,560500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,361.3200073242188,368.5499877929688,359.010009765625,366.9500122070313,329100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,366.6600036621094,367.5549926757813,360.5400085449219,365.1499938964844,221600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,367.3399963378906,372.1900024414063,358.2699890136719,358.8500061035156,271900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,357.7900085449219,370.8299865722656,356.0299987792969,370.6700134277344,474400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,373.989990234375,376.1510009765625,354.0,359.57000732421875,455500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,362.1300048828125,365.8599853515625,355.4100036621094,356.3999938964844,299500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,357.0599975585937,360.010009765625,342.6499938964844,347.3699951171875,625300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,350.0,359.6499938964844,348.1700134277344,354.75,539300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,359.44000244140625,365.989990234375,355.0,364.7300109863281,510400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,364.75,367.4400024414063,360.5400085449219,362.739990234375,271300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,360.7900085449219,378.9299926757813,354.5299987792969,369.8999938964844,619900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,369.0,383.9800109863281,369.0,382.55999755859375,510500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,385.0,392.4800109863281,381.0,384.8200073242188,718800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,383.9500122070313,391.0,382.1749877929688,384.7900085449219,977300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,390.8800048828125,396.0,360.3299865722656,383.9800109863281,1173500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,387.989990234375,390.6700134277344,379.2900085449219,381.5400085449219,665600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,386.5299987792969,391.1000061035156,381.1000061035156,388.5499877929688,510600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,391.6900024414063,400.739990234375,391.2999877929688,395.8399963378906,571700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,394.9500122070313,399.4800109863281,391.7699890136719,397.8399963378906,416600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,394.9500122070313,400.9599914550781,391.87799072265625,393.9599914550781,257800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,394.3999938964844,397.989990234375,388.760009765625,397.7900085449219,208000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,398.7999877929688,400.989990234375,387.4500122070313,390.0199890136719,321000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,390.9100036621094,390.9100036621094,375.7799987792969,377.4200134277344,538800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,377.0,390.5899963378906,376.2000122070313,387.239990234375,448600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,387.7300109863281,391.9599914550781,386.1099853515625,389.1799926757813,320400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,388.2900085449219,394.8299865722656,388.1199951171875,388.9700012207031,300100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,389.3200073242188,390.0280151367188,385.0899963378906,386.2799987792969,269000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,387.0899963378906,389.9500122070313,381.5799865722656,382.8399963378906,279600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,382.1199951171875,384.6499938964844,380.0230102539063,380.3399963378906,389100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,381.8999938964844,381.8999938964844,373.8200073242188,378.5400085449219,361400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,381.0299987792969,383.3900146484375,376.8999938964844,381.1199951171875,278400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,383.1799926757813,386.7950134277344,380.6499938964844,383.8900146484375,293100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,386.2900085449219,394.25,378.7999877929688,389.6000061035156,564000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,383.5899963378906,390.7349853515625,381.125,387.0199890136719,314900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,386.989990234375,387.7200012207031,382.0499877929688,385.9700012207031,251700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,389.7900085449219,389.7900085449219,362.0299987792969,368.6499938964844,674600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,369.1900024414063,377.3900146484375,363.0700073242188,376.6199951171875,458100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,375.8800048828125,378.5799865722656,367.9100036621094,378.5299987792969,284700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,381.4400024414063,410.9500122070313,378.72601318359375,402.4400024414063,1087800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,402.4400024414063,406.6610107421875,382.2900085449219,385.8399963378906,505400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,386.2799987792969,389.4700012207031,379.0,383.7900085449219,305200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,380.0899963378906,396.4400024414063,377.239990234375,395.6300048828125,419200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,394.8500061035156,398.989990234375,388.2000122070313,397.1499938964844,344700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,400.6799926757813,412.260009765625,396.2300109863281,410.989990234375,420800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,412.1600036621094,414.989990234375,403.0,406.7999877929688,273300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,404.7099914550781,405.4649963378906,396.4200134277344,398.7900085449219,278100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,402.2200012207031,417.4700012207031,399.1499938964844,417.3800048828125,372600.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,417.0,429.2200012207031,413.7799987792969,428.8500061035156,439200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,429.3399963378906,430.2000122070313,407.0,408.6900024414063,447800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,408.6900024414063,414.8399963378906,401.4200134277344,414.760009765625,492900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,414.1499938964844,414.1499938964844,406.4500122070313,411.0299987792969,326900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,415.4299926757813,421.9100036621094,411.6099853515625,419.1600036621094,299900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,420.6099853515625,423.2959899902344,416.7200012207031,422.6400146484375,407800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,423.0,427.510009765625,420.1799926757813,426.2200012207031,339200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,427.7200012207031,431.0339965820313,419.7300109863281,422.6600036621094,435300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,426.510009765625,427.0,413.010009765625,424.6400146484375,358800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,423.0299987792969,427.5,417.114990234375,420.7799987792969,189400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,420.1700134277344,422.6600036621094,416.7850036621094,418.489990234375,127100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,418.760009765625,420.2300109863281,415.4299926757813,418.7200012207031,299200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,421.989990234375,424.1400146484375,406.4100036621094,406.510009765625,408700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,408.3599853515625,413.2099914550781,393.2900085449219,395.0499877929688,420400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,394.4400024414063,396.3399963378906,379.1650085449219,382.6099853515625,532900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,380.8599853515625,390.7200012207031,377.2900085449219,383.6000061035156,382400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,383.5,390.0,377.5,377.9299926757813,380100.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,384.1000061035156,388.5450134277344,378.0899963378906,386.2000122070313,479900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,383.1300048828125,389.989990234375,379.3349914550781,386.739990234375,434600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,383.9800109863281,384.4100036621094,362.8599853515625,363.6000061035156,631100.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,358.94000244140625,367.0899963378906,352.0400085449219,366.2000122070313,683900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,367.9599914550781,375.2699890136719,364.0499877929688,369.30999755859375,420900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,373.1499938964844,382.9599914550781,370.3999938964844,382.6600036621094,392800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,382.3900146484375,390.6300048828125,380.6099853515625,385.1499938964844,296600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,383.5,383.989990234375,368.9599914550781,370.5299987792969,484900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,369.5899963378906,370.55999755859375,354.9599914550781,360.3699951171875,697800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,367.9599914550781,373.7200012207031,361.010009765625,366.3599853515625,558600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,371.239990234375,375.3200073242188,362.30999755859375,367.5150146484375,475200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,368.75,379.7300109863281,368.6300048828125,376.5700073242188,776200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,395.0,397.8999938964844,362.6900024414063,373.8800048828125,1404900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,386.0,388.5,363.5,371.6600036621094,514400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,361.0,368.2699890136719,350.739990234375,362.7000122070313,506800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,346.32000732421875,361.5700073242188,340.9599914550781,352.4599914550781,785100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,357.3399963378906,371.7900085449219,353.8399963378906,367.80999755859375,406400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,371.0499877929688,375.9700012207031,358.0249938964844,358.7099914550781,413700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,365.2000122070313,375.2200012207031,361.9200134277344,370.9700012207031,396300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,371.6400146484375,376.5299987792969,366.5700073242188,371.4800109863281,302900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,373.9200134277344,377.1499938964844,368.6400146484375,370.7000122070313,344400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,373.5799865722656,379.989990234375,367.7099914550781,374.6900024414063,348100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,376.30999755859375,379.1449890136719,370.4800109863281,377.0,254500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,381.9200134277344,394.3599853515625,381.1799926757813,388.8999938964844,547000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,387.6300048828125,392.55999755859375,383.2999877929688,388.4599914550781,263000.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,388.0,389.510009765625,381.0,384.9400024414063,259200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,385.8999938964844,388.989990234375,372.7900085449219,373.6600036621094,241700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,373.8200073242188,385.3599853515625,372.3500061035156,383.9800109863281,314000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,383.8299865722656,387.3599853515625,380.5150146484375,383.5700073242188,173600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,386.0,405.3699951171875,384.1900024414063,403.8900146484375,586400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,401.2999877929688,408.30999755859375,396.7149963378906,404.2699890136719,395100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,400.6000061035156,407.9249877929688,395.7200012207031,407.4700012207031,342800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,407.4700012207031,409.7699890136719,387.3699951171875,388.2200012207031,442900.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,388.0499877929688,397.0,384.2799987792969,386.0299987792969,248600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,389.3399963378906,392.6700134277344,380.260009765625,386.1099853515625,362300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,383.0,385.4400024414063,370.875,372.8900146484375,447000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,373.0299987792969,381.0199890136719,370.0299987792969,379.6600036621094,248800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,377.0,382.4800109863281,368.6499938964844,373.3500061035156,233100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,373.5700073242188,377.18499755859375,362.0,362.4100036621094,303600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,366.7200012207031,372.5050048828125,363.1300048828125,364.9100036621094,376300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,370.8900146484375,387.864990234375,369.3299865722656,379.9299926757813,458700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,380.5899963378906,391.4299926757813,378.010009765625,391.1300048828125,308500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,390.7799987792969,403.4049987792969,389.9500122070313,395.5400085449219,329000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,396.30999755859375,400.6400146484375,391.7099914550781,394.80999755859375,268100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,397.4400024414063,411.0199890136719,396.2200012207031,409.0,413000.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,409.4500122070313,419.4800109863281,408.0,416.6600036621094,398400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,415.8800048828125,423.0,412.0,412.7000122070313,338200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,424.0,424.0,412.4700012207031,421.5299987792969,374600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,419.1400146484375,423.8200073242188,417.7799987792969,419.8999938964844,614900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,424.3599853515625,429.4500122070313,422.0,427.9200134277344,277600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,429.0,433.8599853515625,423.7900085449219,426.8599853515625,305200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,427.7900085449219,427.7900085449219,421.5400085449219,422.5499877929688,214600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,427.9400024414063,427.9400024414063,416.5,426.4599914550781,255800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,427.0,427.0,409.3999938964844,411.4400024414063,395800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,411.4400024414063,416.80999755859375,406.4800109863281,416.0799865722656,281100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,417.2999877929688,421.8800048828125,412.47601318359375,420.8900146484375,257300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,419.0,423.4849853515625,415.3299865722656,422.9500122070313,297300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,422.8399963378906,425.0,410.9700012207031,414.1300048828125,367200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,415.6499938964844,418.8399963378906,409.5,414.989990234375,227300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,413.4800109863281,413.4800109863281,392.7699890136719,396.0799865722656,490500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,398.8999938964844,409.989990234375,398.8800048828125,403.5199890136719,319900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,403.2699890136719,405.0050048828125,398.5150146484375,402.7900085449219,259600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,399.1300048828125,402.4800109863281,394.0499877929688,395.0,223400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,396.260009765625,405.3299865722656,395.4519958496094,403.8200073242188,216800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,405.9500122070313,407.0899963378906,394.3349914550781,399.0499877929688,321000.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,398.55999755859375,401.260009765625,387.9599914550781,393.0499877929688,364200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,395.4200134277344,395.4200134277344,377.6300048828125,377.8900146484375,556800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,381.0,381.74700927734375,372.8999938964844,373.5549926757813,525400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,374.7999877929688,377.2999877929688,369.3080139160156,370.6900024414063,297300.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,369.6300048828125,371.9500122070313,364.5400085449219,368.4400024414063,348200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,368.4400024414063,368.4400024414063,362.7799987792969,365.9700012207031,314200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,363.8900146484375,371.4070129394531,363.8900146484375,366.6099853515625,405300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,368.2099914550781,369.3999938964844,358.4590148925781,359.2699890136719,278900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,360.0,365.9800109863281,359.6499938964844,360.3800048828125,333100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,365.6700134277344,371.6000061035156,362.8299865722656,368.55999755859375,604300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,366.5499877929688,372.1300048828125,365.510009765625,368.9400024414063,892300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,315.25,318.8999938964844,287.3500061035156,289.989990234375,2970700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,297.489990234375,303.375,287.54998779296875,287.69000244140625,1263800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,293.17999267578125,299.8699951171875,291.97900390625,296.94000244140625,784800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,294.4200134277344,301.260009765625,292.1199951171875,297.17999267578125,690400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,297.17999267578125,310.9599914550781,296.343994140625,308.7699890136719,748000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,315.8500061035156,319.6549987792969,310.6629943847656,315.510009765625,884800.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,319.5199890136719,333.69000244140625,317.51300048828125,331.8900146484375,1021700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,337.57000732421875,343.8099975585937,334.0,339.9800109863281,686600.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,341.82000732421875,343.9800109863281,335.010009765625,343.510009765625,586400.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,345.8900146484375,349.69000244140625,336.42999267578125,338.3800048828125,589900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,339.6700134277344,346.9700012207031,336.5950012207031,339.75,465500.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,339.1099853515625,339.1099853515625,327.010009765625,330.6300048828125,582400.0,,,,,,,,,,
