Date,Open,High,Low,Close,Volume,"('Adj Close', 'AEYE')","('Close', 'AEYE')","('High', 'AEYE')","('Low', 'AEYE')","('Open', 'AEYE')","('Volume', 'AEYE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.340000152587891,5.340000152587891,4.75,4.809999942779541,44500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.909999847412109,4.929999828338623,4.610000133514404,4.650000095367432,27600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.699999809265137,4.989999771118164,4.699999809265137,4.929999828338623,32700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.980000019073486,5.0,4.519999980926514,4.519999980926514,28100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.539999961853027,4.639999866485596,4.539999961853027,4.639999866485596,18300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.559999942779541,4.699999809265137,4.559999942779541,4.619999885559082,16400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.670000076293945,4.670000076293945,4.590000152587891,4.639999866485596,11100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.639999866485596,4.670000076293945,4.599999904632568,4.599999904632568,14100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.599999904632568,4.989999771118164,4.599999904632568,4.989999771118164,41000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.019999980926514,5.110000133514404,5.0,5.059999942779541,47600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.059999942779541,5.369999885559082,5.03000020980835,5.239999771118164,28600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.300000190734863,5.400000095367432,5.199999809265137,5.269999980926514,17700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.300000190734863,5.389999866485596,5.019999980926514,5.150000095367432,55000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.25,5.289999961853027,5.03000020980835,5.210000038146973,38100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.21999979019165,5.269999980926514,5.150000095367432,5.150000095367432,20100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.199999809265137,5.300000190734863,5.019999980926514,5.130000114440918,41300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.130000114440918,5.179999828338623,5.019999980926514,5.050000190734863,20700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.099999904632568,5.340000152587891,5.099999904632568,5.269999980926514,24800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.289999961853027,5.320000171661377,5.110000133514404,5.190000057220459,15700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.150000095367432,5.25,5.039999961853027,5.139999866485596,10400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.079999923706055,5.340000152587891,4.869999885559082,5.25,25900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.260000228881836,5.420000076293945,5.119999885559082,5.420000076293945,36700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.480000019073486,5.480000019073486,5.159999847412109,5.269999980926514,32400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.28000020980835,5.28000020980835,5.170000076293945,5.170000076293945,12000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.210000038146973,5.230000019073486,4.849999904632568,4.869999885559082,38700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.949999809265137,5.0,4.659999847412109,4.670000076293945,29000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.71999979019165,5.199999809265137,4.519999980926514,5.110000133514404,27600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.230000019073486,5.579999923706055,4.989999771118164,5.329999923706055,49500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.389999866485596,5.579999923706055,5.329999923706055,5.510000228881836,25800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.349999904632568,5.400000095367432,5.110000133514404,5.269999980926514,24300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.400000095367432,5.409999847412109,5.25,5.309999942779541,11800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.389999866485596,5.71999979019165,5.329999923706055,5.699999809265137,29200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.699999809265137,6.099999904632568,5.630000114440918,6.0,38900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.949999809265137,5.949999809265137,5.789999961853027,5.900000095367432,14000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.849999904632568,5.929999828338623,5.639999866485596,5.639999866485596,10100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.820000171661377,5.989999771118164,5.679999828338623,5.929999828338623,17700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.989999771118164,6.329999923706055,5.889999866485596,6.300000190734863,30200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.300000190734863,6.940000057220459,6.300000190734863,6.739999771118164,47400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.860000133514404,7.320000171661377,6.800000190734863,6.849999904632568,92000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.820000171661377,7.199999809265137,6.610000133514404,7.050000190734863,68200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,7.190000057220459,7.5,6.909999847412109,7.320000171661377,54000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.409999847412109,7.650000095367432,7.179999828338623,7.5,56200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.610000133514404,7.989999771118164,7.559999942779541,7.920000076293945,62700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.96999979019165,8.050000190734863,6.610000133514404,6.739999771118164,70200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.239999771118164,7.590000152587891,6.579999923706055,6.929999828338623,160000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.399999618530273,8.399999618530273,7.690000057220459,8.130000114440918,335100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.170000076293945,8.180000305175781,7.840000152587891,8.100000381469727,71200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.100000381469727,9.25,7.880000114440918,8.699999809265137,234100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.699999809265137,8.800000190734863,8.399999618530273,8.59000015258789,113700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.600000381469727,9.0,8.399999618530273,8.630000114440918,92400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,8.619999885559082,9.18000030517578,8.020000457763672,8.329999923706055,116500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,8.239999771118164,8.949999809265137,8.140000343322754,8.75,111400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,8.75,9.130000114440918,8.510000228881836,9.029999732971191,107400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.0,9.489999771118164,8.8100004196167,9.489999771118164,64200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,9.420000076293944,10.25,9.399999618530272,10.149999618530272,123900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,10.25,11.100000381469728,10.210000038146973,10.789999961853027,255500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,10.81999969482422,11.06999969482422,10.0,10.760000228881836,164300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,10.859999656677246,11.350000381469728,10.75,10.920000076293944,183300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,11.020000457763672,11.020000457763672,10.300000190734863,10.43000030517578,113800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,10.329999923706056,10.59000015258789,9.8100004196167,10.25,90500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,10.300000190734863,10.300000190734863,9.579999923706056,10.010000228881836,69500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,10.109999656677246,10.239999771118164,9.350000381469728,9.630000114440918,178500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,9.5,9.640000343322754,9.130000114440918,9.5,76800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,9.350000381469728,10.289999961853027,9.25,10.100000381469728,68100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,10.170000076293944,10.420000076293944,9.6899995803833,9.829999923706056,62300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,9.890000343322754,9.890000343322754,9.050000190734863,9.149999618530272,82100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,9.050000190734863,9.6899995803833,8.4399995803833,9.369999885559082,82000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,9.510000228881836,12.84000015258789,9.470000267028809,12.06999969482422,686900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,12.050000190734863,13.34000015258789,12.039999961853027,13.0600004196167,415600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,13.0,15.3100004196167,12.529999732971191,14.739999771118164,398200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,14.760000228881836,14.850000381469728,13.279999732971191,13.770000457763672,187800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,13.779999732971191,14.15999984741211,12.699999809265137,13.3100004196167,217300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,13.130000114440918,13.380000114440918,12.529999732971191,13.079999923706056,101900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,13.109999656677246,13.390000343322754,11.899999618530272,12.460000038146973,136400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,12.460000038146973,13.75,12.06999969482422,13.010000228881836,236200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,12.880000114440918,13.6899995803833,12.34000015258789,12.470000267028809,168500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,11.760000228881836,12.520000457763672,11.25,11.850000381469728,302000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,11.899999618530272,13.84000015258789,11.899999618530272,13.479999542236328,253600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,16.18000030517578,16.219999313354492,14.279999732971191,14.43000030517578,487400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,14.050000190734863,15.029999732971191,13.75,14.850000381469728,362200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,14.739999771118164,15.0,14.050000190734863,14.289999961853027,129900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,14.100000381469728,16.770000457763672,14.100000381469728,15.630000114440918,411300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,15.5,16.350000381469727,15.029999732971191,15.600000381469728,202600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,15.210000038146973,16.43000030517578,15.199999809265137,15.479999542236328,204600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,15.899999618530272,17.489999771118164,15.800000190734863,17.3700008392334,377700.0,,,,,,,,,,
