Date,Open,High,Low,Close,Volume,"('Adj Close', 'PWOD')","('Close', 'PWOD')","('High', 'PWOD')","('Low', 'PWOD')","('Open', 'PWOD')","('Volume', 'PWOD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.670000076293945,22.940000534057617,21.549999237060547,22.239999771118164,35500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.15999984741211,22.3799991607666,21.8700008392334,21.96999931335449,19600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.06999969482422,22.06999969482422,21.40999984741211,21.690000534057617,9900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.5,21.899999618530277,21.100000381469727,21.65999984741211,43500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.65999984741211,21.65999984741211,21.5,21.549999237060547,5700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,21.399999618530277,21.450000762939453,21.0,21.149999618530277,15000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,21.149999618530277,21.21999931335449,21.040000915527344,21.15999984741211,14900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.040000915527344,21.07999992370605,20.5,20.739999771118164,26600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.940000534057617,20.979999542236328,20.670000076293945,20.71999931335449,15100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.700000762939453,20.86000061035156,20.690000534057617,20.700000762939453,16500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.700000762939453,20.940000534057617,20.700000762939453,20.850000381469727,10000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.93000030517578,20.93000030517578,20.82999992370605,20.850000381469727,5100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.8799991607666,21.399999618530277,20.84000015258789,21.399999618530277,14200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.5,21.989999771118164,21.280000686645508,21.989999771118164,12600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,22.1200008392334,23.229999542236328,21.790000915527344,21.8700008392334,17700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.1200008392334,22.1200008392334,21.75,21.76000022888184,6000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.979999542236328,22.040000915527344,21.76000022888184,21.989999771118164,11200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.1299991607666,22.26000022888184,21.76000022888184,21.790000915527344,6900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.25,22.96999931335449,22.229999542236328,22.549999237060547,28100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.32999992370605,22.84000015258789,22.32999992370605,22.63999938964844,3900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,22.65999984741211,22.65999984741211,21.559999465942383,21.559999465942383,10600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.020000457763672,21.020000457763672,20.32999992370605,20.65999984741211,19600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.520000457763672,20.670000076293945,20.31999969482422,20.520000457763672,19700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.280000686645508,20.899999618530277,20.1299991607666,20.239999771118164,17800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.309999465942383,20.489999771118164,20.149999618530277,20.270000457763672,26900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,20.270000457763672,20.61000061035156,19.729999542236328,20.479999542236328,29100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.690000534057617,20.690000534057617,19.809999465942383,19.959999084472656,39600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.149999618530277,20.25,19.8700008392334,20.15999984741211,15800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.26000022888184,20.56999969482422,20.26000022888184,20.299999237060547,17900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,20.06999969482422,20.06999969482422,19.51000022888184,19.600000381469727,26000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.799999237060547,20.43000030517578,19.75,20.209999084472656,19500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,19.84000015258789,20.59000015258789,19.84000015258789,20.5,20200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.450000762939453,20.450000762939453,20.11000061035156,20.290000915527344,9500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.350000381469727,20.350000381469727,19.770000457763672,19.82999992370605,34800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.93000030517578,19.93000030517578,19.57999992370605,19.68000030517578,23700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,19.559999465942383,19.600000381469727,19.200000762939453,19.59000015258789,42000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,19.6299991607666,20.059999465942383,19.520000457763672,19.940000534057617,16500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.790000915527344,20.030000686645508,19.600000381469727,19.65999984741211,14800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.020000457763672,20.049999237060547,19.209999084472656,19.25,27600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,19.06999969482422,19.36000061035156,19.0,19.020000457763672,21200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,19.32999992370605,19.459999084472656,19.0,19.34000015258789,29200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,19.51000022888184,19.520000457763672,19.100000381469727,19.3799991607666,14800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,19.3799991607666,19.700000762939453,19.270000457763672,19.290000915527344,15600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,19.280000686645508,19.5,19.25,19.280000686645508,12800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,19.479999542236328,19.479999542236328,18.75,19.149999618530277,49400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,19.290000915527344,19.68000030517578,19.290000915527344,19.670000076293945,18600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,19.82999992370605,19.950000762939453,19.57999992370605,19.59000015258789,13100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,19.5,19.5,19.030000686645508,19.030000686645508,9100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,19.1299991607666,19.190000534057617,18.770000457763672,18.780000686645508,35400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,19.11000061035156,19.40999984741211,18.86000061035156,19.0,17600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.149999618530277,19.149999618530277,18.6200008392334,18.670000076293945,16100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,18.5,18.950000762939453,18.280000686645508,18.559999465942383,65900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,18.440000534057617,18.799999237060547,18.299999237060547,18.690000534057617,18200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,18.65999984741211,18.8799991607666,18.440000534057617,18.440000534057617,14400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,18.530000686645508,18.790000915527344,18.020000457763672,18.770000457763672,33700.0,,,,,,,,,,
