Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRPH')","('Close', 'PRPH')","('High', 'PRPH')","('Low', 'PRPH')","('Open', 'PRPH')","('Volume', 'PRPH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.5,4.699999809265137,4.5,4.639999866485596,7700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.619999885559082,4.710000038146973,4.550000190734863,4.699999809265137,25000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.659999847412109,5.150000095367432,4.659999847412109,4.829999923706055,41500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.989999771118164,5.070000171661377,4.75,4.75,51500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.590000152587891,5.300000190734863,4.590000152587891,5.260000228881836,57400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.289999961853027,5.289999961853027,4.960000038146973,5.099999904632568,21600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.03000020980835,5.300000190734863,4.960000038146973,5.039999961853027,30500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.230000019073486,5.230000019073486,4.900000095367432,4.940000057220459,41400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.900000095367432,5.21999979019165,4.900000095367432,4.900000095367432,30000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.960000038146973,5.239999771118164,4.869999885559082,5.0,18400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.909999847412109,5.039999961853027,4.909999847412109,5.03000020980835,11600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.960000038146973,5.199999809265137,4.920000076293945,5.03000020980835,17300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.980000019073486,5.050000190734863,4.949999809265137,4.949999809265137,8100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.900000095367432,5.150000095367432,4.71999979019165,5.110000133514404,33300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.019999980926514,5.190000057220459,4.949999809265137,4.949999809265137,28400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.900000095367432,5.170000076293945,4.900000095367432,5.03000020980835,13800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.96999979019165,5.269999980926514,4.929999828338623,4.929999828338623,14700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.929999828338623,5.0,4.889999866485596,4.940000057220459,5100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.809999942779541,4.989999771118164,4.730000019073486,4.78000020980835,24200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.730000019073486,4.849999904632568,4.510000228881836,4.760000228881836,33400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.699999809265137,4.889999866485596,4.539999961853027,4.849999904632568,14500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.880000114440918,5.119999885559082,4.860000133514404,5.010000228881836,25500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.010000228881836,5.110000133514404,5.0,5.079999923706055,8400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.079999923706055,5.079999923706055,5.0,5.059999942779541,18600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.0,5.190000057220459,5.0,5.190000057220459,8500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.079999923706055,5.199999809265137,5.059999942779541,5.199999809265137,6900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.090000152587891,5.25,5.0,5.25,19700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.119999885559082,5.25,5.119999885559082,5.239999771118164,6100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.239999771118164,5.25,5.150000095367432,5.190000057220459,14500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.099999904632568,5.170000076293945,4.920000076293945,4.920000076293945,14400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.909999847412109,5.050000190734863,4.869999885559082,5.03000020980835,9400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.900000095367432,5.03000020980835,4.900000095367432,4.960000038146973,5400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.960000038146973,5.019999980926514,4.909999847412109,4.980000019073486,9300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.940000057220459,5.25,4.940000057220459,4.949999809265137,77600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.090000152587891,5.090000152587891,4.949999809265137,4.949999809265137,7700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.920000076293945,5.0,4.920000076293945,4.960000038146973,5100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.96999979019165,5.0,4.920000076293945,4.960000038146973,9400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.989999771118164,5.079999923706055,4.980000019073486,5.079999923706055,22400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.03000020980835,5.159999847412109,4.929999828338623,5.03000020980835,50500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.210000038146973,5.21999979019165,4.71999979019165,4.739999771118164,66200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.769999980926514,4.800000190734863,4.46999979019165,4.46999979019165,113100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.519999980926514,4.570000171661377,4.369999885559082,4.559999942779541,50300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.760000228881836,4.760000228881836,4.570000171661377,4.610000133514404,8300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.539999961853027,4.71999979019165,4.510000228881836,4.71999979019165,25700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.670000076293945,4.699999809265137,4.53000020980835,4.590000152587891,13200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.550000190734863,4.860000133514404,4.550000190734863,4.71999979019165,7300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.659999847412109,4.809999942779541,4.550000190734863,4.75,8600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.710000038146973,4.989999771118164,4.710000038146973,4.909999847412109,7600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.940000057220459,4.949999809265137,4.730000019073486,4.800000190734863,12800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.940000057220459,5.139999866485596,4.869999885559082,5.050000190734863,13000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.070000171661377,5.070000171661377,4.860000133514404,4.860000133514404,9300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.46999979019165,5.190000057220459,4.46999979019165,5.039999961853027,27400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.889999866485596,5.349999904632568,4.889999866485596,5.139999866485596,51000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.170000076293945,5.349999904632568,5.0,5.230000019073486,28000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.239999771118164,5.650000095367432,5.090000152587891,5.53000020980835,47000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.630000114440918,5.860000133514404,5.5,5.619999885559082,44800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.539999961853027,6.0,5.510000228881836,5.840000152587891,35700.0,,,,,,,,,,
