Date,Open,High,Low,Close,Volume,"('Adj Close', 'YORW')","('Close', 'YORW')","('High', 'YORW')","('Low', 'YORW')","('Open', 'YORW')","('Volume', 'YORW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,38.5,39.08000183105469,38.209999084472656,38.36000061035156,42000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,38.36000061035156,38.70000076293945,37.61000061035156,37.77000045776367,47200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.0,38.06999969482422,37.2599983215332,37.380001068115234,61600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,37.16999816894531,37.59000015258789,36.93000030517578,37.02000045776367,57400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,37.29999923706055,37.47999954223633,36.810001373291016,37.27999877929688,55000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.130001068115234,37.18000030517578,36.54999923706055,36.869998931884766,51300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,36.880001068115234,37.9900016784668,36.79999923706055,37.7599983215332,86500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.58000183105469,37.880001068115234,36.25,36.650001525878906,145100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.0099983215332,37.25,36.619998931884766,36.880001068115234,45400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,36.9900016784668,37.22999954223633,36.33000183105469,36.36000061035156,55000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.02000045776367,36.4900016784668,35.61000061035156,35.91999816894531,58100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,35.9900016784668,35.9900016784668,35.310001373291016,35.72999954223633,54300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,35.959999084472656,35.959999084472656,35.36000061035156,35.86000061035156,47800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,36.060001373291016,36.58000183105469,35.95000076293945,36.560001373291016,41000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,36.790000915527344,37.09999847412109,36.22999954223633,36.36000061035156,35200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,36.4900016784668,36.4900016784668,35.43000030517578,35.45000076293945,43400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,35.900001525878906,35.900001525878906,35.29999923706055,35.66999816894531,47400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.869998931884766,36.06999969482422,35.459999084472656,35.61000061035156,43600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,35.439998626708984,36.0099983215332,35.34000015258789,36.0,64200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,36.08000183105469,36.08000183105469,35.5099983215332,35.65999984741211,49100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,35.880001068115234,36.59999847412109,35.70000076293945,35.880001068115234,74600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.04999923706055,36.619998931884766,35.959999084472656,36.61000061035156,55500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,36.470001220703125,36.470001220703125,35.7599983215332,36.0,54600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.79999923706055,35.939998626708984,35.40999984741211,35.4900016784668,68900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,35.400001525878906,36.0099983215332,35.400001525878906,35.869998931884766,49100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,35.77000045776367,35.869998931884766,35.52000045776367,35.63999938964844,63800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,35.709999084472656,36.119998931884766,35.540000915527344,36.119998931884766,35200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,36.06999969482422,36.81999969482422,35.869998931884766,36.61000061035156,58300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,36.650001525878906,37.40999984741211,36.59999847412109,37.22999954223633,50400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,36.68999862670898,36.70000076293945,35.400001525878906,35.54999923706055,68900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.90999984741211,36.31999969482422,35.459999084472656,35.83000183105469,41100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.95000076293945,37.09999847412109,35.93000030517578,36.97999954223633,66200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,36.91999816894531,36.970001220703125,36.33000183105469,36.63999938964844,43400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,36.310001373291016,37.09000015258789,36.310001373291016,36.619998931884766,37900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,36.52999877929688,36.79999923706055,36.27000045776367,36.380001068115234,78800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.20000076293945,36.20000076293945,35.400001525878906,35.86000061035156,47800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,35.83000183105469,35.849998474121094,35.40999984741211,35.630001068115234,45400.0,,,,,,,,,,
