Date,Open,High,Low,Close,Volume,"('Adj Close', 'USIO')","('Close', 'USIO')","('High', 'USIO')","('Low', 'USIO')","('Open', 'USIO')","('Volume', 'USIO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.7400000095367432,1.75,31100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.7799999713897705,1.830000042915344,1.7400000095367432,1.7699999809265137,42700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.7599999904632568,1.7799999713897705,1.7200000286102295,1.7699999809265137,32500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.7200000286102295,1.7699999809265137,1.7100000381469729,1.7300000190734863,45400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.7699999809265137,1.840000033378601,1.7699999809265137,1.8200000524520876,64100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.8200000524520876,1.899999976158142,1.7999999523162842,1.8799999952316284,34500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.940000057220459,1.950000047683716,1.8899999856948853,1.919999957084656,25100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.950000047683716,1.9900000095367432,1.8799999952316284,1.9299999475479128,10200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.909999966621399,1.940000057220459,1.7999999523162842,1.840000033378601,17400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.909999966621399,1.909999966621399,1.7400000095367432,1.7899999618530271,19000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.7599999904632568,1.7899999618530271,1.649999976158142,1.649999976158142,28000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.659999966621399,1.7400000095367432,1.659999966621399,1.7000000476837158,12800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.690000057220459,1.7599999904632568,1.659999966621399,1.6699999570846558,11700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.7200000286102295,1.75,1.7000000476837158,1.7300000190734863,36500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.7400000095367432,1.840000033378601,1.7400000095367432,1.75,16800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.7899999618530271,1.8799999952316284,1.7400000095367432,1.7400000095367432,23100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7899999618530271,1.7899999618530271,1.7000000476837158,1.7000000476837158,13700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7000000476837158,1.7599999904632568,1.6699999570846558,1.7300000190734863,34400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.6799999475479126,1.7599999904632568,1.6799999475479126,1.7599999904632568,36500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7200000286102295,1.7200000286102295,1.6699999570846558,1.6799999475479126,53400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.7000000476837158,1.7300000190734863,1.659999966621399,1.6699999570846558,29900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.7000000476837158,1.7100000381469729,1.6699999570846558,1.7100000381469729,15000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.7100000381469729,1.7100000381469729,1.6699999570846558,1.7000000476837158,7900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.6699999570846558,1.6799999475479126,1.6299999952316284,1.6699999570846558,21700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.6399999856948853,1.7000000476837158,1.6100000143051147,1.7000000476837158,37400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.6799999475479126,1.7000000476837158,1.649999976158142,1.6699999570846558,17900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.690000057220459,1.7200000286102295,1.649999976158142,1.6699999570846558,13200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.649999976158142,1.75,1.649999976158142,1.7300000190734863,32700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.7000000476837158,1.75,1.6699999570846558,1.7200000286102295,16000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7200000286102295,1.7200000286102295,1.7000000476837158,1.7000000476837158,11700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.7400000095367432,1.7400000095367432,1.600000023841858,1.6799999475479126,64600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.6799999475479126,1.7300000190734863,1.659999966621399,1.7100000381469729,14300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7000000476837158,1.7200000286102295,1.649999976158142,1.7200000286102295,20100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.6399999856948853,1.690000057220459,1.5700000524520874,1.6299999952316284,28200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.6299999952316284,1.6299999952316284,1.5700000524520874,1.5700000524520874,24800.0,,,,,,,,,,
