Date,Open,High,Low,Close,Volume,"('Adj Close', 'OLO')","('Close', 'OLO')","('High', 'OLO')","('Low', 'OLO')","('Open', 'OLO')","('Volume', 'OLO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.619999885559082,5.659999847412109,5.389999866485596,5.420000076293945,1085800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.329999923706055,5.349999904632568,5.070000171661377,5.090000152587891,1223000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.050000190734863,5.179999828338623,5.039999961853027,5.110000133514404,903900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.059999942779541,5.179999828338623,5.050000190734863,5.059999942779541,1144700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.070000171661377,5.309999942779541,5.070000171661377,5.289999961853027,949000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.199999809265137,5.304999828338623,5.170000076293945,5.190000057220459,822900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.190000057220459,5.25,5.150000095367432,5.21999979019165,1017600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.190000057220459,5.230000019073486,5.019999980926514,5.110000133514404,1057300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.190000057220459,5.269999980926514,5.010000228881836,5.019999980926514,732700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.960000038146973,4.986999988555908,4.849999904632568,4.880000114440918,1095500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.800000190734863,4.849999904632568,4.769999980926514,4.849999904632568,1033100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.900000095367432,4.980000019073486,4.840000152587891,4.920000076293945,1009300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.980000019073486,5.019999980926514,4.849999904632568,4.980000019073486,702400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.039999961853027,5.179999828338623,5.0,5.059999942779541,829900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.119999885559082,5.190000057220459,5.019999980926514,5.130000114440918,854100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.150000095367432,5.21999979019165,5.043000221252441,5.059999942779541,909400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.139999866485596,5.179999828338623,5.090000152587891,5.150000095367432,767700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.179999828338623,5.230000019073486,5.110000133514404,5.110000133514404,654700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.110000133514404,5.429999828338623,5.110000133514404,5.420000076293945,905100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.349999904632568,5.559999942779541,5.255000114440918,5.269999980926514,1087500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.239999771118164,5.400000095367432,5.170000076293945,5.170000076293945,922900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.260000228881836,5.377999782562256,5.199999809265137,5.360000133514404,683100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.28000020980835,5.494999885559082,5.260000228881836,5.429999828338623,754000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.320000171661377,5.389999866485596,5.2729997634887695,5.349999904632568,1092000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.369999885559082,5.510000228881836,5.340000152587891,5.5,663700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.5,5.590000152587891,5.454999923706055,5.53000020980835,817300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.510000228881836,5.684999942779541,5.489999771118164,5.650000095367432,581800.0,,,,,,,,,,
