Date,Open,High,Low,Close,Volume,"('Adj Close', 'YEXT')","('Close', 'YEXT')","('High', 'YEXT')","('Low', 'YEXT')","('Open', 'YEXT')","('Volume', 'YEXT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.900000095367432,5.900000095367432,5.729000091552734,5.809999942779541,644300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.71999979019165,5.739999771118164,5.579999923706055,5.579999923706055,776100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.610000133514404,5.639999866485596,5.46999979019165,5.519999980926514,566200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.460000038146973,5.591000080108643,5.440000057220459,5.449999809265137,808300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.449999809265137,5.659999847412109,5.429999828338623,5.630000114440918,812400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.519999980926514,5.675000190734863,5.510000228881836,5.559999942779541,504300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.53000020980835,5.635000228881836,5.53000020980835,5.570000171661377,579100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.550000190734863,5.570000171661377,5.409999847412109,5.519999980926514,604200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.559999942779541,5.65500020980835,5.46999979019165,5.480000019073486,527100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.400000095367432,5.550000190734863,5.375,5.489999771118164,920700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.420000076293945,5.739999771118164,5.420000076293945,5.71999979019165,881500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.789999961853027,5.889999866485596,5.690000057220459,5.789999961853027,619900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.849999904632568,5.875,5.735000133514404,5.840000152587891,671400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.940000057220459,6.085000038146973,5.934999942779541,6.059999942779541,623200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.150000095367432,6.190000057220459,6.050000190734863,6.139999866485596,440600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.25,6.25,6.005000114440918,6.050000190734863,564500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.150000095367432,6.260000228881836,6.085000038146973,6.150000095367432,507900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.179999828338623,6.269999980926514,6.099999904632568,6.170000076293945,518700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.210000038146973,6.260000228881836,6.119999885559082,6.260000228881836,373500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.210000038146973,6.25,6.034999847412109,6.130000114440918,416300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.090000152587891,6.144999980926514,5.920000076293945,5.929999828338623,575000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.96999979019165,6.119999885559082,5.949999809265137,6.099999904632568,495100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.03000020980835,6.150000095367432,6.0,6.079999923706055,528800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.010000228881836,6.039999961853027,5.909999847412109,5.940000057220459,486100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.920000076293945,6.0,5.875,5.960000038146973,427900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.960000038146973,5.960000038146973,5.784999847412109,5.849999904632568,521800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.860000133514404,5.989999771118164,5.820000171661377,5.96999979019165,495300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.010000228881836,6.079999923706055,5.934999942779541,6.03000020980835,685000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.059999942779541,6.460000038146973,6.050000190734863,6.340000152587891,898400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.03000020980835,6.199999809265137,5.909999847412109,5.96999979019165,864200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.119999885559082,6.28000020980835,6.065000057220459,6.25,587500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.300000190734863,6.380000114440918,6.230000019073486,6.380000114440918,590900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.320000171661377,6.429999828338623,6.230000019073486,6.300000190734863,1768900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.159999847412109,6.159999847412109,5.900000095367432,5.940000057220459,721500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.900000095367432,5.960000038146973,5.699999809265137,5.760000228881836,789400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.800000190734863,5.949999809265137,5.679999828338623,5.920000076293945,823700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.909999847412109,5.909999847412109,5.800000190734863,5.869999885559082,478400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.829999923706055,6.03000020980835,5.78000020980835,5.980000019073486,582900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.03000020980835,6.110000133514404,5.980000019073486,6.099999904632568,549800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.019999980926514,6.039999961853027,5.929999828338623,5.949999809265137,497200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.110000133514404,6.130000114440918,5.849999904632568,5.920000076293945,811400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.949999809265137,6.054999828338623,5.820000171661377,5.980000019073486,803000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.039999961853027,6.21999979019165,6.0,6.130000114440918,741200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.130000114440918,6.130000114440918,5.739999771118164,5.75,782600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.880000114440918,6.000999927520752,5.864999771118164,5.960000038146973,1416300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.489999771118164,7.53000020980835,5.989999771118164,6.449999809265137,3757600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.519999980926514,6.586999893188477,5.909999847412109,6.050000190734863,2183600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.019999980926514,6.150000095367432,5.940000057220459,5.940000057220459,716400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.940000057220459,5.96999979019165,5.739999771118164,5.789999961853027,1011900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.75,5.840000152587891,5.639999866485596,5.670000076293945,726400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.670000076293945,5.679999828338623,5.480000019073486,5.539999961853027,853700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.510000228881836,5.585000038146973,5.320000171661377,5.389999866485596,1744700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.400000095367432,5.409999847412109,5.315000057220459,5.340000152587891,710900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.28000020980835,5.960000038146973,5.21999979019165,5.880000114440918,1581700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.809999942779541,6.184999942779541,5.75600004196167,6.079999923706055,1219500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.119999885559082,6.289999961853027,6.119999885559082,6.199999809265137,1175600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.230000019073486,6.230000019073486,6.050000190734863,6.130000114440918,681900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,6.130000114440918,6.235000133514404,5.84499979019165,5.989999771118164,803200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.070000171661377,6.070000171661377,5.909999847412109,5.949999809265137,742300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.989999771118164,6.059999942779541,5.855000019073486,6.039999961853027,643800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.039999961853027,6.159999847412109,6.019999980926514,6.03000020980835,715400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.039999961853027,6.050000190734863,5.920000076293945,5.940000057220459,586100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.809999942779541,5.949999809265137,5.710000038146973,5.880000114440918,696600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.820000171661377,6.210000038146973,5.78000020980835,6.070000171661377,1548200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.159999847412109,6.239999771118164,5.929999828338623,5.929999828338623,664400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.900000095367432,6.005000114440918,5.894999980926514,5.909999847412109,532400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.96999979019165,5.96999979019165,5.809999942779541,5.849999904632568,680000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.880000114440918,5.914999961853027,5.800000190734863,5.869999885559082,398800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.710000038146973,5.809999942779541,5.684999942779541,5.710000038146973,593700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.75,5.78000020980835,5.699999809265137,5.71999979019165,444000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,5.670000076293945,5.71999979019165,5.650000095367432,5.699999809265137,524600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,5.699999809265137,5.710000038146973,5.550000190734863,5.559999942779541,549600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,5.5,5.559999942779541,5.480000019073486,5.5,501600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.539999961853027,5.639999866485596,5.510000228881836,5.570000171661377,875500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.559999942779541,5.670000076293945,5.480000019073486,5.489999771118164,484000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.460000038146973,5.545000076293945,5.400000095367432,5.460000038146973,569300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,5.5,5.554999828338623,5.409999847412109,5.519999980926514,631000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,5.519999980926514,5.684999942779541,5.519999980926514,5.539999961853027,327800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,5.53000020980835,5.579999923706055,5.445000171661377,5.5,461800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,5.400000095367432,5.460000038146973,5.369999885559082,5.420000076293945,488700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,5.449999809265137,5.550000190734863,5.429999828338623,5.539999961853027,629200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,5.570000171661377,5.610000133514404,5.46999979019165,5.590000152587891,1010000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,5.519999980926514,5.570000171661377,5.46999979019165,5.489999771118164,614800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,5.5,5.675000190734863,5.5,5.510000228881836,423100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,5.590000152587891,5.590000152587891,5.409999847412109,5.5,428900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,5.610000133514404,5.635000228881836,5.429999828338623,5.440000057220459,481500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,5.489999771118164,5.599999904632568,5.465000152587891,5.599999904632568,478800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,5.579999923706055,5.724999904632568,5.579999923706055,5.699999809265137,555700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,5.630000114440918,5.650000095367432,5.425000190734863,5.46999979019165,845400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,5.46999979019165,5.599999904632568,5.468999862670898,5.559999942779541,603500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,5.579999923706055,5.599999904632568,5.440000057220459,5.46999979019165,761200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,5.53000020980835,5.59499979019165,5.46999979019165,5.46999979019165,453500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,5.550000190734863,5.760000228881836,5.510000228881836,5.739999771118164,920600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,5.829999923706055,5.829999923706055,5.639999866485596,5.670000076293945,535800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,5.650000095367432,5.800000190734863,5.650000095367432,5.78000020980835,439000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,5.809999942779541,5.809999942779541,5.704999923706055,5.75,561700.0,,,,,,,,,,
