Date,Open,High,Low,Close,Volume,"('Adj Close', 'IONS')","('Close', 'IONS')","('High', 'IONS')","('Low', 'IONS')","('Open', 'IONS')","('Volume', 'IONS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,51.40999984741211,54.18000030517578,51.40999984741211,52.869998931884766,2098200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,52.4900016784668,52.77999877929688,51.54999923706055,51.59000015258789,1646200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,51.58000183105469,52.25,50.63999938964844,51.47999954223633,1269900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,50.900001525878906,50.900001525878906,50.04999923706055,50.70000076293945,1015500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.54999923706055,52.369998931884766,49.81999969482422,52.31999969482422,1037800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.27000045776367,52.95000076293945,51.59000015258789,52.880001068115234,1007600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,52.83000183105469,53.43000030517578,52.09000015258789,52.209999084472656,781200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,51.86000061035156,53.63999938964844,51.209999084472656,53.54999923706055,1197700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.68000030517578,54.43999862670898,53.09000015258789,53.540000915527344,860400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,52.43999862670898,53.16999816894531,50.619998931884766,51.02999877929688,1593000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,50.5,51.310001373291016,50.060001373291016,51.290000915527344,1852000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.29999923706055,51.400001525878906,50.06999969482422,50.650001525878906,1220000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.29999923706055,51.2599983215332,49.869998931884766,50.97999954223633,3070900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,51.2599983215332,51.83000183105469,50.68999862670898,51.0099983215332,1441700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.310001373291016,51.810001373291016,50.02000045776367,51.810001373291016,1000000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.83000183105469,51.83000183105469,50.09000015258789,50.59999847412109,1042200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,50.790000915527344,51.97999954223633,50.75,51.58000183105469,992500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,51.79999923706055,51.93999862670898,51.209999084472656,51.4900016784668,964300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.470001220703125,52.18000030517578,50.709999084472656,52.0099983215332,720600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,51.720001220703125,51.97999954223633,50.90999984741211,51.900001525878906,962700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,51.959999084472656,52.4900016784668,51.290000915527344,51.38999938964844,981600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,51.709999084472656,51.709999084472656,50.70000076293945,50.970001220703125,611200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,50.310001373291016,50.59000015258789,49.20000076293945,49.75,901300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,49.43000030517578,49.65999984741211,48.650001525878906,49.43000030517578,897700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.25,49.68000030517578,48.77999877929688,49.119998931884766,1220600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,49.130001068115234,49.61000061035156,48.65999984741211,49.540000915527344,610800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,49.63999938964844,50.31999969482422,49.59999847412109,49.97999954223633,672600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.02000045776367,51.97999954223633,49.86000061035156,51.400001525878906,787900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,50.93999862670898,51.869998931884766,50.2599983215332,50.380001068115234,951300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,49.29999923706055,49.54999923706055,48.40999984741211,48.61000061035156,1067000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.869998931884766,49.31999969482422,48.40999984741211,49.06999969482422,758300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.31999969482422,49.84999847412109,44.959999084472656,45.27999877929688,2914000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,45.02000045776367,45.77999877929688,44.400001525878906,44.43000030517578,2106100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.400001525878906,45.18000030517578,43.91999816894531,44.34999847412109,1999600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,45.91999816894531,46.22999954223633,43.20000076293945,43.52999877929688,2095200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.540000915527344,44.52999877929688,43.25,43.97999954223633,1350800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,44.09000015258789,45.38999938964844,44.02000045776367,45.36000061035156,1703800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,45.43000030517578,46.400001525878906,45.13999938964844,46.09999847412109,1420200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,46.36000061035156,47.630001068115234,46.060001373291016,47.40999984741211,1921700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.130001068115234,47.65999984741211,46.47999954223633,46.540000915527344,1141800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,46.91999816894531,47.08000183105469,45.15999984741211,45.209999084472656,1231000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.15999984741211,46.09999847412109,44.90999984741211,45.459999084472656,1495600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.470001220703125,45.5099983215332,44.43999862670898,44.869998931884766,1224500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.77999877929688,45.150001525878906,44.02000045776367,44.18999862670898,814300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,44.209999084472656,44.79999923706055,43.869998931884766,44.290000915527344,977700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,44.59999847412109,45.0,43.7599983215332,44.66999816894531,995600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,45.2400016784668,45.43000030517578,43.90999984741211,43.9900016784668,1060000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,43.970001220703125,44.63999938964844,43.15999984741211,43.2599983215332,974800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,43.27999877929688,43.38999938964844,42.86000061035156,43.16999816894531,798900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,43.470001220703125,43.95000076293945,42.790000915527344,43.15999984741211,1110600.0,,,,,,,,,,
