Date,Open,High,Low,Close,Volume,"('Adj Close', 'MCHX')","('Close', 'MCHX')","('High', 'MCHX')","('Low', 'MCHX')","('Open', 'MCHX')","('Volume', 'MCHX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.350000023841858,1.409999966621399,1.309999942779541,1.309999942779541,26200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.3300000429153442,1.3600000143051147,1.2699999809265137,1.3300000429153442,37600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.3600000143051147,1.399999976158142,1.350000023841858,1.399999976158142,12900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4500000476837158,1.4600000381469729,1.25,1.2899999618530271,63800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.25,1.340000033378601,1.25,1.3300000429153442,11500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.2999999523162842,1.309999942779541,9400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.2899999618530271,1.340000033378601,1.25,1.3300000429153442,37500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.3300000429153442,1.340000033378601,1.309999942779541,1.340000033378601,4400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2899999618530271,1.3300000429153442,1.2899999618530271,1.3300000429153442,5200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2599999904632568,1.309999942779541,1.2599999904632568,1.2799999713897705,5900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.2899999618530271,1.2899999618530271,1.2599999904632568,1.2899999618530271,4500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.2699999809265137,1.2999999523162842,1.2699999809265137,1.2999999523162842,2900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.2699999809265137,1.309999942779541,1.2599999904632568,1.309999942779541,15200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.350000023841858,1.350000023841858,1.2799999713897705,1.2799999713897705,16900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.2799999713897705,1.3600000143051147,1.2799999713897705,1.3600000143051147,16300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.3200000524520874,1.4800000190734863,1.309999942779541,1.4800000190734863,106900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.4800000190734863,1.4900000095367432,1.4299999475479126,1.4299999475479126,28700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.3799999952316284,1.4500000476837158,1.350000023841858,1.3799999952316284,26000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.350000023841858,1.4800000190734863,1.350000023841858,1.440000057220459,22900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.4700000286102295,1.4700000286102295,1.3799999952316284,1.399999976158142,9900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.409999966621399,1.409999966621399,1.350000023841858,1.3600000143051147,9300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.399999976158142,1.4199999570846558,1.3600000143051147,1.3799999952316284,26100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.340000033378601,1.3799999952316284,1.309999942779541,1.350000023841858,70600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2799999713897705,1.350000023841858,1.2799999713897705,1.340000033378601,1500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.2999999523162842,1.3200000524520874,1.2999999523162842,1.309999942779541,97100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.3700000047683716,1.3799999952316284,1.340000033378601,1.3700000047683716,4000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3799999952316284,1.4199999570846558,1.350000023841858,1.350000023841858,23500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.3799999952316284,1.4199999570846558,1.3200000524520874,1.399999976158142,5400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.399999976158142,1.399999976158142,1.3200000524520874,1.3200000524520874,10400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.309999942779541,1.309999942779541,1.2699999809265137,1.2699999809265137,12900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2699999809265137,1.3200000524520874,1.2599999904632568,1.3200000524520874,6600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.3799999952316284,1.3799999952316284,1.2699999809265137,1.350000023841858,5700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.309999942779541,1.3700000047683716,1.2599999904632568,1.2799999713897705,4800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.2899999618530271,1.3300000429153442,1.2599999904632568,1.3200000524520874,22700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.25,1.3600000143051147,1.25,1.2999999523162842,8500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.2300000190734863,1.2400000095367432,9600.0,,,,,,,,,,
