Date,Open,High,Low,Close,Volume,"('Adj Close', 'TCRT')","('Close', 'TCRT')","('High', 'TCRT')","('Low', 'TCRT')","('Open', 'TCRT')","('Volume', 'TCRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-06 19:00:00-05:00,24.299999237060547,24.799999237060547,21.0,21.100000381469727,9020.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.899999618530277,24.0,20.5,23.399999618530277,10060.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.299999237060547,24.5,21.100000381469727,21.299999237060547,9120.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,21.700000762939453,22.299999237060547,21.0,21.299999237060547,4700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.200000762939453,21.299999237060547,18.299999237060547,18.399999618530277,11770.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.100000381469727,19.399999618530277,18.0,19.0,4410.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,18.600000381469727,19.100000381469727,15.699999809265137,15.899999618530272,21100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,15.699999809265137,17.299999237060547,15.399999618530272,17.100000381469727,7990.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.100000381469727,17.200000762939453,15.399999618530272,15.399999618530272,11510.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,15.100000381469728,16.200000762939453,13.399999618530272,14.0,8350.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.600000381469728,15.0,13.600000381469728,15.0,4750.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,15.0,20.0,14.899999618530272,19.299999237060547,21510.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.200000762939453,22.899999618530277,18.100000381469727,22.399999618530277,26280.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,22.100000381469727,23.299999237060547,21.299999237060547,21.600000381469727,15600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,22.0,26.0,21.5,23.5,24570.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.200000762939453,23.200000762939453,20.799999237060547,20.899999618530277,10750.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,20.799999237060547,22.5,20.799999237060547,22.399999618530277,2780.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,22.100000381469727,22.799999237060547,20.899999618530277,22.0,5970.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.299999237060547,22.5,20.299999237060547,20.700000762939453,10570.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,20.200000762939453,20.200000762939453,18.0,18.799999237060547,10620.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,19.0,19.700000762939453,18.399999618530277,18.899999618530277,4830.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,18.899999618530277,20.0,18.600000381469727,19.0,3590.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,19.0,20.0,17.399999618530273,17.700000762939453,3920.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.600000381469727,18.0,16.299999237060547,16.5,4980.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,16.399999618530273,17.100000381469727,16.299999237060547,16.299999237060547,2560.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.600000381469727,16.700000762939453,15.100000381469728,16.399999618530273,8520.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.0,17.799999237060547,16.100000381469727,17.100000381469727,10210.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.200000762939453,19.799999237060547,17.100000381469727,17.5,7770.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.799999237060547,19.0,17.5,18.0,5230.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.700000762939453,18.899999618530277,16.799999237060547,17.899999618530273,7510.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,17.700000762939453,20.299999237060547,17.600000381469727,19.200000762939453,12410.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,19.399999618530277,19.5,17.899999618530273,18.600000381469727,6180.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,18.100000381469727,19.700000762939453,18.0,19.100000381469727,5970.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,19.5,19.799999237060547,18.600000381469727,18.899999618530277,2780.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,18.799999237060547,19.0,18.200000762939453,18.600000381469727,2470.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,18.5,18.799999237060547,18.0,18.100000381469727,7020.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,18.100000381469727,18.899999618530277,16.5,17.5,18150.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,17.399999618530273,18.399999618530277,16.899999618530273,17.600000381469727,6110.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,16.899999618530273,18.5,16.899999618530273,18.200000762939453,3320.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,18.200000762939453,18.200000762939453,17.299999237060547,17.799999237060547,2850.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,17.700000762939453,18.0,16.5,17.100000381469727,2560.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,16.5,18.0,16.5,16.600000381469727,6050.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,16.5,17.600000381469727,16.5,17.299999237060547,4500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,17.0,17.5,16.700000762939453,17.100000381469727,3340.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,17.100000381469727,17.399999618530273,16.299999237060547,16.700000762939453,5880.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,16.399999618530273,16.700000762939453,15.5,16.100000381469727,5150.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,15.600000381469728,15.699999809265137,13.399999618530272,14.0,6810.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,13.800000190734863,14.0,12.5,12.899999618530272,9330.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,13.199999809265137,13.899999618530272,12.0,12.399999618530272,4410.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,12.5,12.800000190734863,12.0,12.300000190734863,3310.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,12.100000381469728,12.600000381469728,11.0,11.199999809265137,4970.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,11.899999618530272,11.899999618530272,9.800000190734863,10.899999618530272,3830.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,10.300000190734863,12.300000190734863,10.300000190734863,12.0,4680.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,11.800000190734863,13.100000381469728,11.699999809265137,11.800000190734863,3040.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,11.5,12.0,10.699999809265137,11.600000381469728,930.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,11.5,13.399999618530272,11.300000190734863,13.199999809265137,5120.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,13.199999809265137,14.0,12.600000381469728,13.300000190734863,4540.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,13.0,13.600000381469728,12.100000381469728,12.600000381469728,4660.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,13.0,13.399999618530272,12.5,12.899999618530272,2030.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,13.5,14.199999809265137,13.5,13.600000381469728,2900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,13.0,14.0,12.600000381469728,13.0,2530.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,12.800000190734863,13.800000190734863,12.399999618530272,13.199999809265137,5940.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,13.199999809265137,13.800000190734863,12.5,13.0,4400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,13.0,13.5,12.899999618530272,13.199999809265137,1370.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,13.100000381469728,14.199999809265137,12.800000190734863,13.300000190734863,2960.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,13.100000381469728,13.199999809265137,11.800000190734863,12.399999618530272,4740.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,12.800000190734863,12.800000190734863,12.0,12.699999809265137,3080.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,12.600000381469728,13.300000190734863,12.399999618530272,12.899999618530272,1870.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,12.899999618530272,12.899999618530272,11.300000190734863,11.899999618530272,2120.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,11.699999809265137,13.300000190734863,10.5,12.199999809265137,12060.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,11.899999618530272,12.199999809265137,11.399999618530272,11.600000381469728,2770.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,11.800000190734863,12.5,11.0,11.100000381469728,3200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,11.600000381469728,11.600000381469728,10.300000190734863,10.699999809265137,5630.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,10.600000381469728,11.0,10.0,10.699999809265137,2870.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,10.0,10.899999618530272,10.0,10.800000190734863,7920.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,11.0,11.699999809265137,10.800000190734863,11.5,3670.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,11.300000190734863,11.300000190734863,10.5,10.800000190734863,4540.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,10.899999618530272,11.199999809265137,10.0,10.699999809265137,6320.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,11.199999809265137,11.199999809265137,10.199999809265137,10.5,3430.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,11.5,11.5,10.800000190734863,10.899999618530272,1230.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,11.300000190734863,11.300000190734863,10.800000190734863,11.100000381469728,1990.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,10.899999618530272,11.0,10.399999618530272,10.800000190734863,1040.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,10.800000190734863,11.0,10.399999618530272,10.699999809265137,2850.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,10.600000381469728,11.0,10.199999809265137,10.300000190734863,1710.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,10.100000381469728,10.5,9.699999809265137,10.0,5400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,9.800000190734863,10.800000190734863,9.800000190734863,10.399999618530272,1190.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,10.100000381469728,10.800000190734863,10.100000381469728,10.800000190734863,750.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,11.0,11.0,9.5,9.800000190734863,3670.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,10.0,10.0,9.5,9.5,1050.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,9.5,9.800000190734863,9.100000381469728,9.199999809265137,1130.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,9.800000190734863,9.800000190734863,9.100000381469728,9.600000381469728,2080.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,9.300000190734863,9.399999618530272,8.100000381469727,8.300000190734863,4100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,8.300000190734863,8.300000190734863,6.099999904632568,6.199999809265137,29230.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,6.199999809265137,7.699999809265137,6.199999809265137,7.0,8460.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,7.400000095367432,7.699999809265137,6.199999809265137,6.699999809265137,2730.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,7.300000190734863,7.300000190734863,6.5,6.699999809265137,4110.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,6.900000095367432,7.0,6.5,6.5,2080.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,6.5,7.400000095367432,6.5,7.199999809265137,1390.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,7.199999809265137,7.300000190734863,6.599999904632568,7.0,3530.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,6.599999904632568,7.0,6.5,6.5,4580.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,6.5,6.900000095367432,6.300000190734863,6.300000190734863,2260.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,6.400000095367432,6.5,6.300000190734863,6.5,1190.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,6.5,6.5,6.300000190734863,6.5,1900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,7.0,7.0,6.300000190734863,6.400000095367432,2940.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,6.300000190734863,6.400000095367432,6.0,6.400000095367432,4860.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,6.099999904632568,6.900000095367432,5.599999904632568,6.0,10650.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,6.0,6.599999904632568,5.699999809265137,6.599999904632568,9420.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,6.599999904632568,6.599999904632568,6.199999809265137,6.5,3250.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,6.5,6.800000190734863,6.199999809265137,6.800000190734863,4470.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,6.400000095367432,6.400000095367432,5.900000095367432,6.099999904632568,19950.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,6.099999904632568,6.199999809265137,5.800000190734863,6.199999809265137,7600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,5.619999885559082,5.619999885559082,4.159999847412109,4.28000020980835,188400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,4.239999771118164,4.360000133514404,4.039999961853027,4.21999979019165,49700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,4.190000057220459,4.309999942779541,4.0,4.079999923706055,35500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,4.070000171661377,4.070000171661377,3.630000114440918,3.809999942779541,37400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,3.7799999713897705,4.449999809265137,3.7799999713897705,4.039999961853027,41900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,4.079999923706055,4.099999904632568,3.759999990463257,3.7699999809265137,26000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,3.869999885559082,3.869999885559082,3.759999990463257,3.759999990463257,8600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,3.7300000190734863,3.869999885559082,3.549999952316284,3.799999952316284,12400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,3.7300000190734863,3.799999952316284,3.5199999809265137,3.759999990463257,22500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,3.740000009536743,3.809999942779541,3.559999942779541,3.680000066757202,7200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,3.7200000286102295,3.7300000190734863,3.5899999141693115,3.640000104904175,6500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,3.690000057220459,3.700000047683716,2.890000104904175,2.930000066757202,31200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,2.9600000381469727,2.9600000381469727,2.289999961853028,2.549999952316284,41800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,2.5199999809265137,2.609999895095825,2.4200000762939453,2.440000057220459,12400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,2.490000009536743,2.5299999713897705,2.4800000190734863,2.5299999713897705,3000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,2.5299999713897705,2.799999952316284,2.5299999713897705,2.680000066757202,17800.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,2.740000009536743,2.740000009536743,2.549999952316284,2.549999952316284,3700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,2.470000028610229,2.509999990463257,2.430000066757202,2.4800000190734863,2600.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,2.5299999713897705,2.549999952316284,2.4600000381469727,2.5,2300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,2.490000009536743,2.490000009536743,2.4200000762939453,2.4200000762939453,4700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,2.4200000762939453,2.450000047683716,2.3499999046325684,2.3499999046325684,9900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,2.3399999141693115,2.4100000858306885,2.2699999809265137,2.2799999713897705,13100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,2.25,2.25,2.109999895095825,2.180000066757202,12700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,2.180000066757202,3.0199999809265137,2.180000066757202,2.990000009536743,89900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3.0,3.0199999809265137,2.5299999713897705,2.5799999237060547,34000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,2.700000047683716,2.720000028610229,2.5799999237060547,2.609999895095825,5700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,2.6700000762939453,2.930000066757202,2.6700000762939453,2.8399999141693115,28100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,2.880000114440918,3.319999933242798,2.8399999141693115,3.190000057220459,41200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,3.25,3.25,2.5999999046325684,2.799999952316284,41800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,2.7300000190734863,2.930000066757202,2.700000047683716,2.7699999809265137,20000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,2.75,2.809999942779541,2.6600000858306885,2.6700000762939453,7600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,2.720000028610229,2.799999952316284,2.549999952316284,2.5899999141693115,6200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,2.619999885559082,2.809999942779541,2.549999952316284,2.619999885559082,19000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,2.5999999046325684,2.640000104904175,2.509999990463257,2.509999990463257,9000.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,2.539999961853028,2.619999885559082,2.5,2.5299999713897705,3400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,2.619999885559082,2.619999885559082,2.4100000858306885,2.4200000762939453,7200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,2.450000047683716,2.4800000190734863,2.200000047683716,2.259999990463257,9800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,2.2699999809265137,2.440000057220459,2.2300000190734863,2.400000095367432,2600.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,2.450000047683716,2.450000047683716,2.299999952316284,2.3499999046325684,8700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,2.4800000190734863,2.5,2.3499999046325684,2.400000095367432,8700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,2.380000114440918,2.5899999141693115,2.3299999237060547,2.3299999237060547,9300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,2.440000057220459,2.440000057220459,2.069999933242798,2.150000095367432,12500.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,2.1700000762939453,2.549999952316284,2.109999895095825,2.440000057220459,22200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,2.369999885559082,3.190000057220459,2.319999933242798,3.119999885559082,86400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,3.119999885559082,3.119999885559082,2.6700000762939453,2.819999933242798,45100.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,2.740000009536743,2.8499999046325684,2.7100000381469727,2.759999990463257,9000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,2.7699999809265137,3.200000047683716,2.740000009536743,3.119999885559082,39300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,2.900000095367432,3.4200000762939453,2.900000095367432,3.3499999046325684,49700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,3.490000009536743,4.179999828338623,3.319999933242798,3.940000057220459,102000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,4.039999961853027,4.059999942779541,3.2699999809265137,3.539999961853028,59300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,3.680000066757202,3.690000057220459,3.0999999046325684,3.109999895095825,25700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,3.0999999046325684,3.289999961853028,3.0999999046325684,3.220000028610229,29300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,3.150000095367432,3.299999952316284,3.150000095367432,3.2100000381469727,17500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,3.220000028610229,3.2799999713897705,3.0999999046325684,3.1600000858306885,15500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,3.0999999046325684,3.0999999046325684,2.680000066757202,2.740000009536743,25300.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,2.7699999809265137,3.059999942779541,2.549999952316284,2.630000114440918,7500.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,2.75,2.880000114440918,2.650000095367432,2.690000057220459,5300.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,2.619999885559082,2.6700000762939453,2.369999885559082,2.5299999713897705,10200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.5199999809265137,2.5199999809265137,2.200000047683716,2.200000047683716,20700.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,2.200000047683716,2.220000028610229,2.200000047683716,2.2100000381469727,4200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,2.200000047683716,2.200000047683716,2.109999895095825,2.109999895095825,14700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2.109999895095825,2.140000104904175,2.069999933242798,2.0799999237060547,15500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.0799999237060547,2.220000028610229,2.0799999237060547,2.2100000381469727,18600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.3299999237060547,2.430000066757202,2.3299999237060547,2.4100000858306885,9000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.5299999713897705,2.650000095367432,2.150000095367432,2.2100000381469727,35300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.2100000381469727,2.319999933242798,2.2100000381469727,2.259999990463257,5900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.259999990463257,2.259999990463257,2.109999895095825,2.1600000858306885,5600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.1600000858306885,2.369999885559082,2.1600000858306885,2.2699999809265137,5000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.2799999713897705,2.390000104904175,2.2799999713897705,2.390000104904175,5900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.3499999046325684,2.3499999046325684,2.1600000858306885,2.200000047683716,9700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,2.2100000381469727,2.2100000381469727,2.1700000762939453,2.1700000762939453,7900.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,2.190000057220459,2.2100000381469727,2.0,2.059999942779541,24600.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,2.059999942779541,2.240000009536743,2.059999942779541,2.069999933242798,6100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,2.059999942779541,2.0899999141693115,2.0199999809265137,2.0199999809265137,6200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,2.0199999809265137,2.1700000762939453,2.0,2.049999952316284,22500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,2.039999961853028,2.039999961853028,2.0199999809265137,2.039999961853028,9100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,2.0199999809265137,2.039999961853028,2.0,2.009999990463257,5300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,2.009999990463257,2.069999933242798,2.009999990463257,2.039999961853028,6500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,2.039999961853028,2.1700000762939453,2.0199999809265137,2.1600000858306885,13500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,2.0799999237060547,2.119999885559082,2.0199999809265137,2.0199999809265137,6500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,2.0199999809265137,2.0199999809265137,1.950000047683716,1.9800000190734863,22300.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,1.950000047683716,2.150000095367432,1.950000047683716,2.0999999046325684,41400.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,2.140000104904175,2.440000057220459,2.140000104904175,2.440000057220459,18400.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,2.4100000858306885,2.859999895095825,2.400000095367432,2.400000095367432,36400.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,2.380000114440918,2.5899999141693115,2.299999952316284,2.3399999141693115,8300.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,2.4100000858306885,2.4100000858306885,2.069999933242798,2.0899999141693115,22300.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,2.0999999046325684,2.289999961853028,2.0999999046325684,2.140000104904175,28900.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,2.140000104904175,2.2699999809265137,2.109999895095825,2.109999895095825,7500.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,2.150000095367432,2.380000114440918,2.069999933242798,2.130000114440918,14400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,2.150000095367432,2.3399999141693115,2.150000095367432,2.319999933242798,15700.0,,,,,,,,,,
