Date,Open,High,Low,Close,Volume,"('Adj Close', 'USEG')","('Close', 'USEG')","('High', 'USEG')","('Low', 'USEG')","('Open', 'USEG')","('Volume', 'USEG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.0399999618530271,1.1100000143051147,1.0299999713897705,1.090000033378601,100300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.100000023841858,1.1200000047683716,1.0700000524520874,1.0800000429153442,77400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.0800000429153442,1.0800000429153442,1.0499999523162842,1.059999942779541,35100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.0700000524520874,1.0800000429153442,1.0499999523162842,1.059999942779541,57000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0199999809265137,1.059999942779541,65600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0199999809265137,1.0399999618530271,38200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.059999942779541,1.0700000524520874,1.0399999618530271,1.059999942779541,62300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.0499999523162842,1.0800000429153442,1.0499999523162842,1.0800000429153442,32100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.100000023841858,1.1299999952316284,1.0800000429153442,1.1100000143051147,43000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.1299999952316284,1.1299999952316284,1.0800000429153442,1.090000033378601,16900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.0499999523162842,1.090000033378601,1.0499999523162842,1.0700000524520874,37900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.0499999523162842,1.0700000524520874,1.0499999523162842,1.059999942779541,24200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.0499999523162842,1.090000033378601,1.0299999713897705,1.0299999713897705,43500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.059999942779541,1.0700000524520874,1.0399999618530271,1.0499999523162842,27000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.0399999618530271,1.059999942779541,1.0399999618530271,1.059999942779541,28600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.059999942779541,1.0700000524520874,1.0399999618530271,1.0700000524520874,24000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.090000033378601,1.090000033378601,1.059999942779541,1.090000033378601,25700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.090000033378601,1.100000023841858,1.0700000524520874,1.090000033378601,27700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0700000524520874,1.0800000429153442,1.0199999809265137,1.0399999618530271,93500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.0800000429153442,1.100000023841858,1.0199999809265137,1.0399999618530271,42500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0399999618530271,1.0399999618530271,20000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.0700000524520874,1.0700000524520874,1.0299999713897705,1.0499999523162842,19500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.0399999618530271,1.0499999523162842,1.0299999713897705,1.0399999618530271,18500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.0299999713897705,1.0499999523162842,1.0199999809265137,1.0299999713897705,34700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.0199999809265137,1.0399999618530271,1.0099999904632568,1.0199999809265137,28500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.0299999713897705,1.0399999618530271,1.0099999904632568,1.0099999904632568,23900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.0099999904632568,1.0399999618530271,1.0099999904632568,1.0099999904632568,13600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.0099999904632568,1.0299999713897705,1.0099999904632568,1.0099999904632568,15400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.0,1.0299999713897705,1.0,1.0099999904632568,30200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.0,1.0199999809265137,1.0,1.0199999809265137,17300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.0099999904632568,1.0299999713897705,1.0099999904632568,1.0199999809265137,12800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.0199999809265137,1.0299999713897705,1.0099999904632568,1.0099999904632568,28500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.0099999904632568,1.0299999713897705,1.0,1.0099999904632568,13600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.0099999904632568,1.0099999904632568,1.0,1.0099999904632568,21600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.0099999904632568,1.0199999809265137,1.0,1.0,7800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.0,1.0299999713897705,1.0,1.0,29400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.0,1.0199999809265137,1.0,1.0,17700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.0,1.0299999713897705,1.0,1.0199999809265137,17500.0,,,,,,,,,,
