Date,Open,High,Low,Close,Volume,"('Adj Close', 'NEE')","('Close', 'NEE')","('High', 'NEE')","('Low', 'NEE')","('Open', 'NEE')","('Volume', 'NEE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,60.54999923706055,62.150001525878906,60.18000030517578,61.56999969482422,10064300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,61.11000061035156,62.119998931884766,60.459999084472656,61.9900016784668,10306300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,62.16999816894531,62.7599983215332,61.72999954223633,61.79999923706055,10568100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,61.650001525878906,62.560001373291016,61.27000045776367,62.08000183105469,7803800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,61.77999877929688,63.060001373291016,61.59000015258789,62.91999816894531,7766600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,62.93999862670898,63.040000915527344,61.88999938964844,62.0099983215332,6921600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,62.02000045776367,62.72999954223633,61.900001525878906,62.27999877929688,8100100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,62.0,62.18999862670898,60.59999847412109,60.720001220703125,10686000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,61.18000030517578,61.65999984741211,60.91999816894531,61.040000915527344,7796500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,60.65999984741211,61.20000076293945,60.209999084472656,60.34999847412109,11633100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,59.459999084472656,60.0099983215332,57.79999923706055,58.27000045776367,11543100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,57.959999084472656,58.08000183105469,57.22999954223633,57.650001525878906,9626500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,57.720001220703125,57.790000915527344,56.58000183105469,57.2599983215332,12761400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,57.369998931884766,57.790000915527344,56.65999984741211,56.84999847412109,12979900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,57.27999877929688,57.5099983215332,56.88999938964844,57.380001068115234,16081000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,58.09999847412109,58.40999984741211,56.75,57.0099983215332,14471400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,58.95000076293945,59.36000061035156,57.060001373291016,57.97999954223633,15702600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,58.33000183105469,59.02000045776367,58.220001220703125,58.47999954223633,11650000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,58.470001220703125,59.790000915527344,58.209999084472656,59.56999969482422,10102800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,59.5,59.75,58.56999969482422,59.27999877929688,7807700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,59.70000076293945,59.97999954223633,58.43000030517578,58.630001068115234,11124900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,58.38999938964844,59.83000183105469,58.0099983215332,59.75,8687600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.88999938964844,59.02999877929688,57.97999954223633,58.150001525878906,14952500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,57.369998931884766,57.43000030517578,55.88999938964844,55.970001220703125,14293600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,56.0,56.58000183105469,55.5099983215332,56.22999954223633,10305400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,56.31999969482422,56.66999816894531,55.630001068115234,56.380001068115234,7761300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,56.41999816894531,56.41999816894531,55.38999938964844,56.290000915527344,8143000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,55.97999954223633,56.630001068115234,55.720001220703125,56.58000183105469,8003500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,56.59000015258789,57.630001068115234,56.5,57.54999923706055,9622000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,56.880001068115234,57.13999938964844,54.66999816894531,55.25,12759700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.38999938964844,56.06999969482422,55.09000015258789,56.0099983215332,8831300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.29999923706055,57.65999984741211,56.220001220703125,57.27000045776367,9880000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,56.86000061035156,57.41999816894531,56.33000183105469,57.02999877929688,9942500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,56.7400016784668,57.31999969482422,56.04999923706055,56.61000061035156,13014600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,57.02000045776367,57.34000015258789,56.63999938964844,57.09999847412109,9322700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,56.790000915527344,57.08000183105469,56.31999969482422,56.66999816894531,10426000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,56.79999923706055,57.459999084472656,56.5099983215332,56.77999877929688,10563900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,55.900001525878906,55.93000030517578,54.86000061035156,55.150001525878906,12753800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,55.43999862670898,55.9900016784668,54.790000915527344,55.560001373291016,12421800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,55.34999847412109,55.720001220703125,54.709999084472656,55.040000915527344,13240400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,55.4900016784668,55.86000061035156,54.959999084472656,55.18999862670898,19993600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,55.2599983215332,55.619998931884766,54.27999877929688,55.209999084472656,15397600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.77999877929688,55.06999969482422,53.95000076293945,54.970001220703125,11674600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,55.0,56.5099983215332,54.95000076293945,55.400001525878906,16026100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,55.97999954223633,56.90999984741211,55.2599983215332,55.52999877929688,11074900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,56.08000183105469,56.470001220703125,55.52999877929688,56.25,10227300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,56.720001220703125,58.15999984741211,56.310001373291016,57.810001373291016,12734800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,57.56999969482422,58.13999938964844,56.88999938964844,57.869998931884766,9681500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,57.66999816894531,58.0,56.54999923706055,57.150001525878906,9634400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,59.0,60.369998931884766,58.95000076293945,59.540000915527344,17495300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,59.20000076293945,60.2400016784668,59.11000061035156,59.540000915527344,16996100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,59.20000076293945,60.130001068115234,58.880001068115234,60.08000183105469,32424500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,60.08000183105469,61.13999938964844,59.43999862670898,60.16999816894531,17073700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,60.38999938964844,61.38999938964844,60.2599983215332,61.27000045776367,11433900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,61.45000076293945,62.40999984741211,61.36000061035156,62.20000076293945,14564500.0,,,,,,,,,,
