Date,Open,High,Low,Close,Volume,"('Adj Close', 'BXC')","('Close', 'BXC')","('High', 'BXC')","('Low', 'BXC')","('Open', 'BXC')","('Volume', 'BXC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,112.08999633789062,113.5999984741211,109.8499984741211,110.72000122070312,93600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,109.18000030517578,110.69000244140624,107.11000061035156,108.88999938964844,100600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,109.33999633789062,110.3000030517578,108.62000274658205,109.51000213623048,104600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,108.22000122070312,111.31999969482422,108.1500015258789,109.6500015258789,62700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,110.6999969482422,112.66000366210938,109.6999969482422,112.5999984741211,118000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,110.22000122070312,110.79000091552734,108.51000213623048,110.5,92200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,110.43000030517578,112.1500015258789,109.83000183105467,112.1500015258789,61100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,111.06999969482422,111.87000274658205,109.20999908447266,111.19000244140624,70800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,112.70999908447266,112.70999908447266,108.98999786376952,109.68000030517578,47600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,108.04000091552734,109.19000244140624,107.6999969482422,108.54000091552734,82000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,106.80999755859376,110.33999633789062,105.86000061035156,110.30999755859376,102500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,111.13999938964844,111.13999938964844,108.0,110.38999938964844,63300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,110.87000274658205,111.37999725341795,108.75,111.16999816894533,51100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,112.8000030517578,115.18000030517578,112.3000030517578,114.76000213623048,67300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,114.80999755859376,114.91999816894533,109.4800033569336,109.68000030517578,67400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,111.45999908447266,111.45999908447266,107.6999969482422,109.41999816894533,60600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,111.77999877929688,111.77999877929688,108.86000061035156,110.25,64100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,110.58999633789062,110.95999908447266,108.7300033569336,109.77999877929688,51200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,109.9000015258789,112.3000030517578,109.3000030517578,112.29000091552734,104100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,111.95999908447266,114.0500030517578,111.95999908447266,113.83000183105467,82400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,113.83000183105467,119.9800033569336,113.08000183105467,115.33999633789062,153900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,116.08999633789062,116.75,112.62000274658205,116.72000122070312,68100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,114.30999755859376,117.4800033569336,113.31999969482422,117.3499984741211,63400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,115.33000183105467,115.73999786376952,112.08000183105467,114.58999633789062,63000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,114.9000015258789,115.5999984741211,113.08000183105467,114.3499984741211,46300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,115.3499984741211,116.51000213623048,114.5,115.80999755859376,37400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,115.81999969482422,117.81999969482422,114.8000030517578,117.70999908447266,84200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,117.61000061035156,121.25,116.91999816894533,120.83999633789062,81000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,121.61000061035156,124.31999969482422,121.26000213623048,123.66000366210938,98200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,117.51000213623048,118.79000091552734,115.45999908447266,116.81999969482422,82800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,119.44000244140624,119.83000183105467,116.58000183105467,119.73999786376952,62900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,121.4000015258789,123.54000091552734,118.0500030517578,122.4499969482422,89300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,120.86000061035156,121.97000122070312,118.7300033569336,118.87000274658205,78200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,117.77999877929688,117.9800033569336,114.2699966430664,117.0999984741211,81900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,115.68000030517578,117.1500015258789,108.4800033569336,114.8499984741211,153500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,116.33999633789062,116.44000244140624,111.75,115.5,115200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,116.33999633789062,123.05999755859376,115.1500015258789,118.1500015258789,89000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,117.4800033569336,122.8499984741211,116.61000061035156,122.01000213623048,94600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,123.51000213623048,124.66999816894533,122.19000244140624,124.38999938964844,93800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,123.5,125.0,122.43000030517578,123.18000030517578,49700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,124.70999908447266,126.87999725341795,124.2699966430664,126.8499984741211,66200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,127.68000030517578,129.94000244140625,125.76000213623048,129.35000610351562,90300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,130.02000427246094,132.6699981689453,125.12999725341795,125.13999938964844,57800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,124.13999938964844,124.98999786376952,118.83000183105467,119.4000015258789,68700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,120.70999908447266,121.3000030517578,117.63999938964844,118.51000213623048,87200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,119.18000030517578,121.26000213623048,119.18000030517578,120.29000091552734,38800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,121.48999786376952,123.91999816894533,118.86000061035156,119.7699966430664,63600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,119.13999938964844,119.13999938964844,116.13999938964844,117.58999633789062,43400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,117.20999908447266,119.36000061035156,116.5500030517578,119.3000030517578,63000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,119.36000061035156,120.01000213623048,118.33000183105467,118.4000015258789,33200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,117.26000213623048,117.33999633789062,115.5500030517578,115.9000015258789,69900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,114.86000061035156,117.4800033569336,114.86000061035156,116.26000213623048,183700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,116.41000366210938,119.3000030517578,115.55999755859376,117.12000274658205,68100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,116.97000122070312,121.23999786376952,116.97000122070312,121.23999786376952,41400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,120.61000061035156,127.7699966430664,120.5999984741211,126.4800033569336,61400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,128.27999877929688,132.2100067138672,126.77999877929688,131.25,72900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,131.97999572753906,131.97999572753906,129.1199951171875,130.30999755859375,37000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,130.27999877929688,131.00999450683594,128.6300048828125,128.72999572753906,39900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,130.0399932861328,130.25999450683594,127.52999877929688,128.1199951171875,39500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,129.35000610351562,129.3800048828125,127.76000213623048,128.2899932861328,64800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,129.22999572753906,131.25999450683594,128.8800048828125,130.24000549316406,70500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,130.42999267578125,132.0,127.36000061035156,128.05999755859375,45200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,125.98999786376952,125.98999786376952,123.16000366210938,124.0,56500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,123.13999938964844,129.94000244140625,123.13999938964844,128.27000427246094,80400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,129.6999969482422,130.25,125.52999877929688,126.5999984741211,52400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,126.66999816894533,129.25,126.33999633789062,129.02000427246094,65100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,129.02000427246094,131.9499969482422,127.33999633789062,128.0500030517578,56900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,128.0500030517578,128.1699981689453,126.0,128.1699981689453,61200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,123.56999969482422,125.81999969482422,119.7699966430664,120.5500030517578,53900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,120.44000244140624,120.91000366210938,119.41000366210938,120.23999786376952,48300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,119.12000274658205,119.4800033569336,116.9800033569336,117.5,61200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,117.93000030517578,118.16000366210938,114.06999969482422,115.37999725341795,71400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,113.81999969482422,115.1999969482422,111.5,113.7699966430664,60900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,114.5999984741211,114.62000274658205,109.58999633789062,110.0,80600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,111.0999984741211,112.51000213623048,108.95999908447266,109.69000244140624,68700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,109.18000030517578,110.6500015258789,106.4800033569336,108.54000091552734,86700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,109.11000061035156,111.3499984741211,108.16999816894533,109.7699966430664,93600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,110.48999786376952,114.04000091552734,110.04000091552734,113.9000015258789,65300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,113.31999969482422,115.48999786376952,110.30999755859376,112.30999755859376,112400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,110.16999816894533,114.5199966430664,109.01000213623048,113.58999633789062,65700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,113.9000015258789,115.58000183105467,112.83000183105467,112.9499969482422,51700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,114.0,115.4000015258789,110.79000091552734,111.5199966430664,60600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,109.79000091552734,111.25,109.20999908447266,109.66999816894533,83100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,108.83999633789062,114.5999984741211,100.13999938964844,100.58999633789062,234100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,101.0199966430664,102.88999938964844,98.26000213623048,102.4499969482422,135900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,104.62000274658205,106.43000030517578,101.05999755859376,102.54000091552734,102300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,104.0,106.4000015258789,103.31999969482422,104.04000091552734,131300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,104.05999755859376,104.05999755859376,99.5,99.87999725341795,108600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,99.31999969482422,101.31999969482422,98.6999969482422,101.18000030517578,105200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,101.30999755859376,102.9499969482422,99.75,102.73999786376952,69700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,102.68000030517578,104.33000183105467,101.79000091552734,103.0500030517578,51200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,103.80999755859376,104.77999877929688,103.05999755859376,103.76000213623048,47000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,105.06999969482422,105.27999877929688,103.08000183105467,104.76000213623048,124500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,106.61000061035156,107.02999877929688,105.47000122070312,107.01000213623048,43600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,106.55999755859376,106.55999755859376,101.98999786376952,102.06999969482422,70200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,102.41000366210938,102.41000366210938,100.38999938964844,100.76000213623048,57200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,100.75,103.83999633789062,100.75,101.5999984741211,58300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,101.0,103.13999938964844,100.3499984741211,103.05999755859376,65300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,103.19000244140624,103.58999633789062,101.62000274658205,102.5199966430664,60200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,103.12999725341795,103.12999725341795,100.3000030517578,101.77999877929688,68400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,102.76000213623048,104.87000274658205,102.18000030517578,104.4499969482422,59600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,104.83000183105467,106.12000274658205,102.8000030517578,103.37000274658205,52200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,101.06999969482422,101.45999908447266,98.56999969482422,99.44000244140624,130100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,100.08000183105467,103.29000091552734,99.08000183105467,101.11000061035156,152900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,101.62000274658205,103.37999725341795,100.22000122070312,102.88999938964844,89000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,104.12999725341795,104.12999725341795,98.3499984741211,98.73999786376952,76400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,98.0,98.5,96.0500030517578,96.6999969482422,115600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,97.0999984741211,100.19000244140624,96.0,99.51000213623048,116400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,99.41999816894533,99.7699966430664,97.79000091552734,98.93000030517578,70900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,97.91999816894533,99.23999786376952,97.54000091552734,97.6500015258789,56200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,96.51000213623048,98.20999908447266,96.51000213623048,97.61000061035156,70600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,96.45999908447266,97.47000122070312,95.9499969482422,96.41000366210938,59800.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,99.80999755859376,103.62000274658205,98.08000183105467,100.51000213623048,107000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,99.98999786376952,100.02999877929688,97.94000244140624,99.5999984741211,67000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,98.37000274658205,99.58000183105467,96.5999984741211,97.9800033569336,91300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,96.9000015258789,99.0500030517578,96.73999786376952,98.8499984741211,72700.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,98.77999877929688,99.37999725341795,98.0,98.5999984741211,47300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,97.77999877929688,99.06999969482422,95.5199966430664,95.87000274658205,72000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,95.37999725341795,96.22000122070312,93.9499969482422,96.19000244140624,217900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,96.29000091552734,96.80999755859376,94.27999877929688,94.36000061035156,57000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,94.29000091552734,94.29000091552734,90.56999969482422,91.66000366210938,136200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,90.76000213623048,91.7699966430664,90.08999633789062,91.25,72000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,91.61000061035156,91.83999633789062,90.20999908447266,91.5999984741211,76400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,92.69000244140624,94.22000122070312,91.1999969482422,93.08999633789062,121800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,92.91000366210938,93.08999633789062,88.33999633789062,89.18000030517578,108200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,88.08000183105469,90.58000183105467,87.66999816894531,89.81999969482422,120800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,89.9000015258789,91.5,89.04000091552734,89.44999694824219,40200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,89.08999633789062,89.70999908447266,87.77999877929688,88.69000244140625,80900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,89.7300033569336,92.41000366210938,89.7300033569336,92.1500015258789,149000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,92.16999816894533,92.16999816894533,90.0,90.29000091552734,80100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,90.86000061035156,91.4800033569336,90.0199966430664,91.29000091552734,71500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,93.88999938964844,99.4499969482422,93.88999938964844,97.61000061035156,79700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,99.26000213623048,101.83999633789062,98.1500015258789,99.73999786376952,81900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,100.55999755859376,103.12000274658205,99.29000091552734,99.31999969482422,88800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,100.93000030517578,112.37999725341795,100.93000030517578,111.5199966430664,175100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,109.27999877929688,115.26000213623048,108.7300033569336,114.48999786376952,191700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,114.30999755859376,119.5199966430664,114.30999755859376,116.58000183105467,289300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,116.8499984741211,116.8499984741211,112.25,113.5500030517578,97100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,113.5500030517578,117.62999725341795,111.27999877929688,116.55999755859376,77900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,115.5,121.68000030517578,114.73999786376952,120.58999633789062,95500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,119.2699966430664,121.86000061035156,113.12000274658205,113.56999969482422,128400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,114.81999969482422,120.06999969482422,113.41000366210938,117.80999755859376,187400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,121.63999938964844,125.94000244140624,121.0500030517578,124.88999938964844,69700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,125.27999877929688,125.5,122.01000213623048,122.9800033569336,66100.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,123.73999786376952,125.9800033569336,120.38999938964844,120.87999725341795,126900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,117.58000183105467,124.87000274658205,113.12000274658205,120.58999633789062,209500.0,,,,,,,,,,
