Date,Open,High,Low,Close,Volume,"('Adj Close', 'ANDE')","('Close', 'ANDE')","('High', 'ANDE')","('Low', 'ANDE')","('Open', 'ANDE')","('Volume', 'ANDE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,57.04999923706055,58.34999847412109,56.470001220703125,57.63999938964844,395500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,57.59999847412109,57.75,55.59999847412109,56.380001068115234,304300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.59999847412109,56.59999847412109,55.81999969482422,56.150001525878906,203700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.09000015258789,56.470001220703125,54.720001220703125,54.93000030517578,279300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.18999862670898,55.18999862670898,54.16999816894531,55.15999984741211,177300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.47999954223633,54.47999954223633,52.22999954223633,53.369998931884766,186300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.380001068115234,53.970001220703125,52.75,53.70000076293945,155600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.650001525878906,53.68999862670898,52.150001525878906,52.5,284400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.25,53.25,52.02999877929688,52.5,196500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,52.41999816894531,52.81999969482422,51.7400016784668,52.04999923706055,203600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,51.47999954223633,52.369998931884766,51.29999923706055,51.650001525878906,218100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.79999923706055,52.02999877929688,51.36000061035156,52.02000045776367,168000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,52.22999954223633,53.02000045776367,51.310001373291016,52.810001373291016,181500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,52.56999969482422,53.59000015258789,52.16999816894531,52.47999954223633,233400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,53.15999984741211,53.59999847412109,51.790000915527344,52.06999969482422,172400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.61000061035156,52.95000076293945,51.40999984741211,51.810001373291016,109200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,52.47999954223633,52.720001220703125,51.02999877929688,52.06999969482422,152300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.47999954223633,52.93000030517578,51.720001220703125,52.54999923706055,129700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,52.709999084472656,52.900001525878906,51.91999816894531,52.709999084472656,129400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,52.619998931884766,54.40999984741211,52.43999862670898,54.33000183105469,135900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.22999954223633,54.34999847412109,52.630001068115234,52.709999084472656,160900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,53.040000915527344,53.540000915527344,52.02000045776367,52.9900016784668,160600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,52.810001373291016,53.09000015258789,52.18000030517578,52.290000915527344,130300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,51.77000045776367,51.9900016784668,50.81999969482422,51.2599983215332,134600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,50.900001525878906,51.66999816894531,50.84999847412109,51.369998931884766,136500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,51.36000061035156,51.93999862670898,50.900001525878906,51.619998931884766,156400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.40999984741211,52.41999816894531,51.13999938964844,52.33000183105469,155700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,52.209999084472656,52.5,51.47999954223633,52.25,157600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,52.209999084472656,54.400001525878906,52.18999862670898,54.02999877929688,167800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.70000076293945,53.09000015258789,51.18000030517578,51.59999847412109,228800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,52.27999877929688,52.84000015258789,51.41999816894531,52.7599983215332,129100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,52.84000015258789,54.70000076293945,52.77000045776367,54.58000183105469,177900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,54.59999847412109,54.70000076293945,53.709999084472656,54.22999954223633,154300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,53.41999816894531,54.47999954223633,53.130001068115234,53.29999923706055,185800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.4900016784668,56.56999969482422,50.45000076293945,56.25,249900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,56.04999923706055,56.27000045776367,51.29999923706055,52.040000915527344,322600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,52.5,53.400001525878906,51.84000015258789,52.75,199300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,52.34000015258789,52.97999954223633,52.04999923706055,52.84000015258789,169600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,53.290000915527344,54.220001220703125,52.84000015258789,54.16999816894531,186200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,53.9900016784668,55.04999923706055,53.77999877929688,54.630001068115234,158900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,55.150001525878906,55.56999969482422,54.65999984741211,55.27999877929688,140000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,55.40999984741211,55.959999084472656,54.18000030517578,55.459999084472656,156200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,55.40999984741211,55.540000915527344,54.0,54.630001068115234,143700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,54.52000045776367,55.02000045776367,53.34000015258789,53.36000061035156,142600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,54.0,54.22999954223633,52.66999816894531,53.09000015258789,178700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.540000915527344,54.720001220703125,53.20000076293945,53.93999862670898,175100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,54.959999084472656,55.68000030517578,54.5,54.86000061035156,203100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,54.5,54.709999084472656,53.52000045776367,54.22999954223633,162700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,54.33000183105469,54.5,53.790000915527344,54.06999969482422,194100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,53.959999084472656,54.7400016784668,53.470001220703125,54.459999084472656,200500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,54.61000061035156,54.61000061035156,52.959999084472656,53.25,161800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,52.9900016784668,53.93000030517578,52.9900016784668,53.380001068115234,990500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,53.22999954223633,53.68999862670898,52.72999954223633,53.18000030517578,202700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,53.20000076293945,55.27999877929688,53.20000076293945,54.93000030517578,189600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,54.88999938964844,56.18000030517578,54.38999938964844,55.97999954223633,122800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,56.25,56.720001220703125,55.68999862670898,56.400001525878906,158300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,56.34999847412109,56.34999847412109,55.810001373291016,56.02000045776367,83700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,56.369998931884766,57.08000183105469,55.04999923706055,56.619998931884766,100100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,57.119998931884766,57.119998931884766,56.13999938964844,56.5,112600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,57.130001068115234,57.61000061035156,57.0099983215332,57.31999969482422,122200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,57.4900016784668,57.81999969482422,57.02999877929688,57.369998931884766,144300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,57.33000183105469,57.33000183105469,56.16999816894531,56.41999816894531,131200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,56.11000061035156,56.40999984741211,55.560001373291016,56.209999084472656,168000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,56.16999816894531,56.25,55.560001373291016,56.150001525878906,116800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,56.77000045776367,58.09000015258789,56.040000915527344,57.04999923706055,234900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,57.18999862670898,57.5099983215332,56.38999938964844,57.43999862670898,109800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,57.720001220703125,58.25,57.27999877929688,58.060001373291016,102100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,58.369998931884766,58.7599983215332,56.970001220703125,57.34000015258789,103800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,56.45000076293945,57.310001373291016,55.900001525878906,57.29999923706055,173500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,57.70000076293945,58.4900016784668,56.959999084472656,58.47999954223633,174000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,58.459999084472656,58.7599983215332,56.77999877929688,57.5099983215332,231100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,57.86000061035156,58.16999816894531,56.45000076293945,57.380001068115234,153800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,57.150001525878906,57.290000915527344,56.29999923706055,57.25,115100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,57.43000030517578,58.11000061035156,56.619998931884766,56.68000030517578,143400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,56.720001220703125,57.52000045776367,56.18999862670898,56.400001525878906,141000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,56.11000061035156,58.34999847412109,56.11000061035156,58.22999954223633,175000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,58.5,60.18000030517578,57.95000076293945,58.95000076293945,238500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,58.95000076293945,61.459999084472656,58.630001068115234,60.40999984741211,299600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,60.119998931884766,60.119998931884766,56.88999938964844,57.380001068115234,287100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,56.900001525878906,57.0,55.470001220703125,56.59999847412109,183200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,56.59000015258789,57.38999938964844,55.95000076293945,56.90999984741211,152500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,57.18000030517578,57.77999877929688,56.9900016784668,57.27000045776367,100200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,57.06999969482422,57.06999969482422,54.720001220703125,54.93999862670898,208800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,54.650001525878906,55.72999954223633,54.5,54.959999084472656,121300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,55.63999938964844,56.34000015258789,55.40999984741211,56.02000045776367,108000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,56.5099983215332,56.75,55.709999084472656,56.5099983215332,106700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,57.0,57.38999938964844,56.31999969482422,56.52000045776367,128800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,56.45000076293945,57.150001525878906,56.06999969482422,56.13999938964844,196200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,52.13999938964844,54.09999847412109,48.54999923706055,51.45000076293945,376500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,51.18000030517578,53.66999816894531,51.18000030517578,52.84999847412109,240800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,52.720001220703125,53.52999877929688,52.47999954223633,53.400001525878906,233300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,53.720001220703125,53.95000076293945,51.9900016784668,52.02999877929688,174300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,52.33000183105469,52.77000045776367,51.75,52.38999938964844,122300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,52.900001525878906,52.900001525878906,51.59000015258789,52.119998931884766,133500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,52.209999084472656,52.560001373291016,51.59999847412109,52.459999084472656,131500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,52.66999816894531,52.790000915527344,51.130001068115234,51.470001220703125,118200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,51.220001220703125,52.06999969482422,50.95000076293945,51.06999969482422,151300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,51.22999954223633,51.63999938964844,50.869998931884766,51.560001373291016,144000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,51.25,51.77000045776367,50.959999084472656,51.7599983215332,129500.0,,,,,,,,,,
