Date,Open,High,Low,Close,Volume,"('Adj Close', 'SKY')","('Close', 'SKY')","('High', 'SKY')","('Low', 'SKY')","('Open', 'SKY')","('Volume', 'SKY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,73.3499984741211,74.81999969482422,73.0199966430664,74.69999694824219,287400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,73.61000061035156,73.61000061035156,69.44999694824219,69.5,481800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,69.76000213623047,69.76000213623047,68.1500015258789,68.9800033569336,763100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,67.95999908447266,69.93000030517578,67.73999786376953,68.22000122070312,291600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,68.52999877929688,70.5999984741211,68.37000274658203,70.55999755859375,238200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,69.30999755859375,69.88999938964844,68.61000061035156,68.9000015258789,233000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,68.5999984741211,69.75,68.16999816894531,68.62999725341797,238200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,68.08000183105469,68.81999969482422,67.16999816894531,68.69000244140625,232800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,69.81999969482422,69.94000244140625,67.70999908447266,68.18000030517578,214700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,67.36000061035156,68.27999877929688,66.93000030517578,68.16000366210938,267700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,66.87000274658203,67.8499984741211,66.05000305175781,66.7300033569336,287500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,67.7300033569336,69.33999633789062,67.12000274658203,69.25,213500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,69.54000091552734,70.55000305175781,68.2699966430664,69.9800033569336,149500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,70.88999938964844,72.20999908447266,70.69000244140625,72.0,216800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,72.02999877929688,72.22000122070312,68.81999969482422,69.68000030517578,267700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,70.6500015258789,70.6500015258789,67.2699966430664,67.56999969482422,238700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,69.08000183105469,69.77999877929688,68.41999816894531,69.37000274658203,207300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,69.9000015258789,70.33000183105469,69.0,69.33999633789062,195200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,69.30000305175781,71.68000030517578,68.9000015258789,71.30000305175781,245000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,70.9000015258789,71.37999725341797,69.98999786376953,70.04000091552734,160600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,69.9000015258789,71.88999938964844,68.38999938964844,68.4800033569336,295200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,69.58000183105469,70.81999969482422,68.58000183105469,70.76000213623047,204500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,69.25,71.72000122070312,68.86000061035156,71.38999938964844,252500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,70.22000122070312,71.56999969482422,69.38999938964844,71.05000305175781,471400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,75.5,80.62999725341797,73.12000274658203,79.54000091552734,903500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,79.94000244140625,79.98999786376953,77.23999786376953,77.45999908447266,555000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,77.43000030517578,79.54000091552734,77.43000030517578,79.51000213623047,327000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,79.55000305175781,81.2300033569336,79.33000183105469,81.16999816894531,328600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,81.33000183105469,83.93000030517578,81.33000183105469,81.94999694824219,414100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,77.16000366210938,78.54000091552734,76.25,77.33000183105469,500100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,78.58999633789062,80.77999877929688,77.18000030517578,79.9800033569336,339100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,80.37999725341797,81.77999877929688,79.7699966430664,80.87999725341797,415300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,79.72000122070312,81.19999694824219,78.18000030517578,80.44000244140625,290100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,79.08000183105469,79.79000091552734,78.23999786376953,79.55000305175781,242100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,80.04000091552734,81.94999694824219,79.45999908447266,81.6500015258789,420000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,81.33999633789062,83.19999694824219,81.33999633789062,82.55000305175781,266600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,82.75,83.79000091552734,82.5,83.0,219200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,82.38999938964844,83.7300033569336,81.76000213623047,82.4000015258789,152600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,83.8499984741211,83.98999786376953,82.51000213623047,82.8499984741211,194400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,81.70999908447266,82.69999694824219,81.63999938964844,81.80999755859375,171600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,83.30999755859375,84.0999984741211,82.36000061035156,83.79000091552734,290100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,83.52999877929688,84.93000030517578,82.7699966430664,84.83000183105469,177700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,84.83000183105469,86.0999984741211,84.51000213623047,84.72000122070312,242100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,84.20999908447266,84.88999938964844,81.93000030517578,82.19999694824219,237400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,83.54000091552734,83.54000091552734,81.93000030517578,82.38999938964844,145500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,83.41000366210938,85.16000366210938,83.41000366210938,83.8499984741211,156100.0,,,,,,,,,,
