Date,Open,High,Low,Close,Volume,"('Adj Close', 'SVT')","('Close', 'SVT')","('High', 'SVT')","('Low', 'SVT')","('Open', 'SVT')","('Volume', 'SVT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.529999732971191,12.529999732971191,12.229999542236328,12.229999542236328,4900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.529999732971191,12.529999732971191,12.300000190734863,12.449999809265137,9100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.760000228881836,12.5,11.760000228881836,12.34000015258789,3500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,12.630000114440918,12.630000114440918,12.0,12.050000190734863,1900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,12.149999618530272,12.149999618530272,12.149999618530272,12.149999618530272,300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,12.289999961853027,13.100000381469728,12.220000267028809,12.989999771118164,10500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.850000381469728,13.09000015258789,12.109999656677246,12.739999771118164,10400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,12.949999809265137,12.949999809265137,12.220000267028809,12.5,1300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,12.5,12.5,12.5,12.5,300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.5,12.5,12.5,12.5,0.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.399999618530272,12.399999618530272,12.399999618530272,12.399999618530272,3100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.0,12.550000190734863,12.0,12.550000190734863,5700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.18000030517578,13.18000030517578,12.600000381469728,12.920000076293944,3700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,13.170000076293944,13.899999618530272,12.699999809265137,13.899999618530272,6700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,13.949999809265137,13.949999809265137,12.970000267028809,13.630000114440918,8900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,13.979999542236328,13.979999542236328,13.979999542236328,13.979999542236328,400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,13.100000381469728,13.789999961853027,12.850000381469728,13.670000076293944,6600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.9399995803833,13.989999771118164,13.09000015258789,13.869999885559082,1500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,13.369999885559082,14.100000381469728,13.369999885559082,14.0,7800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.649999618530272,13.920000076293944,13.489999771118164,13.710000038146973,4500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,13.970000267028809,14.100000381469728,12.949999809265137,12.949999809265137,3200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,13.619999885559082,13.619999885559082,12.720000267028809,13.56999969482422,700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,13.56999969482422,13.56999969482422,13.56999969482422,13.56999969482422,0.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.329999923706056,13.850000381469728,13.329999923706056,13.329999923706056,4100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.829999923706056,13.850000381469728,12.829999923706056,13.850000381469728,200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.850000381469728,13.850000381469728,13.850000381469728,13.850000381469728,0.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.850000381469728,13.850000381469728,13.850000381469728,13.850000381469728,0.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.6899995803833,13.84000015258789,13.6899995803833,13.829999923706056,1900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,13.829999923706056,13.829999923706056,13.829999923706056,13.829999923706056,0.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.31999969482422,13.31999969482422,13.31999969482422,13.31999969482422,400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,13.350000381469728,13.8100004196167,12.880000114440918,13.739999771118164,1500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,13.460000038146973,13.460000038146973,13.399999618530272,13.399999618530272,2800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,13.390000343322754,13.399999618530272,13.390000343322754,13.399999618530272,1000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.81999969482422,13.710000038146973,12.65999984741211,12.65999984741211,1300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,12.220000267028809,13.359999656677246,12.220000267028809,13.119999885559082,2000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,12.68000030517578,13.380000114440918,12.68000030517578,13.380000114440918,4000.0,,,,,,,,,,
