Date,Open,High,Low,Close,Volume,"('Adj Close', 'VERO')","('Close', 'VERO')","('High', 'VERO')","('Low', 'VERO')","('Open', 'VERO')","('Volume', 'VERO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.1699999570846558,1.1699999570846558,1.059999942779541,1.1299999952316284,4300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.1299999952316284,1.156000018119812,1.0850000381469729,1.1239999532699585,2500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.1239999532699585,1.1239999532699585,1.1239999532699585,1.1239999532699585,300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.1799999475479126,1.1799999475479126,1.0800000429153442,1.149999976158142,6700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.190000057220459,1.6299999952316284,1.190000057220459,1.4850000143051147,161800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.4800000190734863,1.5800000429153442,1.399999976158142,1.5800000429153442,21100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.559999942779541,1.7100000381469729,1.5099999904632568,1.5499999523162842,11700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.6299999952316284,1.690000057220459,1.3799999952316284,1.3799999952316284,27000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2799999713897705,1.3650000095367432,1.149999976158142,1.1799999475479126,42000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.149999976158142,1.2319999933242798,1.149999976158142,1.159999966621399,2700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.149999976158142,1.1690000295639038,1.149999976158142,1.1549999713897705,5900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.1469999551773071,1.3849999904632568,1.1469999551773071,1.350000023841858,7700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.3899999856948853,1.399999976158142,1.2610000371932983,1.340000033378601,11200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.309999942779541,1.350000023841858,1.309999942779541,1.309999942779541,3600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.190000057220459,1.2999999523162842,1.1699999570846558,1.2000000476837158,77400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.274999976158142,1.274999976158142,1.190000057220459,1.2000000476837158,9600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.1399999856948853,1.2100000381469729,1.1399999856948853,1.2100000381469729,18300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.2100000381469729,1.2799999713897705,1.1699999570846558,1.1799999475479126,4700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.2009999752044678,1.2549999952316284,1.2000000476837158,1.2000000476837158,4300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.25,1.25,1.25,1.25,400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.309999942779541,1.309999942779541,1.2100000381469729,1.2100000381469729,1700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.2100000381469729,1.274999976158142,1.2100000381469729,1.25,3100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2100000381469729,1.281000018119812,1.2000000476837158,1.2000000476837158,3200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.2400000095367432,1.3899999856948853,1.2200000286102295,1.2899999618530271,18400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.2599999904632568,1.3250000476837158,1.2100000381469729,1.2599999904632568,4400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3200000524520874,1.3200000524520874,1.2599999904632568,1.2599999904632568,800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.2400000095367432,1.2699999809265137,1.2400000095367432,1.2400000095367432,1600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.2200000286102295,1.2400000095367432,1.1399999856948853,1.1699999570846558,4900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.156000018119812,1.25,1.156000018119812,1.190000057220459,1700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.159999966621399,1.2000000476837158,1.159999966621399,1.190000057220459,8400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.2100000381469729,1.2200000286102295,1.2100000381469729,1.2200000286102295,2000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.1549999713897705,1.1679999828338623,1.1200000047683716,1.1200000047683716,1900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.1799999475479126,1.2000000476837158,1.1799999475479126,1.194000005722046,4200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.2000000476837158,1.2200000286102295,1.2000000476837158,1.2200000286102295,3300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.6799999475479126,2.2149999141693115,1.375,1.8600000143051147,31563800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.3700000047683716,1.7999999523162842,1.25,1.2999999523162842,959100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.1799999475479126,1.187999963760376,0.8299999833106995,0.944000005722046,788900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.9200000166893004,0.9490000009536744,0.8659999966621399,0.9399999976158142,125600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.8999999761581421,0.9300000071525574,0.8700000047683716,0.8700000047683716,207500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.8399999737739563,0.8999999761581421,0.8399999737739563,0.8500000238418579,58500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.8700000047683716,0.8799999952316284,0.8500000238418579,0.8600000143051147,40700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.8899999856948853,0.8899999856948853,0.800000011920929,0.8320000171661377,82200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.8410000205039978,0.8410000205039978,0.7559999823570251,0.7739999890327454,37300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.7300000190734863,0.8339999914169312,0.7300000190734863,0.7699999809265137,52200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.8309999704360962,0.8309999704360962,0.7599999904632568,0.800000011920929,12900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.8600000143051147,0.8600000143051147,0.800000011920929,0.8399999737739563,7700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.800000011920929,0.8500000238418579,0.7609999775886536,0.7839999794960022,56600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.8399999737739563,0.8399999737739563,0.75,0.75,43300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.7799999713897705,0.8100000023841858,0.7120000123977661,0.7120000123977661,22700.0,,,,,,,,,,
