Date,Open,High,Low,Close,Volume,"('Adj Close', 'CHH')","('Close', 'CHH')","('High', 'CHH')","('Low', 'CHH')","('Open', 'CHH')","('Volume', 'CHH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-17 20:00:00-04:00,117.76000213623048,117.76000213623048,116.43000030517578,117.06999969482422,548500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,116.01000213623048,117.01000213623048,115.1999969482422,116.3499984741211,525600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,117.26000213623048,117.98999786376952,115.70999908447266,116.91000366210938,598700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,116.72000122070312,117.83999633789062,116.66000366210938,117.13999938964844,479500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,117.61000061035156,120.61000061035156,117.06999969482422,119.05999755859376,591400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,118.0500030517578,120.54000091552734,116.93000030517578,118.9499969482422,609800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,117.9499969482422,119.98999786376952,117.7300033569336,119.0500030517578,566500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,119.27999877929688,121.16000366210938,118.9800033569336,119.48999786376952,587800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,118.81999969482422,119.36000061035156,117.33000183105467,118.26000213623048,664400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,117.87999725341795,120.87000274658205,117.87999725341795,119.12000274658205,606700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,120.43000030517578,120.44000244140624,119.12999725341795,120.01000213623048,518300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,120.8499984741211,121.41000366210938,120.36000061035156,120.6999969482422,538900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,121.30999755859376,121.80999755859376,120.87000274658205,121.6500015258789,501900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,121.73999786376952,123.08999633789062,121.73999786376952,122.13999938964844,810900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,121.9800033569336,123.48999786376952,115.47000122070312,115.6999969482422,1584400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,114.45999908447266,117.23999786376952,111.66999816894533,116.0199966430664,794500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,116.83000183105467,117.86000061035156,115.9499969482422,117.16000366210938,532000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,117.77999877929688,119.1999969482422,117.16999816894533,117.5999984741211,519700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,118.5500030517578,119.58000183105467,117.79000091552734,118.33000183105467,368000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,118.54000091552734,119.7300033569336,118.16000366210938,118.37000274658205,474800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,118.73999786376952,120.08999633789062,117.98999786376952,120.05999755859376,392900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,120.3000030517578,120.75,117.9000015258789,118.4000015258789,446600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,118.0999984741211,120.0,118.0199966430664,119.26000213623048,432700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,119.08999633789062,119.38999938964844,117.62999725341795,117.70999908447266,388900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,117.58999633789062,119.20999908447266,117.0,117.87000274658205,323300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,117.68000030517578,117.95999908447266,115.06999969482422,115.08000183105467,556900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,115.41999816894533,115.88999938964844,114.5999984741211,115.41999816894533,307700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,115.0,115.61000061035156,111.12000274658205,111.97000122070312,559500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,110.9000015258789,111.04000091552734,109.22000122070312,109.76000213623048,510800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,109.87999725341795,111.41999816894533,109.45999908447266,110.63999938964844,434800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,111.1999969482422,113.47000122070312,110.80999755859376,113.19000244140624,506400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,114.11000061035156,115.54000091552734,112.36000061035156,113.93000030517578,471900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,113.55999755859376,114.76000213623048,112.4499969482422,112.4499969482422,424200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,112.88999938964844,113.43000030517578,111.86000061035156,112.11000061035156,368400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,112.1500015258789,114.37000274658205,111.87999725341795,113.16000366210938,281800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,113.05999755859376,114.4499969482422,111.95999908447266,114.0999984741211,378800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,113.36000061035156,113.58000183105467,111.62000274658205,112.83000183105467,494800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,112.30999755859376,114.97000122070312,112.16000366210938,114.73999786376952,389500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,115.43000030517578,117.75,115.43000030517578,117.12999725341795,540200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,116.8000030517578,116.8000030517578,115.5999984741211,116.16000366210938,388700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,115.3499984741211,115.83999633789062,114.7300033569336,115.33999633789062,383600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,114.91999816894533,117.0500030517578,114.58000183105467,116.55999755859376,433800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,116.88999938964844,117.69000244140624,116.1500015258789,117.36000061035156,460100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,117.37999725341795,117.5500030517578,116.36000061035156,117.23999786376952,494500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,117.05999755859376,118.68000030517578,116.20999908447266,118.05999755859376,803100.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,118.12999725341795,120.5199966430664,117.62000274658205,120.33999633789062,542200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,120.5199966430664,122.0,119.37999725341795,119.87999725341795,405300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,119.25,119.58000183105467,117.41000366210938,117.66000366210938,476800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,117.9000015258789,118.11000061035156,117.04000091552734,117.9499969482422,371600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,118.47000122070312,120.1999969482422,117.4499969482422,119.0,635000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,119.9800033569336,120.27999877929688,118.13999938964844,118.88999938964844,616500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,118.68000030517578,119.12999725341795,117.75,118.25,587800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,117.91999816894533,118.22000122070312,116.91000366210938,117.6500015258789,327600.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,117.6999969482422,118.88999938964844,116.91999816894533,118.66999816894533,505500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,118.91000366210938,120.18000030517578,116.75,117.05999755859376,419000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,117.0,119.7300033569336,116.12999725341795,118.63999938964844,480800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,119.18000030517578,121.55999755859376,118.69000244140624,121.18000030517578,404200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,121.97000122070312,123.69000244140624,121.7300033569336,123.1500015258789,507500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,123.41999816894533,126.4499969482422,123.37999725341795,125.55999755859376,477500.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,126.37999725341795,128.4600067138672,125.9800033569336,128.05999755859375,711500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,128.94000244140625,132.72999572753906,128.94000244140625,132.47000122070312,886900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,131.8699951171875,134.44000244140625,130.00999450683594,130.52999877929688,904100.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,129.50999450683594,133.11000061035156,128.99000549316406,129.42999267578125,682600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,127.37000274658205,128.58999633789062,126.25,127.44000244140624,462100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,128.22000122070312,128.75999450683594,125.7699966430664,126.52999877929688,340300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,127.0199966430664,129.2899932861328,126.16999816894533,126.36000061035156,420700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,125.6500015258789,127.1999969482422,121.9000015258789,121.94000244140624,513600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,121.8499984741211,127.16000366210938,120.54000091552734,126.12999725341795,469000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,127.3499984741211,129.5500030517578,126.08000183105467,128.16000366210938,505000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,128.0,129.94000244140625,127.61000061035156,129.66000366210938,313800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,130.17999267578125,131.97999572753906,129.5,131.47000122070312,361300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,130.22999572753906,130.75,126.5199966430664,127.4499969482422,423700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,127.19000244140624,127.19000244140624,124.2699966430664,125.8499984741211,510300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,121.7300033569336,127.23999786376952,120.61000061035156,127.0,690800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,123.6500015258789,126.8000030517578,122.91000366210938,124.97000122070312,497900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,125.41000366210938,127.55999755859376,124.68000030517578,125.61000061035156,398500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,125.7300033569336,125.98999786376952,122.4000015258789,123.77999877929688,632300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,123.37000274658205,125.04000091552734,118.5500030517578,121.3000030517578,914400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,120.9800033569336,122.7300033569336,119.12999725341795,121.27999877929688,633400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,121.54000091552734,122.04000091552734,119.86000061035156,120.23999786376952,329800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,120.68000030517578,120.94000244140624,118.06999969482422,118.16999816894533,453000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,118.20999908447266,120.37999725341795,117.80999755859376,119.31999969482422,377700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,120.97000122070312,124.06999969482422,120.2300033569336,123.45999908447266,317900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,123.61000061035156,124.26000213623048,123.0999984741211,123.6999969482422,346700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,123.94000244140624,125.0,123.6500015258789,124.31999969482422,204300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,124.05999755859376,124.12000274658205,121.9800033569336,122.58999633789062,256000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,123.25,125.55999755859376,122.51000213623048,125.29000091552734,331100.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,125.63999938964844,126.27999877929688,124.8000030517578,125.43000030517578,220000.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,126.0,128.38999938964844,125.62000274658205,127.0199966430664,303600.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,128.05999755859375,128.33999633789062,125.2300033569336,125.55999755859376,276700.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,125.55999755859376,127.23999786376952,125.08000183105467,126.8499984741211,203500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,126.2699966430664,127.11000061035156,125.68000030517578,126.79000091552734,232400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,127.70999908447266,129.05999755859375,126.36000061035156,127.79000091552734,246900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,128.2899932861328,128.5,126.45999908447266,127.58999633789062,295100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,128.11000061035156,128.6699981689453,126.0500030517578,126.4000015258789,455200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,125.41999816894533,127.04000091552734,124.30999755859376,125.88999938964844,321300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,126.2699966430664,126.2699966430664,123.6999969482422,124.2300033569336,214900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,124.66000366210938,125.9000015258789,122.66999816894533,122.91000366210938,247100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,122.91999816894533,123.9000015258789,121.76000213623048,122.37999725341795,380300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,122.58999633789062,122.58999633789062,119.26000213623048,120.9800033569336,374000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,120.8499984741211,121.2300033569336,118.95999908447266,120.93000030517578,249700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,120.9000015258789,122.77999877929688,120.13999938964844,122.38999938964844,235000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,122.73999786376952,126.02999877929688,122.73999786376952,125.08999633789062,353000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,125.93000030517578,127.4499969482422,124.4000015258789,125.3000030517578,268900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,126.02999877929688,127.51000213623048,125.04000091552734,127.23999786376952,285300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,126.83999633789062,129.27000427246094,126.83999633789062,127.58000183105467,311600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,129.50999450683594,130.74000549316406,128.55999755859375,130.74000549316406,375400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,130.4600067138672,130.8699951171875,129.11000061035156,130.02999877929688,695000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,130.42999267578125,131.11000061035156,129.25,130.6699981689453,243700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,131.3699951171875,133.82000732421875,131.08999633789062,133.72000122070312,248400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,134.08999633789062,134.08999633789062,128.55999755859375,129.16000366210938,233900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,130.3000030517578,132.57000732421875,130.1999969482422,132.39999389648438,265100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,133.67999267578125,134.2899932861328,132.1699981689453,132.77000427246094,170800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,132.7100067138672,132.7100067138672,129.75,130.3000030517578,232100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,130.25999450683594,130.8800048828125,128.52999877929688,129.5500030517578,341600.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,129.69000244140625,131.9499969482422,129.57000732421875,131.16000366210938,330800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,130.10000610351562,130.10000610351562,127.44000244140624,129.72999572753906,178000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,131.14999389648438,132.97999572753906,130.60000610351562,132.16000366210938,222100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,132.1300048828125,132.7899932861328,128.35000610351562,128.6999969482422,261100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,128.38999938964844,130.6699981689453,127.77999877929688,130.32000732421875,295900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,129.9199981689453,133.32000732421875,129.9199981689453,132.2899932861328,157500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,132.0500030517578,133.4600067138672,131.50999450683594,133.4199981689453,180700.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,133.8300018310547,135.5,132.67999267578125,133.6999969482422,421400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,135.0,135.0,133.50999450683594,134.3000030517578,212700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,134.60000610351562,135.38999938964844,133.19000244140625,133.58999633789062,258700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,134.5,135.94000244140625,134.25,134.8800048828125,271900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,136.0,136.0,134.10000610351562,134.14999389648438,212900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,133.47999572753906,136.27999877929688,133.47999572753906,134.75,192800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,136.41000366210938,136.57000732421875,134.74000549316406,136.1999969482422,283600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,136.22999572753906,136.8300018310547,134.58999633789062,136.08999633789062,199100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,134.9499969482422,135.1300048828125,130.8699951171875,131.92999267578125,423700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,132.3699951171875,142.5399932861328,132.35000610351562,141.35000610351562,772000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,141.61000061035156,142.4199981689453,139.9199981689453,141.49000549316406,257300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,141.77999877929688,143.69000244140625,140.61000061035156,140.83999633789062,335100.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,140.6999969482422,141.2100067138672,139.55999755859375,141.0,350700.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,141.02999877929688,141.22999572753906,139.92999267578125,140.3000030517578,246200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,139.82000732421875,141.55999755859375,139.0399932861328,139.50999450683594,469300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,140.00999450683594,140.6199951171875,137.82000732421875,138.75999450683594,449400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,145.49000549316406,149.75,138.0399932861328,140.25,756400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,140.5399932861328,142.39999389648438,139.0,139.4600067138672,434700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,148.0800018310547,148.55999755859375,142.86000061035156,144.47999572753906,696300.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,142.8300018310547,144.58999633789062,142.8300018310547,143.97999572753906,365500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,143.9600067138672,146.17999267578125,143.9600067138672,144.91000366210938,302200.0,,,,,,,,,,
