Date,Open,High,Low,Close,Volume,"('Adj Close', 'PFSI')","('Close', 'PFSI')","('High', 'PFSI')","('Low', 'PFSI')","('Open', 'PFSI')","('Volume', 'PFSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,88.41000366210938,89.05999755859375,86.80000305175781,87.80000305175781,247100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,86.4000015258789,86.4000015258789,84.7300033569336,85.02999877929688,290400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,85.26000213623047,85.58999633789062,84.48999786376953,84.66000366210938,142300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,83.95999908447266,85.43000030517578,83.7699966430664,84.30999755859375,170700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,84.94000244140625,87.3499984741211,84.88999938964844,87.3499984741211,326700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,85.91000366210938,86.48999786376953,85.58999633789062,86.27999877929688,236100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,85.94000244140625,87.43000030517578,85.88999938964844,87.4000015258789,208400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,86.63999938964844,86.86000061035156,85.1500015258789,86.5999984741211,229300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,87.51000213623047,87.93000030517578,85.33999633789062,86.26000213623047,288800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,84.77999877929688,85.0,83.33000183105469,83.66999816894531,256900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,82.44000244140625,84.0199966430664,82.18000030517578,83.30999755859375,166200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,83.9800033569336,83.9800033569336,81.93000030517578,83.52999877929688,177100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,83.94000244140625,85.62999725341797,82.37000274658203,85.5999984741211,165300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,86.0,87.30000305175781,85.61000061035156,87.05999755859375,163100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,87.5199966430664,87.61000061035156,86.2699966430664,86.66000366210938,145000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,88.0,88.31999969482422,85.66999816894531,85.95999908447266,133400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,87.33000183105469,87.79000091552734,86.66999816894531,87.62999725341797,343300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,88.23999786376953,89.0999984741211,87.5,87.62999725341797,141200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,87.4800033569336,90.55999755859376,87.37999725341797,89.26000213623047,250300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,89.08000183105469,90.16999816894533,88.87999725341797,89.26000213623047,187300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,89.02999877929688,89.68000030517578,87.11000061035156,87.22000122070312,176600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,87.20999908447266,89.20999908447266,86.05999755859375,89.0199966430664,318900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,88.41999816894531,94.77999877929688,86.76000213623047,93.23999786376952,547800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,92.04000091552734,92.04000091552734,88.81999969482422,89.66999816894531,239900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,89.38999938964844,90.16999816894533,88.7699966430664,89.7300033569336,290800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,90.36000061035156,90.36000061035156,88.91999816894531,89.37000274658203,146300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,89.33000183105469,90.97000122070312,89.04000091552734,90.2699966430664,270100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,90.33000183105467,91.70999908447266,89.87000274658203,91.20999908447266,202100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,91.29000091552734,93.30999755859376,90.87999725341795,92.08999633789062,255600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,88.20999908447266,89.51000213623047,85.04000091552734,85.7300033569336,433400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,87.0999984741211,88.5199966430664,86.12999725341797,88.38999938964844,220000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,88.5,91.38999938964844,88.2699966430664,90.86000061035156,239900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,89.76000213623047,90.56999969482422,88.43000030517578,88.45999908447266,170600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,86.94000244140625,87.86000061035156,86.76000213623047,87.05999755859375,236000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,86.19999694824219,87.41000366210938,86.19999694824219,87.05000305175781,185700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,87.04000091552734,88.44999694824219,86.58000183105469,86.7699966430664,192000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,86.7699966430664,88.16000366210938,86.37999725341797,87.05999755859375,226800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,86.54000091552734,87.30999755859375,84.94000244140625,85.87000274658203,282700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,86.23999786376953,86.38999938964844,84.69000244140625,85.55000305175781,230900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,84.80000305175781,86.16000366210938,83.5999984741211,83.87000274658203,217600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,85.0,85.58000183105469,83.83000183105469,84.93000030517578,266500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,84.62999725341797,85.51000213623047,83.6500015258789,85.4000015258789,243100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,85.16000366210938,85.58999633789062,84.20999908447266,84.7300033569336,183000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,84.52999877929688,87.43000030517578,84.26000213623047,86.04000091552734,277000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,86.5199966430664,87.62999725341797,85.44000244140625,85.95999908447266,191100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,87.01000213623047,88.75,86.62999725341797,88.33999633789062,359700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,88.87000274658203,90.43000030517578,86.62999725341797,86.87999725341797,310200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,86.12000274658203,86.62000274658203,85.38999938964844,86.04000091552734,217500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,85.66000366210938,86.05000305175781,85.11000061035156,85.81999969482422,132500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,85.61000061035156,87.1500015258789,85.61000061035156,86.75,104700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,86.56999969482422,86.87000274658203,84.76000213623047,85.05000305175781,225900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,84.54000091552734,86.30999755859375,84.54000091552734,84.63999938964844,401400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,84.86000061035156,85.52999877929688,83.80999755859375,85.05999755859375,421900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,84.68000030517578,87.69000244140625,84.68000030517578,87.12999725341797,244000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,86.9800033569336,89.66000366210938,86.72000122070312,89.44999694824219,278400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,90.0,93.55999755859376,89.63999938964844,91.88999938964844,255700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,91.79000091552734,92.58000183105467,90.12000274658205,90.12999725341795,163100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,89.44000244140625,90.75,89.44000244140625,90.3000030517578,146800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,91.12000274658205,91.12000274658205,88.66999816894531,88.94999694824219,170900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,89.30000305175781,91.7699966430664,89.30000305175781,91.70999908447266,164000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,92.0,93.05999755859376,90.9499969482422,91.08999633789062,398000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,90.87000274658205,90.91000366210938,89.23999786376953,89.7300033569336,184800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,88.0999984741211,88.70999908447266,87.55000305175781,88.13999938964844,228900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,87.48999786376953,90.16000366210938,87.48999786376953,88.3499984741211,217000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,89.58000183105469,89.81999969482422,87.41999816894531,87.91999816894531,160000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,87.9800033569336,89.73999786376953,87.94000244140625,89.11000061035156,331100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,89.52999877929688,90.2300033569336,88.66999816894531,90.04000091552734,190400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,92.48999786376952,92.48999786376952,89.56999969482422,91.08999633789062,217100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,87.87999725341797,88.93000030517578,86.62000274658203,87.5999984741211,269200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,87.98999786376953,89.45999908447266,87.3499984741211,89.20999908447266,212100.0,,,,,,,,,,
