Date,Open,High,Low,Close,Volume,"('Adj Close', 'BKTI')","('Close', 'BKTI')","('High', 'BKTI')","('Low', 'BKTI')","('Open', 'BKTI')","('Volume', 'BKTI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.300000190734863,12.4399995803833,12.220000267028809,12.43000030517578,3300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.289999961853027,12.300000190734863,12.170000076293944,12.300000190734863,11700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,12.15999984741211,12.449999809265137,12.15999984741211,12.4399995803833,10000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,12.289999961853027,13.0,12.289999961853027,12.420000076293944,9100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,12.449999809265137,12.630000114440918,12.3100004196167,12.399999618530272,6500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,12.43000030517578,12.449999809265137,12.329999923706056,12.329999923706056,6200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.350000381469728,12.449999809265137,12.350000381469728,12.43000030517578,1600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,12.4399995803833,12.449999809265137,12.300000190734863,12.300000190734863,18700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,12.470000267028809,12.470000267028809,12.3100004196167,12.359999656677246,11000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.460000038146973,12.460000038146973,12.43000030517578,12.43000030517578,1200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.43000030517578,12.489999771118164,12.350000381469728,12.43000030517578,9400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.56999969482422,12.630000114440918,12.5,12.5,9200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.40999984741211,12.449999809265137,12.3100004196167,12.420000076293944,7100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.350000381469728,12.460000038146973,12.350000381469728,12.359999656677246,19200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,12.550000190734863,12.550000190734863,12.5,12.5,7300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.550000190734863,12.720000267028809,12.510000228881836,12.510000228881836,5500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,12.579999923706056,12.699999809265137,12.579999923706056,12.699999809265137,1400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,12.800000190734863,13.170000076293944,12.770000457763672,12.770000457763672,21500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,12.65999984741211,12.880000114440918,12.380000114440918,12.4399995803833,25500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,12.449999809265137,12.449999809265137,12.06999969482422,12.109999656677246,12500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.93000030517578,12.029999732971191,11.899999618530272,11.899999618530272,4500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.710000038146973,12.380000114440918,11.649999618530272,11.8100004196167,2400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.0,12.710000038146973,12.0,12.710000038146973,1100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,12.5,12.5600004196167,12.270000457763672,12.270000457763672,900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.270000457763672,12.270000457763672,12.270000457763672,12.270000457763672,700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,12.0,12.0,11.609999656677246,11.770000457763672,3400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.789999961853027,11.789999961853027,11.0600004196167,11.3100004196167,12700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.489999771118164,11.59000015258789,11.31999969482422,11.59000015258789,7900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.0,12.260000228881836,11.5,11.5,8900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.460000038146973,12.0,11.460000038146973,11.649999618530272,7100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,11.960000038146973,11.960000038146973,11.380000114440918,11.949999809265137,2700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,11.5600004196167,11.5600004196167,11.5600004196167,11.5600004196167,700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,11.600000381469728,11.779999732971191,11.550000190734863,11.779999732971191,1100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,1000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,11.770000457763672,11.770000457763672,11.770000457763672,11.770000457763672,500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,11.109999656677246,11.720000267028809,11.109999656677246,11.65999984741211,3500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,11.56999969482422,11.600000381469728,11.56999969482422,11.600000381469728,500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,11.600000381469728,11.600000381469728,11.220000267028809,11.329999923706056,1100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,11.329999923706056,11.859999656677246,11.100000381469728,11.789999961853027,6100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.800000190734863,11.800000190734863,11.75,11.760000228881836,1900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,12.010000228881836,12.010000228881836,11.729999542236328,11.8100004196167,5700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,12.010000228881836,12.010000228881836,11.630000114440918,11.8100004196167,1500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,11.699999809265137,12.010000228881836,11.699999809265137,12.010000228881836,1700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,12.0600004196167,12.0600004196167,11.800000190734863,11.800000190734863,1600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,11.710000038146973,12.0,11.710000038146973,12.0,1100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,11.989999771118164,12.0,11.989999771118164,11.989999771118164,500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,12.029999732971191,12.109999656677246,11.5,11.670000076293944,10500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,11.34000015258789,11.600000381469728,11.300000190734863,11.300000190734863,2900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,11.210000038146973,11.600000381469728,11.149999618530272,11.149999618530272,5300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.25,11.859999656677246,11.25,11.5,3100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,12.5,13.75,12.25,12.25,97600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,13.0,13.140000343322754,12.609999656677246,12.81999969482422,14300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,13.1899995803833,13.779999732971191,12.5,13.25,38800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,13.260000228881836,14.600000381469728,13.029999732971191,14.0,55400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,13.529999732971191,15.5,13.529999732971191,14.100000381469728,70100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,14.600000381469728,15.399999618530272,14.25,15.199999809265137,23600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,14.979999542236328,15.050000190734863,14.609999656677246,14.899999618530272,5800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,15.100000381469728,15.699999809265137,14.300000190734863,14.770000457763672,34500.0,,,,,,,,,,
