Date,Open,High,Low,Close,Volume,"('Adj Close', 'ASTS')","('Close', 'ASTS')","('High', 'ASTS')","('Low', 'ASTS')","('Open', 'ASTS')","('Volume', 'ASTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.860000133514404,5.86299991607666,4.599999904632568,4.849999904632568,6285200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.03000020980835,5.130000114440918,4.860000133514404,4.929999828338623,2925300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.929999828338623,5.039000034332275,4.820000171661377,4.820000171661377,1897600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.809999942779541,5.110000133514404,4.71999979019165,5.010000228881836,1501600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.019999980926514,5.019999980926514,4.78000020980835,4.940000057220459,1494200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.909999847412109,5.019999980926514,4.809000015258789,4.889999866485596,1024800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.900000095367432,5.010000228881836,4.804999828338623,4.949999809265137,1738100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.880000114440918,4.880000114440918,4.199999809265137,4.269999980926514,4229700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.340000152587891,4.519999980926514,4.130000114440918,4.164999961853027,2337700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.170000076293945,4.195000171661377,4.019999980926514,4.130000114440918,1607800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.059999942779541,4.409999847412109,4.019999980926514,4.28000020980835,2673400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.349999904632568,4.460000038146973,3.940000057220459,4.159999847412109,10205200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.369999885559082,3.470000028610229,3.049999952316284,3.0899999141693115,44477300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.2799999713897705,3.3499999046325684,3.059999942779541,3.0999999046325684,10325800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.130000114440918,3.2100000381469727,2.970000028610229,3.119999885559082,13234800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.2100000381469727,3.2709999084472656,3.049999952316284,3.0799999237060547,5925600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.0799999237060547,3.0999999046325684,2.934999942779541,2.950000047683716,4302000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.990000009536743,3.039999961853028,2.7699999809265137,2.789999961853028,6339000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.8499999046325684,3.0799999237060547,2.759999990463257,3.069999933242798,5425800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.0899999141693115,3.1700000762939453,2.900000095367432,2.9200000762939453,3772600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.950000047683716,3.0799999237060547,2.865000009536743,2.869999885559082,3446200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.940000057220459,2.950000047683716,2.7799999713897705,2.900000095367432,3137800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.890000104904175,2.890000104904175,2.7850000858306885,2.8399999141693115,2575600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.900000095367432,2.900000095367432,2.720000028610229,2.7699999809265137,2450800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.7799999713897705,2.9159998893737797,2.740000009536743,2.880000114440918,1865200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.859999895095825,2.859999895095825,2.5899999141693115,2.6050000190734863,4429300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.8299999237060547,3.180000066757202,2.7699999809265137,3.180000066757202,8298600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.25,3.4600000381469727,3.180000066757202,3.430000066757202,5507000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.569999933242798,3.700000047683716,3.4600000381469727,3.5199999809265137,5042100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.359999895095825,3.4200000762939453,3.1600000858306885,3.1700000762939453,3088000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.2699999809265137,3.359999895095825,3.1600000858306885,3.319999933242798,2132600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.3499999046325684,3.490000009536743,3.2699999809265137,3.4100000858306885,2860300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.5,3.5199999809265137,3.401000022888184,3.430000066757202,2999700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.450000047683716,3.509999990463257,3.289999961853028,3.319999933242798,3121000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.299999952316284,3.299999952316284,3.119999885559082,3.1600000858306885,2739300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.25,3.2699999809265137,3.065000057220459,3.0899999141693115,3233500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.119999885559082,3.130000114440918,2.940000057220459,2.950000047683716,3847600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.009999990463257,3.220000028610229,2.934999942779541,3.200000047683716,2563600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.240000009536743,3.400000095367432,3.240000009536743,3.380000114440918,2854500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.299999952316284,3.309999942779541,3.150000095367432,3.190000057220459,2917500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.240000009536743,3.2980000972747803,3.1700000762939453,3.1700000762939453,1887000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.200000047683716,3.325000047683716,3.109999895095825,3.2100000381469727,2058000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.25,3.25,3.0899999141693115,3.119999885559082,2413800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.119999885559082,3.119999885559082,3.0,3.009999990463257,2401900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.150000095367432,3.190000057220459,3.065000057220459,3.0999999046325684,2521300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.0999999046325684,3.180000066757202,2.930000066757202,2.950000047683716,3219100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.049999952316284,3.190000057220459,3.0,3.009999990463257,3611000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.0199999809265137,3.115000009536743,3.015000104904175,3.049999952316284,2926800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.049999952316284,3.0899999141693115,2.9200000762939453,2.9800000190734863,3374700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.009999990463257,3.390000104904175,2.9549999237060547,3.0999999046325684,5922400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.150000095367432,3.1600000858306885,3.0,3.039999961853028,3451900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.0299999713897705,3.220000028610229,3.0,3.140000104904175,10445400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.2100000381469727,3.2100000381469727,2.9600000381469727,2.970000028610229,4602300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.9800000190734863,2.9800000190734863,2.8299999237060547,2.859999895095825,3011900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.9100000858306885,2.9800000190734863,2.8499999046325684,2.950000047683716,3278400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.924999952316284,2.970000028610229,2.763999938964844,2.7799999713897705,4358700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.8499999046325684,2.859999895095825,2.7100000381469727,2.759999990463257,3285500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.75,2.865000009536743,2.740000009536743,2.8399999141693115,2527000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.880000114440918,2.890000104904175,2.809999942779541,2.809999942779541,1992700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.8299999237060547,2.900000095367432,2.7699999809265137,2.859999895095825,2312400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.9200000762939453,3.0999999046325684,2.869999885559082,2.900000095367432,3986200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.930000066757202,2.950000047683716,2.609999895095825,2.630000114440918,7887700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.3399999141693115,2.359999895095825,1.9700000286102293,2.009999990463257,11977700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.0199999809265137,2.319999933242798,1.9800000190734863,2.319999933242798,7915500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.390000104904175,2.430000066757202,2.25,2.25,4792300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.2699999809265137,2.299999952316284,2.180000066757202,2.2049999237060547,2777300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.259999990463257,2.319999933242798,2.220999956130981,2.2699999809265137,2012100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.2799999713897705,2.3499999046325684,2.259999990463257,2.309999942779541,1350000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.25,2.25,2.0999999046325684,2.140000104904175,3501700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.1700000762939453,2.190000057220459,2.049999952316284,2.109999895095825,2554000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.109999895095825,2.200000047683716,2.069999933242798,2.130000114440918,3180300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.1600000858306885,2.190000057220459,2.0799999237060547,2.0799999237060547,2368500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.069999933242798,2.0799999237060547,1.9900000095367432,2.0199999809265137,2569900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.059999942779541,2.0999999046325684,2.0299999713897705,2.049999952316284,1585700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.039999961853028,2.2100000381469727,2.039999961853028,2.140000104904175,3126600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.0999999046325684,2.1449999809265137,2.075000047683716,2.0899999141693115,2368200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.0999999046325684,2.180000066757202,2.065000057220459,2.1600000858306885,3122900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.150000095367432,2.2100000381469727,2.109999895095825,2.150000095367432,2239600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.1600000858306885,2.2100000381469727,2.119999885559082,2.140000104904175,1521300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.109999895095825,2.200000047683716,2.0999999046325684,2.190000057220459,1736500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.174999952316284,2.25,2.1700000762939453,2.2300000190734863,1430300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.259999990463257,2.380000114440918,2.240000009536743,2.3299999237060547,1833900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.289999961853028,2.305000066757202,2.200000047683716,2.2100000381469727,1493600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.180000066757202,2.3499999046325684,2.1700000762939453,2.259999990463257,1440000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.289999961853028,2.3550000190734863,2.25,2.299999952316284,1474100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.3299999237060547,2.4800000190734863,2.325000047683716,2.450000047683716,2748000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.4600000381469727,2.5999999046325684,2.4600000381469727,2.4800000190734863,1704000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.4200000762939453,2.450000047683716,2.303999900817871,2.319999933242798,1474300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.309999942779541,2.3499999046325684,2.250999927520752,2.299999952316284,999900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.299999952316284,2.359999895095825,2.240000009536743,2.359999895095825,1249000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.369999885559082,2.450000047683716,2.259999990463257,2.259999990463257,1318400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.289999961853028,2.315000057220459,2.119999885559082,2.240000009536743,3457300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.25,2.5799999237060547,2.25,2.509999990463257,4175500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.5999999046325684,2.5999999046325684,2.289999961853028,2.390000104904175,11016400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.140000104904175,4.159999847412109,3.069999933242798,4.03000020980835,76045600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,4.099999904632568,5.119999885559082,4.063000202178955,4.539999961853027,35880800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,4.429999828338623,5.769999980926514,4.340000152587891,5.28000020980835,24652900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,5.599999904632568,5.690000057220459,4.429999828338623,4.710000038146973,15850300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,4.599999904632568,4.880000114440918,4.170000076293945,4.65500020980835,8460600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,4.650000095367432,4.650000095367432,4.0,4.139999866485596,6402700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,4.179999828338623,4.760000228881836,4.150000095367432,4.739999771118164,6510100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,4.989999771118164,5.420000076293945,4.650000095367432,5.329999923706055,10165600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,6.170000076293945,9.350000381469728,5.679999828338623,9.020000457763672,109899300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,9.239999771118164,9.399999618530272,7.800000190734863,8.40999984741211,37895300.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,8.510000228881836,9.199999809265137,7.989999771118164,8.274999618530273,15500700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,8.039999961853027,8.630000114440918,7.559999942779541,8.380000114440918,13819500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,8.359999656677246,8.699999809265137,7.920000076293945,8.670000076293945,7824400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,8.720000267028809,9.600000381469728,8.388999938964844,8.789999961853027,15718900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,8.720000267028809,9.489999771118164,8.699999809265137,9.31999969482422,10087100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,9.15999984741211,9.199999809265137,8.579999923706055,8.619999885559082,7303800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,8.550000190734863,8.770000457763672,8.09000015258789,8.479999542236328,7161100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,8.489999771118164,9.949999809265137,8.350000381469727,9.869999885559082,12057500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,9.699999809265137,10.100000381469728,9.369999885559082,9.760000228881836,10401900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,9.890000343322754,10.34000015258789,9.739999771118164,9.979999542236328,8819500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,9.899999618530272,10.324999809265137,9.630000114440918,10.220000267028809,8097800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,10.329999923706056,12.369999885559082,10.029999732971191,11.75,22821400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,12.399999618530272,12.449999809265137,10.90999984741211,11.390000343322754,16022800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,11.31999969482422,12.050000190734863,11.210000038146973,11.220000267028809,9697300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,11.0,11.0,10.020000457763672,10.079999923706056,10244000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,10.489999771118164,10.770000457763672,10.010000228881836,10.329999923706056,6696200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,10.210000038146973,11.029999732971191,9.31999969482422,10.979999542236328,8477300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,10.869999885559082,11.711999893188477,10.779999732971191,11.229999542236328,6983700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,10.920000076293944,11.84000015258789,10.850000381469728,11.449999809265137,7057100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,11.449999809265137,11.93000030517578,11.279999732971191,11.609999656677246,14037600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,11.850000381469728,12.600000381469728,10.779999732971191,10.84000015258789,10724800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,10.850000381469728,10.979999542236328,10.170000076293944,10.720000267028809,6933600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,10.729999542236328,11.539999961853027,10.670000076293944,11.369999885559082,4315000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,11.420000076293944,12.470000267028809,10.979999542236328,12.399999618530272,10681000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,12.375,13.09000015258789,11.920000076293944,12.100000381469728,10601400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,12.0,12.270000457763672,11.699999809265137,12.140000343322754,4898800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,12.170000076293944,12.217000007629396,11.520000457763672,11.880000114440918,4864300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,11.859999656677246,12.199999809265137,11.40999984741211,11.899999618530272,4814300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,11.880000114440918,13.140000343322754,11.710000038146973,13.010000228881836,10820800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,12.600000381469728,13.68000030517578,12.56999969482422,13.479999542236328,7480800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,13.5600004196167,13.96500015258789,13.149999618530272,13.710000038146973,5950100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,13.5,14.034000396728516,12.880000114440918,13.399999618530272,4832600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,13.619999885559082,13.664999961853027,12.31999969482422,12.380000114440918,6762400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,12.4399995803833,13.479999542236328,12.239999771118164,12.84000015258789,5369600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,13.119999885559082,13.130000114440918,12.369999885559082,12.800000190734863,4177000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,12.789999961853027,14.289999961853027,12.75,13.84000015258789,8703900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,13.550000190734863,14.05799961090088,13.260000228881836,13.359999656677246,5420900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,13.649999618530272,16.799999237060547,13.600000381469728,16.639999389648438,23048900.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,16.969999313354492,19.479999542236328,16.889999389648438,18.84000015258789,24661200.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,18.795000076293945,19.59000015258789,17.889999389648438,18.8700008392334,13037200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,18.989999771118164,20.3700008392334,16.979999542236328,17.520000457763672,12631400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,17.889999389648438,21.280000686645508,17.400999069213867,20.68000030517578,16767300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,20.3700008392334,21.209999084472656,19.25,20.440000534057617,14930000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,19.76000022888184,20.209999084472656,18.229999542236328,18.51000022888184,10146500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,17.950000762939453,20.097000122070312,17.110000610351562,18.59000015258789,15062700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,19.299999237060547,19.959999084472656,18.07999992370605,19.530000686645508,10259700.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,19.700000762939453,21.899999618530277,19.350000381469727,19.63999938964844,14939100.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,19.8799991607666,22.36000061035156,19.59000015258789,22.31999969482422,13369100.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,22.82999992370605,23.040000915527344,20.5,21.209999084472656,14796200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,20.959999084472656,22.07999992370605,19.51000022888184,19.729999542236328,11265500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,19.950000762939453,21.149999618530277,19.36000061035156,20.959999084472656,7373000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,21.11000061035156,21.729999542236328,19.770999908447266,20.809999465942383,10504900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,21.799999237060547,33.58000183105469,21.57999992370605,31.36000061035156,75966100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,30.3700008392334,36.869998931884766,27.709999084472656,31.030000686645508,68766300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,31.350000381469727,38.84999847412109,30.82999992370605,38.59999847412109,37779900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,38.79499816894531,38.9900016784668,31.913000106811523,34.31999969482422,32419000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,34.130001068115234,39.08000183105469,32.42499923706055,36.43999862670898,36381900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,36.70000076293945,36.70000076293945,33.5099983215332,34.13999938964844,20021700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,34.59000015258789,37.15999984741211,32.08000183105469,32.86000061035156,25736700.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,33.4900016784668,34.310001373291016,30.739999771118164,33.779998779296875,17618600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,33.0099983215332,34.869998931884766,30.43099975585937,31.11000061035156,14778800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,29.90999984741211,30.600000381469727,27.56999969482422,27.8700008392334,20565800.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,27.899999618530277,30.440000534057617,27.709999084472656,29.25,15876500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,28.96999931335449,31.600000381469727,27.93000030517578,29.040000915527344,16165900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,29.299999237060547,29.849000930786133,28.030000686645508,29.40999984741211,9855500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,31.989999771118164,36.540000915527344,28.899999618530277,33.08000183105469,43765000.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,29.280000686645508,30.43000030517578,26.399999618530277,28.450000762939453,41445700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,28.709999084472656,29.57999992370605,25.799999237060547,26.11000061035156,17645500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,26.6299991607666,28.25,25.61000061035156,25.940000534057617,13431400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,26.239999771118164,26.690000534057617,24.3700008392334,26.11000061035156,15132500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,26.88999938964844,28.38500022888184,26.0,27.899999618530277,16135000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,26.700000762939453,27.049999237060547,23.540000915527344,26.790000915527344,25223800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,26.790000915527344,30.93000030517578,26.5,29.82999992370605,25794500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,28.96500015258789,29.979999542236328,27.399999618530277,29.84000015258789,13323900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,30.3700008392334,30.600000381469727,27.60400009155273,28.0,13548400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,28.34000015258789,29.649999618530277,27.459999084472656,28.299999237060547,10937500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,29.149999618530277,30.51000022888184,28.030000686645508,28.61000061035156,14703300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,28.450000762939453,28.84000015258789,25.670000076293945,26.5,18870200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,26.6200008392334,27.10099983215332,25.90999984741211,26.61000061035156,7277600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,26.440000534057617,26.899999618530277,25.270000457763672,25.850000381469727,8430000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,25.799999237060547,25.920000076293945,24.36000061035156,24.38999938964844,10986100.0,,,,,,,,,,
