Date,Open,High,Low,Close,Volume,"('Adj Close', 'FSFG')","('Close', 'FSFG')","('High', 'FSFG')","('Low', 'FSFG')","('Open', 'FSFG')","('Volume', 'FSFG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,16.600000381469727,16.8799991607666,16.25,16.25,4200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,16.219999313354492,16.790000915527344,16.219999313354492,16.68000030517578,5600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,16.950000762939453,17.020000457763672,16.75,16.93000030517578,9900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.0,17.0,16.729999542236328,16.829999923706055,7900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.829999923706055,17.049999237060547,16.690000534057617,17.020000457763672,2500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,17.450000762939453,17.450000762939453,17.0,17.010000228881836,2200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,17.190000534057617,17.59000015258789,16.8799991607666,17.0,5500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,17.200000762939453,17.200000762939453,16.75,16.920000076293945,2800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.6200008392334,17.6200008392334,16.90999984741211,16.90999984741211,900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,16.719999313354492,17.760000228881836,16.719999313354492,17.549999237060547,10400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.700000762939453,17.799999237060547,17.469999313354492,17.75,6200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.639999389648438,17.75,17.639999389648438,17.75,1000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,17.649999618530273,17.700000762939453,17.649999618530273,17.649999618530273,1600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.59000015258789,17.899999618530273,17.59000015258789,17.649999618530273,4800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,18.040000915527344,18.040000915527344,17.670000076293945,17.670000076293945,2400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,17.75,18.0,17.75,18.0,900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,18.0,18.0,18.0,18.0,700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.0,18.0,17.75,17.90999984741211,5600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.809999465942383,18.0,17.809999465942383,17.979999542236328,1800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.93000030517578,18.170000076293945,17.920000076293945,18.170000076293945,3000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,18.059999465942383,18.43000030517578,18.0,18.0,5800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.3700008392334,18.3700008392334,17.860000610351562,18.0,19400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.09000015258789,18.09000015258789,17.709999084472656,17.81999969482422,2300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.5,17.899999618530273,17.5,17.670000076293945,3300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,17.8700008392334,17.8700008392334,16.309999465942383,17.139999389648438,18700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.25,17.25,16.790000915527344,17.030000686645508,2800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,16.760000228881836,17.25,16.75,16.850000381469727,1200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.049999237060547,17.25,16.850000381469727,17.149999618530273,4600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,17.059999465942383,17.25,17.0,17.0,2300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,16.959999084472656,17.329999923706055,16.760000228881836,16.760000228881836,3900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.75,17.110000610351562,16.5,17.049999237060547,8700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,17.0,17.34000015258789,16.56999969482422,17.149999618530273,5400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,17.350000381469727,17.350000381469727,16.75,16.75,2800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,16.579999923706055,17.200000762939453,16.579999923706055,16.75,4100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,16.969999313354492,16.979999542236328,16.649999618530273,16.649999618530273,700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,16.940000534057617,16.940000534057617,16.56999969482422,16.700000762939453,3600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,16.940000534057617,17.1200008392334,16.56999969482422,16.81999969482422,5300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,16.940000534057617,16.940000534057617,16.579999923706055,16.739999771118164,3100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,16.889999389648438,16.889999389648438,16.579999923706055,16.799999237060547,3800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,16.790000915527344,16.790000915527344,16.700000762939453,16.700000762939453,4200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,16.760000228881836,16.920000076293945,16.700000762939453,16.700000762939453,4700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,16.899999618530273,17.219999313354492,16.809999465942383,16.809999465942383,15700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,17.049999237060547,17.100000381469727,16.760000228881836,16.770000457763672,2300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,16.940000534057617,17.299999237060547,16.770000457763672,16.770000457763672,2800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,16.950000762939453,16.950000762939453,16.5,16.75,5100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,16.950000762939453,16.950000762939453,16.610000610351562,16.6200008392334,3800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,16.649999618530273,16.899999618530273,16.6200008392334,16.770000457763672,4300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,16.700000762939453,16.93000030517578,16.610000610351562,16.780000686645508,5100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,16.90999984741211,16.90999984741211,16.6299991607666,16.6299991607666,1900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,16.770000457763672,16.969999313354492,16.559999465942383,16.559999465942383,14000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.549999237060547,16.56999969482422,16.520000457763672,16.56999969482422,1000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,16.760000228881836,17.239999771118164,16.75,16.75,36300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,16.770000457763672,16.850000381469727,16.510000228881836,16.510000228881836,31500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,16.56999969482422,16.610000610351562,16.3700008392334,16.3700008392334,6400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,16.600000381469727,16.6200008392334,16.3799991607666,16.3799991607666,1700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,16.5,16.709999084472656,16.399999618530273,16.399999618530273,1000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,16.760000228881836,16.799999237060547,16.43000030517578,16.709999084472656,17900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,16.969999313354492,17.18000030517578,16.68000030517578,16.829999923706055,2100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,16.670000076293945,16.75,16.670000076293945,16.75,800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,16.969999313354492,16.969999313354492,16.739999771118164,16.75,3500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,16.729999542236328,16.959999084472656,16.43000030517578,16.75,4600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,16.760000228881836,16.760000228881836,16.670000076293945,16.670000076293945,7300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,16.770000457763672,16.799999237060547,16.520000457763672,16.559999465942383,8300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,16.520000457763672,16.520000457763672,16.31999969482422,16.329999923706055,5400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,16.329999923706055,16.75,16.25,16.350000381469727,9900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,16.25,16.489999771118164,16.059999465942383,16.059999465942383,4000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,16.059999465942383,16.079999923706055,15.850000381469728,15.859999656677246,7600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,15.760000228881836,16.299999237060547,15.760000228881836,16.0,3900.0,,,,,,,,,,
