Date,Open,High,Low,Close,Volume,"('Adj Close', 'HNST')","('Close', 'HNST')","('High', 'HNST')","('Low', 'HNST')","('Open', 'HNST')","('Volume', 'HNST')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.2300000190734863,3.259999990463257,3.069999933242798,3.190000057220459,852400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.130000114440918,3.1689999103546143,2.7699999809265137,2.880000114440918,1313600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.8499999046325684,3.119999885559082,2.8499999046325684,2.880000114440918,877300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.880000114440918,2.8949999809265137,2.7799999713897705,2.869999885559082,695200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.859999895095825,3.039999961853028,2.825000047683716,3.009999990463257,605800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.9800000190734863,3.039999961853028,2.914999961853028,2.9200000762939453,611400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.9200000762939453,3.0199999809265137,2.900000095367432,2.940000057220459,412400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.900000095367432,2.914999961853028,2.740000009536743,2.7799999713897705,615700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.8399999141693115,2.890000104904175,2.7950000762939453,2.8499999046325684,355100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.740000009536743,2.789999961853028,2.720000028610229,2.740000009536743,425800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.640000104904175,2.9200000762939453,2.609999895095825,2.8299999237060547,1088600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.819999933242798,2.890000104904175,2.755000114440918,2.869999885559082,433900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.859999895095825,2.859999895095825,2.6700000762939453,2.700000047683716,443300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.680000066757202,2.845000028610229,2.640000104904175,2.809999942779541,450700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.809999942779541,2.950000047683716,2.809999942779541,2.9200000762939453,266900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.930000066757202,3.015000104904175,2.8399999141693115,2.8499999046325684,402400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.900000095367432,2.9600000381469727,2.8399999141693115,2.890000104904175,212700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.859999895095825,2.934999942779541,2.8499999046325684,2.890000104904175,250900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.8499999046325684,2.9100000858306885,2.7300000190734863,2.900000095367432,353500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.880000114440918,2.900000095367432,2.7699999809265137,2.8399999141693115,427700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.819999933242798,2.970000028610229,2.799999952316284,2.8499999046325684,532500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.869999885559082,3.005000114440918,2.8499999046325684,2.930000066757202,483700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.8499999046325684,2.940000057220459,2.799999952316284,2.9100000858306885,348300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.924999952316284,2.924999952316284,2.819999933242798,2.8399999141693115,264300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.880000114440918,3.309999942779541,2.8499999046325684,3.299999952316284,1404100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.3299999237060547,3.375,3.220000028610229,3.3499999046325684,967600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.3499999046325684,3.430000066757202,3.312000036239624,3.380000114440918,718500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.400000095367432,3.505000114440918,3.375,3.4600000381469727,876300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.5,3.549999952316284,3.380000114440918,3.380000114440918,534700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.289999961853028,3.315000057220459,3.049999952316284,3.150000095367432,649300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.180000066757202,3.220000028610229,3.0799999237060547,3.180000066757202,409500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.2100000381469727,3.309999942779541,3.2100000381469727,3.220000028610229,322900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.2100000381469727,3.240000009536743,3.125,3.190000057220459,446200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.1600000858306885,3.509999990463257,3.1600000858306885,3.4200000762939453,819300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.390000104904175,3.463000059127808,3.244999885559082,3.3299999237060547,396400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.319999933242798,3.359999895095825,3.2100000381469727,3.2799999713897705,373500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.289999961853028,3.490000009536743,3.25,3.470000028610229,474800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.440000057220459,3.6549999713897705,3.400000095367432,3.559999942779541,890700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.549999952316284,3.619999885559082,3.4800000190734863,3.549999952316284,418300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.5,3.5,3.150000095367432,3.1600000858306885,700900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.220000028610229,3.289999961853028,3.059999942779541,3.0999999046325684,588000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.1600000858306885,3.1600000858306885,3.0199999809265137,3.049999952316284,633200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.049999952316284,3.1449999809265137,3.039999961853028,3.049999952316284,828800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.0,3.009999990463257,2.8299999237060547,2.990000009536743,886100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.9800000190734863,3.180000066757202,2.944999933242798,3.150000095367432,2827700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.210000038146973,4.889999866485596,3.236000061035156,3.930000066757202,8198100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.0,4.494999885559082,3.910000085830689,4.420000076293945,4325100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.320000171661377,4.760000228881836,4.265999794006348,4.670000076293945,3128500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.670000076293945,4.670000076293945,4.329999923706055,4.5,1813500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.550000190734863,4.849999904632568,4.53000020980835,4.630000114440918,1884800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.619999885559082,4.690000057220459,4.389999866485596,4.550000190734863,1231900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.420000076293945,4.510000228881836,4.210000038146973,4.300000190734863,1126200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.260000228881836,4.340000152587891,4.130000114440918,4.139999866485596,1089000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.9600000381469727,4.210000038146973,3.900000095367432,4.144999980926514,1614400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.099999904632568,4.300000190734863,4.065000057220459,4.25,1419300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.28000020980835,4.329999923706055,4.135000228881836,4.150000095367432,1090500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.159999847412109,4.309999942779541,4.099999904632568,4.190000057220459,948800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.170000076293945,4.480000019073486,4.150000095367432,4.199999809265137,1304100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,4.260000228881836,4.309999942779541,3.890000104904175,3.920000076293945,1105900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.930000066757202,4.019999980926514,3.7799999713897705,3.829999923706055,1145400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.839999914169312,4.130000114440918,3.839999914169312,4.050000190734863,960800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,4.090000152587891,4.110000133514404,3.924999952316284,3.9600000381469727,777900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.910000085830689,3.920000076293945,3.670000076293945,3.759999990463257,643400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.75,3.819999933242798,3.565000057220459,3.7699999809265137,1214100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,4.039999961853027,4.070000171661377,3.7799999713897705,3.829999923706055,1113900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.799999952316284,3.9149999618530273,3.7200000286102295,3.7899999618530273,549800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.799999952316284,3.878000020980835,3.75,3.809999942779541,476300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.799999952316284,3.825000047683716,3.7100000381469727,3.7200000286102295,512200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.559999942779541,3.5999999046325684,3.3399999141693115,3.450000047683716,1646300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.4800000190734863,3.5,3.384999990463257,3.450000047683716,968200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.4600000381469727,3.484999895095825,3.2300000190734863,3.25,734900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.2799999713897705,3.305000066757202,3.125,3.140000104904175,743800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.0899999141693115,3.150000095367432,3.039999961853028,3.0899999141693115,550800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.059999942779541,3.259999990463257,2.950000047683716,3.109999895095825,2425400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.059999942779541,3.119999885559082,2.994999885559082,3.059999942779541,977200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.0,3.130000114440918,2.900000095367432,3.0299999713897705,1779000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.039999961853028,3.259999990463257,2.9749999046325684,3.0199999809265137,1133800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.0,3.2699999809265137,3.0,3.109999895095825,534700.0,,,,,,,,,,
