Date,Open,High,Low,Close,Volume,"('Adj Close', 'SQ')","('Close', 'SQ')","('High', 'SQ')","('Low', 'SQ')","('Open', 'SQ')","('Volume', 'SQ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,75.5,75.9000015258789,71.47000122070312,72.22000122070312,15249500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,69.0,70.5999984741211,68.13999938964844,68.62999725341797,15374100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.0,69.06500244140625,66.86000061035156,68.1500015258789,10021000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,67.52999877929688,68.56999969482422,66.59500122070312,66.95999908447266,11138800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,67.68000030517578,69.33999633789062,67.36499786376953,69.30999755859375,9210800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,68.76000213623047,70.63999938964844,68.76000213623047,69.52999877929688,8077100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,69.94999694824219,69.94999694824219,67.4800033569336,67.9000015258789,8705700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,68.61000061035156,68.80000305175781,66.11000061035156,67.87000274658203,7617700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,68.0,68.66999816894531,66.43000030517578,66.4800033569336,6602300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,65.4800033569336,65.9800033569336,64.19999694824219,65.16000366210938,9984100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,63.720001220703125,63.96500015258789,62.06999969482422,63.900001525878906,9588300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,64.51000213623047,65.2300033569336,63.43000030517578,64.47000122070312,8226600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,64.76000213623047,66.05999755859375,63.75,65.8499984741211,8632800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,67.12999725341797,69.36000061035156,66.26000213623047,66.69000244140625,10438400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,67.25,67.69000244140625,65.68499755859375,66.19999694824219,7247500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,67.08999633789062,67.30000305175781,62.54999923706055,62.56999969482422,12081200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,63.16999816894531,63.29999923706055,61.83000183105469,62.709999084472656,10939200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,62.0,65.56999969482422,61.93999862670898,64.97000122070312,11500900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,65.12000274658203,69.06999969482422,64.94999694824219,68.9800033569336,13236200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,70.3499984741211,71.40899658203125,67.80000305175781,68.22000122070312,13270600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,67.68000030517578,68.37000274658203,64.82499694824219,65.01000213623047,10919000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,66.05000305175781,67.33999633789062,64.97000122070312,66.66999816894531,9050600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,66.41999816894531,68.43000030517578,65.29000091552734,67.87999725341797,9372100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.0,67.2300033569336,65.44999694824219,65.8499984741211,6646400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,66.25,68.86000061035156,66.19999694824219,67.0,10734700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,67.08999633789062,68.83899688720703,65.58000183105469,68.30999755859375,7908100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,67.91000366210938,69.41999816894531,66.86000061035156,68.83000183105469,8515900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,69.2300033569336,69.9000015258789,66.66999816894531,66.87999725341797,11405000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,67.0199966430664,69.58999633789062,67.0199966430664,68.83999633789062,9112800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,65.81999969482422,66.66000366210938,64.37999725341797,64.9800033569336,11784100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,66.08000183105469,67.74500274658203,65.88099670410156,67.41000366210938,8346400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,68.27999877929688,70.0999984741211,68.05999755859375,69.4800033569336,9393600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,67.19999694824219,67.9800033569336,65.55500030517578,65.63999938964844,12629000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,65.58000183105469,66.58300018310547,64.83499908447266,65.7300033569336,10182100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,64.42500305175781,65.0,63.62900161743164,64.47000122070312,8838800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,65.77999877929688,68.44000244140625,65.6500015258789,67.95999908447266,23963900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,79.80999755859375,83.29000091552734,78.47000122070312,78.91999816894531,53427600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,77.5199966430664,77.77999877929688,74.55999755859375,74.66000366210938,23003200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,75.94999694824219,77.95999908447266,75.33999633789062,77.70999908447266,14699200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,77.01000213623047,79.93000030517578,76.69999694824219,78.41999816894531,12752700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,79.5,80.95999908447266,78.54000091552734,79.47000122070312,12228200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,79.79000091552734,80.62999725341797,78.11000061035156,79.25,9355200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,79.41999816894531,79.66999816894531,76.88999938964844,77.0,8523300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,76.0999984741211,76.55000305175781,73.7699966430664,74.43000030517578,7204400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,75.66999816894531,77.13500213623047,75.18699645996094,75.52999877929688,7376800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,76.81999969482422,77.79000091552734,75.66999816894531,77.22000122070312,6906600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,77.94999694824219,81.8499984741211,77.5,80.73999786376953,12861900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,81.5,83.83000183105469,80.84200286865234,81.52999877929688,10344800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,82.95500183105469,83.0199966430664,79.29000091552734,81.70999908447266,8477100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,81.33999633789062,87.5199966430664,81.19999694824219,85.72000122070312,15124900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,85.73999786376953,86.16699981689453,80.16000366210938,81.23999786376953,11603600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,80.55999755859375,82.08999633789062,79.94000244140625,80.16999816894531,8455600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,80.30999755859375,81.52999877929688,79.30999755859375,80.86000061035156,6175200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,79.73999786376953,80.45999908447266,78.0,79.31999969482422,6112500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,78.70999908447266,81.81999969482422,78.20999908447266,81.45999908447266,6652600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,82.41000366210938,85.0,82.33999633789062,84.05000305175781,10383700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,83.0199966430664,84.0469970703125,80.75,80.7699966430664,6357100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,80.61000061035156,83.53500366210938,80.58000183105469,82.62000274658203,6631900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,83.6500015258789,85.80000305175781,83.50499725341797,83.80000305175781,8171700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,84.94000244140625,85.66999816894531,82.23999786376953,83.18000030517578,5742300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,83.79499816894531,84.91999816894531,83.19999694824219,84.58000183105469,5816800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,84.91500091552734,84.91500091552734,81.04499816894531,81.45999908447266,7400100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,79.56999969482422,79.69000244140625,77.18000030517578,79.20999908447266,7585300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,78.41000366210938,80.30699920654297,77.80999755859375,79.6500015258789,5126300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,79.0,80.55999755859375,74.66999816894531,74.7300033569336,14148400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,72.9000015258789,77.33000183105469,72.7699966430664,77.16999816894531,8937000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,77.94000244140625,78.73999786376953,77.5,78.3499984741211,4708500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,78.30000305175781,80.0,77.98999786376953,79.9800033569336,5477600.0,,,,,,,,,,
