Date,Open,High,Low,Close,Volume,"('Adj Close', 'MDXG')","('Close', 'MDXG')","('High', 'MDXG')","('Low', 'MDXG')","('Open', 'MDXG')","('Volume', 'MDXG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.279999732971191,8.3100004196167,7.699999809265137,7.869999885559082,1613900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.840000152587891,8.020000457763672,7.739999771118164,7.78000020980835,722900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.789999961853027,7.900000095367432,7.610000133514404,7.760000228881836,676600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.75,7.889999866485596,7.730000019073486,7.800000190734863,774500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.739999771118164,8.239999771118164,7.739999771118164,8.220000267028809,707200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.069999694824219,8.260000228881836,7.989999771118164,8.029999732971191,562500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.0,8.149999618530273,7.949999809265137,8.100000381469727,500200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.050000190734863,8.079999923706055,7.920000076293945,8.039999961853027,577100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.1899995803833,8.220000267028809,8.0,8.039999961853027,380400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.929999828338623,8.079999923706055,7.880000114440918,8.079999923706055,463700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.949999809265137,8.369999885559082,7.949999809265137,8.350000381469727,527100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.390000343322754,8.390000343322754,8.069999694824219,8.25,298700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.319999694824219,8.319999694824219,8.0,8.140000343322754,664100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.25,8.479999542236328,8.100000381469727,8.470000267028809,530700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.510000228881836,8.539999961853027,8.3100004196167,8.40999984741211,453100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.5,8.510000228881836,8.09000015258789,8.09000015258789,421300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.1899995803833,8.210000038146973,8.020000457763672,8.109999656677246,501000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.15999984741211,8.199999809265137,8.020000457763672,8.039999961853027,435800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,8.0,8.34000015258789,7.760000228881836,8.34000015258789,581000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.300000190734863,8.300000190734863,7.880000114440918,7.929999828338623,623700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.880000114440918,8.079999923706055,7.730000019073486,7.739999771118164,592800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.800000190734863,7.980000019073486,7.690000057220459,7.880000114440918,387900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.75,7.880000114440918,7.659999847412109,7.769999980926514,630600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.699999809265137,7.769999980926514,7.639999866485596,7.679999828338623,748600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.630000114440918,7.789999961853027,7.610000133514404,7.78000020980835,816000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.800000190734863,7.829999923706055,7.71999979019165,7.75,541500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.78000020980835,7.929999828338623,7.710000038146973,7.78000020980835,610000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.809999942779541,8.020000457763672,7.789999961853027,7.960000038146973,575300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.940000057220459,8.3100004196167,7.929999828338623,8.300000190734863,729100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,8.020000457763672,8.239999771118164,7.920000076293945,7.960000038146973,817700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,8.069999694824219,8.170000076293945,7.960000038146973,8.069999694824219,887300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,8.140000343322754,8.239999771118164,7.980000019073486,8.239999771118164,828100.0,,,,,,,,,,
