Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPXC')","('Close', 'SPXC')","('High', 'SPXC')","('Low', 'SPXC')","('Open', 'SPXC')","('Volume', 'SPXC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.95999908447266,100.88999938964844,98.23999786376952,99.1500015258789,228100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,99.20999908447266,99.20999908447266,96.37999725341795,96.66000366210938,216300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,96.91000366210938,98.12000274658205,96.81999969482422,97.0500030517578,182000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,96.0,97.05999755859376,95.5199966430664,96.72000122070312,189200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,96.5999984741211,96.86000061035156,95.7699966430664,96.80999755859376,101900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,95.58000183105467,97.79000091552734,95.0,97.7699966430664,186500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,98.11000061035156,98.88999938964844,97.69000244140624,98.8499984741211,119800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,98.48999786376952,99.9000015258789,97.16000366210938,99.83000183105467,255200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,101.19000244140624,101.86000061035156,98.72000122070312,99.8499984741211,91000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,98.95999908447266,99.76000213623048,98.06999969482422,99.0500030517578,119600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,97.5500030517578,98.95999908447266,97.5500030517578,97.9000015258789,166000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,98.33999633789062,100.33999633789062,98.16000366210938,99.95999908447266,302800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,100.38999938964844,100.83000183105467,98.45999908447266,100.61000061035156,187900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,101.54000091552734,103.05999755859376,101.54000091552734,101.98999786376952,199500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,102.7300033569336,103.26000213623048,101.38999938964844,102.37999725341795,172400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,103.68000030517578,103.68000030517578,101.68000030517578,101.9000015258789,110600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,103.51000213623048,103.79000091552734,101.93000030517578,102.54000091552734,135400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,103.5,104.26000213623048,102.66000366210938,103.27999877929688,115100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,102.97000122070312,104.01000213623048,102.66999816894533,103.66000366210938,161600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,103.62999725341795,104.81999969482422,103.0,104.7300033569336,97100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,104.87999725341795,104.95999908447266,100.58999633789062,100.63999938964844,254700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,101.56999969482422,103.91999816894533,100.93000030517578,103.6500015258789,199400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,102.13999938964844,105.76000213623048,102.13999938964844,105.56999969482422,193400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,104.2300033569336,104.4000015258789,102.4499969482422,103.41999816894533,115900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,103.0999984741211,105.37999725341795,103.0999984741211,104.25,101700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,104.33999633789062,106.7300033569336,103.9499969482422,105.7699966430664,141000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,106.66000366210938,107.66000366210938,106.01000213623048,106.62999725341795,133400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,106.5199966430664,109.11000061035156,106.5199966430664,108.44000244140624,161700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,108.4499969482422,109.83000183105467,107.9499969482422,108.87999725341795,150100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,105.94000244140624,107.8000030517578,104.62000274658205,105.6999969482422,209600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,107.1500015258789,108.01000213623048,106.5199966430664,107.55999755859376,151200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,108.51000213623048,109.83000183105467,107.70999908447266,109.56999969482422,213300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,109.08000183105467,111.04000091552734,109.06999969482422,110.37000274658205,187700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,109.91000366210938,110.13999938964844,107.2300033569336,108.51000213623048,514300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,108.7699966430664,110.29000091552734,107.91999816894533,109.62000274658205,354000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,108.94000244140624,112.06999969482422,108.94000244140624,111.43000030517578,301200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,111.33000183105467,113.12999725341795,103.11000061035156,108.62000274658205,877500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,109.4499969482422,110.5,107.2300033569336,109.69000244140624,374000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,110.93000030517578,114.27999877929688,110.62000274658205,114.22000122070312,541700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,113.33999633789062,116.41000366210938,112.9499969482422,116.4000015258789,284600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,117.47000122070312,117.47000122070312,114.6999969482422,117.19000244140624,427400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,117.0,117.06999969482422,113.98999786376952,114.81999969482422,311000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,114.72000122070312,116.18000030517578,113.8000030517578,115.45999908447266,207900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,114.77999877929688,116.04000091552734,112.52999877929688,113.48999786376952,192600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,114.11000061035156,115.0,113.44000244140624,114.16000366210938,102800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,115.22000122070312,116.80999755859376,115.04000091552734,116.63999938964844,166500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,117.37999725341795,118.13999938964844,115.01000213623048,115.63999938964844,133700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,115.02999877929688,115.0500030517578,113.25,114.1999969482422,126900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,114.18000030517578,115.77999877929688,113.18000030517578,115.47000122070312,211300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,115.80999755859376,117.68000030517578,115.31999969482422,116.9800033569336,186500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,116.54000091552734,117.44000244140624,115.2699966430664,116.3000030517578,164500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,115.6500015258789,117.72000122070312,114.98999786376952,116.83000183105467,444500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,116.97000122070312,118.33999633789062,116.44000244140624,116.70999908447266,176800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,116.77999877929688,118.76000213623048,116.6999969482422,118.0999984741211,161900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,117.93000030517578,119.69000244140624,116.91000366210938,118.58999633789062,214500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,119.3000030517578,122.08999633789062,118.9499969482422,121.31999969482422,217200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,121.27999877929688,121.91999816894533,119.5500030517578,119.62000274658205,245400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,120.63999938964844,121.8000030517578,117.5500030517578,117.73999786376952,228200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,118.05999755859376,121.69000244140624,117.93000030517578,120.63999938964844,320400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,122.2699966430664,122.97000122070312,120.20999908447266,121.41999816894533,207400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,121.3000030517578,123.4000015258789,120.5,123.12999725341795,292900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,123.9800033569336,123.9800033569336,121.0500030517578,121.6999969482422,168800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,121.13999938964844,121.3000030517578,118.29000091552734,119.11000061035156,407300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,118.8499984741211,122.22000122070312,118.83999633789062,121.2699966430664,373700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,122.76000213623048,124.80999755859376,119.9000015258789,120.58999633789062,331900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,120.3000030517578,122.19000244140624,120.02999877929688,121.06999969482422,293900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,122.19000244140624,122.4499969482422,120.25,121.29000091552734,289600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,121.27999877929688,123.0500030517578,118.93000030517578,122.33999633789062,338100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,119.55999755859376,123.1999969482422,119.08999633789062,122.52999877929688,357300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,122.5999984741211,124.33999633789062,122.0199966430664,124.29000091552734,233800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,122.72000122070312,124.3000030517578,120.62999725341795,120.76000213623048,314200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,121.73999786376952,122.5500030517578,118.33000183105467,119.18000030517578,207500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,118.4800033569336,119.72000122070312,117.2699966430664,118.75,235200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,119.98999786376952,119.98999786376952,116.80999755859376,117.5,158900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,118.2300033569336,119.8499984741211,117.5199966430664,117.66999816894533,209800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,117.38999938964844,118.88999938964844,116.0500030517578,116.2300033569336,337200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,117.27999877929688,118.19000244140624,116.05999755859376,116.9000015258789,162200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,117.16000366210938,120.37000274658205,117.16000366210938,120.36000061035156,162800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,120.0999984741211,120.94000244140624,118.79000091552734,119.87999725341795,177600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,118.3000030517578,120.33999633789062,117.0,119.9000015258789,218300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,120.48999786376952,122.62000274658205,119.2699966430664,121.5199966430664,171500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,121.97000122070312,123.38999938964844,121.73999786376952,122.5500030517578,208300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,123.3000030517578,123.80999755859376,121.37000274658205,121.80999755859376,330600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,122.0,124.86000061035156,120.62000274658205,121.8000030517578,231600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,122.4800033569336,123.86000061035156,121.47000122070312,121.9499969482422,312200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,128.0,132.7899932861328,126.87000274658205,130.94000244140625,626300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,131.60000610351562,135.91000366210938,131.60000610351562,134.27000427246094,444300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,134.0,136.49000549316406,132.58999633789062,136.16000366210938,380500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,136.33999633789062,136.44000244140625,133.85000610351562,133.9199981689453,352900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,134.32000732421875,139.49000549316406,134.3000030517578,139.14999389648438,250000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,140.22000122070312,140.77000427246094,138.30999755859375,140.4600067138672,214300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,142.00999450683594,142.36000061035156,138.77999877929688,139.0,174000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,140.2899932861328,140.77999877929688,138.66000366210938,140.39999389648438,122700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,141.1199951171875,142.1999969482422,140.5500030517578,141.61000061035156,174100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,141.27999877929688,141.27999877929688,138.4199981689453,139.0800018310547,161500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,139.60000610351562,140.14999389648438,138.3800048828125,140.1199951171875,162700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,141.25999450683594,144.0,141.00999450683594,143.77999877929688,232900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,142.89999389648438,144.35000610351562,142.7100067138672,144.30999755859375,126700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,143.52000427246094,144.55999755859375,141.64999389648438,143.00999450683594,195400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,143.1199951171875,143.9600067138672,141.5,142.47999572753906,171000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,143.27999877929688,144.72999572753906,140.9499969482422,144.33999633789062,180600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,145.58999633789062,145.64999389648438,141.66000366210938,141.99000549316406,124400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,139.97000122070312,140.2100067138672,137.35000610351562,138.1199951171875,238500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,138.4499969482422,140.77000427246094,138.4499969482422,139.19000244140625,139700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,140.05999755859375,140.07000732421875,137.8800048828125,139.4199981689453,232600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,141.0800018310547,141.42999267578125,135.3000030517578,136.36000061035156,286200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,135.10000610351562,135.8800048828125,132.83999633789062,133.7100067138672,163700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,134.5800018310547,138.4499969482422,133.17999267578125,138.02000427246094,161000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,137.6699981689453,138.22999572753906,132.80999755859375,134.14999389648438,213000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,133.50999450683594,134.07000732421875,132.39999389648438,132.7100067138672,161800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,131.47000122070312,132.66000366210938,130.41000366210938,132.38999938964844,179200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,131.67999267578125,132.97000122070312,131.2100067138672,132.25999450683594,149200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,135.7100067138672,140.52999877929688,135.55999755859375,139.52999877929688,252400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,139.44000244140625,140.10000610351562,135.33999633789062,137.75,168400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,135.0800018310547,136.33999633789062,132.57000732421875,135.07000732421875,162800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,133.97999572753906,138.9199981689453,133.7100067138672,138.13999938964844,231200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,137.8000030517578,140.02000427246094,136.66000366210938,139.6699981689453,294100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,140.0,143.77999877929688,140.0,143.58999633789062,556100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,143.60000610351562,144.4199981689453,139.0500030517578,144.30999755859375,885300.0,,,,,,,,,,
