Date,Open,High,Low,Close,Volume,"('Adj Close', 'WLDN')","('Close', 'WLDN')","('High', 'WLDN')","('Low', 'WLDN')","('Open', 'WLDN')","('Volume', 'WLDN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.399999618530277,21.82999992370605,20.8799991607666,21.34000015258789,25700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.57999992370605,21.34000015258789,20.0,20.149999618530277,29600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.11000061035156,20.25,19.770000457763672,19.979999542236328,29100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.729999542236328,20.030000686645508,19.5,19.68000030517578,52600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,19.479999542236328,20.239999771118164,19.059999465942383,19.93000030517578,32500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.450000762939453,19.8700008392334,19.3799991607666,19.420000076293945,23700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.239999771118164,19.63999938964844,19.200000762939453,19.399999618530277,52800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.280000686645508,19.8799991607666,18.32999992370605,18.5,70200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.81999969482422,18.81999969482422,17.450000762939453,17.940000534057617,70800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.989999771118164,18.229999542236328,17.229999542236328,17.920000076293945,62800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.5,18.520000457763672,17.5,18.280000686645508,51600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,18.299999237060547,19.31999969482422,18.149999618530277,18.989999771118164,45100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.09000015258789,19.09000015258789,18.5,18.700000762939453,23300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,18.71999931335449,19.700000762939453,18.489999771118164,19.65999984741211,39800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,19.88999938964844,19.90999984741211,19.43000030517578,19.81999969482422,18000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.01000022888184,20.01000022888184,19.290000915527344,19.709999084472656,20900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.1200008392334,20.299999237060547,19.770000457763672,20.290000915527344,29000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.489999771118164,20.489999771118164,19.56999969482422,19.700000762939453,16100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.59000015258789,20.26000022888184,19.56999969482422,20.26000022888184,13500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.059999465942383,20.059999465942383,19.3700008392334,19.450000762939453,22400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.549999237060547,19.82999992370605,19.030000686645508,19.13999938964844,36400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.13999938964844,19.59000015258789,18.780000686645508,19.479999542236328,27000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.09000015258789,19.61000061035156,18.3700008392334,19.1200008392334,21100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.780000686645508,19.049999237060547,18.549999237060547,18.850000381469727,21400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.82999992370605,19.549999237060547,18.82999992370605,19.549999237060547,27000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.479999542236328,19.8799991607666,18.780000686645508,19.170000076293945,94800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.299999237060547,19.920000076293945,18.920000076293945,19.63999938964844,19100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.600000381469727,19.65999984741211,18.940000534057617,19.65999984741211,26700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.270000457763672,20.76000022888184,20.0,20.56999969482422,28300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.739999771118164,20.420000076293945,19.3799991607666,19.450000762939453,72400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.920000076293945,21.40999984741211,19.6200008392334,21.38999938964844,46600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.5,21.989999771118164,21.030000686645508,21.90999984741211,23500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.63999938964844,21.899999618530277,21.030000686645508,21.26000022888184,44000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.850000381469727,21.030000686645508,20.649999618530277,20.82999992370605,16000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.670000076293945,21.0,20.399999618530277,20.700000762939453,16300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.61000061035156,20.84000015258789,20.479999542236328,20.690000534057617,13900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.559999465942383,20.75,20.420000076293945,20.420000076293945,13300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,20.190000534057617,21.190000534057617,20.190000534057617,20.93000030517578,13400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.989999771118164,21.520000457763672,20.190000534057617,20.5,27600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.25,20.68000030517578,20.059999465942383,20.18000030517578,15500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,20.600000381469727,20.959999084472656,20.34000015258789,20.8799991607666,16600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,20.530000686645508,20.84000015258789,20.229999542236328,20.25,13200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,20.299999237060547,20.600000381469727,20.170000076293945,20.190000534057617,15100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,20.309999465942383,20.40999984741211,19.799999237060547,20.280000686645508,11600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,20.459999084472656,20.459999084472656,19.8700008392334,19.90999984741211,13100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.06999969482422,20.11000061035156,19.700000762939453,19.850000381469727,18700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.350000381469727,26.600000381469727,23.82999992370605,24.68000030517578,245200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,24.420000076293945,25.479999542236328,24.209999084472656,25.059999465942383,160800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,25.299999237060547,26.25,24.770000457763672,26.13999938964844,59500.0,,,,,,,,,,
