Date,Open,High,Low,Close,Volume,"('Adj Close', 'INUV')","('Close', 'INUV')","('High', 'INUV')","('Low', 'INUV')","('Open', 'INUV')","('Volume', 'INUV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.449999988079071,0.4699999988079071,0.4300000071525574,0.4600000083446502,1079100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.4600000083446502,0.4699999988079071,0.4399999976158142,0.4699999988079071,627700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.4699999988079071,0.5099999904632568,0.4699999988079071,0.5099999904632568,927000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.5099999904632568,0.5699999928474426,0.4199999868869781,0.449999988079071,2134700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.4600000083446502,0.4799999892711639,0.4300000071525574,0.4699999988079071,983500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.4600000083446502,0.4900000095367431,0.4199999868869781,0.4300000071525574,656900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.4199999868869781,0.4699999988079071,0.4199999868869781,0.449999988079071,640200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.449999988079071,0.4600000083446502,0.4300000071525574,0.4399999976158142,545800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.449999988079071,0.4799999892711639,0.4199999868869781,0.4399999976158142,505500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.4199999868869781,0.4300000071525574,0.3499999940395355,0.3700000047683716,1190500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.3700000047683716,0.3899999856948852,0.3600000143051147,0.3899999856948852,254500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.3899999856948852,0.4399999976158142,0.3899999856948852,0.4000000059604645,483200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.4000000059604645,0.4300000071525574,0.3899999856948852,0.4000000059604645,171400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.3899999856948852,0.4199999868869781,0.3899999856948852,0.4000000059604645,160500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.4000000059604645,0.4199999868869781,0.4000000059604645,0.4099999964237213,159000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.4300000071525574,0.4600000083446502,0.4099999964237213,0.4199999868869781,379900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.4399999976158142,0.4399999976158142,0.4099999964237213,0.4099999964237213,257800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.4099999964237213,0.4399999976158142,0.4099999964237213,0.4399999976158142,406500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.4399999976158142,0.4399999976158142,0.4199999868869781,0.4199999868869781,230800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.4199999868869781,0.4300000071525574,0.3799999952316284,0.4000000059604645,379000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.3899999856948852,0.4199999868869781,0.3799999952316284,0.4099999964237213,221400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.4000000059604645,0.4199999868869781,0.3899999856948852,0.4000000059604645,172100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.4199999868869781,0.4199999868869781,0.3899999856948852,0.4000000059604645,207000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.3899999856948852,0.4199999868869781,0.3899999856948852,0.3899999856948852,217900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.4000000059604645,0.4199999868869781,0.3899999856948852,0.4000000059604645,173500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.4000000059604645,0.4099999964237213,0.3899999856948852,0.3899999856948852,145100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.3899999856948852,0.4000000059604645,0.3799999952316284,0.3899999856948852,297200.0,,,,,,,,,,
