Date,Open,High,Low,Close,Volume,"('Adj Close', 'HTBI')","('Close', 'HTBI')","('High', 'HTBI')","('Low', 'HTBI')","('Open', 'HTBI')","('Volume', 'HTBI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.709999084472656,27.040000915527344,26.21999931335449,26.709999084472656,33800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,26.63999938964844,26.649999618530277,26.040000915527344,26.049999237060547,35500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,26.1299991607666,26.8700008392334,26.1299991607666,26.18000030517578,26100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,25.940000534057617,26.729999542236328,25.940000534057617,26.350000381469727,41500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.13999938964844,26.489999771118164,26.040000915527344,26.25,16000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,25.920000076293945,26.030000686645508,25.540000915527344,26.0,37500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.8799991607666,26.1200008392334,25.809999465942383,26.040000915527344,21100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.770000457763672,26.459999084472656,25.709999084472656,26.299999237060547,48500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.46999931335449,26.76000022888184,26.049999237060547,26.459999084472656,23500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.020000457763672,26.549999237060547,24.280000686645508,26.06999969482422,52200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.809999465942383,26.530000686645508,25.559999465942383,26.170000076293945,37100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.09000015258789,26.290000915527344,26.0,26.13999938964844,16200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.34000015258789,26.649999618530277,25.8799991607666,26.34000015258789,24000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.68000030517578,27.479999542236328,26.68000030517578,27.479999542236328,22600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.649999618530277,27.649999618530277,26.649999618530277,26.770000457763672,29800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.149999618530277,27.59000015258789,26.920000076293945,27.299999237060547,16500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.76000022888184,28.229999542236328,26.940000534057617,27.76000022888184,37000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.989999771118164,30.989999771118164,27.690000534057617,29.09000015258789,136800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,28.88999938964844,30.1200008392334,28.5,28.82999992370605,34000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,28.76000022888184,28.90999984741211,28.5,28.51000022888184,15400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,28.200000762939453,28.540000915527344,27.09000015258789,27.149999618530277,27000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.020000457763672,27.020000457763672,26.25,26.899999618530277,27600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.440000534057617,27.030000686645508,26.399999618530277,26.6200008392334,24400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.280000686645508,26.59000015258789,25.63999938964844,26.11000061035156,84900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.11000061035156,26.56999969482422,25.559999465942383,25.88999938964844,32100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.76000022888184,26.06999969482422,25.030000686645508,25.799999237060547,38700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.940000534057617,26.59000015258789,25.809999465942383,25.90999984741211,18300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.0,26.649999618530277,25.81999969482422,26.57999992370605,23300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.8799991607666,27.59000015258789,26.8799991607666,27.350000381469727,38500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.57999992370605,26.57999992370605,25.559999465942383,25.979999542236328,78300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.239999771118164,26.239999771118164,25.36000061035156,25.8700008392334,29300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,26.18000030517578,27.239999771118164,26.07999992370605,26.959999084472656,45800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,26.75,26.81999969482422,26.21999931335449,26.229999542236328,45000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.040000915527344,26.25,25.65999984741211,25.670000076293945,21700.0,,,,,,,,,,
