Date,Open,High,Low,Close,Volume,"('Adj Close', 'CMRX')","('Close', 'CMRX')","('High', 'CMRX')","('Low', 'CMRX')","('Open', 'CMRX')","('Volume', 'CMRX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.9399999976158142,1.0,0.9399999976158142,0.959999978542328,406900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.9700000286102296,0.9800000190734864,0.9399999976158142,0.949999988079071,277600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.949999988079071,0.9800000190734864,0.9399999976158142,0.959999978542328,78900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.959999978542328,0.959999978542328,0.9300000071525574,0.9399999976158142,211600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.9399999976158142,0.9700000286102296,0.9300000071525574,0.959999978542328,201800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.949999988079071,1.0399999618530271,0.949999988079071,1.0099999904632568,933700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.0199999809265137,1.0299999713897705,1.0,1.0099999904632568,134900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.0099999904632568,1.0099999904632568,0.959999978542328,0.9700000286102296,222100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.959999978542328,0.959999978542328,144400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.959999978542328,0.9700000286102296,0.9399999976158142,0.949999988079071,296600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.949999988079071,0.9700000286102296,0.9399999976158142,0.9399999976158142,307000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.9300000071525574,0.9399999976158142,0.9100000262260436,0.9200000166893004,438200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.9300000071525574,0.959999978542328,0.9100000262260436,0.9200000166893004,164200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.9300000071525574,0.949999988079071,0.9200000166893004,0.9300000071525574,117800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.9300000071525574,0.9399999976158142,0.9200000166893004,0.9300000071525574,118900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.9399999976158142,0.9399999976158142,0.9100000262260436,0.9200000166893004,268400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.9200000166893004,0.9300000071525574,0.9100000262260436,0.9300000071525574,149400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.9399999976158142,0.9399999976158142,0.9100000262260436,0.9300000071525574,104200.0,,,,,,,,,,
