Date,Open,High,Low,Close,Volume,"('Adj Close', 'JAMF')","('Close', 'JAMF')","('High', 'JAMF')","('Low', 'JAMF')","('Open', 'JAMF')","('Volume', 'JAMF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,17.84000015258789,17.84000015258789,17.229999542236328,17.34000015258789,307800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,17.110000610351562,17.250999450683594,16.709999084472656,16.739999771118164,305500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,16.739999771118164,17.68000030517578,16.540000915527344,17.579999923706055,568400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.389999389648438,18.270000457763672,17.389999389648438,17.420000076293945,738900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,17.5,18.34000015258789,17.479999542236328,18.299999237060547,416000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,18.030000686645508,18.25,17.989999771118164,18.149999618530277,190000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,18.18000030517578,19.09000015258789,18.06999969482422,19.049999237060547,368900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.020000457763672,19.709999084472656,18.71999931335449,19.6299991607666,555700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.76000022888184,19.350000381469727,18.57999992370605,19.030000686645508,363400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,18.809999465942383,19.21999931335449,18.809999465942383,19.15999984741211,273600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,18.71999931335449,18.790000915527344,18.280000686645508,18.57999992370605,276100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,18.799999237060547,18.96999931335449,18.45499992370605,18.729999542236328,214400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,18.82999992370605,19.200000762939453,18.46999931335449,19.170000076293945,314300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.479999542236328,20.040000915527344,19.479999542236328,19.90999984741211,395700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.040000915527344,20.229999542236328,19.799999237060547,19.8799991607666,349100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.1299991607666,20.170000076293945,19.700000762939453,19.739999771118164,225700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.90999984741211,19.90999984741211,19.31999969482422,19.399999618530277,510100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,19.56999969482422,19.81999969482422,19.34499931335449,19.59000015258789,255600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.600000381469727,20.32999992370605,19.600000381469727,20.31999969482422,245400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.21999931335449,20.26000022888184,19.5,19.600000381469727,266400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.399999618530277,19.424999237060547,18.46999931335449,18.540000915527344,470500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.649999618530277,18.780000686645508,18.459999084472656,18.729999542236328,424000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.43000030517578,19.06999969482422,18.15999984741211,19.0,271100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.799999237060547,18.864999771118164,18.459999084472656,18.6299991607666,256800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.690000534057617,19.190000534057617,18.690000534057617,18.959999084472656,218200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.15999984741211,19.170000076293945,18.700000762939453,19.06999969482422,224300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.18000030517578,19.59000015258789,19.100000381469727,19.459999084472656,275900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.709999084472656,20.229999542236328,19.56100082397461,20.209999084472656,560100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.229999542236328,20.4950008392334,20.229999542236328,20.38999938964844,324100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.459999084472656,20.0049991607666,19.25,19.479999542236328,672400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.780000686645508,20.43000030517578,19.649999618530277,20.34000015258789,382500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.6200008392334,20.950000762939453,20.184999465942383,20.8799991607666,443400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.770000457763672,21.06999969482422,20.239999771118164,20.790000915527344,649700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.440000534057617,20.71999931335449,20.0,20.700000762939453,445800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.520000457763672,20.6299991607666,19.690000534057617,19.959999084472656,764100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.149999618530277,20.229999542236328,19.700000762939453,19.780000686645508,370300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,19.790000915527344,19.84000015258789,19.440000534057617,19.6299991607666,259500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.520000457763672,20.0,19.364999771118164,19.899999618530277,548200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.049999237060547,20.3799991607666,19.8700008392334,19.96999931335449,435000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.649999618530273,18.8799991607666,17.5,18.010000228881836,1153200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,18.40999984741211,18.709999084472656,17.709999084472656,17.989999771118164,833000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,18.020000457763672,18.242000579833984,17.549999237060547,17.600000381469727,433500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,17.6200008392334,17.969999313354492,17.450000762939453,17.84000015258789,391100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,17.65999984741211,17.700000762939453,17.0,17.200000762939453,614500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,17.530000686645508,17.530000686645508,16.809999465942383,17.239999771118164,428400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,17.520000457763672,17.649999618530273,17.190000534057617,17.25,242400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,17.450000762939453,17.989999771118164,17.440000534057617,17.780000686645508,345800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,17.700000762939453,17.93000030517578,17.639999389648438,17.84000015258789,275800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.84000015258789,18.06999969482422,17.55500030517578,17.989999771118164,357900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,18.020000457763672,18.36000061035156,17.809999465942383,17.899999618530273,339000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,18.06999969482422,18.420000076293945,17.90999984741211,18.31999969482422,418400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,18.18000030517578,18.229999542236328,17.65999984741211,17.75,701600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.770000457763672,18.07999992370605,17.530000686645508,17.889999389648438,373900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.75,18.040000915527344,17.649999618530273,17.850000381469727,408100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.760000228881836,18.13999938964844,17.700000762939453,17.989999771118164,448900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,18.059999465942383,18.3700008392334,17.899999618530273,18.25,445600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,18.06999969482422,18.209999084472656,17.639999389648438,17.770000457763672,382400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.68000030517578,17.8700008392334,17.600000381469727,17.68000030517578,248400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,17.760000228881836,17.920000076293945,17.56999969482422,17.690000534057617,716300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,17.790000915527344,18.31999969482422,17.690000534057617,18.309999465942383,356200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,18.25,18.559999465942383,18.190000534057617,18.350000381469727,354300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,18.31999969482422,18.31999969482422,18.040000915527344,18.200000762939453,250400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,17.93000030517578,17.93000030517578,17.540000915527344,17.600000381469727,269900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,17.5,17.969999313354492,17.5,17.84000015258789,340800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,18.06999969482422,18.170000076293945,17.68000030517578,17.739999771118164,242400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,17.709999084472656,17.829999923706055,17.440000534057617,17.790000915527344,282400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,17.84000015258789,18.290000915527344,17.84000015258789,18.239999771118164,316100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,18.25,18.905000686645508,18.239999771118164,18.739999771118164,441500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,18.15999984741211,18.600000381469727,18.128999710083008,18.399999618530277,424500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.479999542236328,18.670000076293945,18.309999465942383,18.51000022888184,330800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,18.32999992370605,18.399999618530277,17.950000762939453,18.059999465942383,625500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,18.100000381469727,18.190000534057617,17.68000030517578,17.850000381469727,657000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,17.729999542236328,18.25,17.600000381469727,18.13999938964844,323200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,18.350000381469727,18.57999992370605,18.28499984741211,18.5,379600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,18.5,18.850000381469727,18.13999938964844,18.51000022888184,512300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,18.43000030517578,18.649999618530277,18.30500030517578,18.600000381469727,581200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,18.700000762939453,19.26000022888184,18.65999984741211,19.149999618530277,407700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,19.13999938964844,19.65999984741211,19.059999465942383,19.270000457763672,326800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,19.270000457763672,19.729999542236328,19.200000762939453,19.649999618530277,396800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,19.200000762939453,19.51000022888184,19.01000022888184,19.149999618530277,446700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,19.309999465942383,19.709999084472656,19.270000457763672,19.549999237060547,316400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,19.63999938964844,19.665000915527344,19.350000381469727,19.51000022888184,315200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,19.299999237060547,19.540000915527344,19.1200008392334,19.46999931335449,470400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,19.489999771118164,19.989999771118164,19.21999931335449,19.600000381469727,417300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,19.809999465942383,19.958999633789062,19.65999984741211,19.90999984741211,453700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.06999969482422,20.25,19.7549991607666,20.21999931335449,592700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,20.309999465942383,20.98500061035156,20.21999931335449,20.8700008392334,362600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,20.850000381469727,21.01000022888184,20.739999771118164,21.0,492800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,20.559999465942383,20.670000076293945,19.700000762939453,19.709999084472656,849500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,20.479999542236328,21.40999984741211,19.709999084472656,19.950000762939453,738400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,20.059999465942383,20.059999465942383,19.40999984741211,19.51000022888184,477900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,19.76000022888184,20.48500061035156,19.700000762939453,20.40999984741211,653800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,18.299999237060547,18.40999984741211,17.100000381469727,17.729999542236328,6139300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,17.850000381469727,17.979999542236328,17.309999465942383,17.450000762939453,2100600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,17.450000762939453,18.13999938964844,17.30500030517578,17.850000381469727,1519500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,17.84000015258789,18.290000915527344,17.6200008392334,18.0,1145800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,18.0,18.209999084472656,17.850000381469727,18.059999465942383,695600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,17.8700008392334,17.8700008392334,17.299999237060547,17.350000381469727,1005300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,17.280000686645508,17.670000076293945,17.229999542236328,17.399999618530273,864700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,17.510000228881836,17.510000228881836,16.360000610351562,16.399999618530273,1215500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,16.440000534057617,16.6299991607666,15.850000381469728,16.280000686645508,1356500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,16.360000610351562,16.43000030517578,16.100000381469727,16.43000030517578,783400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,16.239999771118164,16.450000762939453,15.90999984741211,15.93000030517578,653400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,15.869999885559082,15.920000076293944,15.479999542236328,15.8100004196167,692000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,15.90999984741211,16.045000076293945,15.739999771118164,15.920000076293944,508100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,16.030000686645508,16.100000381469727,15.220000267028809,15.380000114440918,733600.0,,,,,,,,,,
