Date,Open,High,Low,Close,Volume,"('Adj Close', 'PEBK')","('Close', 'PEBK')","('High', 'PEBK')","('Low', 'PEBK')","('Open', 'PEBK')","('Volume', 'PEBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,30.5,30.959999084472656,30.5,30.61000061035156,2400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.399999618530277,30.989999771118164,30.209999084472656,30.3799991607666,7700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.6200008392334,30.65999984741211,30.0,30.25,20800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.0,30.5,29.549999237060547,29.88999938964844,21100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.0,30.0,29.600000381469727,29.88999938964844,6800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.600000381469727,29.899999618530277,29.600000381469727,29.799999237060547,4800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,29.81999969482422,29.84000015258789,29.729999542236328,29.84000015258789,1100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,29.600000381469727,29.96999931335449,29.520000457763672,29.700000762939453,5600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,29.690000534057617,29.96999931335449,29.530000686645508,29.76000022888184,4400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.549999237060547,29.899999618530277,29.549999237060547,29.549999237060547,3600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,29.36000061035156,29.790000915527344,29.36000061035156,29.649999618530277,4600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.63999938964844,29.899999618530277,29.520000457763672,29.59000015258789,5200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,29.559999465942383,29.8700008392334,29.399999618530277,29.549999237060547,4600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,29.520000457763672,29.520000457763672,29.520000457763672,29.520000457763672,1600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,29.850000381469727,29.850000381469727,29.649999618530277,29.649999618530277,2300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,29.84000015258789,30.0,29.5,29.75,3200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.649999618530277,29.75,29.540000915527344,29.670000076293945,3200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.959999084472656,29.959999084472656,29.799999237060547,29.799999237060547,3700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.59000015258789,29.799999237060547,29.5,29.670000076293945,6600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,29.61000061035156,29.8799991607666,29.56999969482422,29.56999969482422,1600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.600000381469727,29.600000381469727,29.09000015258789,29.09000015258789,1700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,29.0,29.01000022888184,27.899999618530277,27.950000762939453,7100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,27.850000381469727,28.0,27.3799991607666,27.3799991607666,7700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,27.3799991607666,27.3799991607666,27.280000686645508,27.280000686645508,2000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,27.399999618530277,27.84000015258789,26.76000022888184,26.76000022888184,4500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.690000534057617,27.0,25.5,26.0,7300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.76000022888184,27.489999771118164,25.76000022888184,25.850000381469727,8100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,25.90999984741211,26.739999771118164,25.899999618530277,26.450000762939453,2900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.200000762939453,26.299999237060547,25.200000762939453,25.850000381469727,16200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.15999984741211,26.270000457763672,23.850000381469727,23.850000381469727,4200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.59000015258789,24.59000015258789,24.350000381469727,24.350000381469727,2800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,25.399999618530277,25.399999618530277,24.670000076293945,24.670000076293945,1900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.729999542236328,27.200000762939453,24.420000076293945,24.520000457763672,4300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.5,25.020000457763672,24.3799991607666,24.600000381469727,43700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.600000381469727,24.96999931335449,24.600000381469727,24.600000381469727,8500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.649999618530277,25.559999465942383,24.649999618530277,25.43000030517578,5100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.68000030517578,26.479999542236328,25.25,26.479999542236328,3600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,27.229999542236328,27.84000015258789,26.5,26.5,39600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,26.5,27.059999465942383,26.5,26.700000762939453,4600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,26.600000381469727,26.899999618530277,26.5,26.56999969482422,6800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.6200008392334,27.989999771118164,26.56999969482422,26.649999618530277,5100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,26.399999618530277,27.18000030517578,26.399999618530277,26.57999992370605,3400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,26.540000915527344,27.13999938964844,26.540000915527344,26.6299991607666,1900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,26.5,27.63999938964844,26.5,27.3700008392334,3200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,27.63999938964844,28.0,27.489999771118164,27.59000015258789,4700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,27.8799991607666,27.950000762939453,27.26000022888184,27.57999992370605,2700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,27.989999771118164,27.989999771118164,27.82999992370605,27.82999992370605,1200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,27.440000534057617,27.799999237060547,27.440000534057617,27.799999237060547,2200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,27.600000381469727,27.899999618530277,27.59000015258789,27.75,3800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,27.549999237060547,27.899999618530277,27.520000457763672,27.520000457763672,2400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,27.350000381469727,27.770000457763672,27.309999465942383,27.63999938964844,3900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,27.709999084472656,27.899999618530277,27.68000030517578,27.700000762939453,28800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,27.600000381469727,27.790000915527344,26.950000762939453,27.600000381469727,11300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,27.6299991607666,27.899999618530277,27.38999938964844,27.38999938964844,11200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,27.399999618530277,27.799999237060547,27.3799991607666,27.5,3900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,27.8799991607666,27.8799991607666,27.600000381469727,27.780000686645508,2000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,27.700000762939453,27.780000686645508,27.700000762939453,27.780000686645508,1500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,27.899999618530277,27.899999618530277,27.75,27.850000381469727,6200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,28.0,28.0,27.459999084472656,27.700000762939453,5900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,27.979999542236328,28.0,27.700000762939453,27.850000381469727,7800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,28.0,28.0,27.799999237060547,27.850000381469727,4400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,27.950000762939453,27.950000762939453,27.850000381469727,27.940000534057617,2200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,27.729999542236328,27.96999931335449,27.700000762939453,27.850000381469727,3300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,28.0,28.0,27.799999237060547,27.799999237060547,1800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,27.96999931335449,27.96999931335449,27.84000015258789,27.84000015258789,9000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,27.989999771118164,27.989999771118164,27.899999618530277,27.899999618530277,1600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,28.0,28.0,27.700000762939453,27.899999618530277,1700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,27.989999771118164,27.989999771118164,27.88999938964844,27.88999938964844,1800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,27.770000457763672,27.770000457763672,27.770000457763672,27.770000457763672,900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,27.76000022888184,27.770000457763672,27.530000686645508,27.770000457763672,5500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,27.729999542236328,27.790000915527344,27.56999969482422,27.700000762939453,5700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,27.68000030517578,27.68000030517578,27.5,27.5,2300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,27.309999465942383,27.690000534057617,27.299999237060547,27.479999542236328,5600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,27.399999618530277,27.649999618530277,27.299999237060547,27.549999237060547,9100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,27.399999618530277,27.81999969482422,27.399999618530277,27.799999237060547,5600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,27.75,28.25,27.530000686645508,27.75,9800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,27.770000457763672,28.1200008392334,27.76000022888184,28.0,5100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,28.0,28.25,27.90999984741211,28.100000381469727,5000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,28.0,28.149999618530277,28.0,28.149999618530277,2700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,27.950000762939453,28.40999984741211,27.899999618530277,28.399999618530277,7800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,28.270000457763672,29.0,28.270000457763672,28.989999771118164,6200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,29.09000015258789,29.09000015258789,28.90999984741211,29.09000015258789,4500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,28.899999618530277,29.100000381469727,28.899999618530277,29.09000015258789,7900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,29.299999237060547,31.38999938964844,29.299999237060547,30.799999237060547,12700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,31.3700008392334,31.59000015258789,30.559999465942383,30.989999771118164,12100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,31.59000015258789,31.59000015258789,30.950000762939453,31.0,9800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,30.899999618530277,31.100000381469727,30.76000022888184,30.899999618530277,14200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,30.989999771118164,31.040000915527344,30.799999237060547,30.86000061035156,6100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,30.799999237060547,30.950000762939453,30.799999237060547,30.850000381469727,5100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,30.850000381469727,30.8799991607666,30.799999237060547,30.809999465942383,6200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,30.649999618530277,30.989999771118164,30.649999618530277,30.799999237060547,7400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,30.979999542236328,30.979999542236328,30.75,30.75,7500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,30.950000762939453,30.950000762939453,30.520000457763672,30.690000534057617,13800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,30.850000381469727,30.850000381469727,30.549999237060547,30.63999938964844,12800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,30.65999984741211,30.68000030517578,30.59000015258789,30.6299991607666,3800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,30.61000061035156,30.690000534057617,29.84000015258789,30.15999984741211,32900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,30.0,30.51000022888184,29.57999992370605,29.809999465942383,20300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,29.950000762939453,29.950000762939453,29.700000762939453,29.799999237060547,6800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,29.700000762939453,30.0,29.700000762939453,29.850000381469727,5900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,30.1299991607666,30.1299991607666,29.850000381469727,29.86000061035156,5500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,29.799999237060547,29.979999542236328,29.799999237060547,29.88999938964844,2500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,29.899999618530277,30.31999969482422,29.799999237060547,29.799999237060547,13700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,29.799999237060547,29.979999542236328,29.030000686645508,29.739999771118164,14500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,29.75,29.86000061035156,29.709999084472656,29.709999084472656,11700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,29.959999084472656,30.649999618530277,29.8799991607666,30.270000457763672,10100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,30.350000381469727,30.649999618530277,30.06999969482422,30.399999618530277,12700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,30.299999237060547,30.549999237060547,30.25,30.25,9300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,30.239999771118164,30.63999938964844,29.809999465942383,29.809999465942383,14800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,30.020000457763672,30.280000686645508,29.809999465942383,30.030000686645508,15100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,30.190000534057617,30.190000534057617,29.899999618530277,29.899999618530277,10500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,30.1299991607666,30.1299991607666,29.799999237060547,29.799999237060547,9400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,29.799999237060547,29.8700008392334,29.75,29.75,11600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,30.600000381469727,30.600000381469727,29.559999465942383,29.61000061035156,20000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,29.5,29.61000061035156,29.5,29.5,16600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,29.540000915527344,29.649999618530277,29.299999237060547,29.299999237060547,27800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,29.229999542236328,29.36000061035156,29.200000762939453,29.239999771118164,15500.0,,,,,,,,,,
