Date,Open,High,Low,Close,Volume,"('Adj Close', 'CALM')","('Close', 'CALM')","('High', 'CALM')","('Low', 'CALM')","('Open', 'CALM')","('Volume', 'CALM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,56.93999862670898,57.119998931884766,55.61000061035156,56.68000030517578,769000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.34000015258789,56.34000015258789,54.65999984741211,54.86000061035156,1609500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,53.27000045776367,57.45000076293945,53.02000045776367,56.29999923706055,2055800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.470001220703125,57.290000915527344,55.119998931884766,55.310001373291016,987300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.29999923706055,55.52999877929688,54.75,55.2400016784668,657800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.93000030517578,55.02000045776367,53.959999084472656,54.45000076293945,593900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,54.630001068115234,54.709999084472656,53.9900016784668,54.540000915527344,432100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,54.369998931884766,54.619998931884766,53.91999816894531,54.2400016784668,479200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.54999923706055,55.38999938964844,54.54999923706055,54.90999984741211,403900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,54.84000015258789,54.959999084472656,54.209999084472656,54.38999938964844,433600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,54.0,54.470001220703125,53.88999938964844,54.119998931884766,434200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,54.2599983215332,54.29999923706055,53.380001068115234,54.290000915527344,388000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,54.4900016784668,54.560001373291016,53.59000015258789,54.150001525878906,400300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,54.18000030517578,55.25,54.02000045776367,55.060001373291016,627100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,55.25,56.09000015258789,54.83000183105469,54.84000015258789,475700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,55.0,55.77999877929688,54.5,54.68999862670898,400400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,54.88999938964844,56.29999923706055,54.88999938964844,56.2400016784668,570300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,56.52000045776367,56.52000045776367,55.29999923706055,56.15999984741211,330700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,55.84000015258789,55.91999816894531,54.869998931884766,55.04999923706055,742400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.79999923706055,55.810001373291016,54.630001068115234,55.59000015258789,607700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,55.290000915527344,55.970001220703125,54.880001068115234,55.41999816894531,719000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,55.84000015258789,56.13999938964844,54.900001525878906,56.09999847412109,394700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,56.060001373291016,57.09999847412109,55.68000030517578,56.93999862670898,541800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,56.93999862670898,56.93999862670898,55.77000045776367,55.880001068115234,410000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,55.709999084472656,56.29999923706055,55.540000915527344,56.16999816894531,374200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,55.880001068115234,56.02999877929688,55.119998931884766,55.7599983215332,441100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,55.7599983215332,56.0,54.79999923706055,55.5,383600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,55.45000076293945,55.77000045776367,55.0,55.560001373291016,317900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,55.72999954223633,56.5,55.72999954223633,56.09000015258789,468900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,55.18000030517578,55.91999816894531,54.52999877929688,54.959999084472656,493700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.16999816894531,55.970001220703125,54.88999938964844,55.88999938964844,437200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.16999816894531,57.400001525878906,56.060001373291016,57.09000015258789,447800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,56.86000061035156,57.70000076293945,56.380001068115234,57.33000183105469,356900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,56.79999923706055,60.06999969482422,56.66999816894531,58.31999969482422,611200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,57.970001220703125,58.33000183105469,57.06999969482422,57.29999923706055,578500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,57.13999938964844,57.52000045776367,56.02000045776367,57.40999984741211,486800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,57.09000015258789,57.560001373291016,56.95000076293945,57.41999816894531,325800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,57.41999816894531,58.540000915527344,56.91999816894531,58.43999862670898,456000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,58.58000183105469,58.84999847412109,57.54999923706055,57.95000076293945,392200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,57.68000030517578,58.27999877929688,57.20000076293945,57.400001525878906,370900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,58.02999877929688,58.34000015258789,56.77999877929688,57.4900016784668,420300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,58.130001068115234,58.130001068115234,54.880001068115234,55.79999923706055,676500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,55.810001373291016,57.119998931884766,55.810001373291016,56.65999984741211,533900.0,,,,,,,,,,
