Date,Open,High,Low,Close,Volume,"('Adj Close', 'DKS')","('Close', 'DKS')","('High', 'DKS')","('Low', 'DKS')","('Open', 'DKS')","('Volume', 'DKS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-08 19:00:00-05:00,162.97000122070312,163.3699951171875,160.19000244140625,162.1699981689453,797100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,164.02999877929688,167.0500030517578,163.99000549316406,166.42999267578125,917500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,162.0,166.64999389648438,160.30999755859375,165.5399932861328,824300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,167.5500030517578,168.3000030517578,164.32000732421875,166.92999267578125,932200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,168.1300048828125,170.5500030517578,167.89999389648438,170.17999267578125,842000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,168.6999969482422,170.6699981689453,168.35000610351562,169.14999389648438,769400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,167.66000366210938,168.52000427246094,165.30999755859375,166.4499969482422,1063800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,167.08999633789062,168.19000244140625,165.39999389648438,166.08999633789062,1044800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,167.50999450683594,169.22000122070312,165.75,168.8800048828125,1239300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,169.11000061035156,173.3300018310547,168.80999755859375,172.6699981689453,789000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,172.5,176.75999450683594,172.5,175.52000427246094,886400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,175.8800048828125,177.7100067138672,175.30999755859375,177.10000610351562,757800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,176.32000732421875,178.3000030517578,176.32000732421875,177.47000122070312,571000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,177.8300018310547,178.5,176.22999572753906,177.88999938964844,1132700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,178.5800018310547,181.3000030517578,178.24000549316406,181.2400054931641,793000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,179.86000061035156,180.91000366210935,177.7100067138672,179.72000122070312,1359300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,179.9600067138672,183.33999633789065,179.10000610351562,180.88999938964844,923800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,185.9600067138672,190.1199951171875,178.85000610351562,180.5800018310547,2217600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,182.69000244140625,184.3800048828125,181.05999755859372,182.1699981689453,919800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,182.72999572753903,183.8800048828125,180.30999755859372,181.1100006103516,1491500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,180.4499969482422,181.44000244140625,178.2100067138672,180.47999572753903,955000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,181.6999969482422,184.72999572753903,180.8000030517578,182.25,1292700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,182.25,189.72000122070312,182.25,187.75999450683597,2248500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,208.8800048828125,222.9199981689453,208.8800048828125,216.80999755859372,6651300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,216.17999267578125,217.97999572753903,209.8800048828125,211.47999572753903,5246300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,211.5200042724609,213.8999938964844,208.5500030517578,213.0399932861328,1386400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,213.22999572753903,216.27999877929688,212.00999450683597,214.9600067138672,897000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,216.2100067138672,219.6199951171875,215.0,219.30999755859372,1850200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,217.97000122070312,224.72000122070312,215.8300018310547,224.6699981689453,1620300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,218.67999267578125,222.5200042724609,218.2700042724609,221.2400054931641,1206600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,221.47999572753903,224.58999633789065,219.97000122070312,220.1000061035156,1520500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,221.02999877929688,223.47999572753903,218.30999755859372,218.5399932861328,1430100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,220.66000366210935,223.47999572753903,220.2700042724609,222.58999633789065,1114500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,222.6499938964844,224.94000244140625,222.1199951171875,224.8600006103516,833300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,222.9600067138672,225.7899932861328,221.6999969482422,221.8500061035156,1100300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,220.6000061035156,221.6499938964844,216.92999267578125,217.00999450683597,1234800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,217.13999938964844,217.13999938964844,210.8600006103516,211.19000244140625,1545100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,212.8800048828125,214.2400054931641,208.25999450683597,208.75999450683597,1420800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,210.07000732421875,212.94000244140625,208.44000244140625,208.75,1699600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,208.3699951171875,210.2899932861328,206.6300048828125,207.5500030517578,1322700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,207.33999633789065,207.8600006103516,203.5500030517578,206.88999938964844,981000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,204.69000244140625,206.6199951171875,202.02999877929688,206.41000366210935,724200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,207.38999938964844,208.08999633789065,204.1699981689453,207.44000244140625,613400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,205.47000122070312,205.7400054931641,201.52999877929688,203.1300048828125,700300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,206.4900054931641,207.4900054931641,198.13999938964844,198.52999877929688,925700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,197.8699951171875,200.8500061035156,197.8699951171875,198.6999969482422,815000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,200.5399932861328,201.07000732421875,196.7700042724609,196.92999267578125,954700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,197.8600006103516,198.50999450683597,194.97999572753903,195.22000122070312,786300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,194.6999969482422,196.8800048828125,192.22999572753903,195.0800018310547,716400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,196.67999267578125,199.75,195.44000244140625,198.6699981689453,677500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,200.7899932861328,206.44000244140625,200.1699981689453,206.08999633789065,949500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,205.8000030517578,207.42999267578125,203.4600067138672,205.47999572753903,572700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,202.5200042724609,204.2400054931641,200.42999267578125,204.2100067138672,542500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,204.0,207.7100067138672,204.0,207.1199951171875,595200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,207.1999969482422,208.5,203.3000030517578,205.6100006103516,912600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,204.22999572753903,204.8300018310547,200.1199951171875,200.94000244140625,678800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,200.9499969482422,201.6699981689453,197.9900054931641,198.1199951171875,977200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,200.5500030517578,200.5500030517578,197.3800048828125,199.19000244140625,591400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,202.00999450683597,203.8300018310547,201.07000732421875,202.7400054931641,692800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,203.25999450683597,207.4900054931641,203.25999450683597,205.63999938964844,792200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,205.6000061035156,207.4499969482422,202.5800018310547,202.67999267578125,695200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,201.0399932861328,201.0399932861328,194.8300018310547,196.1499938964844,1445600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,196.22000122070312,200.47000122070312,196.16000366210935,198.0,878400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,198.3600006103516,199.3800048828125,194.42999267578125,196.08999633789065,1002300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,197.7400054931641,200.22000122070312,193.92999267578125,194.30999755859372,694700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,196.47999572753903,200.57000732421875,195.92999267578125,200.4900054931641,859300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,201.3300018310547,201.9600067138672,198.38999938964844,201.0800018310547,604000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,200.22999572753903,200.8999938964844,196.83999633789065,196.9199981689453,679400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,196.92999267578125,197.1199951171875,192.3800048828125,194.5399932861328,890300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,195.25,196.67999267578125,193.38999938964844,193.72999572753903,806700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,193.97999572753903,194.1699981689453,187.8999938964844,188.50999450683597,1070700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,188.08999633789065,188.1699981689453,182.83999633789065,183.7400054931641,1108500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,185.44000244140625,188.0399932861328,185.0800018310547,186.6000061035156,958100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,187.6100006103516,191.25999450683597,187.6100006103516,189.97000122070312,893900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,191.94000244140625,195.77999877929688,191.4499969482422,195.0,2280800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,212.97000122070312,229.55999755859372,212.3000030517578,226.02999877929688,5103300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,227.27999877929688,228.5,220.52999877929688,224.16000366210935,2356700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,225.0,227.67999267578125,219.5500030517578,227.63999938964844,2510400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,228.5500030517578,229.41000366210935,220.0500030517578,222.3500061035156,1165500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,220.1499938964844,221.0399932861328,216.22999572753903,220.57000732421875,1290100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,221.00999450683597,221.00999450683597,214.58999633789065,217.1199951171875,831300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,219.32000732421875,219.32000732421875,210.9199981689453,212.27999877929688,815700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,212.02999877929688,219.32000732421875,211.5200042724609,219.0500030517578,1194400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,216.0,218.9199981689453,212.1000061035156,216.22000122070312,1142900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,214.6300048828125,219.02999877929688,212.47000122070312,218.8999938964844,815300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,220.9499969482422,224.72999572753903,219.8999938964844,221.9199981689453,790300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,221.9199981689453,223.42999267578125,218.3300018310547,220.3999938964844,815000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,217.1999969482422,218.0399932861328,214.8500061035156,216.27999877929688,721200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,218.9199981689453,230.05999755859372,217.8000030517578,225.63999938964844,1555900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,224.3600006103516,228.3300018310547,223.6999969482422,227.6699981689453,662300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,228.25999450683597,234.47000122070312,225.8300018310547,229.50999450683597,1159500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,228.55999755859372,230.58999633789065,225.75999450683597,229.3300018310547,2445500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,228.00999450683597,231.42999267578125,227.3300018310547,229.77999877929688,785800.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,230.92999267578125,230.92999267578125,224.8800048828125,224.92999267578125,850100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,224.4600067138672,227.6300048828125,223.3300018310547,226.1999969482422,693700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,224.67999267578125,225.02999877929688,219.58999633789065,220.13999938964844,794400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,216.1499938964844,220.88999938964844,213.3500061035156,214.8500061035156,1508500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,216.08999633789065,216.1199951171875,202.00999450683597,202.38999938964844,1616200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,202.0200042724609,202.6499938964844,197.1300048828125,198.1999969482422,1189900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,198.1999969482422,202.67999267578125,198.1999969482422,200.1300048828125,611500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,199.69000244140625,202.2100067138672,198.25999450683597,201.3000030517578,877500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,202.67999267578125,204.0,198.8300018310547,201.0800018310547,936300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,201.7700042724609,204.30999755859372,200.2100067138672,200.9600067138672,759800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,203.42999267578125,204.75999450683597,198.88999938964844,199.02999877929688,1041800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,199.88999938964844,210.6100006103516,198.5800018310547,210.13999938964844,1342100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,215.91000366210935,224.9199981689453,215.0,221.6499938964844,1969300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,220.25,222.92999267578125,214.3300018310547,215.5200042724609,1446000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,217.42999267578125,227.25,214.9199981689453,226.47000122070312,1063300.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,222.8699951171875,223.80999755859372,212.3800048828125,213.77999877929688,1289400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,215.27999877929688,222.92999267578125,213.9499969482422,215.9900054931641,1058600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,216.1199951171875,216.1199951171875,211.0200042724609,212.1100006103516,767700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,212.9600067138672,212.9600067138672,203.58999633789065,206.1000061035156,1167400.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,205.00999450683597,206.0,202.8000030517578,204.6300048828125,761700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,203.0,204.3600006103516,200.25,201.3999938964844,1036300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,202.19000244140625,206.9600067138672,199.0,202.72000122070312,979800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,204.97999572753903,211.1699981689453,203.92999267578125,208.92999267578125,922000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,209.9499969482422,211.17999267578125,206.50999450683597,207.77999877929688,673200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,208.3500061035156,211.8600006103516,208.3500061035156,209.7700042724609,769900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,213.3800048828125,218.66000366210935,210.0200042724609,216.3500061035156,1124900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,216.66000366210935,218.88999938964844,204.1999969482422,205.9900054931641,1031000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,200.08999633789065,200.16000366210935,195.5,199.0,933100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,189.97000122070312,199.67999267578125,186.5500030517578,197.67999267578125,901000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,199.1100006103516,201.3999938964844,192.4499969482422,196.91000366210935,1221000.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,199.2100067138672,202.1199951171875,192.9499969482422,194.69000244140625,958500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,197.8600006103516,201.58999633789065,196.69000244140625,200.5800018310547,633000.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,200.02999877929688,207.7400054931641,198.3999938964844,207.1300048828125,749700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,206.52999877929688,207.8800048828125,203.05999755859372,204.5,631600.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,205.47000122070312,215.80999755859372,205.47000122070312,215.25,1029100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,216.22999572753903,217.5,213.16000366210935,213.82000732421875,740100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,223.58999633789065,227.72000122070312,221.02999877929688,224.1199951171875,1247700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,222.08999633789065,229.83999633789065,221.3500061035156,224.63999938964844,890000.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,224.6000061035156,229.1999969482422,224.32000732421875,226.6000061035156,766000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,227.0,228.2100067138672,222.4199981689453,224.6000061035156,593100.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,230.0,236.25,229.9600067138672,235.4499969482422,1255800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,234.72000122070312,237.5399932861328,233.22999572753903,235.1499938964844,806000.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,237.17999267578125,239.3000030517578,234.47999572753903,239.17999267578125,663500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,238.6300048828125,238.6300048828125,232.3999938964844,235.0500030517578,856900.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,233.16000366210935,238.47000122070312,232.1100006103516,236.3000030517578,694800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,234.77999877929688,236.75999450683597,233.47000122070312,234.97000122070312,698500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,237.16000366210935,238.6699981689453,233.3999938964844,235.05999755859372,802500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,236.6000061035156,237.3600006103516,232.0500030517578,236.9600067138672,1086900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,236.0,239.0,230.22999572753903,232.1199951171875,2109600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,216.9600067138672,221.47000122070312,207.4900054931641,220.7700042724609,3673600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,218.7700042724609,220.1100006103516,210.9199981689453,214.8300018310547,1363200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,215.05999755859372,215.75999450683597,206.9600067138672,208.0399932861328,1295300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,208.67999267578125,209.2899932861328,205.2100067138672,207.42999267578125,1262900.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,207.6699981689453,207.8699951171875,204.19000244140625,206.92999267578125,921000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,206.0200042724609,208.42999267578125,202.3500061035156,208.27999877929688,883500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,208.5500030517578,212.3500061035156,208.5500030517578,210.6999969482422,619800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,212.08999633789065,218.1100006103516,212.08999633789065,216.9499969482422,743200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,217.2400054931641,219.0500030517578,210.6699981689453,212.3300018310547,1012300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,213.6000061035156,214.3600006103516,211.6300048828125,213.25999450683597,840300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,214.4499969482422,219.02999877929688,210.5,212.5800018310547,1005800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,216.8699951171875,218.2700042724609,213.22999572753903,215.42999267578125,750100.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,214.0,214.5,211.0399932861328,212.5200042724609,1178400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,213.38999938964844,215.75,210.1199951171875,215.27999877929688,1079100.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,216.72999572753903,218.47000122070312,215.3999938964844,216.92999267578125,691800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,217.19000244140625,217.58999633789065,214.4600067138672,215.17999267578125,882900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,221.19000244140625,227.0500030517578,215.6699981689453,217.22000122070312,1075300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,217.6199951171875,217.6199951171875,206.6499938964844,209.13999938964844,1390800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,208.4600067138672,209.32000732421875,205.1000061035156,208.6999969482422,1010400.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,205.7700042724609,207.6699981689453,202.6999969482422,205.3999938964844,806000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,203.6100006103516,205.3800048828125,202.1000061035156,205.25,617600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,203.8000030517578,208.16000366210935,202.4199981689453,207.5200042724609,675500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,212.0,217.75,212.0,215.02999877929688,966000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,213.0,214.0,201.2700042724609,206.1999969482422,1023500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,207.97000122070312,208.25,204.97000122070312,205.7400054931641,494000.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,206.3600006103516,207.30999755859372,202.7400054931641,202.88999938964844,655100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,201.9499969482422,203.2700042724609,199.2400054931641,200.69000244140625,683400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,201.32000732421875,207.0,201.32000732421875,205.57000732421875,620300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,205.50999450683597,205.83999633789065,201.0399932861328,204.8999938964844,913100.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,204.6699981689453,212.57000732421875,204.25,209.6499938964844,749300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,210.58999633789065,213.27999877929688,208.55999755859372,212.66000366210935,723300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,213.58999633789065,216.9499969482422,212.6300048828125,215.0399932861328,679100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,215.5399932861328,219.42999267578125,213.0399932861328,218.66000366210935,588200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,217.69000244140625,218.1300048828125,211.1499938964844,213.3999938964844,516000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,211.77999877929688,213.1100006103516,208.47000122070312,208.6000061035156,649500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,208.0,208.25,203.8600006103516,205.6999969482422,696000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,207.3600006103516,209.1699981689453,203.5800018310547,204.5200042724609,627500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,206.8999938964844,207.1999969482422,204.0,204.3699951171875,495300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,205.47999572753903,207.5500030517578,204.7100067138672,205.2700042724609,544900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,202.2100067138672,203.3500061035156,198.4199981689453,202.1300048828125,664300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,201.9199981689453,204.4900054931641,200.44000244140625,200.8800048828125,559200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,199.4900054931641,200.6000061035156,195.75,195.75,834200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,196.8600006103516,197.97000122070312,192.6699981689453,193.6999969482422,1261700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,194.17999267578125,199.5,194.0800018310547,196.72999572753903,695800.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,196.1499938964844,199.50999450683597,195.1499938964844,198.1000061035156,694500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,200.8999938964844,201.17999267578125,188.6999969482422,195.1199951171875,1519100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,195.97999572753903,202.1300048828125,195.83999633789065,199.97999572753903,841300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,198.8699951171875,203.88999938964844,198.8699951171875,202.94000244140625,727600.0,,,,,,,,,,
