Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRTS')","('Close', 'PRTS')","('High', 'PRTS')","('Low', 'PRTS')","('Open', 'PRTS')","('Volume', 'PRTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.1600000858306885,3.319999933242798,3.119999885559082,3.25,811100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.2100000381469727,3.2300000190734863,3.109999895095825,3.130000114440918,372700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.150000095367432,3.150000095367432,3.039999961853028,3.039999961853028,284000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.0,3.049999952316284,2.950000047683716,2.9600000381469727,566100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.9600000381469727,3.0799999237060547,2.9100000858306885,3.059999942779541,789000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.0299999713897705,3.069999933242798,3.0,3.039999961853028,395000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.059999942779541,3.25,3.009999990463257,3.130000114440918,737500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.119999885559082,3.1600000858306885,2.990000009536743,3.109999895095825,346700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.140000104904175,3.200000047683716,3.0199999809265137,3.059999942779541,347200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.059999942779541,3.059999942779541,2.9100000858306885,2.9200000762939453,429800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.880000114440918,2.880000114440918,2.740000009536743,2.880000114440918,355100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.900000095367432,2.9100000858306885,2.809999942779541,2.869999885559082,317500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.900000095367432,2.900000095367432,2.799999952316284,2.809999942779541,425900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.869999885559082,2.990000009536743,2.869999885559082,2.940000057220459,407900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.9800000190734863,3.049999952316284,2.9800000190734863,2.990000009536743,453300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.0199999809265137,3.0199999809265137,2.9100000858306885,2.940000057220459,574600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.970000028610229,2.970000028610229,2.890000104904175,2.900000095367432,579100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.900000095367432,2.930000066757202,2.8499999046325684,2.900000095367432,311700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.900000095367432,2.930000066757202,2.880000114440918,2.900000095367432,553900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.900000095367432,2.900000095367432,2.809999942779541,2.8499999046325684,359800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.8399999141693115,2.8399999141693115,2.680000066757202,2.690000057220459,488000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.7100000381469727,2.799999952316284,2.6700000762939453,2.799999952316284,453600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.75,2.7799999713897705,2.630000114440918,2.7699999809265137,347000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.7300000190734863,2.740000009536743,2.619999885559082,2.619999885559082,311500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.630000114440918,2.690000057220459,2.5899999141693115,2.680000066757202,262300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.680000066757202,2.700000047683716,2.630000114440918,2.650000095367432,307400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.6600000858306885,2.6600000858306885,2.470000028610229,2.509999990463257,1024100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.509999990463257,2.549999952316284,2.450000047683716,2.509999990463257,1640800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.5,2.6700000762939453,2.490000009536743,2.609999895095825,1318900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.569999933242798,2.5999999046325684,2.490000009536743,2.5199999809265137,670900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.549999952316284,2.650000095367432,2.539999961853028,2.640000104904175,719400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.6600000858306885,2.869999885559082,2.650000095367432,2.8399999141693115,605200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.799999952316284,2.809999942779541,2.720000028610229,2.720000028610229,535700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.700000047683716,2.700000047683716,2.5799999237060547,2.609999895095825,472200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.609999895095825,2.619999885559082,2.5199999809265137,2.549999952316284,300900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.559999942779541,2.609999895095825,2.4800000190734863,2.5299999713897705,669700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.5299999713897705,2.5999999046325684,2.5299999713897705,2.549999952316284,324300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.549999952316284,2.609999895095825,2.549999952316284,2.5899999141693115,394900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.5999999046325684,2.640000104904175,2.5799999237060547,2.5899999141693115,522400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.559999942779541,2.5999999046325684,2.509999990463257,2.559999942779541,315000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.5899999141693115,2.680000066757202,2.539999961853028,2.549999952316284,376600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.5299999713897705,2.559999942779541,2.5,2.5299999713897705,559000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.559999942779541,2.5899999141693115,2.4800000190734863,2.5,455200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.5,2.509999990463257,2.390000104904175,2.470000028610229,626500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.490000009536743,2.509999990463257,2.369999885559082,2.380000114440918,958500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.4100000858306885,2.5999999046325684,2.3499999046325684,2.509999990463257,1848900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.3299999237060547,2.3499999046325684,1.870000004768372,1.940000057220459,3073100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.9600000381469729,2.0199999809265137,1.870000004768372,1.909999966621399,995100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.919999957084656,1.919999957084656,1.7300000190734863,1.7799999713897705,2360200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.7999999523162842,1.809999942779541,1.7000000476837158,1.7300000190734863,1407100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.7300000190734863,1.7599999904632568,1.7100000381469729,1.7300000190734863,790800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.7300000190734863,1.809999942779541,1.7100000381469729,1.7999999523162842,1059200.0,,,,,,,,,,
