Date,Open,High,Low,Close,Volume,"('Adj Close', 'TAYD')","('Close', 'TAYD')","('High', 'TAYD')","('Low', 'TAYD')","('Open', 'TAYD')","('Volume', 'TAYD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-26 19:00:00-05:00,34.04999923706055,35.2599983215332,32.0,33.5,17100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,34.93000030517578,36.36000061035156,34.369998931884766,36.36000061035156,13700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,36.369998931884766,36.9900016784668,35.97999954223633,35.97999954223633,14000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,35.41999816894531,36.900001525878906,35.41999816894531,36.150001525878906,8400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,36.150001525878906,36.150001525878906,34.43000030517578,35.25,11500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,34.540000915527344,35.349998474121094,33.709999084472656,34.22999954223633,8200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,34.650001525878906,38.900001525878906,34.650001525878906,38.0099983215332,33200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,37.66999816894531,42.0099983215332,37.66999816894531,41.650001525878906,59300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,42.5,45.369998931884766,40.150001525878906,41.77000045776367,50600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,41.91999816894531,42.209999084472656,39.459999084472656,41.59000015258789,18000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,41.45000076293945,42.63999938964844,40.93000030517578,41.91999816894531,12200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,41.72999954223633,42.36000061035156,40.2400016784668,42.18000030517578,11700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,41.02999877929688,42.5,41.02999877929688,42.45000076293945,10200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,42.25,45.709999084472656,41.95000076293945,45.709999084472656,49500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.70000076293945,45.25,41.90999984741211,42.40999984741211,32700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,42.20000076293945,44.0,42.0,42.93000030517578,16500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,40.75,42.900001525878906,40.75,42.900001525878906,17300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,42.65999984741211,43.0,42.15999984741211,43.0,5700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,43.40999984741211,44.2400016784668,42.54999923706055,44.18000030517578,15900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,43.77000045776367,43.9900016784668,43.119998931884766,43.95000076293945,8200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,43.95000076293945,44.20000076293945,43.16999816894531,43.650001525878906,10000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,43.59999847412109,43.77999877929688,43.02000045776367,43.77999877929688,4100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,45.0,52.0,44.09999847412109,49.77000045776367,58400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,50.70000076293945,53.5,48.65999984741211,50.72999954223633,71700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,51.40999984741211,53.40999984741211,47.630001068115234,52.4900016784668,32100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,52.36000061035156,56.83000183105469,51.68999862670898,55.13999938964844,46100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,55.5,59.5,54.0099983215332,54.9900016784668,68500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,54.5099983215332,61.70000076293945,54.5099983215332,60.79999923706055,48000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,61.25,61.25,50.0,51.400001525878906,60100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,50.31999969482422,53.31999969482422,48.209999084472656,51.52999877929688,45100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,51.5,51.77000045776367,50.29999923706055,51.13999938964844,18000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,52.22999954223633,53.08000183105469,50.09000015258789,51.34999847412109,16800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,50.66999816894531,50.66999816894531,45.0,45.9900016784668,26700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,45.58000183105469,49.58000183105469,45.58000183105469,46.88999938964844,33500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,46.0,48.369998931884766,45.209999084472656,47.9900016784668,19400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,47.79999923706055,49.38999938964844,46.75,47.709999084472656,16600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,47.5,48.45000076293945,45.540000915527344,46.630001068115234,26000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,46.630001068115234,47.75,45.22999954223633,47.72999954223633,16500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,48.47999954223633,52.04999923706055,48.47999954223633,50.70000076293945,21800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,51.0,54.209999084472656,50.5,53.77999877929688,26100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,54.5,54.5,52.2599983215332,53.0099983215332,17900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,51.61000061035156,52.7400016784668,50.68999862670898,52.41999816894531,15000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,52.58000183105469,52.970001220703125,51.59000015258789,51.83000183105469,10100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,51.83000183105469,53.45000076293945,51.81999969482422,52.93999862670898,11600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,52.27000045776367,53.18000030517578,49.11000061035156,49.63999938964844,13700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,51.2599983215332,53.5,51.09000015258789,53.5,16200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,53.15999984741211,53.5,50.59999847412109,50.59999847412109,12900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,51.0,54.9900016784668,49.15999984741211,49.86000061035156,18600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,49.540000915527344,50.0,39.25,43.20000076293945,97300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,42.7599983215332,45.0,41.68999862670898,44.79999923706055,27700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,44.959999084472656,48.33000183105469,44.619998931884766,47.93999862670898,21500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,47.75,49.560001373291016,47.209999084472656,48.04999923706055,14700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,48.66999816894531,48.66999816894531,46.38999938964844,47.619998931884766,16600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,47.619998931884766,49.93000030517578,46.720001220703125,48.310001373291016,19100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,48.43000030517578,52.0,48.43000030517578,51.900001525878906,23800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,52.29999923706055,52.84999847412109,50.33000183105469,51.380001068115234,15400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,53.45000076293945,53.810001373291016,50.79999923706055,51.04999923706055,28500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,50.72999954223633,52.7400016784668,49.630001068115234,50.88999938964844,20900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,50.22999954223633,51.720001220703125,48.81999969482422,51.27000045776367,28900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,51.27000045776367,53.43000030517578,50.02999877929688,53.43000030517578,15400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,52.79999923706055,53.59000015258789,50.20000076293945,50.560001373291016,43900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,50.45000076293945,52.5099983215332,49.84999847412109,52.0099983215332,27300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,51.25,53.22999954223633,47.59000015258789,47.91999816894531,40300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,48.209999084472656,49.83000183105469,43.91999816894531,45.84000015258789,34900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,45.369998931884766,48.45000076293945,45.369998931884766,47.81999969482422,21900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,48.38999938964844,48.560001373291016,47.52999877929688,47.52999877929688,11800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,46.81999969482422,51.040000915527344,46.81999969482422,50.91999816894531,35600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,51.720001220703125,51.720001220703125,45.97999954223633,47.40999984741211,31700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,48.61000061035156,48.61000061035156,46.2400016784668,46.61000061035156,13300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,48.20000076293945,48.20000076293945,46.22999954223633,46.59000015258789,16200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,47.040000915527344,49.09000015258789,47.040000915527344,48.0,8900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,47.54999923706055,49.02000045776367,46.91999816894531,46.91999816894531,9300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,46.34000015258789,50.0,44.02999877929688,44.61000061035156,14200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,44.20000076293945,45.93999862670898,44.20000076293945,44.68000030517578,13400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,45.52999877929688,45.709999084472656,44.7400016784668,44.93000030517578,14200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,44.90999984741211,44.90999984741211,41.59000015258789,44.0,11200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,43.65999984741211,44.75,43.0099983215332,43.34000015258789,9700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,43.11000061035156,46.459999084472656,43.11000061035156,44.209999084472656,14500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,44.25,45.18999862670898,40.61000061035156,42.040000915527344,23100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,42.25,43.13999938964844,41.15999984741211,41.79999923706055,9300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,41.7599983215332,43.59999847412109,41.34999847412109,43.45000076293945,24700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,43.45000076293945,43.45000076293945,41.130001068115234,42.43999862670898,24200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,42.150001525878906,43.06999969482422,40.720001220703125,40.720001220703125,32400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,41.900001525878906,43.29999923706055,39.959999084472656,42.959999084472656,31700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,41.20000076293945,42.70000076293945,40.16999816894531,41.93999862670898,34000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,41.70000076293945,45.68000030517578,41.08000183105469,44.97999954223633,310800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,45.77999877929688,47.2599983215332,42.97999954223633,47.2599983215332,42400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,47.40999984741211,48.959999084472656,44.220001220703125,44.790000915527344,62500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,44.45000076293945,46.34999847412109,43.52000045776367,43.52000045776367,33500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,43.83000183105469,45.66999816894531,42.9900016784668,43.08000183105469,41200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,43.209999084472656,44.22999954223633,41.84000015258789,42.20000076293945,40700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,42.25,43.560001373291016,41.27999877929688,42.060001373291016,44500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,41.75,42.43999862670898,41.63999938964844,41.75,10300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,42.20000076293945,46.91999816894531,41.47999954223633,46.810001373291016,23100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,46.720001220703125,48.70000076293945,45.25,47.59999847412109,48600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,48.20000076293945,50.95000076293945,48.150001525878906,49.4900016784668,28200.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,49.06999969482422,52.70000076293945,47.5099983215332,52.70000076293945,17900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,51.9900016784668,51.9900016784668,49.970001220703125,50.20000076293945,15800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,50.84999847412109,52.25,47.84999847412109,49.20000076293945,17000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,49.02000045776367,50.43000030517578,49.02000045776367,50.43000030517578,19300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,49.27000045776367,49.34999847412109,46.95000076293945,47.70000076293945,24800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,48.040000915527344,51.90999984741211,47.79999923706055,51.86000061035156,19600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,51.290000915527344,51.290000915527344,48.18999862670898,49.02999877929688,41400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,49.560001373291016,49.560001373291016,45.0099983215332,45.560001373291016,29900.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,45.619998931884766,49.5,45.540000915527344,49.11000061035156,22700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,49.11000061035156,49.52999877929688,46.630001068115234,48.20000076293945,17300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,49.25,51.20000076293945,48.79999923706055,51.09000015258789,23900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,48.25,51.45000076293945,47.75,51.36000061035156,14600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,50.70000076293945,51.119998931884766,48.31999969482422,49.56999969482422,20400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,48.29999923706055,48.59999847412109,46.369998931884766,48.59999847412109,12800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,46.45000076293945,46.970001220703125,43.0,44.36000061035156,23300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,44.43000030517578,47.04999923706055,44.43000030517578,45.59999847412109,18500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,45.93999862670898,46.720001220703125,43.59999847412109,44.0099983215332,20700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,44.5,46.25,44.4900016784668,46.18999862670898,15000.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,46.290000915527344,47.0,45.650001525878906,46.02999877929688,14200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,45.93999862670898,47.470001220703125,45.810001373291016,45.83000183105469,17800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,44.79999923706055,48.34999847412109,44.79999923706055,48.22999954223633,13500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,45.56999969482422,53.7400016784668,45.56999969482422,53.7400016784668,22900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,54.0,54.0,49.63999938964844,49.7599983215332,17500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,49.41999816894531,51.72999954223633,48.540000915527344,51.59999847412109,28800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,50.79999923706055,50.79999923706055,49.0,49.52000045776367,14200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,49.220001220703125,50.54999923706055,48.47999954223633,49.81999969482422,27200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,50.4900016784668,50.4900016784668,47.619998931884766,49.7400016784668,20400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,48.41999816894531,49.13999938964844,48.0099983215332,48.56999969482422,10200.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,49.34999847412109,51.0,49.34000015258789,50.970001220703125,23400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,50.900001525878906,53.25,50.20000076293945,53.18999862670898,25700.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,53.02000045776367,54.68999862670898,51.68999862670898,54.4900016784668,23800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,53.68000030517578,57.7400016784668,53.68000030517578,54.43000030517578,25600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,54.43999862670898,56.25,53.720001220703125,56.0,11700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,56.47999954223633,57.25,54.880001068115234,57.220001220703125,10600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,56.900001525878906,57.0099983215332,53.060001373291016,55.209999084472656,20100.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,54.66999816894531,56.11000061035156,53.59999847412109,56.11000061035156,10900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,54.29999923706055,55.72999954223633,52.34000015258789,54.400001525878906,38300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,54.29999923706055,54.45000076293945,51.220001220703125,51.619998931884766,34000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,52.0,54.84999847412109,51.63999938964844,54.060001373291016,32900.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,54.9900016784668,57.84999847412109,53.52999877929688,57.20000076293945,25300.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,57.84000015258789,59.31999969482422,55.5,58.63999938964844,14400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,59.41999816894531,59.41999816894531,57.119998931884766,58.4900016784668,8900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,57.34000015258789,59.15999984741211,56.63999938964844,59.15999984741211,15300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,59.5,62.5,59.0,61.79999923706055,55700.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,62.09999847412109,62.9900016784668,59.68999862670898,60.77999877929688,37800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,60.43000030517578,62.5,59.209999084472656,60.11000061035156,31300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,60.95000076293945,64.0,60.02999877929688,63.70000076293945,49100.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,63.9900016784668,64.5,62.56999969482422,62.7400016784668,41700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,62.5,62.52000045776367,59.959999084472656,60.34000015258789,13200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,61.900001525878906,61.900001525878906,59.720001220703125,61.68000030517578,43400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,62.36000061035156,63.38999938964844,60.77999877929688,62.7599983215332,13900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,63.5,63.5,59.869998931884766,61.91999816894531,9300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,62.0,62.0,46.619998931884766,51.27000045776367,122500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,51.790000915527344,51.790000915527344,46.0,49.91999816894531,73800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,49.18999862670898,49.86000061035156,47.2599983215332,47.709999084472656,17700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,47.650001525878906,48.18000030517578,46.720001220703125,47.2400016784668,11900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,46.52000045776367,48.060001373291016,45.13999938964844,45.83000183105469,15900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,46.900001525878906,47.43999862670898,45.400001525878906,45.84000015258789,17200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,45.11000061035156,46.7400016784668,41.0,42.310001373291016,73400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,42.310001373291016,44.75,42.0099983215332,44.0,13300.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,44.43000030517578,45.18999862670898,43.58000183105469,44.29999923706055,18700.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,44.25,44.88999938964844,43.4900016784668,43.84999847412109,31100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,44.52000045776367,45.5,43.86000061035156,45.18999862670898,6500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,45.310001373291016,46.970001220703125,45.0,46.0,15900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,46.16999816894531,48.0,45.619998931884766,47.36000061035156,15000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,47.29999923706055,50.0,47.29999923706055,49.54999923706055,20300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,49.709999084472656,49.709999084472656,47.61000061035156,47.61000061035156,10800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,47.83000183105469,48.18999862670898,47.52999877929688,47.9900016784668,8800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,48.630001068115234,48.810001373291016,46.56999969482422,47.90999984741211,20200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,47.08000183105469,47.43999862670898,46.0099983215332,46.2400016784668,9600.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,46.0,47.02000045776367,45.790000915527344,46.7400016784668,17400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,47.27000045776367,47.68000030517578,45.84000015258789,47.43999862670898,11100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,48.33000183105469,48.7599983215332,46.54999923706055,46.54999923706055,10700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,46.4900016784668,47.84999847412109,46.38999938964844,47.540000915527344,11900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,46.84000015258789,46.95000076293945,45.290000915527344,45.54999923706055,13300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,45.09000015258789,49.68000030517578,45.09000015258789,48.650001525878906,28700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,49.220001220703125,49.220001220703125,45.900001525878906,47.02000045776367,18200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,46.900001525878906,49.45000076293945,46.20000076293945,48.18000030517578,19000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,48.18000030517578,48.18000030517578,43.7400016784668,43.81999969482422,15200.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,43.79999923706055,47.59999847412109,43.79999923706055,45.540000915527344,37000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,48.06999969482422,53.58000183105469,48.06999969482422,52.7400016784668,26100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,52.65999984741211,52.9900016784668,45.220001220703125,47.58000183105469,70200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,48.18000030517578,49.7400016784668,47.36000061035156,49.18000030517578,18100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,48.68000030517578,50.209999084472656,47.0,47.0,34700.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,47.790000915527344,48.150001525878906,43.38999938964844,44.380001068115234,52200.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,44.5,46.84000015258789,44.5,45.33000183105469,43200.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,44.79999923706055,46.04999923706055,44.02000045776367,44.02000045776367,22900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,44.2400016784668,44.970001220703125,43.400001525878906,43.5099983215332,24600.0,,,,,,,,,,
