Date,Open,High,Low,Close,Volume,"('Adj Close', 'SFIX')","('Close', 'SFIX')","('High', 'SFIX')","('Low', 'SFIX')","('Open', 'SFIX')","('Volume', 'SFIX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.5,3.7100000381469727,3.450000047683716,3.5799999237060547,1339900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.5,3.539999961853028,3.390000104904175,3.400000095367432,1246300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.400000095367432,3.400000095367432,3.299999952316284,3.309999942779541,1365800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.2799999713897705,3.3299999237060547,3.220000028610229,3.259999990463257,1303400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.2799999713897705,3.4200000762939453,3.2300000190734863,3.4100000858306885,1189600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.369999885559082,3.390000104904175,3.289999961853028,3.319999933242798,1053400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.3299999237060547,3.375,3.220000028610229,3.3299999237060547,1325200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.299999952316284,3.375,3.2249999046325684,3.299999952316284,1192300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.3399999141693115,3.437000036239624,3.2149999141693115,3.259999990463257,1092100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.2300000190734863,3.25,3.140000104904175,3.180000066757202,1738300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.119999885559082,3.2300000190734863,3.0999999046325684,3.2300000190734863,1610300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.2699999809265137,3.3399999141693115,3.115000009536743,3.2100000381469727,1531000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.25,3.259999990463257,3.1540000438690186,3.2300000190734863,1136000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.25,3.4200000762939453,3.2100000381469727,3.4200000762939453,1811100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.430000066757202,3.5299999713897705,3.240000009536743,3.25,1311900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.3399999141693115,3.380000114440918,3.2100000381469727,3.259999990463257,1270800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.369999885559082,3.3949999809265137,3.240000009536743,3.309999942779541,1454200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.319999933242798,3.390000104904175,3.190000057220459,3.2100000381469727,1000400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.200000047683716,3.380000114440918,3.150000095367432,3.380000114440918,1506900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.3399999141693115,3.3399999141693115,3.240000009536743,3.3399999141693115,1544700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.3399999141693115,3.4600000381469727,3.184999942779541,3.200000047683716,1337700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.2300000190734863,3.365000009536743,3.190000057220459,3.299999952316284,1351200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.25,3.309999942779541,3.150000095367432,3.289999961853028,865400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.200000047683716,3.25,3.150000095367432,3.200000047683716,1241900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.2300000190734863,3.369999885559082,3.174999952316284,3.369999885559082,1315200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.380000114440918,3.470000028610229,3.299999952316284,3.369999885559082,1373100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.380000114440918,3.5,3.369999885559082,3.450000047683716,714700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.450000047683716,3.5799999237060547,3.390000104904175,3.5199999809265137,757600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.509999990463257,3.7200000286102295,3.5,3.700000047683716,1211100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.5,3.615000009536743,3.4100000858306885,3.509999990463257,1471000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.650000095367432,3.759999990463257,3.539999961853028,3.75,931900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.759999990463257,3.9800000190734863,3.759999990463257,3.9800000190734863,1343800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.920000076293945,3.920000076293945,3.759999990463257,3.819999933242798,810300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.700000047683716,3.704999923706055,3.4200000762939453,3.450000047683716,1142300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.400000095367432,3.4539999961853027,3.25,3.289999961853028,987400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.289999961853028,3.319999933242798,3.164999961853028,3.2100000381469727,1307400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.220000028610229,3.2799999713897705,3.150000095367432,3.240000009536743,1430600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.220000028610229,3.3350000381469727,3.200000047683716,3.259999990463257,1253300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.2799999713897705,3.369999885559082,3.2300000190734863,3.359999895095825,1435300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.3299999237060547,3.3499999046325684,3.2149999141693115,3.2300000190734863,869100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.299999952316284,3.3550000190734863,3.190000057220459,3.2300000190734863,1076600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.25,3.3399999141693115,3.190000057220459,3.2100000381469727,1312900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.259999990463257,3.384999990463257,3.2300000190734863,3.2799999713897705,3047000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.7100000381469727,2.950000047683716,2.549999952316284,2.5899999141693115,7737700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.640000104904175,2.640000104904175,2.414999961853028,2.424999952316284,3443900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.4100000858306885,2.5199999809265137,2.3499999046325684,2.4600000381469727,2860800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.490000009536743,2.7100000381469727,2.4800000190734863,2.509999990463257,2189100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.509999990463257,2.555000066757202,2.359999895095825,2.380000114440918,1558800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.390000104904175,2.450000047683716,2.299999952316284,2.3399999141693115,2852500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.3499999046325684,2.490000009536743,2.319999933242798,2.319999933242798,1344600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.299999952316284,2.319999933242798,2.2149999141693115,2.2300000190734863,1773600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.240000009536743,2.2909998893737797,2.2100000381469727,2.25,1796200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.25,2.319999933242798,2.1549999713897705,2.2699999809265137,2654000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.1700000762939453,2.299999952316284,2.1600000858306885,2.289999961853028,2243500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.2799999713897705,2.434999942779541,2.2100000381469727,2.400000095367432,1563000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.400000095367432,2.5899999141693115,2.3399999141693115,2.569999933242798,2634500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.559999942779541,2.569999933242798,2.440000057220459,2.4600000381469727,2102300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.4200000762939453,2.549999952316284,2.380000114440918,2.390000104904175,2094700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.430000066757202,2.4600000381469727,2.4100000858306885,2.430000066757202,1902900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.4600000381469727,2.4800000190734863,2.384999990463257,2.440000057220459,1338200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.440000057220459,2.6700000762939453,2.440000057220459,2.640000104904175,1653300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.6600000858306885,2.740000009536743,2.569999933242798,2.650000095367432,1982700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.5799999237060547,2.5799999237060547,2.4100000858306885,2.4800000190734863,1938200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.470000028610229,2.509999990463257,2.400000095367432,2.470000028610229,1515800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.5199999809265137,2.5999999046325684,2.3499999046325684,2.359999895095825,1281100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.3499999046325684,2.3550000190734863,2.25,2.259999990463257,1105100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.25,2.5179998874664307,2.25,2.390000104904175,1320300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.4100000858306885,2.5899999141693115,2.400000095367432,2.5,1098000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.380000114440918,2.390000104904175,2.309999942779541,2.3299999237060547,1290900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.369999885559082,2.4600000381469727,2.3350000381469727,2.4100000858306885,1204300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.369999885559082,2.380000114440918,2.299999952316284,2.309999942779541,1368900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.299999952316284,2.319999933242798,2.2300000190734863,2.2699999809265137,1514000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.240000009536743,2.319999933242798,2.194999933242798,2.240000009536743,1392600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.2699999809265137,2.325000047683716,2.220000028610229,2.2300000190734863,1425300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.240000009536743,2.2850000858306885,2.190000057220459,2.190000057220459,667200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.180000066757202,2.240000009536743,2.115000009536743,2.140000104904175,1559100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.140000104904175,2.190000057220459,2.059999942779541,2.119999885559082,1367200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.109999895095825,2.25,2.109999895095825,2.1700000762939453,1527300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.190000057220459,2.255000114440918,2.1449999809265137,2.25,1270900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.2100000381469727,2.25,2.140000104904175,2.150000095367432,878800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.1600000858306885,2.234999895095825,2.1600000858306885,2.1600000858306885,554900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.180000066757202,2.2699999809265137,2.130000114440918,2.130000114440918,798400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.109999895095825,2.140000104904175,2.069999933242798,2.119999885559082,1617800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.119999885559082,2.299999952316284,2.109999895095825,2.140000104904175,1131900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.180000066757202,2.200000047683716,2.069999933242798,2.190000057220459,1884000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.259999990463257,2.450000047683716,2.2249999046325684,2.289999961853028,1610000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.299999952316284,2.3499999046325684,2.240000009536743,2.25,989900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.2699999809265137,2.309999942779541,2.200000047683716,2.200000047683716,699500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.150000095367432,2.180000066757202,2.109999895095825,2.150000095367432,653500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.150000095367432,2.289999961853028,2.119999885559082,2.2799999713897705,933700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.289999961853028,2.299999952316284,2.0999999046325684,2.0999999046325684,650600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.109999895095825,2.5199999809265137,2.109999895095825,2.430000066757202,2724000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.4800000190734863,2.7300000190734863,2.470000028610229,2.549999952316284,1820400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.569999933242798,2.609999895095825,2.434999942779541,2.470000028610229,730600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.450000047683716,2.470000028610229,2.359999895095825,2.390000104904175,714300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.400000095367432,2.430000066757202,2.3499999046325684,2.3499999046325684,770200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.359999895095825,2.400000095367432,2.2699999809265137,2.319999933242798,743200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.309999942779541,2.325000047683716,2.2699999809265137,2.299999952316284,726800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.289999961853028,2.3299999237060547,2.2100000381469727,2.2300000190734863,857400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,2.259999990463257,2.2799999713897705,2.180000066757202,2.240000009536743,985400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.2699999809265137,2.369999885559082,2.184999942779541,2.3299999237060547,1421400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,2.3399999141693115,2.380000114440918,2.25,2.299999952316284,686500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,2.259999990463257,2.315000057220459,2.200000047683716,2.200000047683716,687300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,2.240000009536743,2.3399999141693115,2.2300000190734863,2.2699999809265137,773200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,2.309999942779541,2.549999952316284,2.309999942779541,2.470000028610229,3520700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,2.490000009536743,2.650000095367432,2.490000009536743,2.5799999237060547,2021200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,2.539999961853028,2.775000095367432,2.5199999809265137,2.6700000762939453,4499400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,3.140000104904175,3.869999885559082,3.140000104904175,3.4549999237060547,21089600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,3.359999895095825,3.920000076293945,3.3299999237060547,3.799999952316284,6716500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,3.740000009536743,3.920000076293945,3.630000114440918,3.724999904632568,3328800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,3.670000076293945,3.869999885559082,3.6649999618530273,3.819999933242798,2193700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,3.75,3.994999885559082,3.740000009536743,3.920000076293945,2550000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,3.910000085830689,4.005000114440918,3.7100000381469727,3.740000009536743,2255800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,3.740000009536743,3.759999990463257,3.470000028610229,3.549999952316284,1917700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,3.470000028610229,3.565000057220459,3.4049999713897705,3.450000047683716,1570600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,3.430000066757202,3.690000057220459,3.3919999599456787,3.670000076293945,1525700.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,3.680000066757202,3.9600000381469727,3.670000076293945,3.869999885559082,1919900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,3.799999952316284,3.930000066757202,3.7300000190734863,3.910000085830689,1591600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,3.920000076293945,4.059999942779541,3.7799999713897705,3.920000076293945,3210000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,3.900000095367432,4.090000152587891,3.7899999618530273,3.819999933242798,1666400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,3.7699999809265137,3.930000066757202,3.690000057220459,3.9149999618530273,1520300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,3.880000114440918,3.9800000190734863,3.795000076293945,3.839999914169312,1449200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,3.849999904632568,4.070000171661377,3.75,4.059999942779541,1783800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,4.070000171661377,4.199999809265137,3.944999933242798,4.150000095367432,5325300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,4.199999809265137,4.230000019073486,3.9600000381469727,3.9800000190734863,2194800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,3.950000047683716,4.179999828338623,3.950000047683716,4.099999904632568,2596700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,4.110000133514404,4.239999771118164,3.859999895095825,3.880000114440918,1837100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,3.869999885559082,4.199999809265137,3.799999952316284,4.170000076293945,2960200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,4.25,4.389999866485596,4.199999809265137,4.230000019073486,2826300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,4.230000019073486,4.449999809265137,4.09499979019165,4.409999847412109,2718000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,4.409999847412109,4.46999979019165,4.255000114440918,4.329999923706055,1489100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,4.440000057220459,4.804999828338623,4.420000076293945,4.760000228881836,3054900.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,4.800000190734863,4.880000114440918,4.744999885559082,4.760000228881836,1762600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,4.820000171661377,4.96999979019165,4.769999980926514,4.889999866485596,2151200.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,4.949999809265137,5.045000076293945,4.909999847412109,5.0,3062500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,4.960000038146973,4.96999979019165,4.730000019073486,4.769999980926514,1958200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,4.739999771118164,4.809999942779541,4.425000190734863,4.449999809265137,1429700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,4.369999885559082,4.460000038146973,4.210000038146973,4.230000019073486,2074500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,4.260000228881836,4.420000076293945,4.179999828338623,4.309999942779541,1670200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,4.289999961853027,4.53000020980835,4.269999980926514,4.440000057220459,1241500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,4.400000095367432,4.540999889373779,4.28000020980835,4.28000020980835,1584500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,4.320000171661377,4.764999866485596,4.295000076293945,4.599999904632568,1694800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,4.760000228881836,4.920000076293945,4.690000057220459,4.869999885559082,1400300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,4.920000076293945,4.940000057220459,4.769999980926514,4.829999923706055,1074600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,4.900000095367432,4.925000190734863,4.630000114440918,4.639999866485596,874700.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,4.639999866485596,4.920000076293945,4.510000228881836,4.710000038146973,1224700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,4.710000038146973,4.71999979019165,4.260000228881836,4.349999904632568,1297500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,4.099999904632568,4.199999809265137,4.039999961853027,4.090000152587891,1364800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,3.670000076293945,3.950000047683716,3.5999999046325684,3.7300000190734863,2035800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,3.799999952316284,3.799999952316284,3.539999961853028,3.5999999046325684,1277100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,3.7100000381469727,3.799999952316284,3.390000104904175,3.390000104904175,1589500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,3.430000066757202,3.609999895095825,3.380000114440918,3.539999961853028,1332000.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,3.5199999809265137,3.565000057220459,3.315000057220459,3.359999895095825,1721600.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,3.3499999046325684,3.369999885559082,3.190999984741211,3.240000009536743,1395400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,3.25,3.400000095367432,3.2100000381469727,3.369999885559082,1291300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3.4100000858306885,3.4100000858306885,3.1700000762939453,3.240000009536743,1237000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.359999895095825,3.509999990463257,3.315000057220459,3.430000066757202,1387000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.4200000762939453,3.575000047683716,3.3949999809265137,3.539999961853028,874000.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,3.539999961853028,3.839999914169312,3.5199999809265137,3.7799999713897705,1495800.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3.7699999809265137,3.7699999809265137,3.515000104904175,3.650000095367432,921400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3.7200000286102295,3.759999990463257,3.619999885559082,3.690000057220459,643400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,3.670000076293945,3.674999952316284,3.569999933242798,3.609999895095825,809500.0,,,,,,,,,,
